MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
12.4,0.0,67.5,39.0,13.0,49.0,24.0,0,29.6,30.2
13.4,0.0,45.0,35.0,7.0,51.0,20.0,0,31.4,31.5
11.3,0.0,45.0,28.0,13.0,44.0,13.0,0,33.6,34.4
17.0,0.0,180.0,41.0,4.0,26.0,9.0,0,36.9,37.8
17.2,0.0,180.0,44.0,24.0,61.0,34.0,0,26.0,27.4
7.1,0.0,157.5,39.0,15.0,49.0,28.0,0,26.3,27.8
8.0,0.0,90.0,37.0,17.0,52.0,23.0,0,28.4,29.4
13.9,0.0,67.5,43.0,24.0,49.0,23.0,0,31.5,33.4
21.6,0.0,337.5,48.0,28.0,25.0,59.0,0,23.6,34.3
12.6,0.0,157.5,35.0,11.0,85.0,41.0,0,25.1,26.7
6.4,0.2,157.5,35.0,6.0,53.0,27.0,0,29.4,29.6
11.0,0.0,157.5,37.0,13.0,56.0,31.0,0,28.2,29.1
10.7,0.0,0.0,33.0,13.0,47.0,21.0,0,31.4,32.2
16.5,0.0,337.5,44.0,19.0,30.0,47.0,0,26.9,30.3
16.8,0.0,202.5,48.0,26.0,57.0,37.0,0,23.8,25.2
9.6,0.0,225.0,39.0,20.0,57.0,38.0,0,22.6,24.1
10.0,0.0,180.0,37.0,13.0,54.0,30.0,0,28.9,29.8
15.1,0.0,180.0,37.0,9.0,59.0,32.0,0,29.4,30.6
16.3,0.0,180.0,41.0,7.0,70.0,35.0,0,29.3,30.3
12.0,0.0,180.0,39.0,11.0,63.0,33.0,0,31.4,32.2
15.0,0.0,135.0,46.0,26.0,71.0,37.0,0,23.8,25.2
13.0,0.0,67.5,41.0,17.0,53.0,32.0,0,25.4,26.2
14.1,0.6,90.0,39.0,13.0,89.0,57.0,0,22.9,23.3
12.3,3.0,67.5,41.0,20.0,63.0,34.0,1,25.3,26.4
10.9,0.0,22.5,33.0,17.0,56.0,27.0,0,28.0,29.0
11.5,0.0,90.0,33.0,17.0,58.0,25.0,0,28.3,29.6
12.4,0.0,0.0,31.0,11.0,58.0,24.0,0,28.4,29.4
17.1,0.0,225.0,33.0,7.0,39.0,25.0,0,27.9,29.3
14.7,0.0,180.0,24.0,11.0,71.0,29.0,0,29.1,29.7
15.4,0.0,337.5,48.0,22.0,32.0,20.0,0,30.9,33.0
12.9,3.2,292.5,43.0,19.0,55.0,35.0,1,23.5,24.4
5.3,0.0,315.0,35.0,17.0,54.0,28.0,0,26.5,27.9
9.7,0.0,202.5,41.0,19.0,75.0,40.0,0,18.6,21.9
12.1,0.0,180.0,30.0,15.0,43.0,33.0,0,21.0,22.0
2.0,0.0,157.5,26.0,9.0,58.0,31.0,0,22.3,23.5
9.1,0.0,45.0,31.0,13.0,53.0,25.0,0,25.5,26.4
10.5,0.0,22.5,37.0,17.0,48.0,24.0,0,26.3,27.6
11.1,0.0,157.5,37.0,7.0,52.0,25.0,0,27.6,28.6
11.7,0.0,202.5,35.0,17.0,70.0,39.0,0,25.4,26.3
12.9,0.0,112.5,30.0,11.0,67.0,32.0,0,25.9,26.7
8.1,0.0,45.0,28.0,7.0,70.0,35.0,0,24.9,26.6
12.2,0.0,135.0,28.0,6.0,62.0,34.0,0,25.3,27.6
11.9,0.0,45.0,28.0,7.0,58.0,29.0,0,26.8,28.0
11.9,0.0,0.0,35.0,7.0,47.0,24.0,0,30.0,30.9
13.3,0.0,90.0,30.0,7.0,35.0,23.0,0,30.6,30.9
11.8,0.0,45.0,33.0,17.0,41.0,23.0,0,29.9,31.1
17.6,0.0,315.0,50.0,20.0,39.0,18.0,0,32.3,33.1
10.8,0.2,180.0,24.0,7.0,81.0,40.0,0,24.0,24.8
6.6,0.0,180.0,39.0,20.0,58.0,34.0,0,26.0,26.7
9.8,0.0,45.0,30.0,11.0,59.0,45.0,0,23.5,24.5
9.4,0.0,180.0,39.0,26.0,38.0,36.0,0,25.8,29.6
14.9,0.0,180.0,26.0,11.0,71.0,49.0,0,22.2,23.4
10.3,0.0,180.0,37.0,20.0,71.0,45.0,0,19.5,21.6
1.8,0.0,315.0,22.0,9.0,55.0,29.0,0,22.4,22.7
2.2,0.0,180.0,28.0,15.0,43.0,30.0,0,23.4,24.6
7.2,0.0,0.0,37.0,19.0,68.0,28.0,0,26.5,27.4
16.4,0.4,270.0,33.0,11.0,86.0,65.0,0,20.0,22.6
14.2,1.4,67.5,31.0,15.0,91.0,85.0,1,17.8,19.5
15.1,7.6,22.5,57.0,28.0,84.0,51.0,1,23.4,25.6
12.3,0.8,270.0,48.0,24.0,62.0,34.0,0,17.1,19.6
4.9,0.0,247.5,33.0,13.0,65.0,56.0,0,16.9,18.3
4.7,0.0,315.0,19.0,7.0,78.0,40.0,0,19.3,20.6
3.9,0.0,225.0,48.0,28.0,79.0,80.0,0,12.9,18.9
7.3,0.4,202.5,41.0,13.0,54.0,53.0,0,16.5,17.1
11.5,1.8,202.5,33.0,20.0,94.0,75.0,1,18.6,19.7
9.8,1.6,202.5,17.0,4.0,95.0,65.0,1,18.4,19.3
11.8,1.8,22.5,28.0,11.0,93.0,88.0,1,16.3,16.6
13.7,11.6,22.5,24.0,13.0,93.0,71.0,1,19.6,21.1
13.8,0.4,45.0,24.0,9.0,86.0,63.0,0,23.4,24.0
14.5,15.2,292.5,57.0,28.0,84.0,42.0,1,18.5,19.7
10.1,0.0,292.5,39.0,22.0,70.0,43.0,0,21.6,22.1
11.1,0.0,292.5,30.0,15.0,80.0,40.0,0,22.2,22.4
8.1,0.0,315.0,30.0,9.0,66.0,30.0,0,23.5,24.3
8.6,0.0,315.0,41.0,20.0,53.0,34.0,0,23.1,24.7
6.7,0.0,337.5,30.0,11.0,82.0,44.0,0,22.1,24.0
7.1,0.0,292.5,39.0,17.0,71.0,42.0,0,21.0,21.5
8.4,0.0,315.0,31.0,15.0,77.0,39.0,0,21.8,22.4
6.4,0.0,292.5,33.0,15.0,73.0,37.0,0,21.7,22.0
6.4,0.0,292.5,26.0,9.0,63.0,33.0,0,23.7,24.0
4.9,0.0,292.5,37.0,17.0,63.0,42.0,0,22.2,23.5
9.5,0.0,292.5,31.0,11.0,70.0,40.0,0,23.9,24.9
8.7,0.0,315.0,30.0,13.0,66.0,36.0,0,23.6,25.1
9.3,0.2,315.0,33.0,13.0,67.0,35.0,0,23.7,24.4
7.2,0.0,315.0,30.0,7.0,85.0,52.0,0,20.8,22.9
9.8,0.0,337.5,56.0,15.0,63.0,59.0,0,17.8,23.9
11.3,0.4,315.0,56.0,24.0,75.0,50.0,0,19.7,20.0
10.3,1.2,292.5,44.0,22.0,75.0,61.0,1,16.4,18.4
9.4,0.4,270.0,39.0,20.0,75.0,50.0,0,17.4,19.8
9.3,0.0,292.5,33.0,17.0,69.0,45.0,0,21.4,22.2
9.5,2.2,247.5,39.0,17.0,87.0,38.0,1,17.7,18.7
9.7,1.4,202.5,54.0,24.0,82.0,84.0,1,12.2,14.4
9.0,2.6,202.5,26.0,13.0,83.0,65.0,1,15.3,16.2
4.5,0.2,22.5,20.0,11.0,71.0,59.0,0,14.6,15.7
8.1,0.0,337.5,35.0,13.0,63.0,30.0,0,21.4,21.8
7.0,0.0,292.5,30.0,11.0,80.0,48.0,0,20.7,21.5
7.7,0.2,225.0,19.0,2.0,95.0,56.0,0,17.8,19.1
4.5,0.0,0.0,17.0,9.0,96.0,51.0,0,18.9,19.6
1.7,0.0,0.0,35.0,11.0,61.0,34.0,0,21.0,21.9
5.8,0.0,45.0,35.0,15.0,61.0,35.0,0,20.0,20.6
3.5,0.2,0.0,43.0,19.0,74.0,37.0,0,19.1,20.6
10.9,0.0,22.5,43.0,15.0,50.0,32.0,0,19.4,21.0
12.1,0.0,0.0,33.0,13.0,42.0,28.0,0,19.3,19.9
14.1,0.0,225.0,50.0,22.0,38.0,50.0,0,18.2,22.1
8.7,8.2,180.0,44.0,22.0,86.0,63.0,1,14.2,15.0
6.2,0.8,202.5,39.0,15.0,94.0,83.0,0,12.7,14.6
7.0,1.2,202.5,26.0,7.0,94.0,67.0,1,14.7,15.6
7.8,0.4,225.0,19.0,6.0,94.0,55.0,0,14.7,16.2
0.6,0.2,292.5,22.0,7.0,90.0,47.0,0,16.5,17.0
-0.8,0.0,0.0,41.0,19.0,65.0,39.0,0,18.0,18.5
5.8,0.0,22.5,52.0,26.0,52.0,28.0,0,18.8,19.4
10.9,0.0,292.5,46.0,17.0,69.0,48.0,0,16.6,17.5
6.6,0.0,292.5,33.0,19.0,82.0,59.0,0,16.9,17.3
7.9,0.0,292.5,33.0,11.0,85.0,47.0,0,18.1,19.2
5.3,0.0,337.5,54.0,31.0,66.0,25.0,0,22.1,22.4
6.7,2.4,270.0,56.0,20.0,69.0,69.0,1,11.0,11.9
4.3,1.8,270.0,20.0,9.0,94.0,72.0,1,12.1,12.4
7.1,0.0,315.0,24.0,11.0,75.0,48.0,0,14.7,14.9
-0.8,0.0,315.0,28.0,9.0,85.0,32.0,0,18.0,18.5
2.8,0.0,292.5,52.0,30.0,52.0,41.0,0,19.1,20.1
7.1,2.0,225.0,50.0,26.0,79.0,54.0,1,12.3,13.4
6.2,0.4,247.5,33.0,13.0,77.0,57.0,0,13.3,13.9
3.5,0.0,135.0,17.0,7.0,88.0,54.0,0,14.1,15.1
5.5,0.0,0.0,41.0,17.0,73.0,45.0,0,16.1,16.8
7.1,0.0,315.0,30.0,13.0,52.0,28.0,0,22.5,23.1
11.6,0.0,292.5,61.0,28.0,31.0,14.0,0,23.0,25.0
4.5,0.8,202.5,30.0,13.0,79.0,47.0,0,12.5,13.7
-4.3,0.0,0.0,44.0,22.0,67.0,36.0,0,18.9,19.1
3.5,0.0,337.5,24.0,13.0,72.0,40.0,0,20.6,21.4
5.7,0.0,315.0,67.0,31.0,47.0,21.0,0,24.2,25.1
6.2,1.4,315.0,61.0,30.0,84.0,50.0,1,16.0,16.4
5.0,14.0,247.5,63.0,26.0,74.0,74.0,1,9.8,11.8
5.6,0.0,202.5,30.0,7.0,87.0,65.0,0,12.2,13.1
4.9,0.4,292.5,28.0,15.0,94.0,52.0,0,13.8,15.2
4.4,0.0,202.5,37.0,20.0,82.0,89.0,0,11.6,16.2
7.8,0.8,22.5,26.0,11.0,80.0,52.0,0,14.6,15.2
3.8,0.0,45.0,28.0,11.0,95.0,55.0,0,16.3,16.5
9.0,0.0,315.0,69.0,17.0,63.0,83.0,0,11.1,16.7
5.4,3.6,270.0,48.0,22.0,75.0,50.0,1,15.7,16.8
7.5,0.0,292.5,33.0,13.0,84.0,54.0,0,14.3,15.3
7.7,0.0,202.5,17.0,4.0,93.0,57.0,0,14.8,16.3
2.5,0.2,45.0,30.0,15.0,96.0,66.0,0,14.2,15.8
5.1,0.0,45.0,26.0,11.0,90.0,65.0,0,14.3,16.9
3.2,0.0,315.0,22.0,6.0,78.0,58.0,0,15.6,16.4
1.6,0.8,0.0,22.0,4.0,92.0,48.0,0,17.7,18.5
5.2,0.0,0.0,37.0,13.0,70.0,75.0,0,11.9,13.8
7.4,1.4,270.0,35.0,17.0,94.0,83.0,1,12.4,13.4
4.7,3.2,270.0,41.0,19.0,83.0,55.0,1,14.9,15.7
2.6,0.2,337.5,33.0,19.0,79.0,46.0,0,18.5,19.5
5.6,0.0,315.0,65.0,33.0,60.0,25.0,0,21.6,22.2
7.0,2.8,292.5,44.0,15.0,81.0,57.0,1,16.9,17.6
8.6,0.0,292.5,52.0,28.0,84.0,52.0,0,17.4,17.9
7.8,0.2,270.0,35.0,17.0,88.0,53.0,0,17.6,20.0
7.3,0.0,0.0,43.0,22.0,74.0,47.0,0,18.2,18.9
8.5,0.2,225.0,50.0,22.0,88.0,47.0,0,11.8,13.6
7.5,0.0,0.0,19.0,7.0,60.0,52.0,0,12.9,13.8
-2.4,0.0,202.5,43.0,26.0,63.0,55.0,0,15.9,19.1
-0.2,0.0,112.5,19.0,7.0,79.0,46.0,0,15.6,16.2
-2.1,0.0,0.0,28.0,9.0,70.0,38.0,0,17.4,18.0
2.3,0.0,0.0,35.0,13.0,59.0,28.0,0,20.1,20.7
8.5,0.0,337.5,30.0,15.0,40.0,17.0,0,22.2,22.7
9.1,0.0,315.0,33.0,9.0,25.0,31.0,0,19.7,20.5
10.5,0.0,180.0,35.0,13.0,70.0,53.0,0,20.5,22.4
7.2,14.2,112.5,30.0,9.0,94.0,54.0,1,17.3,17.8
6.5,0.0,45.0,37.0,19.0,89.0,50.0,0,17.1,17.5
6.8,0.0,67.5,28.0,11.0,82.0,65.0,0,12.6,13.2
1.6,0.4,45.0,37.0,20.0,80.0,46.0,0,15.0,15.2
2.3,0.0,67.5,35.0,19.0,70.0,38.0,0,15.7,16.3
2.5,0.0,0.0,44.0,17.0,55.0,25.0,0,17.5,18.9
9.8,0.4,180.0,28.0,15.0,85.0,71.0,0,15.1,16.3
1.4,3.4,180.0,15.0,4.0,96.0,53.0,1,16.9,17.5
1.3,0.2,22.5,28.0,13.0,71.0,25.0,0,21.5,23.2
9.6,0.0,292.5,39.0,4.0,28.0,74.0,0,15.8,20.3
9.4,4.6,315.0,22.0,4.0,93.0,87.0,1,13.0,16.6
4.4,2.2,315.0,28.0,13.0,86.0,40.0,1,18.9,20.6
5.6,0.0,337.5,46.0,20.0,54.0,51.0,0,21.2,23.8
8.3,0.2,247.5,41.0,19.0,69.0,33.0,0,17.1,18.1
0.7,0.0,22.5,33.0,15.0,63.0,33.0,0,19.8,20.6
8.9,0.0,337.5,43.0,19.0,51.0,20.0,0,27.9,28.6
4.6,0.0,337.5,35.0,17.0,51.0,17.0,0,28.9,29.4
9.7,0.0,202.5,37.0,26.0,49.0,60.0,0,20.4,24.9
9.7,0.0,67.5,33.0,17.0,78.0,38.0,0,23.5,24.1
5.5,0.0,0.0,37.0,17.0,28.0,17.0,0,27.7,29.1
6.5,0.0,225.0,61.0,30.0,29.0,13.0,0,27.8,28.2
11.9,2.6,202.5,37.0,9.0,91.0,72.0,1,17.7,19.3
10.3,3.0,202.5,30.0,20.0,92.0,61.0,1,15.2,16.5
0.8,1.2,45.0,22.0,9.0,70.0,37.0,1,15.4,16.3
4.6,0.6,22.5,37.0,15.0,80.0,52.0,0,15.7,16.1
9.3,0.6,180.0,39.0,19.0,77.0,49.0,0,16.8,18.4
5.9,0.0,90.0,28.0,6.0,67.0,42.0,0,17.4,17.8
5.6,0.0,45.0,39.0,17.0,71.0,35.0,0,20.9,22.8
13.3,0.0,315.0,63.0,31.0,42.0,28.0,0,27.9,29.9
12.6,1.8,292.5,43.0,13.0,57.0,57.0,1,19.2,19.5
9.1,9.0,292.5,78.0,30.0,66.0,42.0,1,16.2,17.0
8.6,5.6,270.0,56.0,19.0,58.0,44.0,1,18.3,18.7
5.9,0.0,270.0,31.0,17.0,67.0,45.0,0,17.4,17.8
6.8,0.0,315.0,22.0,4.0,70.0,33.0,0,21.6,22.5
2.5,0.0,337.5,43.0,17.0,51.0,24.0,0,26.1,26.7
11.2,0.0,202.5,43.0,24.0,81.0,33.0,0,20.0,21.3
0.7,0.0,180.0,26.0,9.0,64.0,29.0,0,20.3,21.0
0.3,0.0,202.5,33.0,7.0,45.0,37.0,0,21.0,21.9
2.4,0.0,135.0,26.0,9.0,64.0,38.0,0,20.5,22.6
7.5,0.0,45.0,37.0,17.0,49.0,24.0,0,23.6,25.9
12.1,1.8,67.5,41.0,15.0,48.0,26.0,1,27.3,27.6
8.8,0.0,202.5,35.0,20.0,66.0,41.0,0,23.4,25.0
4.4,0.2,45.0,37.0,19.0,64.0,20.0,0,29.1,29.6
15.2,0.0,337.5,65.0,39.0,15.0,12.0,0,33.5,35.5
10.2,18.6,202.5,54.0,31.0,93.0,56.0,1,13.3,14.7
6.1,1.8,180.0,31.0,15.0,86.0,59.0,1,15.4,17.4
4.7,0.0,292.5,26.0,11.0,67.0,41.0,0,21.8,23.0
5.3,0.0,292.5,41.0,22.0,48.0,18.0,0,29.6,30.5
9.2,0.0,315.0,48.0,22.0,85.0,17.0,0,29.6,30.3
7.8,0.0,337.5,80.0,39.0,45.0,19.0,0,28.0,29.1
8.4,1.2,292.5,56.0,17.0,62.0,38.0,1,21.0,22.1
7.8,0.0,292.5,44.0,22.0,55.0,37.0,0,22.3,23.0
8.1,0.0,157.5,26.0,6.0,65.0,39.0,0,21.3,21.6
6.9,0.0,67.5,39.0,19.0,59.0,27.0,0,26.0,26.8
12.1,0.0,45.0,43.0,24.0,49.0,21.0,0,29.9,30.6
16.2,0.0,225.0,41.0,22.0,72.0,46.0,0,22.2,24.2
3.4,0.0,90.0,37.0,7.0,55.0,28.0,0,26.1,26.8
8.2,0.0,292.5,74.0,28.0,40.0,26.0,0,26.2,28.7
10.3,4.8,270.0,43.0,15.0,62.0,41.0,1,17.7,18.9
2.4,0.0,22.5,35.0,13.0,56.0,19.0,0,26.0,27.3
5.1,0.0,315.0,43.0,13.0,29.0,9.0,0,33.2,33.6
9.5,0.0,202.5,43.0,20.0,53.0,41.0,0,24.4,26.0
1.8,0.0,135.0,28.0,11.0,52.0,23.0,0,24.5,25.4
5.6,0.0,202.5,46.0,20.0,38.0,12.0,0,29.6,30.1
10.6,0.2,157.5,46.0,20.0,55.0,39.0,0,15.4,18.3
-1.4,0.0,67.5,39.0,17.0,43.0,23.0,0,22.3,23.0
5.4,0.0,202.5,39.74837161467261,11.0,37.0,14.0,0,27.0,28.0
5.2,1.0343824027072759,112.5,46.0,6.0,17.0,11.0,0,31.8,32.5
16.2,0.0,315.0,63.0,30.0,11.0,9.0,0,38.3,38.9
12.7,0.0,180.0,46.0,22.0,65.0,17.0,0,29.1,30.3
12.9,3.6,202.5,72.0,44.0,88.0,89.0,1,14.1,27.5
12.4,10.6,315.0,43.0,4.0,95.0,93.0,1,14.5,18.5
11.9,40.8,337.5,44.0,17.0,70.0,58.0,1,20.3,21.7
12.7,5.2,180.0,28.0,15.0,83.0,53.0,1,21.3,22.9
10.9,0.0,90.0,37.0,17.0,87.0,45.0,0,25.9,27.0
12.0,0.2,315.0,54.0,26.0,50.0,30.0,0,25.2,26.6
13.9,0.8,67.5,24.0,11.0,90.0,40.0,0,24.9,25.8
13.3,0.2,202.5,43.0,20.0,46.0,39.0,0,26.8,30.8
8.9,0.0,225.0,57.0,22.0,49.0,37.0,0,22.4,24.1
3.9,0.0,157.5,37.0,9.0,54.0,31.0,0,23.6,25.2
4.6,0.0,45.0,24.0,11.0,49.0,24.0,0,28.8,30.1
15.2,0.0,202.5,43.0,24.0,27.0,44.0,0,25.5,33.6
15.2,0.0,157.5,43.0,13.0,62.0,32.0,0,30.1,30.3
12.1,0.2,202.5,48.0,24.0,59.0,34.0,0,19.4,21.5
2.8,0.0,67.5,30.0,7.0,45.0,24.0,0,24.1,24.5
11.0,0.0,0.0,46.0,24.0,34.0,14.0,0,29.4,31.3
12.6,0.0,180.0,43.0,28.0,45.0,41.0,0,22.0,24.4
4.3,0.0,135.0,39.0,7.0,45.0,25.0,0,26.4,26.9
9.8,0.0,337.5,37.0,13.0,29.0,12.0,0,34.8,35.5
14.0,0.0,247.5,46.0,26.0,59.0,10.0,0,35.9,36.1
15.9,0.0,270.0,56.0,20.0,40.0,23.0,0,22.6,24.6
4.1,0.0,135.0,41.0,9.0,47.0,23.0,0,25.6,26.7
7.6,0.0,112.5,48.0,15.0,29.0,15.0,0,33.2,34.0
19.9,0.0,0.0,54.0,24.0,21.0,25.0,0,30.8,32.7
18.1,0.2,180.0,46.0,26.0,52.0,48.0,0,26.4,30.3
14.3,8.8,135.0,33.0,20.0,91.0,85.0,1,16.0,17.8
11.1,2.6,202.5,54.0,33.0,89.0,93.0,1,11.0,14.3
8.7,19.8,180.0,39.0,20.0,70.0,70.0,1,12.6,16.2
1.7,0.4,337.5,26.0,11.0,49.0,33.0,0,20.2,23.3
5.7,0.0,157.5,44.0,9.0,39.0,23.0,0,26.6,28.2
12.9,0.0,22.5,43.0,17.0,41.0,31.0,0,28.9,29.8
19.3,0.2,315.0,67.0,17.0,54.0,42.0,0,29.1,30.9
15.7,7.0,202.5,31.0,13.0,80.0,77.0,1,17.4,20.1
8.0,0.0,292.5,43.0,20.0,69.0,24.0,0,28.3,30.1
10.0,0.0,270.0,43.0,15.0,51.0,30.0,0,25.8,27.4
12.5,0.0,180.0,33.0,7.0,63.0,39.0,0,24.9,25.8
10.8,0.0,180.0,48.0,24.0,47.0,38.0,0,22.1,24.3
3.3,0.0,157.5,35.0,9.0,48.0,34.0,0,22.2,22.5
8.1,0.0,135.0,39.0,15.0,54.0,28.0,0,26.2,27.1
11.9,0.0,90.0,39.0,17.0,47.0,22.0,0,29.4,30.6
14.3,0.0,90.0,44.0,19.0,65.0,43.0,0,25.5,28.1
16.4,2.8,225.0,41.0,9.0,71.0,54.0,1,25.4,26.8
14.2,12.6,180.0,43.0,20.0,71.0,53.0,1,22.5,24.7
8.0,0.0,135.0,37.0,4.0,60.0,29.0,0,26.9,27.4
14.7,0.0,225.0,57.0,28.0,49.0,50.0,0,25.2,32.4
11.2,0.0,225.0,43.0,19.0,48.0,37.0,0,20.6,22.0
7.1,0.0,67.5,31.0,11.0,49.0,23.0,0,29.0,30.8
11.4,0.0,202.5,50.0,31.0,56.0,49.0,0,24.5,28.2
14.6,0.0,135.0,39.0,26.0,69.0,61.0,0,20.0,21.3
14.4,0.0,180.0,33.0,20.0,74.0,32.0,0,27.3,28.2
6.5,0.0,135.0,39.0,7.0,61.0,29.0,0,27.7,28.8
13.4,0.0,225.0,52.0,19.0,41.0,20.0,0,32.7,35.1
13.2,0.4,180.0,52.0,28.0,65.0,41.0,0,20.2,23.7
12.6,0.6,135.0,43.0,13.0,74.0,37.0,0,25.2,26.3
9.5,0.0,67.5,44.0,15.0,61.0,29.0,0,27.6,28.9
13.9,0.0,202.5,70.0,15.0,39.0,17.0,0,36.1,37.5
12.9,0.0,180.0,44.0,26.0,56.0,37.0,0,21.8,23.9
2.3,0.0,157.5,39.0,9.0,45.0,18.0,0,28.4,29.4
8.3,0.0,202.5,54.0,26.0,49.0,16.0,0,30.5,31.5
7.1,0.0,157.5,44.0,9.0,45.0,22.0,0,26.0,27.3
9.5,0.0,202.5,43.0,20.0,49.0,29.0,0,25.6,27.4
4.5,0.0,157.5,44.0,6.0,49.0,21.0,0,28.5,30.0
12.5,0.0,135.0,43.0,11.0,30.0,12.0,0,33.9,35.9
19.2,0.0,247.5,81.0,39.0,26.0,91.0,0,18.5,37.8
15.9,18.0,135.0,39.0,24.0,75.0,78.0,1,19.5,23.7
14.3,0.2,180.0,35.0,4.0,76.0,46.0,0,22.5,24.2
8.4,0.0,157.5,41.0,15.0,52.0,38.0,0,23.8,24.3
7.6,0.0,180.0,37.0,17.0,57.0,29.0,0,26.7,26.9
7.3,0.6,157.5,37.0,22.0,74.0,27.0,0,23.3,24.6
3.5,0.0,135.0,41.0,13.0,46.0,27.0,0,26.1,27.7
10.4,0.0,45.0,33.0,13.0,41.0,17.0,0,30.5,31.6
12.1,0.0,180.0,44.0,24.0,55.0,26.0,0,30.4,31.1
13.0,0.0,157.5,33.0,13.0,57.0,22.0,0,32.1,32.7
10.6,0.0,45.0,41.0,11.0,36.0,14.0,0,37.0,38.0
26.4,0.0,202.5,56.0,33.0,42.0,50.0,0,24.8,28.9
14.7,0.2,202.5,39.0,13.0,63.0,30.0,0,29.2,30.7
14.0,0.0,180.0,37.0,20.0,51.0,39.0,0,27.0,29.9
12.7,0.0,157.5,43.0,19.0,44.0,27.0,0,26.8,27.9
10.3,0.0,135.0,43.0,11.0,48.0,17.0,0,32.9,34.1
14.9,0.0,90.0,37.0,15.0,38.0,14.0,0,36.5,37.2
14.2,0.0,292.5,44.0,9.0,39.0,11.0,0,39.2,39.9
17.7,0.0,202.5,50.0,30.0,75.0,62.0,0,20.9,25.6
13.9,0.0,180.0,50.0,26.0,45.0,31.0,0,23.4,24.5
13.2,0.0,135.0,48.0,24.0,66.0,49.0,0,20.0,22.6
12.0,2.8,135.0,43.0,22.0,63.0,29.0,1,23.9,25.3
6.1,0.0,67.5,46.0,15.0,49.0,28.0,0,25.1,25.8
6.8,0.0,135.0,48.0,11.0,46.0,19.0,0,29.6,30.7
12.9,0.0,157.5,50.0,7.0,41.0,14.0,0,34.8,36.1
15.6,0.0,157.5,52.0,22.0,32.0,14.0,0,38.5,40.5
15.8,0.0,202.5,44.0,24.0,63.0,45.0,0,25.8,27.3
7.9,0.0,157.5,41.0,19.0,52.0,27.0,0,28.9,30.1
13.9,0.0,90.0,41.0,11.0,51.0,22.0,0,32.5,33.8
17.9,0.0,45.0,50.0,17.0,49.0,19.0,0,36.6,38.5
16.9,0.0,292.5,44.0,17.0,54.0,16.0,0,34.8,35.7
13.1,0.0,135.0,43.0,13.0,38.0,13.0,0,38.5,39.3
20.6,0.0,225.0,54.0,31.0,29.0,17.0,0,37.5,42.8
16.9,0.0,180.0,41.0,22.0,60.0,30.0,0,26.8,29.4
12.8,0.0,180.0,35.0,15.0,51.0,22.0,0,29.8,31.1
14.8,0.0,180.0,44.0,22.0,47.0,32.0,0,25.7,27.5
14.9,0.0,67.5,44.0,13.0,44.0,24.0,0,26.7,28.1
9.0,0.0,90.0,43.0,17.0,45.0,20.0,0,28.4,30.0
13.8,0.0,90.0,44.0,17.0,44.0,18.0,0,31.7,33.4
14.9,0.0,67.5,44.0,11.0,37.0,11.0,0,33.6,35.0
14.8,0.0,157.5,50.0,15.0,37.0,11.0,0,35.1,36.9
14.9,0.0,135.0,46.0,28.0,53.0,26.0,0,30.1,31.5
14.2,0.0,112.5,43.0,17.0,56.0,32.0,0,26.1,27.4
15.6,0.0,90.0,46.0,17.0,53.0,27.0,0,28.7,29.9
15.5,0.0,90.0,39.0,9.0,50.0,16.0,0,31.4,32.9
15.2,0.0,112.5,35.0,15.0,43.0,15.0,0,34.4,35.2
14.9,0.0,90.0,31.0,6.0,48.0,14.0,0,35.4,35.9
19.0,0.0,225.0,39.0,11.0,26.0,13.0,0,38.8,40.0
18.8,0.0,157.5,43.0,26.0,60.0,34.0,0,31.0,33.8
16.0,0.0,180.0,46.0,22.0,53.0,23.0,0,32.9,34.4
15.4,0.0,22.5,57.0,11.0,46.0,19.0,0,34.3,35.3
24.2,0.0,315.0,52.0,28.0,22.0,30.0,0,34.8,44.8
13.2,0.0,202.5,46.0,22.0,63.0,28.0,0,34.9,36.1
17.7,0.0,157.5,46.0,24.0,56.0,29.0,0,30.7,32.3
14.6,0.0,135.0,33.0,9.0,68.0,43.0,0,26.7,27.3
19.2,1.2,45.0,35.0,6.0,74.0,23.0,1,34.9,36.1
18.7,0.0,225.0,44.0,28.0,67.0,35.0,0,25.9,27.6
7.2,0.0,157.5,39.0,15.0,49.0,25.0,0,27.0,27.5
6.5,0.0,157.5,35.0,13.0,54.0,20.0,0,30.8,31.9
15.0,0.0,67.5,33.0,17.0,45.0,21.0,0,33.6,35.5
20.0,0.0,22.5,41.0,17.0,53.0,23.0,0,32.7,33.2
18.3,0.0,202.5,43.0,24.0,73.0,42.0,0,27.5,30.1
18.4,0.0,180.0,43.0,11.0,59.0,25.0,0,30.7,31.8
11.8,0.0,157.5,35.0,11.0,59.0,27.0,0,28.4,29.8
9.1,0.0,202.5,57.0,31.0,54.0,51.0,0,24.3,30.3
11.0,0.0,90.0,41.0,22.0,49.0,25.0,0,28.2,29.3
16.1,0.0,22.5,39.0,22.0,53.0,21.0,0,37.3,38.6
21.2,0.0,157.5,37.0,7.0,30.0,21.0,0,37.5,39.6
19.8,0.0,180.0,61.0,44.0,78.0,61.0,0,26.0,38.1
17.4,4.0,202.5,54.0,33.0,77.0,52.0,1,28.6,34.5
11.2,0.2,202.5,39.0,24.0,77.0,52.0,0,22.7,25.1
