Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.0,74.0,44.0,7.0,7.0,0,27.7,28.5,8.0,1014.2,1009.0
1.8700616016427105,50.0,48.0,7.0,7.0,0,17.7,19.2,8.9,1022.1,1020.7
1.8700616016427105,44.0,32.0,7.0,7.0,0,19.3,19.8,3.7,1018.9,1015.2
1.8700616016427105,65.0,47.0,7.0,7.0,0,14.3,16.8,4.9,1018.7,1021.0
13.4,37.0,53.0,7.0,7.0,1,15.3,16.5,1.7,1032.0,1032.6
0.6,39.0,48.0,6.0,4.0,0,18.8,19.6,8.7,1035.0,1033.2
0.0,22.0,37.0,0.0,7.0,0,22.2,23.2,10.7,1033.7,1030.3
0.0,35.0,32.0,0.0,7.0,0,24.0,25.4,10.6,1030.9,1026.2
0.0,57.0,27.0,7.0,7.0,0,24.3,24.8,9.6,1025.4,1020.9
0.0,54.0,25.0,7.0,7.0,0,26.5,27.2,10.1,1022.4,1019.3
0.0,31.0,54.0,7.0,5.0,0,20.7,21.2,4.7,1026.0,1024.7
0.0,24.0,53.0,7.0,1.0,0,22.7,23.4,7.6,1027.0,1023.2
0.0,24.0,48.0,1.0,2.0,0,24.4,25.3,10.4,1023.4,1019.4
0.0,30.0,57.0,7.0,7.0,0,23.9,24.2,2.0,1017.9,1014.3
5.4,26.0,66.0,7.0,7.0,1,21.4,22.6,6.0,1017.5,1015.6
1.8700616016427105,26.0,58.0,7.0,7.0,0,23.4,23.8,5.6,1016.3,1011.8
1.8700616016427105,56.0,52.0,7.0,7.0,0,22.8,23.3,6.3,1007.8,1003.9
1.4,72.0,72.0,7.0,7.0,1,14.5,19.2,6.1,1008.0,1007.4
4.4,52.0,79.0,8.0,7.0,1,12.0,15.1,0.5,1012.8,1013.2
1.8700616016427105,54.0,69.0,7.0,7.0,0,15.5,15.9,0.5,1016.7,1017.2
22.8,35.0,63.0,7.0,6.0,1,17.1,18.2,5.6,1022.6,1020.6
0.4,28.0,54.0,3.0,5.0,0,18.5,20.0,6.8,1023.6,1022.0
1.8700616016427105,48.0,43.0,7.0,7.0,0,20.6,21.6,9.3,1021.5,1017.8
1.8700616016427105,33.0,44.0,7.0,7.0,0,16.6,17.9,7.7,1025.5,1024.2
1.6,52.0,47.0,7.0,7.0,1,17.8,18.3,5.0,1024.8,1021.2
0.0,61.0,42.0,7.0,6.0,0,21.8,22.6,3.5,1021.0,1017.2
19.8,50.0,55.0,8.0,6.0,1,15.2,15.2,1.5,1024.2,1023.9
2.8,48.0,84.0,7.0,8.0,1,12.1,13.0,0.2,1020.6,1019.1
3.0,48.0,51.0,3.0,7.0,1,15.6,17.1,5.5,1021.0,1019.7
1.8700616016427105,30.0,83.0,7.0,7.0,0,13.6,14.1,2.1,1021.3,1019.0
1.8700616016427105,31.0,43.0,7.0,7.0,0,15.4,16.2,3.0,1018.4,1016.6
1.6,69.0,57.0,7.0,7.0,1,15.1,15.4,1.0,1017.5,1013.2
0.2,72.0,42.0,3.0,1.0,0,20.2,20.7,10.0,1014.6,1012.1
0.0,63.0,41.0,5.0,5.0,0,21.1,22.3,5.2,1014.8,1013.9
0.0,31.0,31.0,1.0,1.0,0,20.2,20.6,9.8,1022.6,1018.2
1.0,46.0,51.0,5.0,6.0,0,16.3,18.5,6.0,1018.3,1017.3
1.8700616016427105,54.0,45.0,7.0,7.0,0,14.9,16.8,8.7,1020.1,1017.2
1.8700616016427105,57.0,80.0,7.0,7.0,0,12.7,15.0,3.5,1017.5,1019.0
11.0,41.0,65.0,7.0,7.0,1,16.2,17.4,3.6,1026.5,1026.4
2.6,37.0,60.0,7.0,6.0,1,17.8,18.2,5.1,1027.9,1026.1
0.2,20.0,46.0,7.0,7.0,0,16.1,17.8,2.3,1026.8,1023.8
0.0,33.0,36.0,5.0,6.0,0,18.6,19.2,9.3,1024.6,1021.0
0.0,59.0,49.0,7.0,6.0,0,16.6,17.0,2.7,1022.5,1019.6
1.8700616016427105,35.0,58.0,7.0,7.0,0,15.1,15.9,0.3,1024.1,1024.1
1.8700616016427105,26.0,42.0,7.0,7.0,0,15.6,16.5,6.8,1027.6,1024.8
1.6,54.0,43.0,0.0,5.0,1,16.2,17.0,9.0,1023.7,1020.3
0.0,61.0,43.0,7.0,7.0,0,17.7,18.3,2.5,1020.1,1016.1
0.0,70.0,28.0,5.0,2.0,0,20.2,20.5,8.5,1015.7,1010.3
0.0,35.0,65.0,3.0,7.0,0,14.7,15.7,2.4,1016.1,1014.5
4.2,72.0,87.0,8.0,8.0,1,10.7,11.0,0.0,1007.4,1004.9
1.8700616016427105,43.0,87.0,7.0,7.0,0,13.3,16.1,3.2,1013.7,1014.4
1.8700616016427105,39.0,58.0,7.0,7.0,0,14.1,15.1,1.7,1024.6,1024.7
34.6,30.0,67.0,7.0,7.0,1,14.2,15.1,0.1,1029.9,1029.4
0.0,20.0,64.0,7.0,6.0,0,14.1,14.8,0.0,1033.6,1033.2
0.0,17.0,80.0,8.0,7.0,0,14.6,15.1,0.0,1036.2,1033.9
0.0,43.0,50.0,0.0,1.0,0,17.1,17.5,9.6,1032.6,1029.5
0.0,30.0,48.0,6.0,4.0,0,16.4,17.7,6.6,1030.1,1026.8
1.8700616016427105,39.0,54.0,7.0,7.0,0,15.6,16.3,5.8,1024.5,1021.0
1.8700616016427105,24.0,65.0,7.0,7.0,0,13.8,14.3,1.8,1018.2,1014.3
7.0,70.0,89.0,7.0,8.0,1,13.9,14.1,0.0,1007.4,1006.8
11.2,70.0,65.0,7.0,7.0,1,12.1,12.6,0.5,1014.1,1017.2
0.0,37.0,59.0,7.0,7.0,0,12.6,15.3,4.4,1024.6,1024.1
0.0,31.0,62.0,7.0,7.0,0,13.6,14.1,0.3,1026.4,1025.7
0.0,31.0,82.0,7.0,7.0,0,12.2,15.0,0.7,1028.1,1027.0
1.8700616016427105,30.0,95.0,7.0,7.0,0,11.5,12.8,0.6,1028.1,1026.7
1.8700616016427105,20.0,79.0,7.0,7.0,0,12.4,13.1,1.6,1028.0,1026.1
1.8700616016427105,26.0,71.0,7.0,7.0,0,11.3,11.6,9.0,1026.8,1023.3
10.0,33.0,48.0,2.0,7.0,1,16.2,16.5,7.7,1023.2,1019.4
0.0,54.0,53.0,7.0,7.0,0,16.5,16.6,2.6,1020.4,1017.7
0.0,65.0,65.0,7.0,7.0,0,14.8,15.4,0.3,1013.2,1009.4
0.4,44.0,45.0,7.0,5.0,0,15.7,16.6,6.6,1012.0,1010.6
1.8700616016427105,48.0,57.0,7.0,7.0,0,14.4,14.8,4.4,1014.5,1012.1
1.8700616016427105,50.0,82.0,7.0,7.0,0,13.5,15.3,3.2,1018.1,1019.3
4.0,39.0,59.0,7.0,7.0,1,15.1,15.6,2.2,1023.0,1020.7
1.0,46.0,45.0,6.0,5.0,0,13.2,14.8,6.9,1024.7,1023.4
0.0,83.0,56.0,6.0,7.0,0,11.7,13.6,3.2,1018.3,1010.4
8.2,56.0,86.0,8.0,8.0,1,9.6,10.5,0.0,1008.0,1002.3
22.4,48.0,86.0,8.0,6.0,1,9.5,12.5,1.0,1004.8,1010.4
1.8700616016427105,50.0,57.0,7.0,7.0,0,13.0,14.2,5.6,1022.0,1021.7
1.8700616016427105,46.0,55.0,7.0,7.0,0,15.8,16.5,7.3,1027.5,1026.8
5.2,46.0,89.0,6.0,7.0,1,12.1,15.6,3.0,1028.3,1028.1
1.2,35.0,44.0,7.0,7.0,1,10.7,12.5,6.3,1032.9,1031.1
0.0,33.0,59.0,7.0,5.0,0,12.4,14.3,5.4,1031.1,1026.8
0.0,61.0,63.0,3.0,7.0,0,13.2,14.3,4.5,1021.5,1015.6
0.0,61.0,67.0,7.0,7.0,0,12.7,14.0,4.1,1007.4,1004.1
0.0,52.0,53.0,7.0,7.0,0,12.3,12.6,6.6,1008.4,1008.4
1.8700616016427105,46.0,92.0,7.0,7.0,0,8.4,10.5,0.0,1012.7,1012.0
15.2,41.0,63.0,7.0,7.0,1,11.9,12.4,0.9,1020.8,1022.0
1.4,28.0,67.0,7.0,6.0,1,13.0,14.4,3.2,1024.5,1023.7
2.6,31.0,73.0,5.0,6.0,1,12.6,14.0,3.2,1030.2,1030.6
0.0,22.0,62.0,6.0,5.0,0,13.0,13.6,8.4,1036.1,1034.8
0.0,24.0,54.0,7.0,7.0,0,12.0,12.1,0.3,1036.3,1033.4
0.0,35.0,39.0,7.0,7.0,0,13.4,14.5,8.5,1033.0,1030.1
0.0,48.0,39.0,7.0,7.0,0,15.2,15.3,3.6,1029.8,1026.3
1.8700616016427105,63.0,48.0,7.0,7.0,0,15.8,16.5,1.4,1025.3,1021.9
0.4,54.0,69.0,8.0,7.0,0,13.9,14.3,0.0,1017.5,1010.8
2.0,56.0,66.0,7.0,7.0,1,13.6,15.8,4.0,1013.3,1013.7
1.8700616016427105,59.0,72.0,7.0,7.0,0,13.3,14.0,0.1,1011.8,1007.6
3.6,19.0,66.0,7.0,6.0,1,14.4,14.9,1.5,1009.0,1007.1
1.8700616016427105,52.0,56.0,7.0,7.0,0,13.4,14.0,5.5,1008.1,1006.3
1.8700616016427105,57.0,53.0,7.0,7.0,0,14.4,15.5,7.9,1017.3,1015.9
3.4,56.0,59.0,6.0,7.0,1,16.5,17.2,5.1,1024.8,1022.8
0.0,65.0,43.0,2.0,7.0,0,16.0,16.6,7.6,1021.5,1017.8
1.2,46.0,32.0,7.0,4.0,1,14.2,15.0,5.6,1018.2,1016.7
0.2,39.0,44.0,2.0,7.0,0,13.9,15.0,4.6,1022.8,1021.5
0.0,41.0,69.0,7.0,7.0,0,14.8,16.4,2.1,1027.3,1027.4
0.0,26.0,55.0,7.0,7.0,0,17.1,17.6,6.0,1033.1,1031.8
0.0,20.0,58.0,7.0,7.0,0,15.2,16.7,3.8,1033.3,1030.9
0.0,26.0,56.0,2.0,7.0,0,14.7,16.5,6.1,1031.4,1027.7
0.0,39.0,48.0,7.0,7.0,0,14.7,15.1,3.1,1027.2,1023.6
0.0,48.0,53.0,7.0,7.0,0,14.4,15.9,0.7,1017.6,1013.2
5.0,59.0,67.0,3.0,6.0,1,12.2,13.3,7.0,1007.8,1006.5
2.6,44.0,75.0,7.0,7.0,1,13.2,14.6,2.5,1011.4,1012.7
1.8700616016427105,48.0,64.0,7.0,7.0,0,15.5,16.1,3.4,1020.1,1019.2
1.8700616016427105,37.0,65.0,7.0,7.0,0,12.3,13.2,4.2,1027.4,1026.7
21.4,41.0,60.0,7.0,6.0,1,14.3,15.8,4.3,1031.1,1030.0
0.0,33.0,55.0,3.0,6.0,0,12.3,15.1,6.1,1030.5,1027.7
0.0,22.0,59.0,4.0,4.0,0,13.1,14.2,7.8,1026.9,1023.7
0.0,54.0,58.0,7.0,7.0,0,12.0,12.5,2.5,1021.7,1017.6
0.4,50.0,46.0,3.0,6.0,0,15.0,16.2,9.1,1015.6,1013.1
1.8700616016427105,41.0,36.0,7.0,7.0,0,15.7,16.7,7.3,1015.6,1013.4
1.8700616016427105,70.0,44.0,7.0,7.0,0,16.2,17.2,6.0,1008.6,1005.7
2.2,48.0,51.0,4.0,7.0,1,12.7,13.8,6.4,1018.4,1019.8
0.0,72.0,41.0,2.0,5.0,0,15.5,16.0,9.9,1022.9,1019.4
0.2,89.0,80.0,7.0,7.0,0,9.2,10.8,0.1,1014.5,1012.8
3.4,78.0,63.0,3.0,7.0,1,10.9,11.6,5.3,1018.1,1018.9
8.2,48.0,71.0,7.0,7.0,1,13.0,15.1,2.7,1027.1,1027.8
1.8700616016427105,44.0,75.0,7.0,7.0,0,13.4,15.5,2.6,1030.4,1029.4
1.8700616016427105,31.0,63.0,7.0,7.0,0,14.0,15.8,3.0,1030.5,1028.0
3.6,44.0,51.0,0.0,7.0,1,15.0,16.6,7.6,1026.3,1021.8
0.0,61.0,53.0,7.0,7.0,0,14.2,14.6,0.1,1016.6,1013.8
6.4,48.0,53.0,6.0,7.0,1,14.3,15.4,5.0,1015.3,1012.0
1.8,61.0,47.0,4.0,7.0,1,14.0,15.2,7.5,1011.6,1006.4
3.6,54.0,79.0,7.0,7.0,1,9.1,11.4,1.3,998.2,998.9
1.8700616016427105,59.0,60.0,7.0,7.0,0,12.4,13.4,1.2,1013.3,1016.1
1.8700616016427105,30.0,51.0,7.0,7.0,0,13.5,13.8,0.3,1023.3,1021.4
7.8,56.0,58.0,7.0,7.0,1,12.6,14.0,5.7,1022.1,1019.0
0.0,63.0,42.0,0.0,7.0,0,15.4,16.2,7.7,1015.4,1010.5
0.0,78.0,30.0,7.0,7.0,0,20.0,21.2,3.6,1006.3,1000.4
0.0,78.0,51.0,2.0,6.0,0,16.0,17.9,7.9,1000.5,998.7
3.2,59.0,46.0,7.0,7.0,1,13.5,14.4,6.7,1007.1,1006.9
1.8700616016427105,48.0,51.0,7.0,7.0,0,13.2,14.8,7.8,1017.4,1015.3
1.8700616016427105,48.0,55.0,7.0,7.0,0,13.7,15.1,4.4,1020.0,1020.3
0.8,57.0,46.0,6.0,7.0,0,14.1,15.3,8.9,1023.5,1020.2
0.0,76.0,36.0,6.0,5.0,0,17.1,17.8,7.9,1021.0,1015.7
0.0,67.0,31.0,4.0,2.0,0,20.4,20.9,8.2,1006.2,1002.9
1.6,65.0,70.0,3.0,7.0,1,10.8,14.0,8.8,1010.5,1012.5
9.6,50.0,45.0,6.0,4.0,1,14.2,15.1,8.0,1019.0,1020.6
0.0,22.0,41.0,7.0,7.0,0,15.0,15.3,6.0,1026.6,1024.5
0.0,48.0,38.0,7.0,7.0,0,18.6,19.2,10.8,1023.6,1019.2
0.0,52.0,37.0,1.0,7.0,0,21.6,22.3,8.5,1021.6,1018.2
0.0,83.0,21.0,7.0,7.0,0,23.5,24.1,9.4,1018.0,1013.9
0.0,98.0,35.0,7.0,8.0,0,18.8,20.0,6.5,1000.5,996.6
0.0,72.0,41.0,7.0,7.0,0,18.0,19.2,8.1,1003.1,1002.2
10.2,80.0,43.0,7.0,7.0,1,14.8,15.4,7.9,1003.3,1005.8
1.8700616016427105,61.0,59.0,7.0,7.0,0,15.0,16.7,5.2,1016.4,1016.8
1.8700616016427105,33.0,38.0,7.0,7.0,0,18.7,19.0,7.0,1025.6,1023.8
2.4,33.0,50.0,6.0,7.0,1,16.8,18.9,8.5,1024.5,1021.4
0.0,33.0,31.0,0.0,1.0,0,21.0,21.8,9.8,1025.5,1021.1
0.0,74.0,45.0,2.0,7.0,0,18.8,20.9,5.4,1016.1,1010.4
5.6,63.0,73.0,4.0,7.0,1,11.0,14.8,8.8,1014.3,1015.3
0.8,39.0,59.0,7.0,7.0,0,15.1,15.9,0.8,1020.0,1019.6
1.8700616016427105,28.0,47.0,7.0,7.0,0,15.5,15.8,3.9,1026.5,1023.7
1.8700616016427105,26.0,52.0,7.0,7.0,0,16.4,17.0,0.7,1020.7,1018.0
2.8,26.0,57.0,7.0,7.0,1,16.5,16.7,2.7,1020.4,1017.8
0.0,28.0,82.0,7.0,7.0,0,14.2,17.1,1.7,1016.2,1013.4
4.6,20.0,56.0,8.0,6.0,1,16.8,17.6,2.6,1017.7,1015.0
0.4,59.0,44.0,7.0,7.0,0,21.7,22.4,3.8,1014.7,1005.9
0.2,52.0,73.0,7.0,7.0,0,16.1,18.2,7.4,1013.8,1015.5
1.8700616016427105,52.0,34.0,7.0,7.0,0,20.4,21.3,9.3,1019.0,1012.8
1.8700616016427105,80.0,28.0,7.0,7.0,0,18.2,20.0,7.7,1007.6,1007.6
1.4,56.0,43.0,5.0,7.0,1,13.0,15.2,9.2,1016.8,1017.4
0.4,28.0,43.0,7.0,6.0,0,17.0,18.0,9.7,1023.0,1018.7
0.0,96.0,27.0,3.0,7.0,0,20.8,21.5,8.2,1017.4,1011.3
0.0,70.0,22.0,7.0,3.0,0,26.2,26.6,8.4,1006.9,1003.6
0.6,59.0,61.0,7.0,7.0,0,15.5,16.7,1.8,997.6,995.9
8.4,85.0,58.0,7.0,7.0,1,10.5,13.5,8.0,1008.0,1010.9
1.4,48.0,52.0,7.0,7.0,1,14.9,15.8,8.6,1021.0,1022.9
1.8700616016427105,37.0,46.0,7.0,7.0,0,17.5,18.2,6.3,1030.7,1030.5
0.2,41.0,54.0,7.0,7.0,0,18.1,22.2,8.9,1032.9,1027.4
0.0,50.0,30.0,7.0,7.0,0,24.7,27.2,11.4,1025.0,1020.4
0.0,69.0,11.0,2.0,1.0,0,30.9,31.4,11.3,1013.4,1008.8
0.0,35.0,45.0,5.0,3.0,0,16.7,18.0,11.1,1017.8,1018.1
1.8700616016427105,41.0,79.0,7.0,7.0,0,10.5,13.9,1.2,1016.7,1016.1
1.8700616016427105,35.0,62.0,7.0,7.0,0,13.5,15.7,2.3,1020.4,1019.6
5.0,28.0,42.0,7.0,7.0,1,15.2,16.3,3.7,1017.2,1014.8
0.0,41.0,36.0,2.0,6.0,0,16.8,18.1,9.1,1015.1,1012.2
6.4,31.0,36.0,6.0,7.0,1,14.6,15.8,6.4,1012.6,1009.1
2.4,48.0,72.0,7.0,7.0,1,11.4,13.4,0.5,1010.2,1011.9
0.6,46.0,55.0,7.0,7.0,0,14.0,15.2,2.7,1020.2,1020.3
1.8700616016427105,41.0,52.0,7.0,7.0,0,16.6,17.1,4.8,1022.7,1021.3
1.8700616016427105,44.0,38.0,7.0,7.0,0,21.2,22.5,11.5,1025.2,1021.5
1.8,76.0,30.0,7.0,6.0,1,24.3,26.7,1.8,1018.2,1014.4
0.0,69.0,64.0,7.0,7.0,0,18.3,20.6,2.8,1011.5,1009.1
2.0,41.0,50.0,6.0,6.0,1,15.9,17.2,4.8,1020.8,1020.6
0.0,26.0,42.0,7.0,7.0,0,20.9,21.4,7.5,1021.2,1018.5
0.4,56.0,29.0,7.0,2.0,0,26.9,28.4,8.8,1012.5,1007.9
1.8700616016427105,39.0,41.0,7.0,7.0,0,21.2,22.2,9.0,1015.3,1013.4
1.8700616016427105,67.0,27.0,7.0,7.0,0,18.2,19.2,9.8,1017.5,1016.0
4.2,33.0,41.0,7.0,3.0,1,17.5,18.6,11.2,1023.8,1023.9
0.0,59.0,22.0,7.0,7.0,0,22.1,23.4,9.9,1024.6,1020.9
0.0,76.0,30.0,6.0,7.0,0,22.1,22.7,2.8,1017.6,1015.0
0.0,63.0,51.0,5.0,7.0,0,19.3,21.2,5.9,1005.9,1010.2
1.6,54.0,58.0,6.0,7.0,1,14.8,15.7,6.0,1013.8,1012.1
1.8700616016427105,39.0,55.0,7.0,7.0,0,14.0,15.5,1.0,1021.0,1023.0
1.8700616016427105,33.0,50.0,7.0,7.0,0,17.9,18.0,9.2,1025.5,1023.4
5.2,52.0,44.0,6.0,7.0,1,24.8,25.4,12.2,1021.3,1016.1
0.0,50.0,18.0,1.0,1.0,0,30.9,32.0,12.7,1013.6,1011.4
0.0,76.0,24.0,6.0,7.0,0,30.0,30.2,3.0,1010.4,1009.0
3.2,70.0,53.0,7.0,7.0,1,14.8,16.0,3.8,1007.9,1013.2
0.6,35.0,54.0,7.0,6.0,0,15.8,16.8,1.6,1018.9,1019.3
0.0,43.0,50.0,7.0,7.0,0,19.5,22.0,8.3,1018.9,1014.8
0.0,54.0,23.0,7.0,7.0,0,28.2,29.1,12.2,1015.4,1012.3
0.0,63.0,46.0,7.0,7.0,0,24.3,26.8,0.1,1010.2,1010.0
0.0,57.0,53.0,7.0,7.0,0,21.8,22.9,1.6,1009.6,1009.4
1.6,26.0,65.0,8.0,8.0,1,19.3,19.6,0.3,1011.5,1009.5
1.6,37.0,41.0,6.0,4.0,1,22.1,23.0,10.1,1011.8,1011.3
0.4,63.0,39.0,3.0,7.0,0,17.8,18.9,8.6,1018.0,1019.2
0.0,35.0,48.0,7.0,7.0,0,18.6,19.3,9.0,1026.6,1024.4
0.0,61.0,23.0,7.0,7.0,0,25.3,27.4,12.6,1024.8,1020.0
5.4,93.0,60.0,7.0,7.0,1,19.2,26.8,7.9,1015.2,1018.1
0.0,46.0,40.0,7.0,3.0,0,18.8,19.8,11.9,1024.0,1022.0
0.0,31.0,52.0,3.0,8.0,0,18.2,19.6,9.6,1019.7,1017.5
0.0,33.0,50.0,6.0,7.0,0,18.7,19.8,4.0,1016.1,1015.1
0.4,46.0,49.0,7.0,6.0,0,17.3,19.3,7.6,1016.0,1016.2
0.0,30.0,46.0,7.0,7.0,0,17.6,19.0,3.6,1016.8,1015.2
0.0,46.0,45.0,7.0,7.0,0,18.3,19.7,10.4,1014.6,1015.2
0.8,44.0,34.0,3.0,1.0,0,23.5,24.0,13.3,1021.0,1019.2
0.0,57.0,24.0,7.0,7.0,0,26.1,28.1,9.4,1020.4,1014.7
0.0,74.0,46.0,6.0,3.0,0,19.9,20.9,8.6,1013.1,1014.8
0.0,41.0,42.0,6.0,2.0,0,20.9,21.7,12.1,1020.2,1018.9
0.0,31.0,60.0,8.0,3.0,0,19.1,21.8,8.6,1020.2,1016.9
0.0,52.0,18.0,7.0,7.0,0,34.1,34.5,7.9,1012.7,1009.2
0.0,33.0,61.0,7.0,7.0,0,19.6,21.8,6.1,1016.0,1016.8
0.0,31.0,53.0,7.0,6.0,0,20.5,22.2,4.5,1016.7,1014.8
17.8,74.0,64.0,8.0,6.0,1,22.6,22.9,5.4,1015.7,1014.5
4.8,30.0,51.0,8.0,3.0,1,27.6,28.1,9.5,1015.3,1011.9
0.0,61.0,22.0,0.0,6.0,0,38.5,39.6,12.1,1009.0,1004.9
0.6,33.0,55.0,7.0,7.0,0,25.8,27.7,2.6,1008.9,1009.3
0.0,50.0,47.0,7.0,7.0,0,24.3,25.3,13.0,1013.7,1011.8
0.0,48.0,42.0,7.0,3.0,0,21.4,22.2,12.7,1017.5,1017.9
0.0,37.0,19.0,2.0,7.0,0,35.0,37.1,12.8,1016.2,1011.4
0.0,69.0,14.0,7.0,7.0,0,39.6,41.1,12.5,1008.8,1004.9
0.0,43.0,52.0,7.0,7.0,0,24.2,25.7,12.0,1014.7,1016.4
0.0,50.0,59.0,7.0,7.0,0,24.4,25.7,10.8,1023.3,1021.9
0.0,35.0,44.0,0.0,7.0,0,28.1,30.3,11.8,1018.4,1010.8
0.0,61.0,34.0,7.0,7.0,0,28.0,30.3,6.8,1003.4,998.0
0.2,52.0,44.0,7.0,7.0,0,19.4,21.0,9.7,1005.2,1006.1
0.2,33.0,43.0,1.0,7.0,0,23.8,27.2,12.6,1009.3,1006.8
0.0,67.0,8.0,7.0,7.0,0,38.2,39.4,12.1,1003.4,999.7
0.0,48.0,56.0,7.0,7.0,0,22.8,24.1,2.8,1011.3,1012.1
0.0,48.0,56.0,7.0,7.0,0,18.3,20.8,1.1,1013.5,1014.6
0.0,41.0,42.0,7.0,7.0,0,21.1,21.8,11.7,1020.3,1020.1
0.0,46.0,45.0,1.0,7.0,0,23.7,27.7,12.6,1017.8,1014.6
0.0,37.0,51.0,7.0,7.0,0,24.1,25.5,13.2,1016.2,1014.1
0.0,52.0,11.0,6.0,6.0,0,38.6,40.8,10.5,1007.9,1002.1
0.0,56.0,59.0,2.0,7.0,0,24.1,25.9,7.2,999.6,1005.6
0.0,46.0,41.0,7.0,7.0,0,21.9,23.0,9.8,1015.1,1015.7
0.0,37.0,52.0,7.0,7.0,0,22.9,25.0,13.4,1016.8,1013.8
0.0,39.0,59.0,7.0,0.0,0,24.5,25.7,9.6,1012.3,1007.9
0.0,41.0,35.0,7.0,2.0,0,24.1,26.3,9.4,1011.8,1012.1
0.0,48.0,41.0,5.0,0.0,0,23.7,24.6,13.0,1018.6,1016.5
0.0,54.0,17.0,0.0,1.0,0,33.4,36.6,12.9,1014.0,1009.0
0.0,70.0,63.0,8.0,6.0,0,20.7,27.4,3.0,1008.1,1012.4
1.8700616016427105,44.0,51.0,7.0,7.0,0,20.1,21.7,2.9,1014.9,1013.7
1.8700616016427105,48.0,54.0,7.0,7.0,0,22.9,24.1,9.3,1012.2,1011.2
1.8700616016427105,50.0,54.0,7.0,7.0,0,24.0,24.4,11.4,1010.6,1009.2
7.2,48.0,44.0,7.0,5.0,1,20.4,21.7,5.7,1013.2,1012.5
0.0,33.0,28.0,1.0,3.0,0,26.1,29.1,13.1,1014.9,1012.2
0.0,81.0,65.0,7.0,7.0,0,21.6,24.7,6.4,1010.7,1006.2
0.4,54.0,31.0,1.0,7.0,0,23.2,25.1,12.2,1022.3,1021.0
0.0,48.0,33.0,7.0,7.0,0,25.3,26.9,12.0,1025.4,1021.9
0.0,31.0,27.0,7.0,7.0,0,27.5,29.1,12.2,1022.8,1019.6
0.0,43.0,28.0,0.0,0.0,0,31.2,32.7,12.0,1020.9,1017.4
0.0,63.0,24.0,0.0,1.0,0,32.4,33.6,11.9,1019.4,1016.1
0.0,52.0,28.0,2.0,2.0,0,32.7,33.8,11.4,1017.1,1013.9
0.0,39.0,28.0,7.0,7.0,0,33.9,35.5,6.1,1016.4,1014.4
0.0,30.0,49.0,7.0,5.0,0,31.4,33.0,5.7,1019.5,1015.7
0.0,63.0,25.0,7.0,7.0,0,34.6,35.8,7.2,1016.4,1013.4
0.0,43.0,25.0,7.0,7.0,0,33.5,35.4,4.7,1016.3,1014.6
0.0,37.0,23.0,7.0,7.0,0,36.0,37.1,9.7,1016.8,1014.4
0.0,59.0,24.0,1.0,1.0,0,35.0,36.2,11.6,1015.3,1011.7
0.0,54.0,41.0,6.0,6.0,0,25.6,27.2,9.0,1007.6,1009.6
0.2,39.0,41.0,7.0,1.0,0,23.0,24.2,6.7,1015.0,1014.8
0.0,35.0,42.0,7.0,3.0,0,23.1,23.9,6.5,1017.7,1016.9
1.8700616016427105,56.0,72.0,7.0,7.0,0,19.1,23.0,1.8,1015.3,1013.5
1.8700616016427105,54.0,40.0,7.0,7.0,0,17.9,19.9,1.9,1022.9,1023.9
17.4,33.0,55.0,7.0,7.0,1,20.4,21.9,4.7,1023.9,1023.0
1.6,33.0,45.0,1.0,2.0,1,21.8,24.0,11.4,1024.7,1022.5
0.0,59.0,33.0,1.0,5.0,0,27.2,28.8,9.9,1021.5,1015.6
0.0,96.0,62.0,7.0,6.0,0,21.5,23.8,2.8,1005.8,1000.6
0.4,43.0,49.0,3.0,7.0,0,19.6,20.5,3.3,1012.8,1011.7
0.0,48.0,41.0,7.0,7.0,0,22.8,24.2,8.4,1015.8,1013.9
0.0,56.0,37.0,7.0,7.0,0,24.9,25.7,8.5,1012.6,1011.8
0.0,30.0,45.0,3.0,6.0,0,23.0,23.8,9.7,1019.6,1017.8
0.0,48.0,20.0,1.0,1.0,0,30.1,31.4,11.1,1015.9,1011.8
0.0,70.0,21.0,6.0,7.0,0,34.1,35.6,7.7,1009.1,1005.7
17.4,76.0,45.0,6.0,7.0,1,18.6,22.3,4.4,1015.1,1015.7
1.8700616016427105,37.0,52.0,7.0,7.0,0,17.4,18.5,3.1,1021.8,1019.9
1.8700616016427105,39.0,44.0,7.0,7.0,0,22.0,22.4,1.9,1016.2,1012.2
4.0,33.0,59.0,7.0,7.0,1,19.1,19.2,3.8,1013.6,1015.1
1.8700616016427105,33.0,46.0,7.0,7.0,0,18.7,20.1,2.4,1019.1,1017.1
0.6,41.0,76.0,7.0,7.0,0,17.7,19.9,1.7,1017.8,1018.2
0.2,44.0,61.0,7.0,7.0,0,16.2,17.8,2.2,1025.0,1025.2
0.0,30.0,44.0,1.0,1.0,0,20.2,21.0,10.8,1029.7,1027.5
0.0,30.0,55.0,4.0,6.0,0,23.0,25.2,8.4,1030.1,1026.6
1.8700616016427105,44.0,31.0,7.0,7.0,0,26.8,28.2,9.2,1026.0,1021.8
1.8700616016427105,50.0,32.0,7.0,7.0,0,26.4,27.4,4.3,1022.3,1019.7
5.2,28.0,55.0,7.0,3.0,1,21.9,23.3,5.7,1025.9,1024.1
