MinTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,RainToday,WindDir9am
16.1,5.8,56.0,17.0,90.0,69.0,1,180.0
16.8,9.0,39.0,26.0,100.0,100.0,1,157.5
17.3,18.2,39.0,20.0,100.0,100.0,1,315.0
13.5,3.7693959731543623,42.4763698630137,11.0,100.0,84.0,0,337.5
11.9,0.0,35.0,19.0,93.0,56.0,0,315.0
10.2,0.0,48.0,20.0,67.0,53.0,0,180.0
12.1,0.0,48.0,17.0,58.0,57.0,0,180.0
14.3,0.0,41.0,24.0,77.0,60.0,0,180.0
14.6,0.0,41.0,13.0,82.0,71.0,0,180.0
14.3,3.7693959731543623,42.4763698630137,15.0,99.0,100.0,0,202.5
12.9,3.6,30.0,9.0,99.0,87.0,1,292.5
14.4,1.2,57.0,28.0,99.0,96.0,1,180.0
15.6,0.8,46.0,28.0,99.0,85.0,0,180.0
15.9,3.7693959731543623,42.4763698630137,13.0,95.0,84.0,0,180.0
15.9,17.6,44.0,24.0,100.0,99.0,1,180.0
14.0,11.6,19.0,9.0,99.0,74.0,1,247.5
14.0,0.0,19.0,7.0,99.0,63.0,0,270.0
12.9,0.0,33.0,0.0,99.0,50.0,0,157.5
8.9,0.0,46.0,22.0,46.0,47.0,0,180.0
12.0,0.0,30.0,9.0,70.0,59.0,0,270.0
11.2,0.0,35.0,9.0,85.0,40.0,0,292.5
12.0,0.0,37.0,13.0,70.0,41.0,0,315.0
11.4,0.0,48.0,13.0,36.0,41.0,0,270.0
12.8,0.0,50.0,28.0,58.0,79.0,0,180.0
12.9,0.0,41.0,35.0,71.0,63.0,0,157.5
11.0,0.0,39.0,11.0,72.0,66.0,0,180.0
12.3,1.0,31.0,11.0,87.0,71.0,0,337.5
12.9,0.0,65.0,33.0,38.0,26.0,0,270.0
9.7,0.0,63.0,35.0,50.0,41.0,0,315.0
9.9,0.0,44.0,26.0,48.0,35.0,0,292.5
6.2,0.0,19.0,13.0,60.0,50.0,0,270.0
7.9,0.0,31.0,9.0,56.0,44.0,0,292.5
7.4,0.0,69.0,33.0,50.0,41.0,0,315.0
4.9,0.0,39.0,7.0,48.0,45.0,0,292.5
10.0,0.0,50.0,28.0,67.0,63.0,0,180.0
11.9,0.2,54.0,31.0,73.0,63.0,0,157.5
13.0,6.4,54.0,24.0,99.0,64.0,1,180.0
13.1,11.0,43.0,19.0,99.0,97.0,1,180.0
15.4,23.2,41.0,4.0,100.0,99.0,1,202.5
14.9,26.6,31.0,9.0,99.0,88.0,1,270.0
16.7,8.8,31.0,15.0,99.0,54.0,1,292.5
13.8,0.2,33.0,9.0,90.0,70.0,0,292.5
15.5,0.2,35.0,7.0,43.0,50.0,0,225.0
12.8,0.0,52.0,24.0,47.0,49.0,0,180.0
10.4,0.0,37.0,15.0,48.0,46.0,0,180.0
12.5,0.0,26.0,9.0,70.0,65.0,0,202.5
12.5,0.0,37.0,17.0,76.0,34.0,0,315.0
11.9,0.0,31.0,7.0,71.0,50.0,0,270.0
12.5,0.0,39.0,13.0,75.0,53.0,0,315.0
14.5,0.0,35.0,9.0,71.0,53.0,0,337.5
15.1,0.0,48.0,31.0,58.0,60.0,0,180.0
8.4,1.4,46.0,9.0,45.0,28.0,1,270.0
8.9,0.0,41.0,9.0,39.0,42.0,0,247.5
7.7,0.0,30.0,7.0,54.0,46.0,0,270.0
9.7,0.0,31.0,9.0,56.0,51.0,0,270.0
11.1,0.0,31.0,15.0,68.0,52.0,0,180.0
11.4,0.0,33.0,11.0,73.0,56.0,0,315.0
9.9,0.0,33.0,11.0,87.0,59.0,0,315.0
14.5,0.0,54.0,24.0,61.0,62.0,0,315.0
12.0,0.6,61.0,15.0,33.0,23.0,0,292.5
8.5,0.0,22.0,9.0,51.0,46.0,0,315.0
10.9,0.0,44.0,13.0,64.0,60.0,0,180.0
13.2,0.0,37.0,26.0,68.0,63.0,0,180.0
11.9,0.0,37.0,11.0,66.0,67.0,0,315.0
10.5,0.0,28.0,13.0,57.0,48.0,0,157.5
12.4,0.0,41.0,19.0,58.0,65.0,0,157.5
12.3,0.0,33.0,17.0,64.0,64.0,0,180.0
17.3,0.0,35.0,22.0,71.0,79.0,0,157.5
16.8,18.8,31.0,0.0,99.0,82.0,1,157.5
16.4,0.0,31.0,13.0,97.0,66.0,0,337.5
17.8,0.0,33.0,22.0,75.0,72.0,0,337.5
17.7,5.0,48.0,17.0,92.0,70.0,1,337.5
16.9,0.0,31.0,11.0,65.0,38.0,0,315.0
15.2,0.2,20.0,6.0,64.0,84.0,0,270.0
14.6,4.2,24.0,9.0,86.0,61.0,1,292.5
13.3,0.2,22.0,15.0,65.0,60.0,0,157.5
15.6,5.6,39.0,11.0,59.0,64.0,1,225.0
12.4,0.0,26.0,6.0,60.0,56.0,0,135.0
10.9,0.0,31.0,13.0,42.0,28.0,0,315.0
7.9,0.0,28.0,7.0,48.0,52.0,0,292.5
15.8,6.6,72.0,15.0,99.0,26.0,1,337.5
13.0,9.4,52.0,7.0,43.0,64.0,1,0.0
13.3,0.0,39.0,24.0,63.0,63.0,0,157.5
13.8,0.0,28.0,11.0,59.0,92.0,0,292.5
14.7,5.2,41.0,0.0,80.0,73.0,1,157.5
15.5,0.8,41.0,22.0,63.0,51.0,0,315.0
10.8,0.2,35.0,17.0,35.0,43.0,0,202.5
13.1,0.0,59.0,28.0,55.0,65.0,0,180.0
15.3,0.0,57.0,37.0,69.0,60.0,0,157.5
17.6,0.0,39.0,17.0,52.0,58.0,0,180.0
14.0,0.0,35.0,17.0,73.0,63.0,0,157.5
13.6,0.0,37.0,30.0,61.0,61.0,0,157.5
14.4,3.7693959731543623,42.4763698630137,9.0,80.0,67.0,0,0.0
15.4,0.0,41.0,26.0,66.0,75.0,0,315.0
17.2,3.6,48.0,15.0,88.0,89.0,1,292.5
12.4,3.2,72.0,28.0,56.0,75.0,1,180.0
14.9,3.4,50.0,31.0,58.0,55.0,1,180.0
14.4,0.0,56.0,28.0,64.0,70.0,0,180.0
14.6,1.4,30.0,20.0,65.0,60.0,1,157.5
14.5,0.6,52.0,24.0,58.0,34.0,0,292.5
15.3,0.0,67.0,30.0,53.0,63.0,0,180.0
11.2,0.0,59.0,22.0,40.0,55.0,0,180.0
12.3,0.0,57.0,30.0,50.0,64.0,0,180.0
14.8,0.0,54.0,31.0,56.0,82.0,0,180.0
12.9,0.4,35.0,22.0,58.0,59.0,0,157.5
12.7,4.6,33.0,7.0,66.0,65.0,1,112.5
14.1,1.6,56.0,13.0,61.0,62.0,1,315.0
14.9,0.0,35.0,17.0,60.0,60.0,0,315.0
14.8,0.0,24.0,7.0,69.0,70.0,0,22.5
14.2,0.0,31.0,11.0,56.0,60.0,0,135.0
16.6,0.0,33.0,26.0,63.0,58.0,0,157.5
15.4,0.0,31.0,11.0,66.0,53.0,0,315.0
14.4,0.0,20.0,9.0,60.0,60.0,0,45.0
11.7,0.0,20.0,11.0,53.0,64.0,0,22.5
12.8,0.0,69.0,9.0,71.0,63.0,0,45.0
18.8,0.0,61.0,43.0,63.0,73.0,0,180.0
17.8,9.6,57.0,28.0,98.0,67.0,1,180.0
18.7,0.0,43.0,22.0,50.0,59.0,0,112.5
16.2,0.2,39.0,7.0,56.0,50.0,0,45.0
16.5,0.0,46.0,24.0,55.0,67.0,0,315.0
18.8,0.0,44.0,20.0,66.0,74.0,0,0.0
16.8,1.6,31.0,7.0,83.0,72.0,1,67.5
17.3,1.4,33.0,19.0,70.0,68.0,1,157.5
16.7,0.0,28.0,19.0,63.0,61.0,0,157.5
16.6,0.0,30.0,9.0,61.0,64.0,0,90.0
18.2,0.0,37.0,15.0,67.0,61.0,0,135.0
17.3,0.0,37.0,19.0,63.0,59.0,0,157.5
16.8,0.0,26.0,17.0,62.0,61.0,0,157.5
16.0,0.0,46.0,20.0,53.0,60.0,0,0.0
18.4,0.0,43.0,22.0,61.0,74.0,0,0.0
17.6,2.8,67.0,31.0,66.0,66.0,1,157.5
18.1,0.0,46.0,24.0,63.0,72.0,0,157.5
17.2,0.0,26.0,13.0,68.0,62.0,0,135.0
18.7,0.0,44.0,22.0,64.0,79.0,0,337.5
19.0,0.8,56.0,11.0,64.0,77.0,0,337.5
17.9,4.4,46.0,35.0,79.0,99.0,1,157.5
17.1,6.6,37.0,19.0,89.0,67.0,1,180.0
17.3,0.2,30.0,13.0,65.0,63.0,0,157.5
17.7,0.0,26.0,13.0,64.0,46.0,0,67.5
16.2,0.0,39.0,17.0,53.0,55.0,0,0.0
20.1,0.0,48.0,26.0,52.0,71.0,0,337.5
20.4,0.0,43.0,22.0,54.0,79.0,0,0.0
19.2,15.6,28.0,11.0,96.0,75.0,1,157.5
20.9,13.8,44.0,13.0,73.0,79.0,1,337.5
19.9,8.0,57.0,11.0,81.0,81.0,1,0.0
20.0,3.2,33.0,15.0,76.0,72.0,1,22.5
21.6,0.2,54.0,28.0,83.0,88.0,0,157.5
18.7,22.6,48.0,31.0,81.0,68.0,1,157.5
16.6,3.7693959731543623,42.4763698630137,15.0,61.0,57.0,0,157.5
17.3,0.0,37.0,19.0,58.0,55.0,0,157.5
18.2,0.8,31.0,26.0,75.0,71.0,0,112.5
19.5,0.0,39.0,11.0,66.0,62.0,0,22.5
21.5,0.6,39.0,11.0,86.0,86.0,0,247.5
19.3,15.2,61.0,26.0,68.0,68.0,1,180.0
18.3,0.0,61.0,28.0,57.0,73.0,0,157.5
17.3,1.2,33.0,24.0,61.0,55.0,1,157.5
16.9,0.0,35.0,15.0,55.0,58.0,0,22.5
18.8,0.0,35.0,20.0,57.0,73.0,0,315.0
20.8,0.0,43.0,24.0,59.0,69.0,0,0.0
21.9,0.0,56.0,24.0,40.0,78.0,0,315.0
20.6,1.2,39.0,24.0,78.0,74.0,1,135.0
22.9,0.0,85.0,24.0,58.0,72.0,0,0.0
21.8,0.8,33.0,15.0,83.0,80.0,0,90.0
22.3,0.0,39.0,17.0,71.0,70.0,0,22.5
23.3,0.0,43.0,20.0,62.0,79.0,0,337.5
22.0,0.0,48.0,31.0,65.0,82.0,0,135.0
22.0,0.0,26.0,11.0,79.0,79.0,0,135.0
23.0,3.0,44.0,9.0,92.0,78.0,1,67.5
21.4,1.2,43.0,22.0,68.0,75.0,1,337.5
22.8,0.0,39.0,20.0,67.0,75.0,0,0.0
23.7,1.2,33.0,11.0,93.0,100.0,1,22.5
20.7,1.8,72.0,44.0,73.0,59.0,1,180.0
18.8,0.0,59.0,35.0,69.0,62.0,0,157.5
18.5,0.0,54.0,39.0,60.0,62.0,0,157.5
18.0,0.0,46.0,26.0,54.0,59.0,0,157.5
18.7,0.0,31.0,28.0,56.0,62.0,0,157.5
20.6,0.0,30.0,6.0,70.0,64.0,0,157.5
21.0,0.0,43.0,15.0,61.0,65.0,0,337.5
23.2,0.0,41.0,22.0,64.0,67.0,0,315.0
21.0,8.2,59.0,22.0,67.0,77.0,1,337.5
21.5,5.8,37.0,26.0,82.0,92.0,1,180.0
19.1,20.8,54.0,30.0,99.0,63.0,1,112.5
18.7,0.2,22.0,11.0,70.0,63.0,0,135.0
20.9,0.0,26.0,9.0,67.0,60.0,0,90.0
22.7,0.0,35.0,13.0,81.0,69.0,0,112.5
20.3,3.2,59.0,19.0,70.0,66.0,1,135.0
19.7,4.6,37.0,24.0,79.0,63.0,1,157.5
19.5,0.0,28.0,17.0,59.0,56.0,0,135.0
19.8,0.0,37.0,9.0,52.0,65.0,0,22.5
22.5,0.0,39.0,17.0,55.0,58.0,0,0.0
20.9,0.0,24.0,7.0,80.0,70.0,0,22.5
21.1,0.0,44.0,13.0,63.0,72.0,0,45.0
20.9,0.2,56.0,28.0,67.0,80.0,0,157.5
20.5,0.4,56.0,31.0,77.0,67.0,0,157.5
18.4,0.8,39.0,11.0,67.0,63.0,0,67.5
23.7,2.8,67.0,11.0,82.0,87.0,1,315.0
20.0,18.4,67.0,39.0,66.0,69.0,1,157.5
18.2,1.6,78.0,20.0,76.0,76.0,1,180.0
18.7,0.4,63.0,28.0,56.0,64.0,0,180.0
20.9,0.0,59.0,33.0,56.0,58.0,0,157.5
20.0,0.0,42.4763698630137,22.0,54.0,53.0,0,157.5
18.2,3.7693959731543623,42.4763698630137,15.0,52.0,57.0,0,135.0
21.1,0.0,41.0,28.0,75.0,90.0,0,180.0
19.2,18.4,37.0,26.0,83.0,80.0,1,180.0
21.6,15.0,39.0,11.0,100.0,100.0,1,0.0
21.3,11.2,28.0,7.0,85.0,62.98051519154558,1,292.5
21.0,0.0,42.4763698630137,20.0,69.0,68.0,0,135.0
17.363286137635825,3.7693959731543623,42.4763698630137,24.0,66.327495042961,70.0,0,135.0
19.7,3.7693959731543623,35.0,13.0,66.327495042961,67.0,0,112.5
20.0,0.2,35.0,11.0,69.0,64.0,0,135.0
20.5,0.0,26.0,11.0,67.0,61.0,0,112.5
21.7,0.0,42.4763698630137,17.0,62.0,65.0,0,337.5
22.2,3.7693959731543623,26.0,17.0,70.0,64.0,0,22.5
21.2,0.0,37.0,15.0,63.0,61.0,0,22.5
22.3,0.0,78.0,15.0,58.0,65.0,0,315.0
18.7,0.2,65.0,31.0,76.0,62.0,0,180.0
19.4,0.0,56.0,35.0,63.0,57.0,0,157.5
19.7,0.4,41.0,31.0,54.0,58.0,0,157.5
20.0,0.0,26.0,13.0,68.0,62.0,0,135.0
19.3,0.0,37.0,15.0,61.0,59.0,0,0.0
20.7,0.0,44.0,24.0,57.0,62.0,0,0.0
22.5,0.0,44.0,24.0,54.0,67.0,0,337.5
23.8,0.0,42.4763698630137,11.0,75.0,95.0,0,337.5
22.3,3.7693959731543623,41.0,26.0,76.0,79.0,0,157.5
21.7,0.0,42.4763698630137,7.0,80.0,72.0,0,135.0
22.7,3.7693959731543623,48.0,19.0,82.0,100.0,0,157.5
21.0,1.8,37.0,17.0,85.0,66.0,1,180.0
22.2,0.8,31.0,9.0,92.0,100.0,0,315.0
22.8,1.6,72.0,20.0,92.0,93.0,1,337.5
22.5,16.6,44.0,13.0,100.0,100.0,1,0.0
23.7,1.0,50.0,19.0,83.0,78.0,0,337.5
22.5,4.2,41.0,15.0,99.0,100.0,1,337.5
23.4,4.0,39.0,30.0,68.0,100.0,1,315.0
22.7,0.4,46.0,13.0,99.0,92.0,0,157.5
23.1,15.4,54.0,30.0,100.0,85.0,1,157.5
22.2,2.2,67.0,33.0,89.0,92.0,1,157.5
21.6,13.6,63.0,37.0,100.0,100.0,1,135.0
21.6,4.2,52.0,39.0,95.0,73.0,1,157.5
20.6,0.0,61.0,20.0,62.0,69.0,0,157.5
22.5,0.0,65.0,37.0,72.0,64.0,0,157.5
21.6,0.0,59.0,33.0,73.0,78.0,0,157.5
21.5,0.4,50.0,28.0,81.0,70.0,0,157.5
21.5,1.4,56.0,28.0,87.0,65.0,1,157.5
22.4,0.0,57.0,35.0,88.0,80.0,0,180.0
22.1,2.2,50.0,33.0,73.0,71.0,1,157.5
21.2,0.0,42.4763698630137,30.0,77.0,72.0,0,157.5
21.5,3.7693959731543623,33.0,6.0,81.0,82.0,0,45.0
23.6,0.0,37.0,11.0,84.0,87.0,0,90.0
23.9,0.0,46.0,19.0,83.0,82.0,0,0.0
25.6,0.0,35.0,24.0,85.0,83.0,0,22.5
24.5,2.8,35.0,13.0,81.0,74.0,1,45.0
24.0,0.4,42.4763698630137,33.0,74.0,67.0,0,135.0
23.5,3.7693959731543623,54.0,35.0,70.0,67.0,0,157.5
21.6,5.8,44.0,35.0,92.0,70.0,1,157.5
21.8,0.2,37.0,22.0,68.0,68.0,0,157.5
21.5,0.0,26.0,11.0,71.0,66.0,0,135.0
20.1,0.0,54.0,9.0,78.0,70.0,0,22.5
24.0,0.0,67.0,44.0,67.0,63.0,0,180.0
22.4,0.6,54.0,31.0,88.0,97.0,0,157.5
23.2,1.0,57.0,31.0,91.0,69.0,0,157.5
22.0,6.2,52.0,19.0,100.0,100.0,1,180.0
22.0,6.8,33.0,17.0,100.0,94.0,1,90.0
24.0,0.8,33.0,20.0,86.0,74.0,0,90.0
24.1,0.0,39.0,26.0,72.0,60.0,0,112.5
21.5,0.6,48.0,26.0,83.0,100.0,0,157.5
20.9,14.0,41.0,22.0,93.0,74.0,1,157.5
22.7,3.7693959731543623,42.4763698630137,26.0,82.0,81.0,0,112.5
22.4,5.6,39.0,26.0,100.0,84.0,1,180.0
22.9,14.0,42.4763698630137,30.0,97.0,83.0,1,112.5
21.6,3.7693959731543623,33.0,24.0,88.0,83.0,0,157.5
23.4,0.4,37.0,22.0,89.0,81.0,0,112.5
23.2,0.0,59.0,26.0,66.327495042961,62.98051519154558,0,157.5
23.1,11.8,48.0,35.0,66.327495042961,62.98051519154558,1,157.5
22.8,2.2,42.4763698630137,17.0,66.327495042961,64.0,1,157.5
22.0,3.7693959731543623,42.4763698630137,35.0,66.0,62.98051519154558,0,157.5
17.363286137635825,3.7693959731543623,42.4763698630137,19.349666666666668,66.327495042961,88.0,0,157.5
21.7,3.7693959731543623,42.4763698630137,30.0,84.0,84.0,0,157.5
21.1,3.7693959731543623,33.0,9.0,75.0,68.0,0,157.5
22.6,3.0,57.0,17.0,78.0,81.0,1,337.5
22.6,0.2,57.0,30.0,64.0,69.0,0,180.0
21.7,2.0,54.0,26.0,71.0,62.0,1,157.5
19.4,0.4,54.0,37.0,62.0,63.0,0,180.0
20.0,0.0,33.0,22.0,50.0,60.0,0,157.5
20.0,0.0,35.0,13.0,57.0,66.0,0,135.0
19.7,0.0,24.0,11.0,58.0,58.0,0,157.5
20.3,0.0,43.0,13.0,59.0,64.0,0,315.0
20.7,0.0,24.0,9.0,71.0,90.0,0,180.0
20.2,0.4,31.0,17.0,75.0,66.0,0,180.0
20.6,0.2,30.0,11.0,61.0,66.0,0,292.5
21.4,0.0,35.0,20.0,66.0,69.0,0,315.0
20.4,0.0,35.0,11.0,70.0,54.0,0,135.0
19.7,0.0,28.0,15.0,59.0,63.0,0,157.5
20.6,0.0,31.0,11.0,63.0,64.0,0,337.5
20.4,0.0,41.0,0.0,68.0,63.0,0,157.5
22.6,0.0,52.0,30.0,62.0,55.0,0,157.5
20.4,0.0,48.0,28.0,60.0,54.0,0,157.5
19.2,0.0,24.0,17.0,63.0,61.0,0,157.5
19.1,0.0,35.0,20.0,64.0,63.0,0,315.0
21.9,0.0,24.0,9.0,71.0,57.0,0,292.5
20.3,0.0,28.0,7.0,68.0,66.0,0,0.0
21.3,0.0,37.0,20.0,66.0,67.0,0,315.0
21.5,0.0,33.0,17.0,78.0,56.0,0,315.0
19.4,65.0,59.0,28.0,100.0,71.0,1,180.0
19.5,2.6,54.0,30.0,68.0,66.0,1,180.0
19.4,20.8,76.0,44.0,85.0,57.0,1,135.0
17.4,4.4,59.0,24.0,71.0,69.0,1,180.0
16.6,0.2,35.0,11.0,64.0,72.0,0,180.0
17.9,0.0,33.0,15.0,68.0,58.0,0,157.5
17.2,0.0,31.0,9.0,55.0,64.0,0,180.0
16.9,0.0,31.0,6.0,71.0,66.0,0,157.5
17.7,0.0,39.0,13.0,66.0,70.0,0,202.5
18.7,0.2,37.0,13.0,73.0,66.0,0,135.0
19.1,0.0,22.0,9.0,71.0,73.0,0,157.5
19.1,0.0,59.0,24.0,64.0,51.0,0,180.0
19.6,0.0,74.0,46.0,55.0,63.0,0,180.0
19.3,0.0,76.0,41.0,64.0,80.0,0,157.5
19.0,4.4,61.0,43.0,66.0,65.0,1,135.0
19.0,0.6,54.0,30.0,73.0,75.0,0,157.5
18.8,1.6,33.0,24.0,85.0,68.0,1,157.5
18.3,3.7693959731543623,42.4763698630137,11.0,93.0,70.0,0,202.5
20.1,7.2,31.0,13.0,100.0,78.0,1,157.5
21.6,1.0,30.0,11.0,99.0,100.0,0,292.5
19.9,8.0,30.0,7.0,92.0,76.0,1,202.5
19.0,6.2,31.0,17.0,85.0,64.0,1,292.5
16.9,0.0,37.0,9.0,48.0,59.0,0,202.5
16.8,0.0,28.0,15.0,65.0,64.0,0,157.5
17.7,0.0,19.0,7.0,72.0,71.0,0,225.0
17.6,0.0,33.0,15.0,66.0,64.0,0,180.0
17.7,0.0,30.0,17.0,70.0,72.0,0,157.5
18.9,1.6,37.0,17.0,80.0,74.0,1,315.0
21.7,0.0,37.0,19.0,75.0,53.0,0,337.5
18.6,0.0,37.0,9.0,51.0,33.0,0,225.0
12.0,0.0,31.0,24.0,39.0,39.0,0,337.5
14.8,0.0,28.0,7.0,50.0,57.0,0,270.0
16.4,0.0,26.0,11.0,72.0,61.0,0,225.0
16.1,0.0,30.0,11.0,57.0,58.0,0,292.5
14.5,0.2,17.0,0.0,69.0,56.0,0,157.5
16.3,0.0,30.0,17.0,65.0,61.0,0,315.0
15.5,0.0,31.0,9.0,79.0,64.0,0,0.0
16.1,0.0,26.0,11.0,82.0,68.0,0,315.0
13.6,0.0,42.4763698630137,9.0,66.0,49.0,0,292.5
17.9,3.7693959731543623,39.0,13.0,63.0,66.0,0,180.0
18.3,0.0,28.0,13.0,72.0,55.0,0,180.0
15.0,0.0,31.0,13.0,73.0,61.0,0,315.0
17.7,0.0,43.0,31.0,41.0,40.0,0,180.0
11.3,0.0,20.0,7.0,41.0,39.0,0,270.0
11.9,0.0,52.0,15.0,50.0,56.0,0,315.0
19.2,0.0,61.0,30.0,65.0,33.0,0,315.0
14.3,0.0,52.0,28.0,36.0,29.0,0,270.0
12.6,0.0,33.0,11.0,44.0,42.0,0,292.5
11.8,0.0,24.0,7.0,58.0,55.0,0,202.5
14.2,0.4,44.0,15.0,57.0,61.0,0,180.0
16.6,0.0,41.0,26.0,59.0,58.0,0,180.0
15.8,4.2,41.0,17.0,82.0,87.0,1,180.0
15.0,7.6,63.0,17.0,81.0,88.0,1,180.0
17.9,73.0,78.0,41.0,99.0,100.0,1,67.5
14.9,129.0,59.0,30.0,69.0,53.0,1,292.5
14.9,0.0,46.0,22.0,48.0,43.0,0,270.0
12.3,0.0,48.0,15.0,59.0,33.0,0,337.5
12.0,0.0,33.0,26.0,47.0,44.0,0,292.5
12.7,0.0,31.0,15.0,51.0,58.0,0,315.0
16.6,0.0,31.0,13.0,39.0,56.0,0,270.0
13.0,0.0,19.0,11.0,73.0,58.0,0,315.0
14.1,0.0,57.0,30.0,63.0,82.0,0,180.0
15.3,0.8,70.0,26.0,82.0,65.0,0,180.0
16.4,0.6,42.4763698630137,28.0,82.0,68.0,0,180.0
15.9,3.7693959731543623,48.0,31.0,76.0,58.0,0,157.5
16.5,0.0,37.0,19.0,77.0,49.0,0,157.5
13.3,0.4,19.0,6.0,83.0,69.0,0,202.5
14.7,0.2,19.0,0.0,80.0,81.0,0,157.5
17.3,3.2,59.0,33.0,92.0,100.0,1,45.0
15.4,62.6,74.0,30.0,63.0,50.0,1,315.0
12.6,0.0,44.0,28.0,57.0,45.0,0,315.0
14.4,0.0,39.0,24.0,64.0,47.0,0,315.0
14.7,0.0,28.0,11.0,70.0,70.0,0,270.0
15.7,0.2,72.0,41.0,69.0,48.0,0,292.5
9.7,0.0,41.0,15.0,32.0,31.0,0,247.5
6.6,0.0,19.0,13.0,64.0,46.0,0,315.0
12.4,0.0,48.0,19.0,76.0,58.0,0,315.0
9.2,0.0,41.0,26.0,48.0,35.0,0,292.5
9.8,0.0,35.0,19.0,54.0,52.0,0,180.0
11.0,0.0,28.0,11.0,62.0,67.0,0,270.0
11.4,0.0,37.0,6.0,70.0,32.0,0,337.5
9.3,0.0,26.0,9.0,49.0,40.0,0,270.0
10.6,0.0,20.0,7.0,63.0,57.0,0,225.0
10.1,0.0,24.0,7.0,67.0,69.0,0,292.5
16.0,6.4,35.0,11.0,100.0,86.0,1,292.5
10.8,1.2,52.0,13.0,46.0,40.0,1,337.5
12.0,0.0,48.0,28.0,49.0,51.0,0,270.0
12.3,0.0,31.0,11.0,66.0,41.0,0,292.5
11.4,0.0,39.0,9.0,65.0,47.0,0,247.5
10.3,0.0,33.0,9.0,70.0,66.0,0,292.5
14.0,0.0,35.0,9.0,85.0,68.0,0,292.5
15.8,0.0,30.0,13.0,96.0,78.0,0,0.0
16.2,0.0,33.0,19.0,54.0,30.0,0,292.5
12.3,0.0,39.0,26.0,46.0,54.0,0,180.0
13.1,0.0,48.0,30.0,70.0,65.0,0,157.5
16.2,0.0,52.0,31.0,69.0,75.0,0,157.5
15.6,8.6,41.0,11.0,93.0,78.0,1,180.0
15.9,0.0,31.0,7.0,94.0,77.0,0,202.5
15.4,0.2,30.0,11.0,81.0,70.0,0,292.5
15.4,0.0,31.0,13.0,83.0,65.0,0,315.0
17.1,3.7693959731543623,42.4763698630137,15.0,80.0,80.0,0,315.0
16.7,0.0,31.0,11.0,87.0,66.0,0,0.0
18.2,0.0,56.0,24.0,72.0,34.0,0,315.0
12.5,0.0,26.0,2.0,45.0,51.0,0,225.0
13.2,0.0,28.0,20.0,31.0,30.0,0,292.5
12.8,0.0,26.0,11.0,60.0,45.0,0,315.0
14.9,0.0,35.0,19.0,41.0,39.0,0,292.5
8.1,0.0,31.0,9.0,42.0,51.0,0,292.5
11.0,3.7693959731543623,42.4763698630137,11.0,68.0,34.0,0,315.0
10.7,0.0,24.0,9.0,66.0,59.0,0,292.5
12.4,0.0,31.0,11.0,69.0,32.0,0,315.0
9.4,0.0,33.0,7.0,71.0,48.0,0,292.5
11.9,0.0,39.0,6.0,81.0,71.0,0,315.0
15.5,3.4,52.0,17.0,94.0,46.0,1,315.0
12.3,18.6,69.0,35.0,85.0,86.0,1,180.0
12.7,0.8,56.0,28.0,64.0,56.0,0,180.0
13.1,0.0,52.0,19.0,64.0,58.0,0,180.0
11.3,0.0,46.0,9.0,68.0,64.0,0,202.5
11.5,0.0,37.0,9.0,62.0,62.0,0,202.5
11.4,0.0,20.0,9.0,61.0,59.0,0,225.0
11.1,0.0,31.0,15.0,73.0,51.0,0,315.0
14.5,0.0,37.0,20.0,67.0,56.0,0,315.0
13.6,2.0,42.4763698630137,28.0,67.0,59.0,1,180.0
12.8,3.7693959731543623,41.0,15.0,62.0,34.0,0,292.5
12.4,0.0,44.0,11.0,53.0,49.0,0,202.5
13.3,0.0,54.0,31.0,66.0,61.0,0,157.5
15.5,0.0,43.0,24.0,57.0,49.0,0,157.5
13.0,0.0,39.0,26.0,65.0,59.0,0,157.5
13.8,0.0,41.0,13.0,64.0,61.0,0,202.5
14.1,0.0,31.0,9.0,58.0,55.0,0,157.5
16.3,0.0,46.0,20.0,70.0,57.0,0,315.0
9.4,3.7693959731543623,42.4763698630137,6.0,47.0,60.0,0,292.5
12.9,0.0,37.0,11.0,63.0,66.0,0,157.5
17.2,0.6,35.0,15.0,73.0,73.0,0,22.5
18.0,11.6,54.0,19.0,100.0,100.0,1,157.5
14.5,28.0,39.0,20.0,49.0,36.0,1,270.0
8.0,0.2,30.0,11.0,47.0,47.0,0,292.5
10.3,1.8,37.0,7.0,44.0,38.0,1,180.0
10.5,0.0,31.0,15.0,47.0,54.0,0,202.5
12.9,0.0,28.0,11.0,63.0,65.0,0,315.0
14.8,0.0,26.0,13.0,74.0,52.0,0,157.5
14.2,0.0,33.0,17.0,63.0,57.0,0,315.0
14.7,0.0,39.0,17.0,69.0,72.0,0,315.0
18.7,0.2,63.0,19.0,83.0,74.0,0,0.0
17.0,7.6,65.0,44.0,60.0,37.0,1,315.0
10.1,0.0,37.0,0.0,37.0,59.0,0,157.5
13.6,0.0,46.0,28.0,55.0,57.0,0,157.5
14.3,0.0,41.0,24.0,57.0,65.0,0,157.5
14.7,0.0,41.0,28.0,64.0,58.0,0,157.5
18.2,0.4,39.0,22.0,65.0,63.0,0,112.5
19.2,0.0,43.0,28.0,67.0,75.0,0,67.5
16.2,4.0,50.0,11.0,88.0,84.0,1,0.0
13.8,8.0,26.0,6.0,74.0,66.0,1,315.0
