MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
2.0,0.0,35.0,62.0,33.0,2.0,6.0,0,1018.3,6.8,1022.1
1.1,0.0,30.0,57.0,34.0,2.0,5.0,0,1016.2,9.5,1020.6
7.1,0.0,41.0,48.0,33.0,5.0,5.0,0,1014.6,7.6,1017.8
8.8,0.0,33.0,40.0,29.0,7.0,7.0,0,1017.1,4.4,1019.6
9.8,0.2,30.0,64.0,55.0,7.0,7.0,0,1018.9,0.0,1021.0
7.2,0.0,24.0,59.0,42.0,7.0,6.0,0,1019.6,3.0,1022.4
0.3,0.0,30.0,63.0,23.0,0.0,0.0,0,1020.2,10.2,1023.1
0.9,0.0,24.0,50.0,22.0,0.0,0.0,0,1020.4,10.4,1023.3
1.3,0.0,28.0,49.0,22.0,0.0,0.0,0,1021.0,10.4,1025.2
3.5,0.0,33.0,45.0,21.0,7.0,7.0,0,1020.1,3.3,1023.8
9.3,0.0,31.0,47.0,19.0,7.0,7.0,0,1018.9,1.6,1022.4
11.6,0.0,33.0,40.0,21.0,7.0,7.0,0,1016.6,1.5,1019.8
10.8,0.6,26.0,72.0,35.0,7.0,6.0,0,1016.6,1.7,1018.9
8.5,0.0,35.0,46.0,33.0,7.0,8.0,0,1021.4,0.1,1022.3
5.8,0.0,43.0,54.0,30.0,5.0,5.0,0,1026.0,6.9,1028.6
2.6,0.0,39.0,60.0,27.0,1.0,0.0,0,1027.4,10.4,1031.3
0.1,0.0,43.0,59.0,30.0,1.0,0.0,0,1025.6,10.4,1029.4
0.8,0.0,41.0,65.0,29.0,0.0,0.0,0,1023.1,10.4,1027.4
0.4,0.0,24.0,60.0,20.0,0.0,0.0,0,1019.2,10.4,1024.2
0.3,0.0,35.0,38.0,11.0,0.0,0.0,0,1015.4,10.5,1020.0
3.5,0.0,35.0,33.0,20.0,0.0,0.0,0,1019.1,10.5,1022.4
0.5,0.0,30.0,48.0,17.0,0.0,0.0,0,1020.3,10.4,1023.8
0.6,0.0,37.0,41.0,15.0,0.0,1.0,0,1023.6,10.4,1026.3
6.1,0.0,39.0,41.0,52.0,7.0,7.0,0,1027.3,0.0,1028.9
6.8,13.4,33.0,93.0,95.0,8.0,8.0,1,1024.8,0.0,1028.5
6.9,29.6,31.0,91.0,68.0,7.0,4.0,1,1021.5,6.5,1025.8
9.1,0.0,30.0,84.0,43.0,6.0,1.0,0,1020.3,10.1,1025.1
8.6,0.0,35.0,74.0,32.0,0.0,0.0,0,1017.4,10.3,1021.7
11.7,0.0,48.0,50.0,33.0,5.0,6.0,0,1015.4,8.4,1019.0
14.7,0.2,35.0,71.0,43.0,4.0,1.0,0,1018.1,10.2,1021.2
9.9,0.0,33.0,72.0,41.0,6.0,3.0,0,1020.5,9.4,1023.7
6.7,0.0,24.0,77.0,37.0,0.0,1.0,0,1017.6,9.8,1022.4
10.7,0.0,50.0,42.0,23.0,1.0,1.0,0,1011.0,10.4,1016.5
13.7,0.0,30.0,34.0,33.0,5.0,3.0,0,1011.9,9.6,1015.6
5.7,0.0,33.0,56.0,35.0,2.0,3.0,0,1018.4,10.4,1020.3
3.0,0.0,35.0,70.0,28.0,1.0,1.0,0,1020.1,10.4,1024.7
0.9,0.0,30.0,64.0,30.0,1.0,1.0,0,1019.2,10.5,1022.9
1.5,0.0,46.0,65.0,32.0,0.0,1.0,0,1024.0,10.5,1026.3
-0.1,0.0,41.0,60.0,29.0,0.0,0.0,0,1027.5,10.5,1030.6
-0.9,0.0,41.0,56.0,22.0,0.0,0.0,0,1025.4,10.6,1030.4
-1.1,0.0,31.0,55.0,27.0,0.0,1.0,0,1023.8,10.6,1027.5
-0.8,0.0,31.0,53.0,15.0,0.0,0.0,0,1019.8,10.6,1024.8
5.9,0.0,44.0,33.0,12.0,0.0,0.0,0,1015.4,10.6,1019.6
6.7,0.0,28.0,35.0,10.0,0.0,0.0,0,1016.7,10.6,1019.5
5.3,0.0,37.0,37.0,23.0,0.0,0.0,0,1019.8,10.6,1023.0
3.8,0.0,37.0,56.0,29.0,0.0,0.0,0,1020.1,10.7,1024.3
2.1,0.0,31.0,48.0,26.0,0.0,0.0,0,1017.9,10.7,1022.2
3.7,0.0,26.0,44.0,19.0,0.0,0.0,0,1016.9,10.7,1020.8
2.7,0.0,39.0,47.0,20.0,0.0,0.0,0,1021.0,10.7,1023.6
2.4,0.0,37.0,36.0,20.0,0.0,0.0,0,1022.4,10.7,1025.8
3.4,0.0,31.0,38.0,19.0,0.0,0.0,0,1021.1,10.7,1024.9
3.0,0.0,20.0,45.0,18.0,0.0,0.0,0,1018.4,10.7,1023.4
5.1,0.0,33.0,36.0,13.0,0.0,0.0,0,1016.5,10.7,1021.0
4.9,0.0,30.0,27.0,13.0,0.0,0.0,0,1017.2,10.8,1020.9
5.8,0.0,31.0,32.0,20.0,0.0,0.0,0,1016.9,10.8,1021.0
7.1,0.0,26.0,30.0,15.0,0.0,0.0,0,1015.4,10.9,1019.5
8.6,0.0,26.0,27.0,13.0,0.0,0.0,0,1014.9,10.8,1018.2
9.0,0.0,37.0,16.0,11.0,0.0,0.0,0,1012.9,10.9,1016.6
11.1,0.0,37.0,37.0,29.0,0.0,0.0,0,1014.8,10.9,1017.3
7.0,0.0,33.0,42.0,19.0,0.0,1.0,0,1013.7,11.0,1019.2
12.1,0.0,35.0,24.0,18.0,1.0,1.0,0,1015.9,10.9,1017.2
7.8,0.0,54.0,33.0,15.0,1.0,1.0,0,1015.4,10.7,1021.2
15.6,0.0,65.0,17.0,11.0,7.0,3.0,0,1008.7,6.9,1012.5
13.5,0.0,35.0,22.0,13.0,5.0,1.0,0,1017.0,9.9,1020.2
5.8,0.0,30.0,20.0,13.0,2.0,1.0,0,1016.8,11.0,1021.0
7.0,0.0,37.0,25.0,7.0,3.0,4.0,0,1017.1,10.9,1020.7
9.0,0.0,37.0,47.0,29.0,7.0,4.0,0,1018.5,8.6,1022.1
2.8,0.0,39.0,32.0,19.0,1.0,0.0,0,1018.3,11.1,1022.0
3.6,0.0,50.0,24.0,16.0,0.0,0.0,0,1020.5,11.1,1023.9
2.7,0.0,35.0,34.0,17.0,0.0,0.0,0,1022.1,11.2,1025.9
3.3,0.0,37.0,40.0,19.0,0.0,1.0,0,1021.4,11.2,1026.4
3.7,0.0,33.0,40.0,11.0,0.0,0.0,0,1020.2,11.4,1025.0
4.4,0.0,28.0,21.0,9.0,0.0,0.0,0,1017.8,11.3,1022.9
6.4,0.0,30.0,11.0,9.0,0.0,0.0,0,1016.8,11.3,1020.9
7.0,0.0,46.0,39.69015475798486,24.131466227347612,0.0,0.0,0,1012.9,11.3,1018.1
16.3,0.0,31.0,16.0,13.0,0.0,0.0,0,1013.2,11.4,1017.3
9.7,0.0,52.0,25.0,9.0,0.0,0.0,0,1011.4,11.2,1016.6
14.3,0.0,30.0,25.0,17.0,1.0,3.0,0,1014.5,10.6,1017.9
15.0,0.0,33.0,30.0,13.0,3.0,7.0,0,1016.4,6.9,1020.8
19.1,0.0,41.0,16.0,12.0,6.0,7.0,0,1019.5,7.5,1023.5
11.2,0.0,43.0,17.0,7.0,1.0,1.0,0,1018.3,9.581944444444444,1022.4
12.2,0.0,37.0,17.0,9.0,0.0,1.0,0,1017.9,9.581944444444444,1022.0
9.9,0.0,33.0,18.0,5.0,1.0,1.0,0,1018.5,11.3,1022.5
9.8,0.0,33.0,24.0,7.0,4.0,1.0,0,1018.4,10.9,1023.1
8.6,0.0,37.0,15.0,9.0,4.0,5.0,0,1016.7,11.3,1021.9
10.7,0.0,41.0,21.0,14.0,0.0,0.0,0,1014.5,11.3,1020.1
12.3,0.0,46.0,12.0,10.0,1.0,3.0,0,1011.0,11.1,1015.9
13.9,0.0,31.0,23.0,12.0,1.0,1.0,0,1011.1,11.3,1015.7
10.9,0.0,43.0,29.0,12.0,6.0,6.0,0,1010.3,8.2,1015.1
20.4,0.0,52.0,16.0,11.0,6.0,5.0,0,1008.9,9.5,1012.6
13.6,0.0,30.0,24.0,14.0,0.0,1.0,0,1011.1,11.3,1016.4
11.5,0.0,46.0,23.0,9.0,3.0,5.0,0,1006.9,10.8,1013.5
22.2,0.0,70.0,25.0,10.0,1.0,2.0,0,1005.5,10.9,1010.7
12.9,0.0,39.0,15.0,12.0,0.0,0.0,0,1011.8,11.4,1015.0
7.6,0.0,57.0,25.0,6.0,0.0,0.0,0,1008.0,11.4,1014.1
12.4,0.0,35.0,31.0,22.0,0.0,0.0,0,1010.2,11.2,1014.9
7.4,0.0,37.0,23.0,8.0,0.0,0.0,0,1010.7,11.4,1014.2
8.1,0.0,37.0,13.0,7.0,0.0,0.0,0,1011.7,11.5,1016.7
9.1,0.0,46.0,11.0,5.0,0.0,1.0,0,1010.6,11.4,1015.4
12.4,0.0,50.0,7.0,3.0,0.0,0.0,0,1009.0,11.5,1013.9
23.2,0.0,54.0,10.0,7.0,2.0,1.0,0,1006.1,10.9,1011.8
17.1,0.0,44.0,7.0,4.0,0.0,0.0,0,1008.0,11.4,1012.2
13.9,0.0,46.0,8.0,4.0,0.0,0.0,0,1009.2,11.5,1013.7
16.3,0.0,44.0,21.0,14.0,0.0,0.0,0,1014.6,11.2,1019.4
12.7,0.0,39.0,17.0,12.0,6.0,1.0,0,1012.4,9.4,1015.3
12.3,0.6,46.0,10.0,17.0,1.0,7.0,0,1015.2,9.581944444444444,1018.5
15.7,0.0,40.53128136500502,35.0,18.0,0.0,1.0,0,1010.6,8.9,1016.5
20.1,0.0,56.0,24.0,12.0,0.0,6.0,0,1008.0,11.0,1013.4
20.4,0.0,56.0,41.0,23.0,7.0,5.0,0,1014.5,8.6,1018.7
10.4,0.0,33.0,16.0,11.0,0.0,0.0,0,1015.7,11.7,1019.4
10.7,0.0,52.0,20.0,18.0,0.0,0.0,0,1017.9,11.7,1022.3
6.0,0.0,39.0,17.0,5.0,0.0,0.0,0,1014.5,11.9,1020.2
6.8,0.0,26.0,9.0,4.0,0.0,0.0,0,1010.3,12.0,1015.8
10.1,0.0,37.0,1.0,1.0,0.0,0.0,0,1008.3,12.0,1012.7
12.3,0.0,54.0,1.0,4.0,0.0,0.0,0,1008.3,11.9,1011.2
13.5,0.0,57.0,8.0,6.0,0.0,0.0,0,1010.9,11.9,1015.6
16.4,0.0,65.0,12.0,2.0,0.0,0.0,0,1009.3,12.0,1014.2
24.3,0.0,57.0,4.0,3.0,1.0,3.0,0,1007.6,10.5,1011.6
16.7,0.0,43.0,37.0,21.0,7.0,6.0,0,1012.7,6.8,1017.7
17.9,0.0,39.0,31.0,20.0,8.0,8.0,0,1008.3,0.0,1012.3
18.9,0.0,52.0,39.0,21.0,0.0,1.0,0,1014.9,11.5,1017.6
13.0,0.0,50.0,20.0,11.0,1.0,1.0,0,1017.6,11.9,1023.1
6.2,0.0,41.0,12.0,5.0,2.0,1.0,0,1016.0,11.7,1021.1
9.2,0.0,48.0,4.0,6.0,0.0,1.0,0,1009.9,9.581944444444444,1016.2
20.0,0.0,48.0,27.0,20.0,0.0,1.0,0,1014.6,9.581944444444444,1017.7
12.5,0.0,43.0,16.0,6.0,0.0,1.0,0,1015.1,9.581944444444444,1020.1
10.0,0.0,31.0,3.0,5.0,0.0,1.0,0,1010.9,12.2,1016.5
16.1,0.0,39.0,3.0,3.0,0.0,1.0,0,1006.8,12.4,1012.1
20.9,0.0,52.0,1.0,2.0,1.0,1.0,0,1005.4,12.3,1010.0
22.1,0.0,35.0,36.0,40.0,7.0,7.0,0,1013.0,5.1,1015.2
16.4,0.0,46.0,31.0,36.0,7.0,7.0,0,1016.3,4.8,1017.6
15.4,0.0,50.0,21.0,12.0,5.0,4.0,0,1017.1,11.8,1020.9
8.3,0.0,43.0,14.0,5.0,0.0,0.0,0,1017.5,12.6,1022.4
8.0,0.0,43.0,2.0,1.0,0.0,1.0,0,1017.1,12.7,1022.4
9.1,0.0,35.0,3.0,2.0,0.0,1.0,0,1013.4,12.7,1019.0
14.7,0.0,46.0,3.0,4.0,0.0,1.0,0,1010.9,12.6,1015.0
15.4,0.0,46.0,19.0,14.0,1.0,1.0,0,1014.9,12.4,1019.3
13.1,0.0,39.0,18.0,10.0,1.0,6.0,0,1014.8,11.7,1019.5
15.2,0.0,41.0,9.0,6.0,2.0,1.0,0,1015.4,12.7,1019.6
12.2,0.0,44.0,6.0,1.0,0.0,1.0,0,1013.8,13.0,1019.1
10.3,0.0,41.0,5.0,4.0,0.0,1.0,0,1012.3,12.8,1017.5
14.3,0.0,54.0,7.0,10.0,1.0,2.0,0,1012.2,12.8,1016.7
17.7,0.0,52.0,12.0,6.0,1.0,1.0,0,1013.7,12.1,1018.1
16.6,0.0,41.0,5.0,4.0,0.0,1.0,0,1012.2,12.8,1017.3
14.2,0.0,37.0,5.0,6.0,1.0,2.0,0,1008.9,12.7,1013.7
18.0,0.0,56.0,4.0,6.0,1.0,2.0,0,1004.7,12.1,1010.0
19.6,0.0,46.0,34.0,14.0,5.0,6.0,0,1008.4,8.8,1013.0
18.8,0.0,52.0,27.0,19.0,6.0,1.0,0,1011.3,12.0,1016.1
16.4,0.0,48.0,16.0,14.0,4.0,6.0,0,1011.6,10.2,1016.0
13.1,0.0,43.0,14.0,10.0,6.0,1.0,0,1010.9,12.8,1015.1
9.7,0.0,46.0,8.0,8.0,0.0,1.0,0,1010.5,12.9,1015.3
11.4,0.0,39.0,7.0,6.0,1.0,1.0,0,1009.7,13.0,1014.7
16.4,0.0,44.0,5.0,8.0,1.0,1.0,0,1009.3,13.0,1014.4
17.7,0.0,72.0,4.0,8.0,4.0,7.0,0,1007.1,8.9,1012.1
23.9,0.0,69.0,16.0,16.0,7.0,7.0,0,1006.8,2.9,1009.3
19.2,0.0,39.0,19.0,8.0,7.0,5.0,0,1006.6,10.3,1010.1
20.1,0.0,43.0,8.0,10.0,7.0,7.0,0,1005.1,7.3,1010.6
22.7,0.0,31.0,21.0,14.0,3.0,7.0,0,1003.1,9.2,1007.6
22.5,0.0,39.0,28.0,19.0,3.0,6.0,0,1004.8,9.1,1008.5
18.5,0.0,41.0,27.0,23.0,5.0,7.0,0,1005.9,8.8,1007.7
17.0,0.0,43.0,38.0,18.0,7.0,5.0,0,1005.7,8.8,1009.6
22.4,0.0,43.0,23.0,23.0,7.0,7.0,0,1005.7,3.9,1008.4
18.6,0.0,39.0,17.0,14.0,1.0,5.0,0,1002.5,8.8,1008.3
25.8,0.0,63.0,34.0,26.0,2.0,7.0,0,1000.8,10.5,1005.6
24.7,1.2,46.0,28.0,19.0,7.0,7.0,1,1003.3,5.5,1007.2
24.2,0.0,41.0,12.0,12.0,2.0,7.0,0,1004.3,7.5,1008.7
21.0,0.0,63.0,28.0,48.0,4.0,7.0,0,1007.3,5.6,1006.7
16.5,0.0,33.0,53.0,21.0,2.0,3.0,0,1005.5,12.8,1009.8
23.3,0.0,48.0,25.0,17.0,5.0,5.0,0,1005.8,10.2,1010.0
23.2,0.0,31.0,16.0,14.0,1.0,5.0,0,1006.7,10.2,1011.8
28.0,0.0,44.0,27.0,66.0,2.0,8.0,0,1008.4,5.6,1010.1
23.4,2.6,50.0,32.0,18.0,1.0,7.0,1,1003.5,8.5,1008.3
20.7,14.8,46.0,90.0,54.0,7.0,7.0,1,1006.6,4.1,1009.1
17.8,1.4,41.0,33.0,17.0,7.0,7.0,1,1012.1,10.2,1014.7
12.3,0.0,44.0,18.0,8.0,5.0,2.0,0,1011.8,13.1,1016.4
14.5,0.0,33.0,13.0,6.0,1.0,1.0,0,1010.2,12.4,1014.4
18.5,0.0,37.0,8.0,5.0,1.0,5.0,0,1006.5,12.6,1011.3
24.3,0.0,61.0,30.0,18.0,3.0,6.0,0,1004.9,9.1,1008.4
20.7,1.0,44.0,61.0,27.0,7.0,3.0,0,1008.8,5.6,1012.8
19.8,0.0,39.0,22.0,42.0,7.0,7.0,0,1012.2,0.2,1012.8
14.4,0.0,43.0,25.0,14.0,1.0,1.0,0,1009.1,13.2,1012.9
14.2,0.0,48.0,13.0,8.0,1.0,1.0,0,1009.7,13.4,1013.5
14.2,0.0,50.0,11.0,4.0,1.0,6.0,0,1010.2,12.7,1014.1
17.9,0.0,46.0,9.0,4.0,2.0,6.0,0,1009.1,10.7,1013.6
24.9,0.0,52.0,11.0,8.0,7.0,6.0,0,1009.4,5.4,1013.4
23.4,0.0,37.0,7.0,5.0,7.0,7.0,0,1008.7,1.0,1012.3
19.2,0.0,39.0,5.0,6.0,6.0,6.0,0,1007.4,9.1,1010.8
23.0,0.0,46.0,9.0,10.0,1.0,5.0,0,1005.6,10.9,1009.1
26.4,0.0,65.0,20.0,15.0,1.0,7.0,0,1004.5,10.1,1009.0
25.8,0.4,69.0,24.0,17.0,2.0,2.0,0,1004.5,8.8,1008.7
23.0,1.0,69.0,57.0,37.0,7.0,7.0,0,1005.9,0.5,1009.3
17.4,1.8,30.0,94.0,82.0,8.0,8.0,1,1012.8,0.0,1013.4
17.6,6.0,26.0,89.0,79.0,0.0,8.0,1,1011.7,0.0,1014.5
18.2,1.8,26.0,92.0,47.0,7.0,7.0,1,1009.7,3.4,1012.1
18.2,0.0,41.0,46.0,13.0,1.0,1.0,0,1008.3,12.2,1012.4
17.0,0.0,52.0,20.0,10.0,0.0,1.0,0,1005.6,13.4,1010.0
18.0,0.0,43.0,10.0,3.0,1.0,2.0,0,1004.7,13.3,1008.1
21.0,0.0,48.0,18.0,7.0,2.0,5.0,0,1006.4,11.7,1010.7
22.0,0.0,41.0,11.0,11.0,7.0,7.0,0,1007.4,9.8,1011.4
21.7,0.0,39.0,9.0,6.0,2.0,1.0,0,1006.0,13.3,1010.8
27.5,0.0,46.0,6.0,6.0,1.0,1.0,0,1004.2,13.3,1007.9
23.4,0.0,54.0,20.0,12.0,6.0,6.0,0,1003.8,11.7,1007.7
28.6,0.0,61.0,29.0,13.0,2.0,3.0,0,1007.1,13.1,1009.6
21.5,0.0,48.0,22.0,16.0,3.0,2.0,0,1008.3,13.3,1012.2
16.6,0.0,43.0,10.0,5.0,1.0,2.0,0,1009.0,13.2,1012.2
15.3,0.0,59.0,23.0,13.0,3.0,2.0,0,1011.7,13.2,1015.2
13.1,0.0,43.0,10.0,6.0,0.0,0.0,0,1010.1,13.2,1014.9
12.4,0.0,44.0,11.0,6.0,0.0,0.0,0,1007.2,13.3,1012.2
13.8,0.0,43.0,8.0,4.0,0.0,0.0,0,1007.0,13.4,1010.6
15.1,0.0,43.0,8.0,5.0,0.0,1.0,0,1008.1,13.3,1011.3
19.8,0.0,54.0,16.0,13.0,1.0,5.0,0,1007.7,12.9,1012.0
23.6,0.0,54.0,19.0,15.0,1.0,5.0,0,1005.8,11.6,1010.6
25.4,0.0,48.0,25.0,15.0,1.0,7.0,0,1002.6,8.1,1007.6
26.3,0.0,52.0,34.0,14.0,6.0,7.0,0,1003.7,10.9,1007.5
26.4,0.0,54.0,38.0,26.0,7.0,7.0,0,1004.0,7.8,1008.3
22.4,1.2,46.0,70.0,83.0,7.0,8.0,1,1005.7,0.0,1007.5
21.2,5.8,31.0,85.0,87.0,8.0,8.0,1,1004.6,0.0,1006.5
21.0,17.6,63.0,87.0,83.0,8.0,8.0,1,1006.4,0.0,1008.5
19.9,8.2,39.0,71.0,75.0,7.0,8.0,1,1006.7,0.0,1008.1
22.4,0.6,30.0,60.0,41.0,7.0,8.0,0,1004.7,1.6,1006.7
24.3,0.0,50.0,58.0,34.0,7.0,7.0,0,1003.7,2.0,1007.4
24.6,0.0,35.0,41.0,25.0,7.0,6.0,0,1004.4,7.9,1007.4
25.0,0.0,37.0,14.0,21.0,0.0,4.0,0,1003.5,10.2,1007.5
29.7,0.0,56.0,35.0,21.0,7.0,7.0,0,1002.3,7.6,1005.3
24.9,0.0,43.0,46.0,47.0,3.0,7.0,0,1008.9,5.3,1010.9
22.2,0.0,37.0,30.0,27.0,1.0,5.0,0,1005.8,12.4,1009.6
25.1,0.0,50.0,41.0,27.0,1.0,5.0,0,1003.8,12.3,1007.6
24.4,0.0,44.0,44.0,47.0,1.0,6.0,0,1004.7,8.2,1008.1
27.1,0.0,50.0,25.0,16.0,5.0,6.0,0,1003.5,10.1,1007.4
23.2,0.0,43.0,19.0,8.0,0.0,1.0,0,1002.5,12.9,1006.1
20.6,0.0,48.0,12.0,7.0,0.0,0.0,0,1001.7,12.7,1004.8
19.5,0.0,50.0,15.0,13.0,0.0,2.0,0,998.7,10.9,1002.4
22.9,0.0,43.0,54.0,20.0,1.0,5.0,0,997.7,12.2,1002.4
24.1,0.0,56.0,50.0,57.0,3.0,7.0,0,999.9,8.2,1002.8
22.1,21.6,56.0,98.0,85.0,8.0,8.0,1,1004.3,1.3,1005.5
20.5,21.2,44.0,67.0,22.0,7.0,7.0,1,1003.1,3.3,1006.2
19.0,0.0,65.0,33.0,18.0,1.0,1.0,0,1002.7,12.0,1006.5
20.7,0.0,54.0,35.0,19.0,0.0,2.0,0,1003.2,12.3,1006.9
20.6,0.0,48.0,35.0,25.0,1.0,7.0,0,1002.9,12.0,1006.6
22.2,0.0,46.0,32.0,41.0,2.0,6.0,0,1004.9,12.6,1008.2
23.1,0.0,56.0,39.0,27.0,1.0,7.0,0,1002.8,9.8,1007.4
26.0,0.0,44.0,50.0,36.0,3.0,6.0,0,1002.6,11.1,1006.0
25.1,0.0,63.0,56.0,33.0,6.0,6.0,0,1002.4,11.3,1006.0
24.9,0.0,52.0,58.0,30.0,5.0,7.0,0,1002.9,9.4,1007.8
28.0,0.0,52.0,59.0,37.0,7.0,7.0,0,999.0,8.4,1004.2
25.1,0.0,52.0,61.0,39.0,7.0,7.0,0,1000.1,7.6,1003.5
21.8,0.0,37.0,50.0,31.0,7.0,2.0,0,1005.5,12.4,1008.6
17.6,0.0,41.0,33.0,16.0,1.0,0.0,0,1006.0,12.6,1009.4
14.5,0.0,72.0,20.0,10.0,0.0,0.0,0,1004.5,12.7,1009.1
17.8,0.0,44.0,26.0,24.0,0.0,0.0,0,1005.9,12.5,1008.9
14.3,0.0,54.0,36.0,17.0,0.0,0.0,0,1010.2,12.4,1013.2
14.5,0.0,46.0,27.0,15.0,1.0,1.0,0,1012.5,12.5,1016.5
12.7,0.0,50.0,25.0,12.0,1.0,1.0,0,1012.1,12.4,1016.4
12.1,0.0,48.0,22.0,17.0,4.0,7.0,0,1011.0,5.4,1014.8
19.9,0.0,46.0,16.0,17.0,7.0,6.0,0,1009.7,4.9,1013.6
22.6,0.0,37.0,42.0,51.0,8.0,8.0,0,1010.5,0.0,1012.5
18.7,2.6,37.0,95.0,73.0,8.0,7.0,1,1009.3,1.1,1011.7
18.2,0.8,50.0,31.0,19.0,2.0,5.0,0,1009.6,11.7,1012.9
16.7,0.0,48.0,32.0,30.0,1.0,2.0,0,1010.1,11.6,1013.6
19.1,0.0,46.0,48.0,21.0,1.0,7.0,0,1010.9,11.7,1013.8
15.6,0.0,52.0,20.0,11.0,0.0,1.0,0,1011.1,12.0,1015.0
16.1,0.0,52.0,30.0,19.0,1.0,6.0,0,1011.3,11.8,1015.1
16.4,0.0,43.0,42.0,33.0,2.0,6.0,0,1011.7,11.4,1016.0
19.3,0.0,43.0,55.0,49.0,4.0,7.0,0,1011.5,5.2,1015.1
20.9,0.0,56.0,57.0,28.0,7.0,7.0,0,1010.7,6.1,1013.5
23.0,0.0,72.0,37.0,20.0,2.0,7.0,0,1010.6,9.8,1014.7
21.1,1.0,28.0,54.0,40.0,7.0,7.0,0,1011.5,1.8,1014.6
17.2,0.0,39.0,52.0,16.0,1.0,6.0,0,1009.0,11.1,1012.8
18.3,0.0,41.0,37.0,19.0,1.0,6.0,0,1010.1,11.3,1014.1
18.7,0.0,48.0,28.0,14.0,1.0,1.0,0,1011.2,11.8,1015.3
18.0,0.0,63.0,25.0,13.0,1.0,0.0,0,1011.6,11.7,1015.7
17.6,0.0,50.0,22.0,13.0,0.0,4.0,0,1010.3,11.6,1015.1
18.6,0.0,33.0,23.0,13.0,1.0,1.0,0,1009.3,11.6,1014.0
25.7,0.0,63.0,17.0,10.0,0.0,6.0,0,1006.2,9.6,1010.3
21.8,0.0,52.0,36.0,19.0,2.0,1.0,0,1009.9,11.4,1013.1
20.1,0.0,41.0,27.0,22.0,0.0,1.0,0,1012.4,11.3,1016.5
20.5,0.0,41.0,22.0,15.0,1.0,1.0,0,1014.4,11.4,1017.9
17.7,0.0,50.0,21.0,9.0,1.0,1.0,0,1014.5,11.4,1019.2
16.6,0.0,37.0,23.0,18.0,1.0,1.0,0,1010.7,11.5,1016.3
19.2,0.0,72.0,15.0,13.0,2.0,7.0,0,1009.8,9.5,1014.1
19.0,0.0,37.0,22.0,14.0,1.0,3.0,0,1011.2,11.5,1014.8
18.1,0.0,61.0,21.0,13.0,1.0,4.0,0,1012.8,10.8,1016.2
16.7,0.0,41.0,27.0,19.0,2.0,1.0,0,1013.6,11.1,1018.5
10.4,0.0,43.0,26.0,13.0,0.0,0.0,0,1013.0,11.4,1017.4
10.0,0.0,39.0,30.0,15.0,0.0,0.0,0,1012.4,11.5,1016.4
9.7,0.0,35.0,26.0,9.0,1.0,1.0,0,1010.6,11.5,1015.2
11.8,0.0,30.0,16.0,7.0,7.0,7.0,0,1011.3,11.4,1015.6
12.7,0.0,35.0,15.0,10.0,5.0,7.0,0,1011.3,11.1,1015.3
15.2,0.0,33.0,17.0,7.0,7.0,7.0,0,1012.1,9.0,1015.9
18.1,0.0,33.0,17.0,9.0,7.0,1.0,0,1011.1,9.2,1015.7
17.7,0.0,56.0,29.0,11.0,3.0,2.0,0,1009.5,10.6,1014.2
24.3,0.0,44.0,15.0,10.0,1.0,7.0,0,1007.8,8.9,1011.6
20.2,0.0,52.0,52.0,37.0,3.0,4.0,0,1013.6,11.9,1017.1
17.4,0.0,48.0,71.0,40.0,7.0,3.0,0,1013.8,8.0,1018.2
18.4,0.0,43.0,50.0,36.0,7.0,6.0,0,1013.9,7.6,1017.5
21.9,0.0,35.0,52.0,77.0,7.0,7.0,0,1013.3,4.8,1016.1
19.6,20.0,48.0,93.0,55.0,0.0,7.0,1,1010.3,2.0,1015.1
18.7,6.6,33.0,94.0,92.0,7.0,8.0,1,1012.6,0.0,1015.0
17.5,35.4,31.0,95.0,86.0,8.0,7.0,1,1011.0,0.0,1013.2
16.2,16.6,30.0,83.0,46.0,1.0,3.0,1,1010.9,10.7,1013.9
16.5,0.0,30.0,80.0,64.0,7.0,7.0,0,1012.7,0.8,1015.5
17.1,0.0,37.0,67.0,48.0,7.0,7.0,0,1012.6,7.5,1015.6
11.9,0.0,41.0,63.0,34.0,3.0,0.0,0,1013.8,11.2,1016.8
12.0,0.0,56.0,56.0,33.0,2.0,1.0,0,1014.2,10.9,1017.2
11.0,0.0,43.0,51.0,30.0,0.0,0.0,0,1015.9,11.3,1019.1
11.4,0.0,33.0,56.0,28.0,0.0,0.0,0,1016.6,11.2,1020.1
10.2,0.0,31.0,46.0,20.0,0.0,0.0,0,1017.2,11.2,1020.7
9.7,0.0,35.0,44.0,19.0,0.0,0.0,0,1017.7,11.3,1020.7
9.5,0.0,37.0,46.0,21.0,0.0,1.0,0,1015.8,11.2,1019.9
10.4,0.0,35.0,49.0,22.0,1.0,1.0,0,1014.6,11.2,1018.4
9.9,0.0,26.0,40.0,19.0,4.0,6.0,0,1013.7,11.1,1017.7
11.9,0.0,30.0,44.0,13.0,5.0,4.0,0,1013.1,11.0,1016.9
10.5,0.0,35.0,35.0,16.0,0.0,0.0,0,1013.3,11.0,1016.6
11.2,0.0,33.0,32.0,18.0,2.0,1.0,0,1012.3,11.1,1016.2
10.5,0.0,28.0,45.0,21.0,1.0,2.0,0,1011.9,11.1,1016.5
