MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,Pressure9am
7.7,1.2,17.0,92.0,48.0,3.0,4.0,10.2,1,1027.5,8.0,1032.0
3.6,0.0,48.0,93.0,73.0,7.0,7.0,7.4,0,1020.8,1.7,1025.1
7.3,7.4,39.0,81.0,71.0,2.0,2.0,10.0,1,1018.8,8.7,1018.5
-2.6,0.0,26.0,79.0,34.0,1.0,1.0,4.1,0,1020.3,8.0,1023.1
-5.0,0.0,31.0,89.0,54.0,0.0,1.0,-0.3,0,1018.1,7.7,1021.8
-3.1,0.2,35.0,69.0,49.0,1.0,0.0,2.2,0,1017.8,9.5,1020.6
-3.4,0.0,35.0,72.0,54.0,5.0,6.0,3.5,0,1019.2,6.5,1020.8
-1.4,0.0,31.0,99.0,42.0,7.0,3.0,3.1,0,1023.8,5.8,1025.5
-3.5,0.0,20.0,97.0,85.0,7.0,8.0,0.0,0,1024.7,1.1,1028.0
0.0,6.2,17.0,100.0,47.0,8.0,5.0,1.0,1,1028.1,7.1,1028.6
-4.3,0.0,17.0,98.0,48.0,1.0,4.0,0.0,0,1028.7,8.1,1032.9
-3.7,0.0,17.0,94.0,58.0,8.0,7.0,2.5,0,1024.3,4.2,1028.8
2.4,1.2,24.0,97.0,83.0,8.0,8.0,6.6,1,1018.9,2.2,1019.3
-3.7,1.0,17.0,73.21849985176401,37.0,6.0,2.0,1.3,0,1025.1,7.9,1027.2
-3.5,0.0,22.0,81.0,39.0,0.0,1.0,3.8,0,1027.3,8.6,1030.2
-0.2,0.0,24.0,89.0,59.0,7.0,5.0,5.8,0,1029.4,3.1,1032.3
2.4,0.4,15.0,95.0,67.0,7.0,7.0,5.7,0,1024.5,0.2,1029.2
5.6,0.0,41.0,94.0,56.0,8.0,6.0,10.6,0,1020.1,3.7,1021.4
-2.5,0.0,24.0,90.0,47.0,1.0,3.0,3.1,0,1022.4,8.6,1025.5
2.8,0.0,70.0,91.0,97.0,8.0,8.0,7.2,0,1013.4,0.0,1020.4
6.7,39.0,76.0,77.0,59.0,6.0,5.0,7.9,1,1010.1,8.4,1008.6
1.4,8.2,46.0,70.0,39.0,1.0,3.0,6.4,1,1019.8,9.4,1018.1
-3.4,0.2,17.0,99.0,48.0,8.0,1.0,-0.7,0,1025.6,6.5,1028.4
-2.8,0.0,30.0,85.0,45.0,1.0,0.0,2.5,0,1025.5,8.6,1029.4
-3.9,0.0,41.0,73.21849985176401,58.0,1.0,6.0,0.3,0,1019.1,6.7,1023.5
0.2,0.0,24.0,89.0,68.0,7.0,7.0,5.5,0,1017.6,0.6,1019.2
-2.7,0.6,15.0,83.0,33.0,0.0,1.0,3.0,0,1023.0,8.6,1024.3
-4.2,0.0,40.064214262665374,82.0,26.0,1.0,2.0,1.8,0,1026.6,8.4,1029.1
-4.5,0.0,31.0,73.21849985176401,35.0,1.0,3.0,2.4,0,1030.2,7.9,1031.8
-2.0,0.0,17.0,84.0,45.0,1.0,3.0,5.2,0,1032.1,7.5,1035.0
-2.9,0.0,26.0,73.21849985176401,49.0,1.0,3.0,3.0,0,1028.4,8.6,1032.6
2.0,0.0,26.0,87.0,45.0,4.0,5.0,7.0,0,1028.7,6.1,1031.7
-1.8,0.2,13.0,89.0,30.0,0.0,1.0,3.6,0,1034.1,9.3,1036.2
-1.4,0.0,24.0,86.0,45.0,8.0,6.0,4.4,0,1032.9,6.5,1037.6
-0.5,0.0,28.0,95.0,73.0,7.0,7.0,5.2,0,1025.3,1.3,1030.3
5.0,4.0,31.0,95.0,65.0,7.0,7.0,10.2,1,1016.2,1.7,1020.3
6.9,0.4,35.0,92.0,84.0,8.0,8.0,9.3,0,1015.3,0.4,1018.0
8.8,0.8,50.0,89.0,59.0,7.0,6.0,11.1,0,1015.1,4.1,1013.3
6.4,0.0,59.0,68.0,85.0,2.0,7.0,9.5,0,1013.3,4.7,1019.0
3.1,6.6,57.0,80.0,72.0,3.0,7.0,4.7,1,1014.9,3.5,1016.6
4.7,0.0,57.0,69.0,44.0,7.0,2.0,9.5,0,1019.6,8.5,1021.6
0.7,0.0,39.0,81.0,53.0,7.0,4.0,6.6,0,1016.2,5.6,1018.5
4.2,0.0,44.0,46.0,43.0,1.0,5.0,7.2,0,1016.1,8.7,1017.8
-3.4,0.0,22.0,78.0,37.0,1.0,2.0,3.3,0,1020.8,8.7,1022.2
-4.2,0.0,17.0,73.21849985176401,31.0,1.0,3.0,2.9,0,1022.8,8.4,1026.6
-3.2,0.0,30.0,73.21849985176401,28.0,1.0,1.0,2.9,0,1019.2,8.6,1022.1
-3.6,0.0,31.0,77.0,34.0,1.0,3.0,3.9,0,1020.8,9.0,1024.1
3.3,10.2,63.0,90.0,82.0,8.0,7.0,9.9,1,1012.0,2.9,1017.7
5.8,12.0,57.0,87.0,90.0,5.0,7.0,6.7,1,1002.9,1.2,1008.4
1.4,13.2,43.0,77.0,59.0,3.0,7.0,7.2,1,1005.0,3.4,1003.5
-2.3,0.2,30.0,78.0,46.0,1.0,1.0,5.8,0,1013.0,9.4,1014.4
4.6,0.0,50.0,74.0,61.0,3.0,6.0,7.4,0,1010.9,8.2,1015.5
5.6,1.0,52.0,82.0,62.0,6.0,7.0,9.5,0,1005.0,5.6,1005.8
5.5,1.8,59.0,76.0,84.0,5.0,6.0,7.2,1,1012.0,6.4,1012.9
-2.4,0.4,28.0,66.0,43.0,1.0,1.0,4.5,0,1020.0,9.7,1022.8
-3.5,0.0,57.0,82.0,87.0,3.0,8.0,3.4,0,1011.3,3.3,1019.6
3.4,16.6,69.0,84.0,58.0,7.0,6.0,10.6,1,1007.0,6.3,1008.7
4.9,0.2,48.0,46.0,49.0,1.0,5.0,7.3,0,1013.0,7.9,1013.3
4.6,0.0,46.0,67.0,47.0,7.0,5.0,7.0,0,1016.4,7.6,1016.9
-2.8,0.0,26.0,84.0,49.0,2.0,2.0,4.4,0,1020.5,9.0,1024.4
2.8,0.0,26.0,74.0,52.0,7.0,6.0,7.6,0,1011.6,5.3,1017.2
5.9,0.2,48.0,77.0,45.0,5.0,6.0,8.1,0,1009.7,5.9,1013.4
2.4,0.0,54.0,53.0,46.0,2.0,7.0,6.1,0,1005.7,9.8,1009.4
3.0,3.8,63.0,83.0,67.0,6.0,6.0,4.6,1,1001.2,5.6,1002.7
4.3,0.0,57.0,80.0,44.0,5.0,4.0,7.5,0,1010.0,8.3,1007.4
-2.1,0.0,24.0,80.0,47.0,1.0,1.0,5.4,0,1023.1,9.2,1023.1
1.0,0.0,31.0,74.0,45.0,1.0,1.0,7.6,0,1026.7,11.1,1029.8
2.7,0.0,20.0,71.0,46.0,7.0,2.0,8.6,0,1025.2,10.2,1028.0
0.5,0.0,41.0,100.0,46.0,8.0,6.0,4.3,0,1020.6,5.1,1025.6
4.2,0.0,57.0,55.0,39.0,5.0,7.0,13.4,0,1014.4,6.6,1016.5
9.2,0.0,28.0,75.0,57.0,8.0,7.0,11.9,0,1015.2,1.4,1016.9
6.6,0.0,35.0,66.0,68.0,7.0,8.0,8.8,0,1022.7,0.0,1026.5
8.7,23.0,85.0,94.0,93.0,8.0,8.0,12.8,1,1002.6,1.2,1011.5
8.1,24.2,83.0,80.0,71.0,4.0,6.0,9.5,1,1012.9,8.4,1011.0
3.9,0.2,46.0,68.0,53.0,3.0,4.0,9.5,0,1018.0,8.9,1019.2
-0.3,0.0,28.0,64.0,38.0,3.0,4.0,7.2,0,1023.2,8.5,1024.8
-0.2,0.0,22.0,67.0,35.0,1.0,1.0,7.2,0,1023.4,9.9,1027.9
2.7,0.0,44.0,80.0,60.0,6.0,8.0,8.8,0,1010.9,3.8,1017.1
8.8,4.8,69.0,69.0,54.0,1.0,5.0,13.7,1,1004.2,7.8,1004.5
3.2,1.2,48.0,49.0,40.0,0.0,1.0,10.6,1,1016.6,11.4,1018.1
-1.7,0.0,39.0,82.0,46.0,1.0,3.0,7.3,0,1017.9,8.7,1022.4
6.7,0.4,44.0,56.0,34.0,4.0,3.0,13.3,0,1014.3,9.3,1016.1
2.2,0.0,43.0,80.0,73.0,6.0,7.0,10.1,0,1012.6,1.9,1017.1
7.0,9.4,59.0,80.0,38.0,3.0,1.0,11.7,1,1011.6,9.4,1012.2
6.5,0.0,54.0,56.0,36.0,3.0,1.0,10.1,0,1013.2,11.0,1015.2
1.6,0.0,46.0,54.0,49.0,2.0,1.0,7.4,0,1018.4,11.2,1021.5
-0.3,0.0,43.0,67.0,50.0,2.0,0.0,9.2,0,1015.5,9.7,1019.0
0.2,0.0,43.0,93.0,52.0,8.0,3.0,5.5,0,1019.2,7.0,1023.2
0.3,0.0,20.0,77.0,30.0,6.0,1.0,9.7,0,1022.5,8.8,1026.0
2.1,0.0,43.0,78.0,47.0,1.0,1.0,10.7,0,1022.2,9.2,1024.8
8.3,0.0,43.0,74.0,53.0,6.0,1.0,11.1,0,1021.6,8.4,1026.8
8.5,0.0,26.0,79.0,44.0,6.0,1.0,11.6,0,1021.5,6.5,1024.7
2.2,0.0,43.0,92.0,46.0,8.0,3.0,9.1,0,1019.2,8.2,1023.1
3.9,0.0,44.0,74.0,44.0,7.0,5.0,11.6,0,1015.9,9.5,1018.6
2.8,0.0,43.0,71.0,29.0,1.0,1.0,12.4,0,1017.9,9.6,1020.8
5.7,0.0,61.0,50.0,34.0,5.0,3.0,16.6,0,1010.9,9.1,1014.0
8.1,0.0,63.0,48.0,32.0,1.0,7.0,13.3,0,1012.4,9.6,1012.8
2.2,0.0,30.0,38.0,31.0,1.0,7.0,10.0,0,1017.4,8.5,1018.2
-1.9,0.6,31.0,57.0,38.0,1.0,6.0,7.9,0,1022.4,10.5,1025.3
-0.4,0.0,30.0,67.0,36.0,8.0,6.0,9.6,0,1024.9,8.9,1027.6
4.5,0.0,41.0,68.0,71.0,7.0,6.0,13.8,0,1027.3,1.9,1029.8
10.9,3.0,44.0,73.0,70.0,7.0,7.0,13.3,1,1028.6,1.6,1030.5
10.2,0.0,46.0,80.0,57.0,7.0,7.0,13.8,0,1022.2,2.8,1027.0
6.2,0.4,24.0,83.0,43.0,1.0,5.0,14.0,0,1020.6,7.8,1023.1
10.9,0.4,30.0,76.0,46.0,7.0,5.0,15.4,0,1017.5,9.3,1022.9
12.4,3.4,44.0,78.0,49.0,2.0,1.0,13.8,1,1016.4,9.6,1016.2
1.1,0.0,39.0,84.0,38.0,1.0,2.0,8.0,0,1021.2,9.6,1024.6
7.9,0.0,33.0,74.0,45.0,7.0,2.0,12.3,0,1023.7,9.2,1026.1
8.3,0.0,43.0,69.0,56.0,5.0,7.0,13.7,0,1031.4,3.9,1032.0
6.0,0.0,44.0,79.0,60.0,8.0,7.0,12.2,0,1030.7,3.5,1034.1
5.3,0.0,31.0,77.0,53.0,4.0,6.0,13.5,0,1024.9,4.2,1029.5
11.4,13.0,48.0,94.0,80.0,8.0,8.0,13.7,1,1015.7,1.5,1019.9
12.2,38.6,48.0,72.0,62.0,2.0,3.0,15.6,1,1010.2,10.4,1012.9
10.1,14.6,76.0,93.0,89.0,8.0,8.0,16.7,1,985.5,1.3,995.2
3.3,18.4,63.0,80.0,47.0,6.0,4.0,4.7,1,1003.8,7.4020381328073634,998.4
4.6,0.0,48.0,60.0,53.0,2.0,3.0,9.5,0,1012.6,11.0,1012.8
1.8,0.0,50.0,56.0,41.0,1.0,2.0,11.6,0,1017.1,12.8,1018.4
1.0,0.0,33.0,73.0,44.0,1.0,3.0,9.8,0,1023.9,11.7,1025.0
8.6,0.0,28.0,73.0,53.0,3.0,1.0,11.4,0,1024.6,11.1,1028.5
6.1,0.0,31.0,95.0,47.0,8.0,5.0,10.5,0,1021.6,10.1,1025.6
6.5,0.0,35.0,74.0,47.0,1.0,2.0,14.8,0,1018.0,11.4,1022.0
8.5,0.4,44.0,71.0,56.0,7.0,7.0,16.5,0,1015.3,4.6,1017.9
8.8,3.2,28.0,84.0,54.0,7.0,7.0,9.1,1,1020.6,2.4,1022.4
3.3,0.0,28.0,69.0,48.0,4.0,5.0,12.2,0,1018.7,7.7,1023.2
3.9,0.0,39.0,82.0,34.0,1.0,3.0,13.0,0,1015.7,11.5,1018.4
8.9,0.0,46.0,63.0,32.0,6.0,3.0,14.1,0,1014.9,10.3,1016.2
9.4,0.0,39.0,62.0,50.0,6.0,5.0,13.7,0,1019.2,8.9,1021.6
6.7,0.0,26.0,73.0,44.0,7.0,2.0,13.3,0,1015.6,5.0,1020.7
11.1,0.0,43.0,76.0,60.0,5.0,7.0,17.9,0,1012.2,7.4020381328073634,1014.5
14.6,7.4,57.0,84.0,48.0,7.0,7.0,15.0,1,1012.8,7.4020381328073634,1012.9
6.6,0.0,40.064214262665374,78.0,65.0,7.0,7.0,12.8,0,1011.6,6.1,1015.0
7.6,15.6,35.0,84.0,79.0,7.0,7.0,9.2,1,1012.6,3.8,1013.6
3.5,2.8,46.0,67.0,43.0,3.0,3.0,14.4,1,1015.7,11.2,1017.3
8.3,0.0,43.0,65.0,66.0,7.0,7.0,9.9,0,1020.5,1.6,1021.8
7.7,0.0,41.0,67.0,64.0,7.0,7.0,10.0,0,1022.0,1.0,1024.3
4.5,0.0,31.0,64.0,61.0,6.0,4.0,12.3,0,1020.4,2.6,1023.4
6.0,0.0,35.0,74.0,41.0,5.0,4.0,13.0,0,1016.0,10.8,1019.6
9.4,4.4,50.0,71.0,72.0,3.0,5.0,18.1,1,1016.1,7.5,1016.9
9.0,8.4,28.0,86.0,56.0,5.0,5.0,15.5,1,1023.0,4.6,1025.4
9.6,0.0,52.0,72.0,45.82535046728972,3.0,4.0,19.2,0,1016.2362986003111,6.7,1022.3
12.9,6.0,41.0,78.0,43.0,1.0,4.0,17.7,1,1012.3,11.2,1016.2
12.1,0.0,31.0,69.0,43.0,2.0,3.0,20.9,0,1012.2,11.8,1015.1
13.0,0.0,46.0,62.0,59.0,2.0,8.0,23.1,0,1016.2362986003111,8.9,1016.1
17.5,2.8,39.0,78.0,80.0,8.0,8.0,21.4,1,1016.2362986003111,0.5,1016.2
19.5,21.6,41.0,90.0,77.0,8.0,8.0,17.3,1,1011.4,0.5,1013.6
8.3,0.6,41.0,53.0,35.0,3.0,7.0,16.6,0,1012.0,7.8,1013.6
8.7,0.0,48.0,69.0,39.0,3.0,2.0,15.3,0,1013.0,13.6,1016.6
6.1,0.0,41.0,70.0,34.0,1.0,2.0,14.5,0,1011.5,12.3,1015.0
11.4,0.0,35.0,78.0,59.0,8.0,4.0,13.1,0,1021.8,4.4,1022.1
4.5,0.0,22.0,66.0,36.0,0.0,1.0,13.3,0,1022.6,11.1,1026.8
7.5,0.0,43.0,61.0,19.0,0.0,1.0,17.9,0,1020.7,12.4,1023.9
7.2,0.0,31.0,61.0,25.0,0.0,1.0,17.7,0,1022.0,12.7,1025.2
8.6,0.0,30.0,67.0,42.0,3.0,4.0,17.5,0,1022.7,12.0,1025.8
10.0,0.0,39.0,63.0,35.0,1.0,2.0,20.4,0,1021.0,13.1,1024.0
11.4,0.0,41.0,56.0,37.0,1.0,3.0,21.3,0,1018.0,12.7,1020.8
11.7,0.0,44.0,64.0,55.0,5.0,7.0,19.8,0,1016.2,4.5,1018.3
10.1,0.0,41.0,71.0,34.0,2.0,7.0,19.4,0,1010.4,8.3,1015.7
15.9,6.0,43.0,94.0,92.0,8.0,8.0,16.9,1,1009.2,1.4,1009.8
11.4,36.6,35.0,88.0,76.0,8.0,8.0,14.1,1,1015.1,0.3,1015.0
11.2,14.6,28.0,85.0,89.0,7.0,8.0,14.1,1,1015.4,0.0,1017.0
14.1,10.8,44.0,91.0,75.0,8.0,8.0,15.5,1,1014.9,0.4,1016.6
14.8,9.8,52.0,81.0,63.0,5.0,7.0,18.7,1,1014.7,4.4,1016.7
13.4,87.0,39.0,88.0,76.0,7.0,7.0,16.1,1,1014.5,3.1,1017.4
15.6,1.6,33.0,83.0,47.0,7.0,6.0,19.0,1,1008.8,5.5,1012.8
12.2,29.6,43.0,75.0,52.0,3.0,4.0,19.8,1,1010.4,11.0,1012.2
13.7,0.0,41.0,74.0,66.0,7.0,6.0,19.6,0,1012.5,6.6,1014.5
15.5,0.0,43.0,69.0,43.0,6.0,3.0,20.9,0,1013.0,10.8,1015.6
16.2,0.0,76.0,82.0,58.0,7.0,6.0,19.9,0,1009.9,7.4,1014.0
18.3,32.0,52.0,87.0,78.0,7.0,8.0,21.1,1,1007.7,3.8,1009.6
14.2,7.0,52.0,91.0,39.0,5.0,5.0,16.5,1,1006.6,11.0,1009.6
9.7,0.2,50.0,47.0,42.0,1.0,2.0,16.3,0,1003.9,12.9,1007.4
13.3,0.0,57.0,49.0,36.0,2.0,5.0,19.3,0,1004.3,13.6,1002.8
6.6,0.0,41.0,71.0,34.0,2.0,1.0,15.4,0,1011.7,11.7,1013.4
12.6,0.0,41.0,71.0,46.0,8.0,5.0,17.9,0,1012.3,7.4,1016.3
12.2,0.0,44.0,70.0,35.0,1.0,5.0,19.0,0,1005.4,10.8,1010.3
12.9,7.2,43.0,94.0,39.0,8.0,3.0,15.0,1,1001.3,10.4,1018.9864797507788
10.9,0.0,50.0,80.0,31.0,7.0,3.0,14.8,0,1002.5,8.2,1004.5
13.9,0.0,69.0,55.0,52.0,5.0,4.0,18.1,0,999.5,8.8,1000.6
4.7,5.4,40.064214262665374,66.0,78.0,5.0,7.0,14.3,1,995.4,5.2,1000.5
6.8,7.4,63.0,69.0,59.0,7.0,5.0,10.0,1,1001.0,8.3,997.0
9.0,0.0,46.0,50.0,38.0,3.0,4.0,14.5,0,1009.0,13.0,1006.9
5.5,0.0,30.0,71.0,40.0,3.0,3.0,15.6,0,1016.1,12.4,1018.4
9.1,0.0,46.0,82.0,26.0,1.0,1.0,17.7,0,1016.4,12.0,1017.8
13.6,0.0,30.0,79.0,62.0,8.0,3.0,14.3,0,1022.0,7.1,1025.4
8.6,0.0,39.0,79.0,45.0,1.0,6.0,16.8,0,1010.5,7.7,1016.3
13.3,0.4,41.0,88.0,49.0,5.0,8.0,19.5,0,1000.9,8.5,1007.0
14.5,0.0,69.0,73.0,27.0,4.0,3.0,18.2,0,1002.6,8.4,1003.8
7.3,0.0,33.0,57.0,42.0,2.0,1.0,13.1,0,1015.5,11.7,1017.4
7.8,0.0,41.0,74.0,36.0,5.0,3.0,16.4,0,1013.2,12.2,1017.4
11.0,0.0,35.0,62.0,24.0,0.0,8.0,21.0,0,1014.1,13.4,1016.8
12.4,0.0,33.0,81.0,25.0,1.0,1.0,20.1,0,1013.5,11.6,1016.1
14.6,1.7417203042715037,48.0,48.0,27.0,1.0,1.0,25.9,0,1011.4,12.5,1013.8
17.9,5.2,65.0,74.0,44.0,4.0,4.0,23.7,1,1009.6,7.6,1011.7
15.3,0.0,41.0,77.0,66.0,6.0,8.0,15.6,0,1012.3,4.7,1013.3
13.5,0.0,33.0,71.0,56.0,7.0,5.0,15.5,0,1010.1,4.1,1013.7
10.2,0.0,52.0,72.0,33.0,5.0,3.0,15.9,0,1002.7,7.5,1006.9
10.3,11.0,33.0,74.0,54.0,5.0,6.0,17.6,1,1010.3,9.0,1011.2
11.0,0.0,31.0,69.0,51.0,5.0,4.0,18.4,0,1012.4,9.0,1014.3
16.5,0.0,35.0,88.0,44.0,7.0,5.0,20.3,0,1010.9,9.1,1013.8
14.7,0.0,30.0,65.0,88.0,8.0,7.0,22.0,0,1014.5,1.8,1015.2
17.8,15.2,44.0,93.0,70.0,8.0,4.0,19.9,1,1013.8,5.8,1016.7
17.1,0.6,31.0,83.0,90.0,8.0,8.0,19.3,0,1011.8,0.2,1014.7
18.9,2.6,30.0,87.0,86.0,8.0,8.0,20.0,1,1010.0,1.4,1012.1
20.0,9.8,43.0,78.0,76.0,8.0,7.0,20.6,1,1012.1,0.5,1014.0
17.4,3.8,33.0,71.0,55.0,7.0,8.0,20.6,1,1007.5,1.0,1011.4
19.7,0.2,35.0,76.0,42.0,1.0,2.0,23.8,0,1007.0,10.0,1008.5
15.2,0.0,24.0,63.0,30.0,0.0,2.0,22.7,0,1006.0,11.5,1010.8
16.1,0.0,44.0,69.0,17.0,1.0,1.0,23.6,0,1001.2,13.2,1003.5
12.9,0.0,48.0,70.0,40.0,4.0,2.0,17.3,0,1005.1,11.5,1006.9
15.1,0.0,48.0,77.0,40.0,7.0,2.0,17.5,0,1007.5,8.9,1009.6
13.1,0.0,35.0,74.0,43.0,8.0,4.0,18.9,0,1011.6,7.5,1013.6
12.4,0.0,41.0,69.0,36.0,3.0,3.0,19.7,0,1011.3,11.3,1014.4
16.0,0.0,39.0,54.0,41.0,2.0,6.0,23.8,0,1012.2,10.9,1015.3
13.6,5.6,39.0,85.0,39.0,1.0,8.0,19.3,1,1007.1,11.0,1010.8
15.8,0.0,48.0,66.0,44.0,7.0,6.0,21.7,0,1001.7,8.3,1003.8
16.6,0.0,39.0,70.0,27.0,4.0,2.0,19.6,0,1006.7,11.2,1008.2
15.7,0.0,54.0,62.0,24.0,8.0,3.0,23.1,0,1009.6,11.4,1011.8
18.9,0.0,41.0,100.0,99.0,4.0,2.0,22.3,0,1011.6,11.4,1014.1
16.5,0.0,43.0,99.0,45.82535046728972,8.0,1.0,20.1,0,1016.3,11.2,1018.2
13.2,0.0,30.0,76.0,32.0,3.0,1.0,15.0,0,1017.9,10.9,1021.1
11.0,0.0,33.0,72.0,23.0,8.0,0.0,19.4,0,1015.9,11.3,1019.5
15.8,0.0,30.0,56.0,23.0,0.0,1.0,24.0,0,1012.7,13.3,1016.5
16.2,0.0,54.0,53.0,14.0,1.0,1.0,25.9,0,1007.9,13.2,1012.2
22.2,0.0,63.0,73.0,38.0,7.0,5.0,25.7,0,1012.3,8.3,1015.5
19.8,50.0,46.0,98.0,56.0,8.0,4.0,21.6,1,1012.2,8.0,1009.8
20.5,3.4,67.0,77.0,49.0,7.0,6.0,24.2,1,1010.6,3.7,1014.7
20.0,42.0,70.0,91.0,52.0,5.0,5.0,23.2,1,1007.8,5.1,1010.3
18.5,4.8,44.0,81.0,54.0,8.0,8.0,20.4,1,1016.8,3.3,1012.5
6.0,0.2,35.0,69.0,46.0,7.0,8.0,11.2,0,1018.3,10.5,1022.6
11.1,0.0,41.0,65.0,53.0,3.0,5.0,17.9,0,1016.9,5.2,1018.8
11.1,0.0,39.0,67.0,53.0,6.0,7.0,17.3,0,1021.8,4.1,1024.0
7.8,0.0,28.0,77.0,45.0,7.0,5.0,17.7,0,1017.8,4.5,1022.4
17.6,0.0,39.0,55.0,78.0,7.0,7.0,22.7,0,1012.8,1.0,1014.8
17.6,9.4,35.0,85.0,71.0,7.0,6.0,20.6,1,1015.2,2.0,1014.8
14.0,0.0,43.0,75.0,61.0,5.0,5.0,19.5,0,1016.8,9.0,1017.3
9.6,0.0,33.0,63.0,45.0,4.0,2.0,16.5,0,1022.5,7.4020381328073634,1024.1
11.0,0.0,33.0,74.0,58.0,6.0,8.0,16.5,0,1020.9,4.0,1023.8
14.9,0.2,20.0,82.0,90.0,7.0,8.0,17.6,0,1017.0,1.3,1019.3
17.2,14.6,35.0,90.0,58.0,8.0,3.0,19.0,1,1011.0,8.8,1013.6
16.5,0.4,35.0,75.0,57.0,8.0,6.0,20.1,0,1013.3,7.6,1015.6
17.9,0.2,65.0,80.0,81.0,7.0,8.0,22.0,0,1006.8,2.4,1008.5
16.5,3.2,46.0,68.0,42.0,4.0,6.0,20.5,1,1007.9,8.1,1008.1
12.3,0.0,33.0,73.0,44.0,2.0,8.0,16.6,0,1011.7,10.5,1012.1
9.7,0.0,31.0,51.0,33.0,1.0,3.0,13.1,0,1020.2,11.6,1021.8
6.7,0.0,24.0,79.0,35.0,2.0,8.0,13.9,0,1019.5,7.4020381328073634,1023.3
12.4,0.0,33.0,83.0,46.0,8.0,3.0,15.8,0,1014.6,10.6,1019.4
13.3,0.0,35.0,77.0,44.0,8.0,3.0,17.5,0,1011.7,6.3,1014.2
12.3,0.2,30.0,78.0,39.0,0.0,6.0,17.7,0,1009.2,6.1,1012.3
15.8,0.6,44.0,75.0,55.0,8.0,8.0,20.1,0,1009.0,2.0,1008.5
14.8,0.0,31.0,86.0,66.0,8.0,8.0,18.7,0,1006.5,5.7,1010.5
15.6,2.0,59.0,58.0,34.0,1.0,5.0,22.8,1,1006.6,5.6,1003.5
9.0,0.0,30.0,78.0,56.0,7.0,8.0,14.0,0,1012.4,7.4020381328073634,1018.9864797507788
9.6,0.0,54.0,81.0,27.0,8.0,8.0,14.6,0,1008.3,11.0,1010.6
4.1,0.0,43.0,80.0,26.0,1.0,1.0,11.8,0,1010.6,10.4,1012.4
11.5,0.0,39.0,72.0,44.0,7.0,5.0,12.3,0,1022.5,7.1,1022.7
11.5,0.0,41.0,62.0,45.82535046728972,8.0,4.0,13.6,0,1016.2362986003111,7.7,1027.1
5.5,0.0,28.0,79.0,36.0,1.0,1.0,12.4,0,1020.1,10.3,1025.4
7.8,1.7417203042715037,40.064214262665374,88.0,36.0,1.0,4.0,13.5,0,1015.1,9.9,1019.0
12.1,0.0,39.0,79.0,59.0,7.0,8.0,16.6,0,1015.0,4.7,1016.4
16.6,4.8,28.0,95.0,89.0,8.0,8.0,17.3,1,1013.7,0.9,1014.1
16.4,13.4,26.0,96.0,71.0,8.0,7.0,16.6,1,1016.2362986003111,0.8,1017.0
13.5,1.4,31.0,83.0,55.0,2.0,7.0,18.7,1,1018.6,10.1,1021.3
13.1,0.0,39.0,89.0,47.0,1.0,2.0,18.3,0,1018.5,8.9,1022.0
17.9,6.2,39.0,92.0,73.0,6.0,3.0,20.4,1,1020.5,2.8,1021.4
13.6,0.2,26.0,81.0,60.0,7.0,2.0,16.5,0,1017.9,7.4020381328073634,1022.2
15.0,0.0,48.0,89.0,81.0,8.0,7.0,18.0,0,1016.9,6.3,1018.1
15.6,0.0,35.0,85.0,57.0,8.0,7.0,16.5,0,1016.4,5.7,1019.7
13.6,0.0,31.0,79.0,68.0,7.0,8.0,15.9,0,1015.1,3.8,1016.5
14.6,0.0,39.0,79.0,64.0,7.0,7.0,16.6,0,1014.0,4.0,1016.0
14.0,0.6,44.0,95.0,68.0,8.0,6.0,15.7,0,1012.0,2.9,1014.5
14.5,0.8,26.0,91.0,83.0,8.0,8.0,17.5,0,1004.9,0.0,1008.1
15.5,10.6,41.0,94.0,66.0,8.0,8.0,17.9,1,1000.5,6.1,1001.5
15.6,1.2,52.0,84.0,62.0,2.0,8.0,17.8,1,1003.3,5.8,1004.5
11.3,0.0,50.0,89.0,60.0,8.0,6.0,13.4,0,1002.9,7.1,1003.8
10.7,0.0,39.0,75.0,44.0,1.0,7.0,14.2,0,1009.6,6.3,1008.6
10.4,0.0,33.0,63.0,48.0,5.0,7.0,13.6,0,1019.9,8.1,1020.5
6.6,0.0,26.0,70.0,47.0,1.0,6.0,12.9,0,1023.8,10.2,1025.7
4.5,0.0,28.0,92.0,45.0,5.0,1.0,9.6,0,1024.8,9.5,1027.6
8.4,0.0,31.0,94.0,40.0,4.0,3.0,13.5,0,1021.4,7.9,1025.4
8.6,0.0,61.0,87.0,44.0,8.0,3.0,15.0,0,1015.8,8.1,1020.2
9.5,0.2,31.0,83.0,55.0,8.0,2.0,13.3,0,1021.8,5.1,1022.8
4.2,0.0,15.0,82.0,37.0,3.0,4.0,11.9,0,1016.7,7.6,1021.4
9.6,0.0,20.0,83.0,72.0,6.0,7.0,12.7,0,1015.9,0.2,1017.9
4.4,0.0,24.0,90.0,48.0,6.0,7.0,10.3,0,1015.4,2.5,1017.3
0.8,0.0,31.0,77.0,43.0,8.0,3.0,9.9,0,1016.5,5.4,1019.4
-1.8,0.0,39.0,56.0,28.0,1.0,1.0,10.0,0,1022.3,6.9,1023.9
