MinTemp,Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,Sunshine,Pressure9am,Pressure3pm
7.3,0.4,48.0,59.0,5.0,5.0,0,19.1,2.4,1015.9,1009.3
7.7,3.4,56.0,43.0,1.0,3.0,1,18.4,9.4,1002.9,1001.3
5.9,3.8,46.0,79.0,3.0,6.0,1,10.1,1.4,1004.9,1001.8
4.8,0.8,67.0,45.0,3.0,2.0,0,12.2,9.0,1009.9,1008.4
3.1,0.0,52.0,53.0,5.0,7.0,0,11.2,2.4,1013.1,1013.5
7.0,0.2,39.0,66.0,6.0,6.0,0,12.6,2.5,1022.0,1023.3
5.8,0.0,41.0,58.0,7.0,6.0,0,13.5,5.5,1031.1,1029.1
-0.3,0.0,17.0,62.0,4.0,6.0,0,11.6,5.2,1028.5,1024.6
3.0,0.0,31.0,59.0,6.0,1.0,0,14.6,8.1,1025.2,1024.2
-0.8,0.0,17.0,57.0,4.0,6.0,0,13.6,5.6,1028.3,1024.3
4.1,0.0,24.0,79.0,7.0,8.0,0,11.5,0.1,1022.9,1017.7
6.1,1.2,30.0,60.0,3.0,4.0,1,19.0,9.3,1017.9,1015.5
5.0,0.6,33.0,51.0,8.0,6.0,0,12.5,2.8,1021.6,1022.0
2.1,0.0,30.0,60.0,4.0,1.0,0,13.5,8.0,1026.7,1023.8
1.4,0.0,17.0,43.0,1.0,3.0,0,14.7,8.5,1023.2,1019.0
0.6,0.2,59.0,45.0,6.0,7.0,0,13.9,4.0,1013.6,1007.2
4.1,2.0,67.0,47.0,1.0,3.0,1,13.9,7.6,1012.3,1006.4
4.0,2.2,69.0,49.0,6.0,7.0,1,12.7,3.6,1011.2,1011.2
8.8,0.4,57.0,50.0,7.0,4.0,0,15.7,6.2,1011.4,1008.2
10.3,2.0,94.0,53.0,2.0,5.0,1,14.2,7.8,1004.4,1006.1
4.6,0.4,37.0,49.0,4.0,4.0,0,14.3,6.1,1011.7,1008.3
6.5,12.4,31.0,51.0,6.0,4.0,1,14.2,4.1,1016.0,1016.0
3.6,2.6,48.0,65.0,8.0,8.0,1,12.6,0.0,1013.5,1008.0
7.8,0.2,59.0,49.0,0.0,1.0,0,15.1,9.2,1013.6,1013.7
1.2,0.0,39.0,43.0,2.0,3.0,0,16.3,7.5,1015.2,1011.2
4.1,0.0,109.0,61.0,2.0,3.0,0,10.3,5.6,998.8,1001.2
6.0,2.0,59.0,37.0,2.0,1.0,1,15.2,9.2,1010.8,1007.9
10.6,0.0,80.0,59.0,1.0,7.0,0,13.1,2.4,1002.4,1002.5
5.2,4.2,72.0,54.0,7.0,2.0,1,15.1,8.5,1019.2,1018.1
-0.2,0.0,43.0,19.0,5.0,0.0,0,19.4,9.6,1017.3,1007.8
8.5,0.0,56.0,39.0,1.0,2.0,0,15.5,9.1,1006.5,1006.0
6.9,0.0,91.0,40.0,1.0,2.0,0,17.2,10.0,1005.2,1000.4
7.3,1.2,69.0,50.0,1.0,5.0,1,10.6,5.5,1007.4,1007.0
4.2,1.4,57.0,68.0,3.0,5.0,1,9.5,8.3,1014.0,1012.9
5.6,0.4,33.0,54.0,3.0,4.0,0,13.3,8.5,1015.9,1011.6
3.3,0.0,65.0,45.0,6.0,4.0,0,14.1,4.9,1007.5,1005.4
9.6,1.0,72.0,88.0,8.0,8.0,0,12.6,0.5,1004.0,1006.5
10.4,0.4,59.0,66.0,7.0,1.0,0,15.2,8.0,1020.7,1019.7
4.9,0.0,57.0,43.0,1.0,5.0,0,16.9,10.2,1022.1,1020.5
7.4,0.0,52.0,53.0,1.0,6.0,0,16.4,7.3,1023.3,1020.8
5.8,0.0,19.0,53.0,1.0,8.0,0,18.3,6.0,1021.1,1017.2
6.5,0.0,39.0,71.0,6.0,5.0,0,15.7,6.9,1021.6,1020.0
7.8,0.4,83.0,66.0,7.0,7.0,0,17.3,0.1,1015.5,1009.7
10.5,1.8,65.0,44.0,3.0,3.0,1,19.3,10.9,1009.1,1010.3
8.6,2.8,30.0,44.0,0.0,1.0,1,20.2,10.0,1020.2,1019.0
4.6,0.0,30.0,41.0,1.0,8.0,0,24.8,8.5,1024.9,1021.8
10.3,0.0,28.0,72.0,7.0,1.0,0,17.8,10.2,1031.2,1030.4
7.6,0.2,24.0,82.0,8.0,3.0,0,15.7,3.0,1033.7,1031.6
10.1,0.2,17.0,45.0,8.0,4.0,0,22.7,4.9,1028.2,1023.5
11.2,0.2,28.0,93.0,7.0,8.0,0,16.4,0.5,1023.1,1023.4
11.7,1.6,26.0,71.0,7.0,6.0,1,14.1,0.0,1027.1,1024.3
8.1,0.0,56.0,50.0,4.0,6.0,0,16.2,5.0,1023.9,1022.8
3.0,0.0,39.0,44.0,4.0,5.0,0,15.4,11.4,1027.5,1024.4
6.2,0.0,63.0,24.0,8.0,8.0,0,24.1,3.1,1012.8,1003.8
12.3,0.0,72.0,46.0,6.0,2.0,0,15.2,9.7,1005.1,1003.6
8.4,0.0,70.0,50.0,2.0,5.0,0,14.7,9.2,1008.0,1008.9
7.4,2.8,59.0,76.0,8.0,3.0,1,8.3,4.2,1016.4,1019.8
0.2,5.4,50.0,64.0,2.0,5.0,1,12.2,6.7,1020.3,1016.5
5.7,0.0,24.0,63.0,6.0,3.0,0,15.5,4.7,1015.7,1013.8
5.3,0.0,35.0,61.0,6.0,3.0,0,17.2,7.6,1018.4,1015.0
9.1,0.2,44.0,77.0,7.0,8.0,0,14.8,0.3,1012.1,1006.8
12.4,16.8,52.0,88.0,8.0,8.0,1,14.5,0.8,1005.0,1003.0
11.3,9.8,52.0,47.0,3.0,5.0,1,18.4,4.9,998.9,996.4
9.4,4.6,70.0,66.0,7.0,6.0,1,13.7,6.4,1002.4,1003.1
6.8,0.2,56.0,75.0,4.0,7.0,0,13.6,5.3,1006.2,1007.7
7.9,0.0,35.0,58.0,8.0,3.0,0,17.1,7.0,1016.2,1012.2
7.4,0.0,22.0,63.0,7.0,4.0,0,17.7,3.2,1013.2,1010.4
5.2,0.2,30.0,61.0,1.0,7.0,0,20.4,3.2,1008.6,1003.4
13.4,0.0,52.0,38.0,1.0,1.0,0,22.8,8.7,1003.4,1001.2
9.8,0.0,59.0,45.0,1.0,2.0,0,21.3,10.3,1002.2,1003.4
11.1,11.4,117.0,73.0,3.0,6.0,1,10.1,4.3,998.9,1007.2
3.7,5.0,50.0,47.0,0.0,5.0,1,17.9,10.6,1017.6,1012.1
4.5,1.0,89.0,51.0,4.0,5.0,0,13.1,7.2,1006.8,1009.0
4.1,0.4,35.0,45.0,5.0,3.0,0,20.2,9.8,1015.3,1011.3
8.0,0.0,80.0,25.0,7.0,7.0,0,24.4,2.3,1006.2,1001.1
11.6,4.0,85.0,63.0,7.0,4.0,1,13.8,4.9,998.7,1004.4
5.9,2.2,91.0,42.0,3.0,8.0,1,16.7,4.8,1004.8,999.3
6.8,3.8,50.0,66.0,4.0,5.0,1,12.1,8.8,1016.5,1019.1
3.1,2.0,31.0,48.0,1.0,4.0,1,18.0,10.2,1023.1,1017.4
6.7,0.0,50.0,27.0,6.0,2.0,0,24.1,6.8,1011.7,1006.6
8.4,0.0,28.0,78.0,8.0,8.0,0,13.4,0.2,1008.9,1007.1
6.2,0.0,31.0,52.0,1.0,2.0,0,15.6,10.4,1014.6,1012.7
7.3,0.0,41.0,45.0,0.0,1.0,0,18.7,11.9,1016.8,1016.0
4.9,0.0,61.0,26.0,0.0,5.0,0,26.7,9.6,1012.7,1007.2
12.0,0.0,80.0,91.0,7.0,8.0,0,14.6,1.0,1001.7,1005.9
8.4,5.8,65.0,44.0,1.0,1.0,1,17.7,11.3,1013.6,1012.4
4.1,0.0,37.0,34.0,0.0,1.0,0,23.8,10.9,1012.4,1007.2
6.5,0.0,57.0,87.0,0.0,8.0,0,10.8,5.5,1000.8,1001.5
5.7,3.2,63.0,83.0,7.0,7.0,1,9.1,5.4,1017.3,1018.3
4.4,0.6,54.0,32.0,1.0,3.0,0,19.7,9.2,1020.1,1015.9
5.0,0.0,85.0,22.0,4.0,7.0,0,24.1,12.8,1009.9,1003.2
10.5,0.8,96.0,61.0,7.0,8.0,0,10.6,7.8,1002.6,1008.5
2.6,1.8,33.0,30.0,0.0,0.0,1,21.1,13.0,1023.8,1021.1
5.1,0.2,39.0,20.0,2.0,3.0,0,25.7,13.3,1024.1,1019.5
6.1,0.0,59.0,21.0,2.0,4.0,0,30.3,9.9,1014.1,1009.8
11.9,0.0,39.0,79.0,7.0,7.0,0,17.8,2.0,1014.0,1013.3
12.2,0.6,35.0,80.0,8.0,8.0,0,16.4,0.9,1015.1,1010.0
13.0,15.4,74.0,72.0,8.0,6.0,1,16.9,7.1,1001.6,1008.0
6.6,0.6,70.0,57.0,5.0,4.0,0,12.1,9.4,1015.4,1018.0
4.8,1.8,65.0,48.0,2.0,3.0,1,15.7,12.7,1022.4,1020.2
8.7,0.2,65.0,63.0,6.0,3.0,0,15.5,6.683663366336633,1020.9,1021.8
8.3,0.0,31.0,52.0,8.0,4.0,0,17.1,5.5,1025.0,1022.3
6.8,0.0,41.0,67.0,4.0,7.0,0,18.1,9.8,1017.3,1013.4
10.9,6.6,41.0,57.0,3.0,5.0,1,17.5,9.9,1016.4,1016.5
6.5,0.0,48.0,54.0,7.0,2.0,0,17.9,7.7,1021.5,1019.3
9.2,0.0,30.0,48.0,8.0,5.0,0,19.1,9.7,1024.4,1022.7
7.3,0.0,30.0,65.0,4.0,3.0,0,18.5,12.4,1022.6,1019.0
8.1,0.0,44.0,63.0,5.0,2.0,0,21.9,10.3,1015.6,1012.6
12.2,0.0,72.0,59.0,7.0,5.0,0,12.3,7.2,1013.6,1017.7
5.4,0.4,48.0,39.0,2.0,4.0,0,17.2,12.5,1027.5,1028.0
3.6,0.0,33.0,55.0,0.0,2.0,0,18.4,12.7,1028.9,1025.5
3.8,0.0,35.0,29.0,0.0,0.0,0,26.6,12.8,1019.8,1014.7
7.4,0.0,37.0,45.0,8.0,7.0,0,26.7,2.6,1010.5,1008.8
13.6,0.2,57.0,72.0,8.0,7.0,0,19.0,3.3,1011.3,1004.4
10.8,0.4,65.0,48.0,5.0,6.0,0,16.1,9.3,1011.8,1014.5
7.5,0.2,43.0,52.0,4.0,5.0,0,15.7,8.4,1022.8,1022.3
9.2,0.6,57.0,63.0,8.0,8.0,0,15.4,1.3,1026.7,1024.8
11.4,9.2,54.0,92.0,8.0,8.0,1,13.1,0.0,1019.7,1014.4
8.2,6.4,57.0,68.0,5.0,8.0,1,15.1,2.4,1010.3,1010.1
11.9,3.0,69.0,64.0,6.0,5.0,1,16.0,6.3,1014.4,1014.8
9.2,0.0,39.0,66.0,7.0,6.0,0,16.6,2.2,1018.6,1017.9
11.1,0.6,44.0,59.0,7.0,4.0,0,17.5,7.2,1020.4,1019.5
4.8,0.2,39.0,55.0,1.0,2.0,0,19.0,12.8,1020.1,1018.8
6.9,0.0,41.0,48.0,2.0,0.0,0,20.6,13.0,1017.2,1013.8
8.2,0.0,43.0,25.0,2.0,3.0,0,31.0,12.6,1010.0,1006.7
8.7,0.0,52.0,71.0,5.0,8.0,0,17.9,2.0,1013.5,1011.8
14.9,2.2,46.0,58.0,6.0,4.0,1,24.2,8.2,1007.7,1005.5
11.5,0.8,35.0,63.0,8.0,3.0,0,20.1,2.4,1008.5,1006.3
12.9,3.4,42.47977684797768,74.0,6.0,7.0,1,15.8,3.4,1006.8,1005.1
11.1,1.6,42.47977684797768,74.0,7.0,5.0,1,15.8,3.6,1009.0,1010.2
11.7,6.4,43.0,56.0,8.0,6.0,1,16.3,2.8,1017.0,1016.8
5.5,0.2,41.0,51.0,0.0,4.0,0,18.8,11.4,1018.2,1016.6
7.4,0.0,33.0,45.0,5.0,3.0,0,25.9,9.6,1016.0,1013.2
14.2,0.0,69.0,58.0,6.0,7.0,0,20.7,0.5,1002.0,1003.4
11.7,1.2,48.0,46.0,5.0,3.0,1,16.6,9.0,1012.1,1013.5
10.2,0.0,35.0,48.0,8.0,1.0,0,18.8,9.0,1022.1,1021.0
6.5,0.0,39.0,54.0,3.0,4.0,0,22.2,12.6,1023.3,1020.5
13.1,0.0,43.0,24.0,1.0,3.0,0,32.4,11.2,1017.2,1013.1
15.2,0.0,59.0,62.0,1.0,7.0,0,25.1,8.7,1009.9,1008.5
16.3,0.8,50.0,94.0,7.0,8.0,0,15.7,0.0,1001.1,1000.0
8.3,14.2,81.0,73.0,8.0,6.0,1,12.7,4.2,1000.1,1000.3
8.4,0.4,54.0,38.0,7.0,6.0,0,16.8,8.6,1015.5,1016.2
9.3,0.0,43.0,45.0,7.0,3.0,0,20.6,8.2,1021.8,1019.6
7.9,0.0,39.0,35.0,4.0,7.0,0,26.9,6.8,1013.6,1008.9
14.7,0.0,50.0,78.0,7.0,7.0,0,19.5,0.1,1003.1,1001.6
12.7,9.4,70.0,37.0,2.0,3.0,1,18.8,12.1,1005.1,1005.5
13.1,0.0,69.0,64.0,2.0,7.0,0,16.6,10.6,1007.0,1007.9
6.9,0.0,48.0,43.0,4.0,1.0,0,22.2,12.2,1011.0,1009.2
9.1,0.0,57.0,54.0,5.0,8.0,0,21.4,11.1,1013.1,1011.9
9.8,0.0,31.0,43.0,8.0,3.0,0,19.9,6.3,1020.0,1019.1
9.5,0.0,30.0,49.0,3.0,5.0,0,22.3,6.683663366336633,1021.1,1018.7
8.9,0.0,44.0,66.0,8.0,5.0,0,20.2,6.7,1022.3,1020.5
12.4,0.0,35.0,59.0,7.0,2.0,0,22.8,8.2,1022.1,1020.5
11.4,0.0,39.0,55.0,8.0,4.0,0,22.8,8.5,1024.1,1020.9
16.5,0.0,35.0,20.0,5.0,5.0,0,37.4,8.1,1015.7,1011.9
17.6,0.0,61.0,34.0,3.0,5.0,0,29.0,9.5,1010.6,1010.6
14.8,0.8,74.0,77.0,5.0,8.0,0,19.1,0.7,1018.4,1017.0
16.9,1.0,63.0,73.0,8.0,8.0,0,23.1,0.0,1007.5,1008.1
15.4,4.2,69.0,56.0,8.0,3.0,1,19.8,7.8,1009.5,1010.6
10.2,1.2,35.0,41.0,2.0,1.0,1,21.6,11.0,1020.1,1018.3
9.3,0.0,28.0,57.0,3.0,7.0,0,23.7,9.2,1016.9,1013.0
14.1,0.0,39.0,24.0,4.0,5.0,0,28.0,9.4,1010.8,1009.8
12.5,0.0,39.0,47.0,8.0,3.0,0,24.7,6.2,1014.2,1011.7
13.2,0.0,72.0,34.0,2.0,2.0,0,31.9,9.7,1006.3,1000.3
11.4,0.0,52.0,33.0,5.0,2.0,0,21.6,12.9,1016.1,1015.5
5.8,0.0,43.0,43.0,2.0,2.0,0,21.0,12.5,1016.7,1013.8
7.6,0.0,43.0,34.0,1.0,5.0,0,23.5,12.6,1015.6,1014.4
9.2,0.0,43.0,44.0,8.0,8.0,0,23.9,0.0,1009.6,1004.7
15.2,1.2,69.0,41.0,5.0,5.0,1,22.1,8.8,1006.1,1006.7
7.3,0.0,48.0,58.0,6.0,5.0,0,19.8,5.1,1004.7,1000.3
11.8,0.0,70.0,49.0,6.0,6.0,0,17.3,8.0,1004.9,1005.6
6.3,0.0,106.0,41.0,0.0,1.0,0,23.4,10.3,1007.7,1000.2
12.3,1.4,85.0,39.0,3.0,6.0,1,17.3,9.6,1011.7,1014.8
9.9,0.0,43.0,40.0,7.0,5.0,0,18.5,6.5,1023.8,1022.8
9.3,0.0,52.0,48.0,4.0,2.0,0,19.5,8.9,1026.0,1023.8
7.7,0.0,41.0,54.0,4.0,5.0,0,22.9,12.4,1022.6,1019.9
12.5,0.2,41.0,35.0,8.0,2.0,0,29.5,8.7,1019.4,1016.3
16.0,0.0,52.0,46.0,7.0,2.0,0,27.1,10.0,1016.9,1016.2
14.2,0.0,44.0,37.0,0.0,1.0,0,27.7,13.4,1020.8,1018.7
10.3,0.0,31.0,32.0,5.0,0.0,0,27.6,12.5,1019.8,1016.3
11.9,0.0,43.0,19.0,0.0,1.0,0,38.7,12.6,1015.2,1011.8
20.9,0.0,57.0,30.0,4.0,4.0,0,37.3,11.0,1014.7,1013.3
21.7,0.0,52.0,45.0,1.0,1.0,0,30.2,11.5,1015.8,1015.1
19.5,0.0,41.0,28.0,1.0,2.0,0,39.3,7.8,1010.4,1005.4
20.5,0.0,70.0,65.0,6.0,7.0,0,24.4,5.3,1013.3,1011.2
16.1,0.0,44.0,53.0,8.0,8.0,0,22.4,1.9,1015.0,1013.0
16.7,2.4,46.0,55.0,8.0,8.0,1,22.6,6.5,1012.1,1011.2
14.5,0.0,50.0,42.0,6.0,4.0,0,23.5,9.9,1012.3,1011.5
14.3,0.0,46.0,41.0,2.0,0.0,0,21.3,12.6,1021.7,1021.1
8.4,0.0,39.0,41.0,2.0,0.0,0,25.8,12.2,1021.6,1016.8
13.5,0.0,50.0,92.0,8.0,8.0,0,17.9,2.5,1007.3,1008.3
11.7,16.8,46.0,35.0,4.0,4.0,1,20.5,11.5,1018.0,1019.3
7.6,0.0,37.0,43.0,0.0,0.0,0,22.5,13.4,1024.3,1022.2
10.5,0.0,44.0,25.0,0.0,1.0,0,33.2,13.0,1019.6,1016.6
13.3,0.0,52.0,16.0,0.0,1.0,0,36.8,13.2,1014.4,1009.7
17.9,0.0,50.0,48.0,7.0,4.0,0,23.3,10.4,1018.2,1018.3
17.8,0.0,44.0,62.0,8.0,1.0,0,25.4,8.8,1016.5,1014.2
18.2,0.0,39.0,59.0,8.0,3.0,0,24.5,5.0,1014.4,1014.6
18.5,0.0,39.0,57.0,8.0,0.0,0,26.3,6.683663366336633,1013.5,1010.4
17.2,0.0,35.0,45.0,8.0,0.0,0,31.4,9.7,1012.8,1009.3
15.0,0.2,87.0,28.0,1.0,4.0,0,35.5,8.1,1006.4,1005.6
12.1,0.2,54.0,42.0,7.0,3.0,0,21.8,9.3,1023.5,1023.9
9.1,0.0,56.0,37.0,1.0,0.0,0,22.4,12.7,1025.2,1022.3
10.2,0.0,37.0,40.0,0.0,0.0,0,25.3,12.7,1017.7,1014.1
12.9,0.0,43.0,25.0,4.0,5.0,0,34.9,11.6,1012.3,1009.5
16.1,2.4,46.0,44.0,0.0,1.0,1,30.4,12.1,1012.9,1010.8
16.6,0.0,81.0,30.0,0.0,3.0,0,33.5,12.8,1008.8,1006.4
9.3,0.0,41.0,50.0,0.0,2.0,0,20.8,12.4,1021.3,1019.7
12.4,0.0,46.0,64.0,2.0,5.0,0,22.3,12.5,1017.2,1015.4
15.3,0.0,41.0,68.0,8.0,2.0,0,22.6,3.3,1016.0,1016.4
14.4,0.0,28.0,67.0,8.0,8.0,0,24.1,0.4,1013.1,1011.9
16.0,0.0,24.0,61.0,8.0,8.0,0,25.2,0.0,1007.5,1004.6
17.8,0.2,31.0,47.0,8.0,3.0,0,29.3,6.4,998.9,994.3
18.6,0.4,50.0,47.0,7.0,6.0,0,23.0,7.5,1005.7,1007.1
9.0,0.0,39.0,45.0,4.0,5.0,0,22.8,9.7,1015.0,1012.4
11.1,0.0,41.0,48.0,1.0,1.0,0,27.1,11.2,1010.7,1005.9
15.0,0.2,54.0,51.0,3.0,6.0,0,22.8,8.3,999.0,996.9
12.0,10.2,76.0,35.0,1.0,5.0,1,19.3,10.5,1006.0,1008.5
13.9,0.0,54.0,60.0,4.0,5.0,0,19.9,9.7,1018.2,1019.6
10.3,0.0,43.0,46.0,7.0,3.0,0,21.3,7.8,1023.6,1022.4
6.9,0.0,31.0,35.0,0.0,0.0,0,23.3,12.0,1024.6,1020.4
8.6,0.0,35.0,52.0,3.0,0.0,0,23.6,11.3,1021.6,1018.3
10.8,0.0,69.0,23.0,1.0,7.0,0,32.0,7.0,1011.6,1006.4
14.7,0.4,28.0,62.0,8.0,8.0,0,19.4,0.0,1011.8,1012.0
7.8,0.0,39.0,46.0,2.0,5.0,0,19.8,6.2,1021.2,1021.7
11.7,0.0,43.0,57.0,8.0,2.0,0,21.2,6.5,1024.9,1022.7
13.6,0.0,37.0,53.0,5.0,4.0,0,24.8,8.7,1022.5,1020.3
13.6,0.0,39.0,61.0,7.0,3.0,0,21.4,7.8,1023.2,1022.6
14.4,0.0,39.0,56.0,8.0,1.0,0,24.5,9.2,1025.7,1023.3
13.7,0.2,37.0,39.0,1.0,1.0,0,30.1,9.7,1023.3,1018.9
15.3,0.0,56.0,52.0,4.0,3.0,0,25.3,7.7,1014.0,1015.0
14.2,0.0,35.0,46.0,8.0,2.0,0,21.9,8.9,1021.1,1018.7
13.9,3.2,52.0,75.0,8.0,5.0,1,21.3,3.9,1020.6,1021.1
15.6,0.8,48.0,73.0,6.0,4.0,0,23.6,9.8,1023.1,1021.2
16.3,0.2,35.0,40.0,8.0,1.0,0,29.1,9.0,1020.7,1017.2
11.9,0.0,46.0,26.0,3.0,5.0,0,33.5,8.9,1018.8,1017.2
14.4,0.0,35.0,37.0,2.0,6.0,0,29.6,4.7,1018.9,1015.7
16.3,2.4,46.0,41.0,7.0,5.0,1,20.9,3.7,1018.9,1019.3
9.9,0.0,41.0,44.0,6.0,6.0,0,21.5,10.0,1020.8,1018.8
10.6,0.0,41.0,55.0,5.0,3.0,0,25.4,9.6,1016.5,1011.4
11.9,0.0,72.0,25.0,7.0,6.0,0,27.4,4.1,1006.7,1001.0
11.9,14.6,67.0,38.0,7.0,5.0,1,19.2,5.1,1004.0,1004.4
7.6,0.2,65.0,44.0,5.0,7.0,0,23.2,7.9,1011.2,1011.3
12.1,3.6,54.0,43.0,4.0,4.0,1,23.4,10.8,1019.0,1018.7
9.1,0.0,31.0,41.0,1.0,1.0,0,22.0,9.9,1027.4,1026.1
8.6,0.0,39.0,31.0,6.0,2.0,0,27.6,11.2,1025.0,1020.5
10.6,0.0,39.0,48.0,2.0,8.0,0,23.8,5.1,1015.8,1013.1
13.0,4.4,39.0,54.0,7.0,5.0,1,19.2,0.8,1019.9,1019.0
13.3,0.0,26.0,62.0,8.0,7.0,0,17.3,0.3,1018.3,1018.2
7.0,0.0,30.0,47.0,1.0,4.0,0,20.1,7.8,1021.0,1019.7
10.4,0.8,46.0,57.0,7.0,8.0,0,21.7,3.0,1026.1,1024.6
15.7,0.4,48.0,70.0,8.0,8.0,0,20.5,0.0,1027.9,1026.1
17.3,10.4,35.0,64.0,7.0,4.0,1,24.8,6.7,1018.3,1014.1
14.4,1.8,35.0,57.0,6.0,3.0,1,23.7,4.2,1016.4,1014.9
13.9,0.0,28.0,56.0,2.0,3.0,0,22.7,9.5,1018.6,1016.6
11.4,1.2,35.0,53.0,6.0,2.0,1,23.3,9.3,1021.4,1019.6
11.0,0.2,30.0,55.0,3.0,4.0,0,23.9,10.0,1021.6,1017.7
13.5,0.2,33.0,27.0,7.0,2.0,0,31.9,7.8,1017.5,1014.0
13.5,0.0,44.0,68.0,2.0,7.0,0,22.4,5.7,1012.9,1013.5
14.9,5.8,37.0,72.0,8.0,8.0,1,17.5,0.0,1019.4,1020.3
12.9,0.4,35.0,96.0,8.0,8.0,0,15.7,0.0,1022.7,1020.5
14.2,27.2,39.0,61.0,4.0,5.0,1,21.0,5.5,1022.5,1021.7
14.4,0.6,43.0,64.0,7.0,3.0,0,19.9,7.2,1025.1,1024.5
10.2,0.0,39.0,55.0,6.0,6.0,0,19.9,6.6,1026.8,1022.5
11.0,0.0,39.0,43.0,8.0,7.0,0,24.5,2.7,1021.3,1018.2
16.2,0.4,22.0,83.0,8.0,8.0,0,19.5,0.0,1021.1,1018.2
16.6,4.4,15.0,87.0,8.0,8.0,1,19.0,0.0,1014.8,1010.2
16.4,9.4,56.0,83.0,8.0,8.0,1,17.9,0.1,1008.9,1011.7
15.2,6.0,43.0,87.0,7.0,8.0,1,16.8,3.7,1019.5,1019.6
9.3,0.4,28.0,61.0,6.0,7.0,0,18.6,3.3,1021.9,1020.5
8.0,0.0,31.0,60.0,3.0,4.0,0,17.5,2.9,1024.6,1022.8
7.2,0.0,35.0,75.0,4.0,7.0,0,16.8,3.1,1025.0,1023.3
6.2,0.8,28.0,55.0,2.0,5.0,0,18.2,9.1,1022.7,1019.4
5.8,0.0,20.0,49.0,2.0,1.0,0,21.9,10.5,1022.1,1019.2
7.3,0.0,54.0,57.0,3.0,5.0,0,16.2,4.7,1015.0,1014.6
8.6,0.4,41.0,63.0,4.0,7.0,0,15.8,3.3,1019.4,1017.8
8.5,0.0,37.0,49.0,6.0,7.0,0,15.7,3.2,1018.3,1016.5
5.1,0.0,20.0,41.0,4.0,7.0,0,20.8,7.4,1020.4,1015.6
10.5,0.0,37.0,79.0,7.0,8.0,0,17.6,0.5,1016.1,1014.0
12.8,1.8,20.0,66.0,8.0,5.0,1,18.5,3.2,1016.8,1013.4
5.3,0.2,57.0,39.0,7.0,2.0,0,16.6,5.5,1012.3,1016.6
0.8,0.0,26.0,51.0,1.0,0.0,0,17.0,10.1,1022.2,1015.3
8.0,0.0,50.0,79.0,5.0,8.0,0,13.3,1.9,1010.5,1013.6
3.4,0.2,26.0,45.0,8.0,2.0,0,15.4,9.2,1027.1,1025.0
1.2,0.0,17.0,63.0,3.0,5.0,0,18.6,6.1,1022.0,1017.4
8.4,0.0,54.0,57.0,5.0,8.0,0,21.6,1.1,1009.5,1007.0
10.4,3.8,39.0,42.0,6.0,3.0,1,16.2,6.9,1015.9,1017.3
3.1,0.0,22.0,43.0,1.0,3.0,0,15.6,6.683663366336633,1018.5,1013.6
8.2,0.0,24.0,47.0,7.0,5.0,0,15.7,6.683663366336633,1006.3,1000.7
6.5,0.0,41.0,75.0,8.0,7.0,0,14.3,6.683663366336633,999.1,997.4
9.1,0.2,59.0,47.0,3.0,3.0,0,14.5,6.683663366336633,1006.1,1007.9
9.6,0.2,54.0,72.0,4.0,7.0,0,14.6,6.683663366336633,1015.8,1016.2
9.6,0.0,52.0,60.0,7.0,7.0,0,13.6,6.683663366336633,1024.1,1023.0
6.2,0.0,26.0,42.0,7.0,3.0,0,14.7,6.683663366336633,1028.1,1027.6
3.0,0.0,26.0,53.0,6.0,4.0,0,15.3,6.683663366336633,1029.5,1025.9
-0.5,0.0,26.0,52.0,4.0,6.0,0,15.9,6.683663366336633,1024.5,1020.1
6.5,0.8,20.0,92.0,8.0,8.0,0,14.1,6.683663366336633,1018.9,1016.5
4.0,2.8,41.0,57.0,1.0,1.0,1,17.7,6.683663366336633,1023.4,1024.0
4.0,0.0,19.0,59.0,1.0,1.0,0,17.5,6.683663366336633,1032.1,1029.7
2.5,0.2,15.0,47.0,5.0,3.0,0,19.2,6.683663366336633,1029.4,1026.6
2.0,0.2,22.0,44.0,1.0,3.0,0,19.6,6.683663366336633,1027.6,1023.4
4.1,0.0,41.0,36.0,2.0,5.0,0,23.2,6.683663366336633,1023.4,1020.5
9.9,0.0,52.0,36.0,4.0,6.0,0,23.1,6.683663366336633,1025.3,1024.3
8.2,0.0,31.0,45.0,7.0,6.0,0,22.1,6.683663366336633,1024.8,1022.4
11.3,0.0,24.0,73.0,8.0,8.0,0,20.4,6.683663366336633,1024.4,1021.5
9.6,0.0,46.0,37.0,7.0,3.0,0,23.8,6.683663366336633,1021.1,1017.5
9.5,3.4,44.0,51.0,3.0,3.0,1,21.3,6.683663366336633,1019.4,1016.9
5.7,2.0,19.0,64.0,5.0,3.0,1,18.7,6.683663366336633,1023.4,1020.0
8.1,0.0,48.0,50.0,5.0,6.0,0,21.1,6.683663366336633,1018.0,1013.9
14.8,5.0,44.0,74.0,8.0,6.0,1,17.3,6.683663366336633,1013.1,1010.8
10.1,3.6,33.0,61.0,2.0,3.0,1,16.8,6.683663366336633,1016.3,1015.1
5.0,0.2,17.0,82.0,3.0,5.0,0,16.6,6.683663366336633,1017.2,1016.3
6.1,0.6,19.0,81.0,5.0,6.0,0,17.0,6.683663366336633,1020.2,1017.0
