Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
5.4,74.06142857142858,57.362684435982864,8.0,1.0,1,22.32553393450403,36.0
0.6,87.0,82.0,8.0,8.0,0,21.0,24.0
1.5,90.0,51.0,6.0,5.0,1,28.5,28.8
1.5,88.0,65.0,1.0,7.0,1,27.6,32.0
11.2,57.0,62.0,1.0,5.0,1,23.5,24.0
1.5,89.0,35.0,0.0,1.0,1,28.2,28.8
0.0,56.0,29.0,1.0,0.0,0,24.8,24.10106990014265
0.0,74.06142857142858,58.0,8.0,5.0,0,21.5,23.5
0.0,75.0,62.0,6.0,6.0,0,24.0,26.0
0.8,84.0,70.0,8.0,8.0,0,23.5,24.2
8.8,95.0,74.0,8.0,8.0,1,22.5,23.0
11.6,100.0,57.362684435982864,7.0,1.0,1,22.32553393450403,27.2
0.5,80.0,46.0,7.0,6.0,0,29.2,29.5
0.4,91.0,90.0,8.0,8.0,0,20.5,21.3
31.4,97.0,57.362684435982864,8.0,1.0,1,22.32553393450403,20.6
32.4,89.0,86.0,7.0,5.0,1,20.0,24.4
0.4,70.0,56.0,0.0,6.0,0,25.8,28.2
11.6,87.0,40.0,4.0,5.0,1,22.0,25.3
0.0,64.0,43.0,7.0,4.0,0,22.0,23.2
0.0,68.0,52.0,8.0,6.0,0,21.0,22.8
0.0,67.0,64.0,4.0,5.0,0,20.6,22.5
0.0,89.0,72.0,6.0,6.0,0,21.2,22.5
0.1,86.0,34.0,1.0,7.0,0,22.0,25.1
0.4,68.0,62.0,4.0,6.0,0,20.4,21.5
0.0,81.0,62.0,2.0,1.0,0,21.5,22.5
0.1,73.0,60.0,1.0,1.0,0,26.0,26.8
0.2,71.0,40.0,1.0,5.0,0,30.5,31.2
0.0,79.0,80.0,5.0,7.0,0,23.4,25.2
0.0,97.0,64.0,8.0,8.0,0,25.0,25.5
4.0,88.0,66.0,6.0,7.0,1,20.3,23.3
3.0,94.0,96.0,7.0,8.0,1,17.4,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,19.7
240.0,72.0,62.0,6.0,6.0,1,21.0,21.7
0.4,87.0,50.0,7.0,3.0,0,26.0,26.2
0.2,74.06142857142858,46.0,4.0,1.0,0,25.0,25.5
11.6,78.0,57.0,8.0,7.0,1,18.2,18.7
0.0,64.0,51.0,4.0,2.0,0,19.5,20.5
0.0,61.0,73.0,1.0,5.0,0,19.4,20.0
7.0,84.0,57.0,6.0,5.0,1,19.2,24.10106990014265
5.0,74.06142857142858,69.0,8.0,6.0,1,20.2,20.7
10.0,87.0,67.0,8.0,7.0,1,18.5,20.4
20.0,95.0,97.0,8.0,8.0,1,20.2,22.4
30.8,95.0,91.0,8.0,7.0,1,20.7,21.9
4.2,75.0,81.0,7.0,8.0,1,20.5,21.0
0.0,90.0,46.0,1.0,1.0,0,26.0,26.8
0.1,55.0,38.0,0.0,0.0,0,19.8,20.7
0.0,57.0,45.0,0.0,0.0,0,20.0,20.8
0.0,64.0,39.0,0.0,0.0,0,19.5,19.8
0.0,64.0,41.0,0.0,0.0,0,19.2,20.0
0.0,57.0,35.0,0.0,1.0,0,20.4,21.0
0.0,56.0,39.0,1.0,0.0,0,21.0,21.7
0.0,60.0,51.0,0.0,1.0,0,21.5,22.1
0.0,52.0,31.0,7.0,6.0,0,17.5,18.7
0.0,56.0,35.0,0.0,1.0,0,18.2,18.8
0.0,61.0,72.0,1.0,6.0,0,19.0,20.2
5.4,100.0,86.0,6.0,6.0,1,18.0,18.7
12.0,99.0,65.0,6.0,6.0,1,18.5,19.8
0.2,81.0,75.0,8.0,8.0,0,18.8,19.4
0.1,99.0,57.0,8.0,5.0,0,19.2,24.10106990014265
0.0,74.06142857142858,63.0,8.0,6.0,0,22.6,23.8
2.6,73.0,66.0,5.0,6.0,1,19.2,22.3
0.8,73.0,73.0,7.0,8.0,0,15.0,16.5
41.2,86.0,72.0,6.0,8.0,1,16.2,17.5
0.0,85.0,59.0,7.0,8.0,0,17.2,19.5
0.1,86.0,67.0,6.0,5.0,0,19.0,19.8
0.0,91.0,60.0,1.0,7.0,0,18.3,24.10106990014265
0.0,74.06142857142858,60.0,8.0,7.0,0,18.0,19.4
0.0,78.0,46.0,1.0,6.0,0,21.5,22.4
0.4,76.0,94.0,8.0,8.0,0,19.2,19.2
1.0,84.0,58.0,6.0,6.0,0,20.0,20.7
4.0,88.0,89.0,8.0,8.0,1,14.4,15.7
6.3,69.0,30.0,2.0,1.0,1,15.0,16.8
0.0,61.0,50.0,0.0,5.0,0,15.0,16.2
0.0,72.0,57.362684435982864,1.0,1.0,0,22.32553393450403,18.2
0.0,84.0,48.0,1.0,1.0,0,15.7,17.0
1.6,92.0,41.0,8.0,6.0,1,15.4,15.5
0.0,82.0,67.0,5.0,4.0,0,17.8,20.4
0.1,95.0,46.0,1.0,0.0,0,19.6,20.2
0.1,74.06142857142858,48.0,8.0,2.0,0,20.6,21.2
0.0,74.0,49.0,6.0,2.0,0,21.5,22.7
0.0,80.0,90.0,6.0,8.0,0,14.8,18.5
4.2,89.0,73.0,6.0,6.0,1,15.6,17.2
1.8,58.0,57.362684435982864,0.0,8.0,1,16.7,17.0
0.0,79.0,57.362684435982864,7.0,1.0,0,22.32553393450403,20.7
0.0,96.0,75.0,5.0,4.0,0,18.0,20.4
0.0,94.0,87.0,4.0,8.0,0,16.7,18.7
0.8,96.0,96.0,5.0,8.0,0,15.8,18.4
11.4,97.0,85.0,8.0,8.0,1,16.5,16.7
3.8,71.0,62.0,1.0,2.0,1,17.5,18.7
1.0,92.0,89.0,8.0,6.0,0,13.4,14.0
10.6,83.0,56.0,7.0,3.0,1,14.8,15.7
0.0,84.0,73.0,7.0,6.0,0,15.0,16.0
0.2,97.0,51.0,1.0,5.0,0,16.5,17.6
0.1,87.0,57.0,1.0,1.0,0,18.5,18.7
0.1,87.0,61.0,1.0,7.0,0,17.8,18.2
0.0,82.0,93.0,6.0,7.0,0,16.5,21.2
43.0,84.0,61.0,3.0,4.0,1,17.0,18.7
0.0,91.0,59.0,0.0,1.0,0,17.5,19.0
0.2,93.0,75.0,0.0,4.0,0,17.0,19.2
0.0,92.0,72.0,1.0,5.0,0,16.5,19.8
0.2,97.0,81.0,8.0,7.0,0,15.0,15.2
0.0,79.0,74.0,7.0,6.0,0,16.0,17.2
0.0,78.0,52.0,5.0,1.0,0,14.5,15.5
0.0,62.0,54.0,5.0,2.0,0,15.5,16.0
0.0,74.06142857142858,46.0,8.0,1.0,0,16.6,17.2
0.0,69.0,47.0,1.0,1.0,0,17.0,18.2
0.0,70.0,38.0,0.0,0.0,0,15.8,16.8
0.0,69.0,70.0,1.0,7.0,0,14.2,17.3
0.0,79.0,68.0,2.0,6.0,0,15.0,16.4
0.6,81.0,68.0,1.0,5.0,0,16.5,18.2
0.0,97.0,47.0,0.0,4.0,0,18.8,20.2
0.4,90.0,57.0,0.0,5.0,0,18.4,19.8
4.0,82.0,57.0,7.0,4.0,1,11.6,13.0
0.0,80.0,46.0,8.0,1.0,0,16.5,16.8
2.6,73.0,51.0,1.0,0.0,1,15.4,16.7
0.0,73.0,51.0,1.0,6.0,0,15.2,16.7
0.0,89.0,73.0,6.0,6.0,0,13.4,15.5
0.0,83.0,55.0,8.0,7.0,0,13.0,24.10106990014265
1.2,68.0,62.0,2.0,7.0,1,14.0,15.7
2.2,94.0,91.0,5.0,7.0,1,13.0,24.10106990014265
9.8,74.06142857142858,74.0,8.0,7.0,1,15.5,17.0
0.4,100.0,65.0,8.0,6.0,0,18.0,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,18.8
1.4,95.0,73.0,8.0,7.0,1,17.1,18.7
0.2,99.0,79.0,8.0,8.0,0,17.6,19.2
2.8,70.0,45.0,0.0,1.0,1,19.0,20.0
0.0,62.0,37.0,7.0,1.0,0,19.2,20.0
0.0,58.0,36.0,1.0,2.0,0,15.5,15.8
0.0,63.0,43.0,1.0,1.0,0,16.2,17.2
0.0,85.0,60.0,6.0,3.0,0,16.8,17.8
0.0,91.0,41.0,5.0,2.0,0,19.4,19.7
0.0,62.0,37.0,7.0,1.0,0,20.5,21.2
0.0,70.0,34.0,4.0,2.0,0,23.0,23.7
0.0,63.0,26.0,2.0,1.0,0,26.0,28.7
0.0,65.0,57.362684435982864,1.0,1.0,0,22.32553393450403,24.10106990014265
0.0,54.0,57.362684435982864,7.0,1.0,0,22.32553393450403,24.10106990014265
0.0,55.0,57.362684435982864,0.0,1.0,0,22.32553393450403,15.5
0.0,65.0,57.362684435982864,1.0,1.0,0,22.32553393450403,17.0
0.0,65.0,57.362684435982864,0.0,1.0,0,22.32553393450403,18.2
0.0,69.0,57.362684435982864,5.0,1.0,0,22.32553393450403,17.2
0.0,84.0,57.362684435982864,6.0,1.0,0,22.32553393450403,18.8
0.0,74.06142857142858,57.362684435982864,1.0,1.0,0,22.32553393450403,20.0
0.0,58.0,57.362684435982864,0.0,1.0,0,22.32553393450403,22.2
0.0,66.0,57.362684435982864,1.0,1.0,0,22.32553393450403,19.3
0.0,65.0,57.362684435982864,0.0,1.0,0,22.32553393450403,19.8
0.0,61.0,57.362684435982864,0.0,1.0,0,22.32553393450403,18.8
0.0,81.0,57.362684435982864,6.0,1.0,0,22.32553393450403,16.8
2.2,93.0,57.362684435982864,1.0,1.0,1,22.32553393450403,20.2
0.2,73.0,57.362684435982864,0.0,1.0,0,22.32553393450403,19.8
0.0,64.0,57.362684435982864,1.0,1.0,0,22.32553393450403,17.7
0.0,78.0,57.362684435982864,1.0,1.0,0,22.32553393450403,24.10106990014265
0.0,81.0,57.362684435982864,1.0,1.0,0,22.32553393450403,21.4
0.0,92.0,57.362684435982864,0.0,1.0,0,22.32553393450403,23.8
0.0,66.0,57.362684435982864,3.0,1.0,0,22.32553393450403,27.2
7.8,94.0,57.362684435982864,8.0,1.0,1,22.32553393450403,16.2
13.0,97.0,57.362684435982864,8.0,1.0,1,22.32553393450403,18.4
3.0,82.0,57.362684435982864,8.0,1.0,1,22.32553393450403,20.6
0.2,71.0,57.362684435982864,7.0,1.0,0,22.32553393450403,19.2
0.0,78.0,57.362684435982864,6.0,1.0,0,22.32553393450403,19.0
0.2,63.0,57.362684435982864,0.0,1.0,0,22.32553393450403,20.0
0.0,68.0,57.362684435982864,0.0,1.0,0,22.32553393450403,20.1
0.0,63.0,57.362684435982864,3.0,1.0,0,22.32553393450403,19.2
0.0,58.0,57.362684435982864,1.0,1.0,0,22.32553393450403,19.0
0.8,68.0,57.362684435982864,1.0,1.0,0,22.32553393450403,20.7
0.0,56.0,57.362684435982864,4.0,1.0,0,22.32553393450403,20.5
3.0,69.0,57.362684435982864,1.0,1.0,1,22.32553393450403,18.0
5.0,97.0,57.362684435982864,8.0,1.0,1,22.32553393450403,16.7
4.8,95.0,57.362684435982864,7.0,1.0,1,22.32553393450403,20.5
8.2,89.0,57.362684435982864,6.0,1.0,1,22.32553393450403,19.2
0.0,82.0,57.362684435982864,0.0,1.0,0,22.32553393450403,24.0
0.0,50.0,57.362684435982864,0.0,1.0,0,22.32553393450403,22.0
0.0,55.0,57.362684435982864,1.0,1.0,0,22.32553393450403,20.8
0.0,68.0,57.362684435982864,6.0,1.0,0,22.32553393450403,18.0
0.0,74.0,57.362684435982864,6.0,1.0,0,22.32553393450403,21.3
0.0,64.0,57.362684435982864,0.0,1.0,0,22.32553393450403,25.8
0.0,73.0,57.362684435982864,0.0,1.0,0,22.32553393450403,24.3
0.0,74.0,57.362684435982864,0.0,1.0,0,22.32553393450403,25.2
0.0,55.0,57.362684435982864,0.0,1.0,0,22.32553393450403,28.2
0.0,53.0,57.362684435982864,1.0,1.0,0,22.32553393450403,21.2
0.0,71.0,57.362684435982864,8.0,1.0,0,22.32553393450403,18.9
5.6,56.0,57.362684435982864,6.0,1.0,1,22.32553393450403,19.2
2.2,93.0,57.362684435982864,6.0,1.0,1,22.32553393450403,20.0
58.2,96.0,57.362684435982864,8.0,1.0,1,22.32553393450403,19.9
1.8,79.0,57.362684435982864,0.0,1.0,1,22.32553393450403,24.3
0.8,67.0,57.362684435982864,7.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,21.0
8.8,60.0,57.362684435982864,5.0,1.0,1,22.32553393450403,16.7
15.6,100.0,57.362684435982864,7.0,1.0,1,22.32553393450403,16.6
8.6,88.0,57.362684435982864,6.0,1.0,1,22.32553393450403,18.8
4.4,81.0,57.362684435982864,7.0,1.0,1,22.32553393450403,18.2
0.0,59.0,57.362684435982864,1.0,1.0,0,22.32553393450403,21.5
0.0,77.0,57.362684435982864,0.0,1.0,0,22.32553393450403,25.5
0.0,73.0,57.362684435982864,5.0,1.0,0,22.32553393450403,22.2
0.0,81.0,57.362684435982864,5.0,1.0,0,22.32553393450403,25.6
0.0,66.0,57.362684435982864,3.0,1.0,0,22.32553393450403,24.3
0.0,70.0,57.362684435982864,0.0,1.0,0,22.32553393450403,31.3
0.0,53.0,57.362684435982864,3.0,1.0,0,22.32553393450403,35.1
0.0,48.0,57.362684435982864,1.0,1.0,0,22.32553393450403,35.5
0.0,47.0,57.362684435982864,0.0,1.0,0,22.32553393450403,34.8
0.0,75.0,57.362684435982864,0.0,1.0,0,22.32553393450403,21.2
0.0,61.0,57.362684435982864,8.0,1.0,0,22.32553393450403,21.2
0.0,61.0,57.362684435982864,0.0,1.0,0,22.32553393450403,25.2
0.0,81.0,57.362684435982864,0.0,1.0,0,22.32553393450403,26.5
0.0,74.0,57.362684435982864,4.0,1.0,0,22.32553393450403,25.8
9.4,81.0,57.362684435982864,1.0,1.0,1,22.32553393450403,30.2
0.0,85.0,57.362684435982864,8.0,1.0,0,22.32553393450403,23.2
0.6,74.0,57.362684435982864,5.0,1.0,0,22.32553393450403,24.8
0.0,82.0,57.362684435982864,6.0,1.0,0,22.32553393450403,26.7
0.0,96.0,57.362684435982864,6.0,1.0,0,22.32553393450403,31.2
0.0,81.0,57.362684435982864,4.0,1.0,0,22.32553393450403,25.2
1.2,85.0,57.362684435982864,8.0,1.0,1,22.32553393450403,22.0
0.4,78.0,57.362684435982864,0.0,1.0,0,22.32553393450403,27.2
0.0,77.0,57.362684435982864,0.0,1.0,0,22.32553393450403,30.7
0.0,42.0,57.362684435982864,0.0,1.0,0,22.32553393450403,33.5
5.6,93.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.10106990014265
14.0,94.0,57.362684435982864,8.0,1.0,1,22.32553393450403,21.2
0.4,70.0,57.362684435982864,1.0,1.0,0,22.32553393450403,23.2
0.0,78.0,57.362684435982864,5.0,1.0,0,22.32553393450403,26.8
0.0,65.0,57.362684435982864,0.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,33.8
3.183891708967851,57.0,57.362684435982864,8.0,1.0,0,22.32553393450403,21.8
18.0,65.0,57.362684435982864,6.0,1.0,1,22.32553393450403,23.4
0.0,72.0,57.362684435982864,1.0,1.0,0,22.32553393450403,24.6
0.0,65.0,57.362684435982864,6.0,1.0,0,22.32553393450403,25.8
0.0,92.0,57.362684435982864,8.0,1.0,0,22.32553393450403,29.0
1.8,81.0,57.362684435982864,6.0,1.0,1,22.32553393450403,31.2
1.0,91.0,57.362684435982864,8.0,1.0,0,22.32553393450403,22.6
17.0,98.0,57.362684435982864,0.0,1.0,1,22.32553393450403,21.7
12.0,98.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.2
2.0,75.0,57.362684435982864,5.0,1.0,1,22.32553393450403,30.0
2.0,71.0,57.362684435982864,1.0,1.0,1,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,25.4
10.4,67.0,57.362684435982864,1.0,1.0,1,22.32553393450403,23.0
0.0,84.0,57.362684435982864,1.0,1.0,0,22.32553393450403,26.5
0.0,63.0,57.362684435982864,2.0,1.0,0,22.32553393450403,25.2
0.0,58.0,57.362684435982864,4.0,1.0,0,22.32553393450403,28.0
3.0,84.0,57.362684435982864,1.0,1.0,1,22.32553393450403,29.5
25.0,95.0,57.362684435982864,8.0,1.0,1,22.32553393450403,20.2
11.0,84.0,57.362684435982864,7.0,1.0,1,22.32553393450403,22.0
4.0,78.0,57.362684435982864,4.0,1.0,1,22.32553393450403,22.2
0.8,72.0,57.362684435982864,0.0,1.0,0,22.32553393450403,25.8
0.0,56.0,57.362684435982864,1.0,1.0,0,22.32553393450403,34.7
0.0,77.0,57.362684435982864,4.0,1.0,0,22.32553393450403,31.8
0.0,56.0,57.362684435982864,1.0,1.0,0,22.32553393450403,39.7
0.0,66.0,57.362684435982864,7.0,1.0,0,22.32553393450403,24.7
0.0,58.0,57.362684435982864,8.0,1.0,0,22.32553393450403,27.8
0.0,74.0,57.362684435982864,1.0,1.0,0,22.32553393450403,29.8
0.0,69.0,57.362684435982864,5.0,1.0,0,22.32553393450403,26.0
0.0,74.0,57.362684435982864,0.0,1.0,0,22.32553393450403,31.6
0.0,48.0,57.362684435982864,4.0,1.0,0,22.32553393450403,40.5
0.0,62.0,57.362684435982864,8.0,1.0,0,22.32553393450403,22.7
0.0,81.0,57.362684435982864,8.0,1.0,0,22.32553393450403,24.2
0.0,75.0,57.362684435982864,8.0,1.0,0,22.32553393450403,29.0
0.0,74.0,57.362684435982864,6.0,1.0,0,22.32553393450403,27.7
0.0,69.0,57.362684435982864,3.0,1.0,0,22.32553393450403,38.0
0.0,63.0,57.362684435982864,6.0,1.0,0,22.32553393450403,24.8
2.8,62.0,57.362684435982864,8.0,1.0,1,22.32553393450403,23.0
0.0,56.0,57.362684435982864,4.0,1.0,0,22.32553393450403,24.4
0.0,63.0,57.362684435982864,4.0,1.0,0,22.32553393450403,26.0
0.0,69.0,57.362684435982864,1.0,1.0,0,22.32553393450403,28.3
0.0,63.0,57.362684435982864,1.0,1.0,0,22.32553393450403,27.0
0.0,71.0,57.362684435982864,7.0,1.0,0,22.32553393450403,30.0
0.6,94.0,57.362684435982864,8.0,1.0,0,22.32553393450403,34.0
14.4,91.0,57.362684435982864,7.0,1.0,1,22.32553393450403,27.0
2.0,67.0,57.362684435982864,1.0,1.0,1,22.32553393450403,38.0
0.0,58.0,57.362684435982864,6.0,1.0,0,22.32553393450403,25.0
0.0,71.0,57.362684435982864,8.0,1.0,0,22.32553393450403,27.8
0.0,66.0,57.362684435982864,5.0,1.0,0,22.32553393450403,30.0
0.0,79.0,57.362684435982864,4.0,1.0,0,22.32553393450403,30.6
0.0,82.0,57.362684435982864,8.0,1.0,0,22.32553393450403,25.5
0.0,73.0,57.362684435982864,5.0,1.0,0,22.32553393450403,27.8
0.0,69.0,57.362684435982864,0.0,1.0,0,22.32553393450403,30.5
0.0,67.0,57.362684435982864,0.0,1.0,0,22.32553393450403,33.8
0.0,67.0,57.362684435982864,1.0,1.0,0,22.32553393450403,38.5
0.0,33.0,57.362684435982864,5.0,1.0,0,22.32553393450403,35.9
37.9,97.0,57.362684435982864,8.0,1.0,1,22.32553393450403,21.0
29.5,90.0,57.362684435982864,7.0,1.0,1,22.32553393450403,22.5
1.8,69.0,57.362684435982864,6.0,1.0,1,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,26.0
0.0,77.0,57.362684435982864,5.0,1.0,0,22.32553393450403,31.5
10.0,74.0,57.362684435982864,8.0,1.0,1,22.32553393450403,21.5
0.6,65.0,57.362684435982864,8.0,1.0,0,22.32553393450403,21.8
0.0,68.0,57.362684435982864,5.0,1.0,0,22.32553393450403,23.5
0.0,65.0,57.362684435982864,3.0,1.0,0,22.32553393450403,24.7
0.0,61.0,57.362684435982864,6.0,1.0,0,22.32553393450403,26.7
0.0,54.0,57.362684435982864,6.0,1.0,0,22.32553393450403,25.8
0.0,63.0,57.362684435982864,7.0,1.0,0,22.32553393450403,25.4
1.0,73.0,57.362684435982864,8.0,1.0,0,22.32553393450403,24.2
52.0,96.0,57.362684435982864,8.0,1.0,1,22.32553393450403,23.8
21.5,97.0,57.362684435982864,8.0,1.0,1,22.32553393450403,21.8
216.3,98.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.10106990014265
25.4,74.06142857142858,57.362684435982864,8.0,1.0,1,22.32553393450403,23.2
0.6,79.0,57.362684435982864,1.0,1.0,0,22.32553393450403,26.2
0.0,86.0,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.7
0.0,74.0,57.362684435982864,0.0,1.0,0,22.32553393450403,36.7
1.8,70.0,57.362684435982864,4.0,1.0,1,22.32553393450403,38.0
0.0,70.0,57.362684435982864,8.0,1.0,0,22.32553393450403,30.0
0.0,73.0,57.362684435982864,0.0,1.0,0,22.32553393450403,38.2
46.8,99.0,57.362684435982864,8.0,1.0,1,22.32553393450403,22.5
20.2,61.0,57.362684435982864,6.0,1.0,1,22.32553393450403,23.7
4.0,96.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.2
4.2,69.0,57.362684435982864,1.0,1.0,1,22.32553393450403,26.8
0.0,97.0,57.362684435982864,2.0,1.0,0,22.32553393450403,32.5
0.0,65.0,57.362684435982864,0.0,1.0,0,22.32553393450403,37.0
0.0,62.0,57.362684435982864,7.0,1.0,0,22.32553393450403,37.2
8.8,84.0,57.362684435982864,8.0,1.0,1,22.32553393450403,31.2
23.6,73.0,57.362684435982864,2.0,1.0,1,22.32553393450403,30.1
0.6,79.0,57.362684435982864,8.0,1.0,0,22.32553393450403,25.7
0.4,68.0,57.362684435982864,6.0,1.0,0,22.32553393450403,28.0
0.0,53.0,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.5
2.2,82.0,57.362684435982864,8.0,1.0,1,22.32553393450403,28.6
0.0,87.0,57.362684435982864,4.0,1.0,0,22.32553393450403,30.0
0.0,86.0,57.362684435982864,3.0,1.0,0,22.32553393450403,29.5
0.0,43.0,57.362684435982864,0.0,1.0,0,22.32553393450403,32.9
0.0,54.0,57.362684435982864,1.0,1.0,0,22.32553393450403,31.0
0.0,64.0,57.362684435982864,1.0,1.0,0,22.32553393450403,27.2
0.0,71.0,57.362684435982864,6.0,1.0,0,22.32553393450403,29.8
26.0,85.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.6
4.6,74.0,57.362684435982864,6.0,1.0,1,22.32553393450403,24.8
12.5,84.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.10106990014265
0.6,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.0
0.4,82.0,57.362684435982864,7.0,1.0,0,22.32553393450403,27.4
0.0,85.0,57.362684435982864,4.0,1.0,0,22.32553393450403,27.4
0.0,74.0,57.362684435982864,1.0,1.0,0,22.32553393450403,28.8
0.0,71.0,57.362684435982864,0.0,1.0,0,22.32553393450403,28.9
0.0,35.0,57.362684435982864,5.0,1.0,0,22.32553393450403,29.2
0.0,76.0,57.362684435982864,0.0,1.0,0,22.32553393450403,29.9
0.0,83.0,57.362684435982864,0.0,1.0,0,22.32553393450403,36.5
0.2,76.0,57.362684435982864,4.0,1.0,0,22.32553393450403,30.5
3.0,58.0,57.362684435982864,0.0,1.0,1,22.32553393450403,28.7
2.2,66.0,57.362684435982864,7.0,1.0,1,22.32553393450403,24.5
0.0,71.0,57.362684435982864,7.0,1.0,0,22.32553393450403,26.5
0.0,82.0,57.362684435982864,6.0,1.0,0,22.32553393450403,32.4
0.0,82.0,57.362684435982864,6.0,1.0,0,22.32553393450403,29.7
0.0,88.0,57.362684435982864,6.0,1.0,0,22.32553393450403,28.8
3.183891708967851,86.0,57.362684435982864,2.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,55.0,57.362684435982864,0.0,1.0,0,22.32553393450403,31.0
0.0,79.0,57.362684435982864,0.0,1.0,0,22.32553393450403,32.8
0.0,74.06142857142858,57.362684435982864,6.0,1.0,0,22.32553393450403,32.0
0.0,83.0,57.362684435982864,6.0,1.0,0,22.32553393450403,31.5
0.0,83.0,57.362684435982864,5.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,30.7
0.0,90.0,57.362684435982864,6.0,1.0,0,22.32553393450403,30.2
0.0,77.0,57.362684435982864,6.0,1.0,0,22.32553393450403,25.2
10.0,97.0,57.362684435982864,8.0,1.0,1,22.32553393450403,25.2
8.5,87.0,57.362684435982864,5.0,1.0,1,22.32553393450403,24.10106990014265
0.0,98.0,57.362684435982864,5.0,1.0,0,22.32553393450403,30.0
1.0,62.0,57.362684435982864,1.0,1.0,0,22.32553393450403,24.0
0.0,79.0,57.362684435982864,6.0,1.0,0,22.32553393450403,24.2
42.0,95.0,57.362684435982864,7.0,1.0,1,22.32553393450403,23.2
0.4,79.0,57.362684435982864,5.0,1.0,0,22.32553393450403,23.5
0.6,82.0,57.362684435982864,1.0,1.0,0,22.32553393450403,26.5
0.0,77.0,57.362684435982864,1.0,1.0,0,22.32553393450403,28.2
0.0,79.0,57.362684435982864,1.0,1.0,0,22.32553393450403,25.5
0.2,86.0,57.362684435982864,1.0,1.0,0,22.32553393450403,27.2
0.0,82.0,57.362684435982864,3.0,1.0,0,22.32553393450403,24.10106990014265
0.0,82.0,57.362684435982864,1.0,1.0,0,22.32553393450403,29.0
0.0,85.0,57.362684435982864,7.0,1.0,0,22.32553393450403,25.5
8.0,68.0,57.362684435982864,5.0,1.0,1,22.32553393450403,28.2
0.0,63.0,57.362684435982864,0.0,1.0,0,22.32553393450403,25.4
0.0,90.0,57.362684435982864,0.0,1.0,0,22.32553393450403,27.2
0.0,71.0,57.362684435982864,1.0,1.0,0,22.32553393450403,34.0
0.0,71.0,57.362684435982864,6.0,1.0,0,22.32553393450403,26.8
0.0,74.0,57.362684435982864,7.0,1.0,0,22.32553393450403,26.4
