MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
19.9,0.0,112.5,43.0,135.0,63.0,48.0,6.0,6.0,0,1014.2,8.0,1018.6
19.2,0.0,112.5,43.0,135.0,55.0,55.0,1.0,4.0,0,1013.5,9.9,1016.7
17.2,0.0,135.0,39.0,112.5,56.0,30.0,2.0,4.0,0,1012.2,11.0,1016.6
14.3,0.0,67.5,28.0,22.5,52.0,60.0,1.0,1.0,0,1011.6,11.0,1016.0
16.7,0.0,67.5,31.0,90.0,59.0,49.0,1.0,1.0,0,1012.5,10.8,1016.5
21.2,0.0,135.0,35.0,112.5,59.0,51.0,3.0,1.0,0,1012.9,10.3,1016.8
17.7,0.0,22.5,30.0,0.0,61.0,61.0,1.0,1.0,0,1009.7,10.1,1015.1
19.8,0.0,0.0,31.0,0.0,63.0,71.0,0.0,0.0,0,1007.6,10.0,1012.3
20.5,0.0,135.0,35.0,135.0,59.0,26.0,0.0,0.0,0,1007.8,9.1,1011.3
16.7,0.0,135.0,31.0,67.5,39.0,30.0,2.0,0.0,0,1010.1,10.3,1014.0
16.3,0.0,67.5,35.0,90.0,47.0,45.0,1.0,1.0,0,1011.7,10.7,1016.2
20.3,0.0,112.5,35.0,112.5,52.0,46.0,2.0,1.0,0,1014.4,10.6,1018.0
21.4,0.0,45.0,26.0,112.5,63.0,57.0,7.0,7.0,0,1014.4,0.0,1019.1
19.9,0.0,180.0,30.0,45.0,60.0,57.0,7.0,7.0,0,1012.2,2.8,1016.3
18.4,0.0,45.0,28.0,22.5,57.0,63.0,0.0,1.0,0,1010.5,10.6,1014.8
20.1,0.0,0.0,33.0,0.0,61.0,71.0,4.0,4.0,0,1009.7,10.0,1014.1
21.1,0.0,22.5,30.0,0.0,65.0,71.0,0.0,2.0,0,1008.5,11.0,1013.0
19.0,0.0,22.5,33.0,0.0,59.0,70.0,0.0,1.0,0,1007.8,10.6,1012.0
21.2,0.0,0.0,39.0,0.0,70.0,71.0,2.0,2.0,0,1007.2,10.2,1011.6
21.3,0.0,0.0,31.0,0.0,56.0,68.0,0.0,1.0,0,1007.4,10.7,1011.3
20.6,0.0,45.0,35.0,22.5,62.0,70.0,3.0,4.0,0,1011.7,8.2,1014.7
22.2,0.0,22.5,24.0,22.5,59.0,58.0,5.0,2.0,0,1012.5,10.6,1015.7
23.8,0.0,180.0,50.0,0.0,71.0,82.0,6.0,7.0,0,1010.8,6.0,1014.4
22.3,7.6,0.0,26.0,22.5,72.0,66.0,6.0,6.0,1,1010.6,6.4,1013.7
23.2,0.0,135.0,39.0,112.5,61.0,49.0,2.0,1.0,0,1013.8,10.7,1016.0
22.3,16.4,180.0,50.0,157.5,90.0,92.0,7.0,8.0,1,1016.1,0.3,1018.2
21.1,206.2,135.0,44.0,135.0,91.0,96.0,8.0,8.0,1,1014.8,0.0,1017.7
20.4,136.6,157.5,50.0,135.0,87.0,71.0,8.0,7.0,1,1014.2,1.4,1017.2
21.5,11.4,135.0,41.0,135.0,89.0,68.0,7.0,7.0,1,1013.3,3.2,1016.8
21.8,15.4,135.0,41.0,135.0,82.0,58.0,6.0,2.0,1,1013.4,7.4,1016.8
22.4,0.2,135.0,41.0,135.0,66.0,52.0,4.0,3.0,0,1012.9,10.7,1016.4
22.3,0.6,90.0,33.0,112.5,66.0,51.0,4.0,2.0,0,1011.7,11.7,1015.3
21.7,0.0,90.0,35.0,90.0,65.0,60.0,1.0,6.0,0,1010.6,8.6,1013.8
20.8,0.0,67.5,30.0,67.5,62.0,56.0,7.0,3.0,0,1011.0,11.3,1013.6
21.5,0.0,67.5,31.0,90.0,63.0,54.0,3.0,2.0,0,1010.9,11.1,1013.9
21.7,0.0,112.5,35.0,90.0,63.0,53.0,4.0,1.0,0,1010.6,10.5,1013.7
22.6,0.0,90.0,33.0,90.0,64.0,54.0,3.0,1.0,0,1009.6,11.3,1013.5
21.6,0.0,112.5,35.0,112.5,62.0,54.0,4.0,2.0,0,1009.0,11.1,1011.7
22.7,0.0,112.5,39.0,112.5,54.0,50.0,3.0,1.0,0,1008.9,11.3,1011.9
22.7,0.0,135.0,46.0,135.0,56.0,50.0,4.0,2.0,0,1009.6,11.0,1012.6
22.5,4.6,135.0,35.0,112.5,83.0,55.0,7.0,2.0,1,1009.0,5.4,1012.0
20.3,0.4,135.0,33.0,90.0,66.0,51.0,4.0,5.0,0,1008.8,10.3,1011.2
20.1,0.0,90.0,31.0,90.0,64.0,55.0,7.0,8.0,0,1009.9,8.5,1012.1
21.1,0.4,112.5,33.0,90.0,72.0,63.0,2.0,3.0,0,1009.7,9.5,1013.4
22.2,28.2,180.0,37.0,90.0,89.0,66.0,8.0,6.0,1,1009.7,2.4,1013.4
22.8,5.0,135.0,33.0,112.5,77.0,42.0,7.0,1.0,1,1010.9,8.7,1014.0
22.3,1.6,135.0,37.0,112.5,78.0,48.0,5.0,2.0,1,1011.3,9.9,1014.7
22.8,1.0,135.0,35.0,112.5,64.0,46.0,1.0,1.0,0,1011.9,11.8,1015.3
23.0,2.0,112.5,37.0,90.0,74.0,63.0,1.0,2.0,1,1012.0,10.4,1015.4
23.2,0.0,135.0,39.0,135.0,69.0,51.0,3.0,2.0,0,1012.1,9.8,1015.3
22.7,0.0,135.0,39.0,135.0,70.0,55.0,8.0,2.0,0,1011.5,8.2,1014.6
22.7,2.6,135.0,39.0,112.5,64.0,55.0,2.0,1.0,1,1010.7,11.2,1013.7
21.0,0.0,135.0,35.0,112.5,64.0,50.0,4.0,2.0,0,1011.2,9.5,1014.1
23.2,0.0,135.0,41.0,135.0,60.0,57.0,2.0,3.0,0,1012.2,11.7,1014.2
23.6,0.0,135.0,35.0,135.0,64.0,55.0,5.0,7.0,0,1011.0,5.0,1014.4
22.4,0.6,112.5,33.0,112.5,78.0,51.0,7.0,2.0,0,1010.1,6.7,1013.5
22.9,0.0,90.0,37.0,90.0,60.0,56.0,2.0,4.0,0,1010.7,11.3,1014.0
23.8,0.0,112.5,35.0,135.0,58.0,48.0,5.0,4.0,0,1010.7,10.3,1013.3
23.2,0.8,135.0,33.0,112.5,70.0,58.0,6.0,2.0,0,1010.5,7.1,1013.7
22.4,4.2,135.0,31.0,90.0,63.0,59.0,3.0,2.0,1,1009.2,8.7,1012.8
22.5,0.0,22.5,28.0,45.0,61.0,63.0,2.0,1.0,0,1008.1,11.8,1011.4
23.2,0.2,67.5,28.0,67.5,91.0,65.0,8.0,7.0,0,1009.4,3.5,1012.8
24.0,4.4,22.5,33.0,67.5,82.0,77.0,7.0,7.0,1,1010.5,3.7,1012.5
24.2,15.2,90.0,33.0,90.0,75.0,65.0,3.0,2.0,1,1010.1,9.3,1013.4
24.9,7.8,90.0,33.0,90.0,78.0,63.0,7.0,2.0,1,1009.0,8.3,1012.0
22.5,1.2,90.0,35.0,90.0,63.0,55.0,2.0,1.0,1,1009.4,11.8,1011.4
22.7,0.0,157.5,35.0,90.0,64.0,61.0,4.0,3.0,0,1008.5,11.8,1012.2
24.8,0.0,135.0,35.0,90.0,67.0,60.0,1.0,2.0,0,1008.8,11.4,1012.1
24.7,1.8,157.5,41.0,135.0,89.0,62.0,7.0,2.0,1,1007.8,4.5,1011.5
23.3,10.2,157.5,39.0,135.0,84.0,66.0,7.0,7.0,1,1006.4,4.6,1010.6
24.5,1.2,157.5,39.0,90.0,67.0,54.0,2.0,5.0,1,1006.3,11.8,1008.4
23.6,2.8,157.5,35.0,90.0,77.0,69.0,8.0,7.0,1,1007.0,2.6,1010.1
23.8,5.8,180.0,31.0,45.0,76.0,76.0,7.0,7.0,1,1006.0,4.6,1009.8
24.3,0.0,157.5,46.0,67.5,66.0,69.0,7.0,7.0,0,1004.1,8.6,1007.8
23.7,0.0,45.0,30.0,45.0,64.0,74.0,2.0,6.0,0,1004.7,10.0,1007.9
24.5,0.0,22.5,30.0,22.5,64.0,66.0,6.0,5.0,0,1003.8,12.3,1006.5
23.0,0.0,90.0,30.0,90.0,55.0,47.0,1.0,3.0,0,1003.0,12.3,1006.2
23.4,0.0,22.5,26.0,45.0,66.0,65.0,1.0,1.0,0,1005.7,11.2,1007.7
25.4,0.6,22.5,26.0,0.0,71.0,76.0,2.0,3.0,0,1006.6,9.8,1009.7
26.5,0.0,0.0,37.0,0.0,63.0,67.0,5.0,3.0,0,1004.0,9.4,1007.9
26.5,0.0,0.0,26.0,22.5,59.0,66.0,5.0,7.0,0,1003.5,8.9,1005.7
25.5,0.0,22.5,26.0,292.5,56.0,72.0,7.0,7.0,0,1002.6,10.6,1005.3
24.7,0.4,45.0,33.0,45.0,54.0,70.0,3.0,7.0,0,1004.7,8.9,1006.4
24.4,2.2,135.0,37.0,180.0,80.0,69.0,4.0,7.0,1,1006.1,4.3,1008.8
24.7,0.6,180.0,35.0,157.5,90.0,84.0,7.0,8.0,0,1008.5,0.9,1010.5
23.8,37.2,135.0,41.0,135.0,72.0,61.0,8.0,7.0,1,1009.0,1.7,1011.4
24.0,1.0,180.0,35.0,112.5,76.0,70.0,7.0,8.0,0,1008.8,2.0,1011.3
23.4,2.0,135.0,41.0,157.5,75.0,69.0,7.0,7.0,1,1007.1,4.7,1009.9
23.8,6.0,157.5,35.0,135.0,72.0,57.0,7.0,7.0,1,1006.7,6.6,1009.7
23.3,0.0,135.0,46.0,112.5,63.0,52.0,3.0,2.0,0,1005.7,12.2,1008.2
22.8,0.0,135.0,37.0,112.5,59.0,49.0,1.0,7.0,0,1004.7,10.4,1007.6
23.3,0.0,67.5,28.0,67.5,64.0,64.0,7.0,6.0,0,1002.5,5.4,1005.8
23.8,0.0,45.0,28.0,45.0,61.0,66.0,4.0,2.0,0,1003.0,9.6,1005.9
23.7,0.0,22.5,30.0,0.0,67.0,69.0,3.0,7.0,0,1004.8,6.2,1006.3
24.4,0.0,0.0,30.0,0.0,71.0,70.0,7.0,3.0,0,1005.8,5.6,1008.2
26.2,0.0,157.5,61.0,292.5,65.0,94.0,7.0,8.0,0,1004.9,2.6,1007.2
23.5,36.2,180.0,37.0,157.5,67.0,78.0,8.0,8.0,1,1004.3,0.4,1006.2
23.3,4.0,180.0,33.0,157.5,90.0,82.0,8.0,7.0,1,1005.2,0.2,1007.1
21.6,29.0,135.0,50.0,135.0,77.0,59.0,7.0,7.0,1,1005.4,2.7,1007.7
23.7,12.2,135.0,50.0,135.0,64.0,51.0,6.0,3.0,1,1008.0,11.7,1010.0
24.2,0.0,135.0,50.0,112.5,68.0,55.0,3.0,3.0,0,1008.6,8.4,1010.8
23.3,5.0,157.5,43.0,112.5,62.0,46.0,1.0,1.0,1,1009.9,11.5,1012.6
21.3,0.0,135.0,44.0,135.0,58.0,64.0,1.0,7.0,0,1011.5,5.9,1013.6
21.9,3.8,180.0,37.0,135.0,81.0,50.0,7.0,1.0,1,1010.2,8.1,1014.2
21.8,1.6,112.5,33.0,67.5,65.0,37.0,2.0,1.0,1,1009.0,11.7,1013.3
19.6,0.0,45.0,35.0,45.0,59.0,59.0,1.0,1.0,0,1009.5,12.2,1011.8
21.4,0.0,22.5,31.0,22.5,65.0,68.0,1.0,1.0,0,1009.7,11.4,1012.2
23.1,0.0,67.5,31.0,67.5,61.0,62.0,1.0,1.0,0,1009.7,10.2,1012.7
22.9,0.0,45.0,28.0,22.5,74.0,66.0,6.0,6.0,0,1008.0,7.2,1011.4
22.8,0.0,0.0,30.0,0.0,69.0,67.0,3.0,1.0,0,1006.9,12.0,1009.5
23.7,0.0,22.5,33.0,0.0,59.0,60.0,4.0,3.0,0,1007.0,12.3,1009.7
22.9,0.0,22.5,31.0,0.0,73.0,66.0,6.0,3.0,0,1006.9,8.5,1009.4
23.1,0.0,22.5,26.0,45.0,66.0,60.0,5.0,4.0,0,1007.8,10.8,1009.7
24.9,1.8,22.5,31.0,22.5,68.0,61.0,3.0,6.0,1,1006.1,8.9,1009.0
25.5,0.0,22.5,30.0,22.5,70.0,75.0,6.0,7.0,0,1004.4,6.2,1007.2
23.2,79.0,180.0,26.0,67.5,80.0,66.0,7.0,7.0,1,1006.0,3.3,1008.1
23.4,0.6,157.5,30.0,90.0,73.0,63.0,6.0,7.0,0,1007.0,7.9,1010.2
24.3,0.6,67.5,35.0,112.5,77.0,68.0,7.0,7.0,0,1007.2,4.1,1010.2
23.3,39.4,180.0,30.0,135.0,74.0,66.0,6.0,7.0,1,1007.2,4.7,1009.7
22.6,33.0,135.0,39.0,135.0,84.0,64.0,8.0,7.0,1,1005.6,5.2,1009.0
23.5,32.2,135.0,33.0,157.5,98.0,76.0,7.0,7.0,1,1005.9,3.0,1008.1
24.8,12.4,67.5,35.0,112.5,75.0,68.0,6.0,6.0,1,1006.4,6.6,1009.1
23.4,1.6,157.5,31.0,0.0,78.0,71.0,7.0,7.0,1,1004.7,5.9,1008.1
23.8,3.0,180.0,33.0,22.5,79.0,73.0,7.0,7.0,1,1002.8,4.6,1006.9
22.9,83.6,292.5,50.0,292.5,80.0,90.0,7.0,7.0,1,1002.2,1.7,1005.6
24.4,25.8,22.5,30.0,0.0,73.0,73.0,7.0,7.0,1,1003.7,2.3,1007.0
24.8,4.8,0.0,37.0,0.0,75.0,75.0,5.0,5.0,1,1002.7,7.8,1006.2
25.3,0.0,315.0,48.0,0.0,71.0,73.0,7.0,7.0,0,1000.3,8.7,1003.4
24.2,25.8,315.0,39.0,0.0,71.0,72.0,7.0,7.0,1,1000.6,8.5,1003.9
25.9,0.0,67.5,28.0,22.5,67.0,73.0,8.0,7.0,0,1000.8,6.3,1003.9
25.8,1.4,67.5,33.0,67.5,71.0,60.0,7.0,8.0,1,999.9,7.5714508580343205,1003.1
25.4,17.0,135.0,37.0,135.0,84.0,73.0,7.0,8.0,1,997.9,2.4,1001.5
24.7,13.2,180.0,24.0,0.0,87.0,74.0,7.0,7.0,1,995.2,1.1,998.6
25.2,1.8,337.5,35.0,225.0,85.0,89.0,7.0,8.0,1,992.8,1.8,994.4
23.8,68.2,202.5,52.0,202.5,45.0,56.0,7.0,8.0,1,999.5,0.0,999.2
22.4,0.4,45.0,26.0,45.0,55.0,64.0,7.0,3.0,0,999.4,6.1,1003.6
25.1,0.0,22.5,37.0,67.5,59.0,62.0,1.0,5.0,0,1000.2,8.1,1002.6
24.7,0.0,22.5,24.0,22.5,62.0,74.0,7.0,6.0,0,1000.3,7.4,1003.9
25.2,0.0,67.5,30.0,45.0,68.0,65.0,2.0,4.0,0,1003.7,9.6,1005.7
23.6,13.0,157.5,37.0,90.0,68.0,56.0,1.0,2.0,1,1004.7,10.2,1007.2
24.5,0.0,45.0,31.0,67.5,65.0,67.0,3.0,3.0,0,1007.1,9.8,1009.3
24.5,0.0,45.0,28.0,45.0,70.0,68.0,3.0,2.0,0,1007.9,9.9,1010.6
23.3,0.0,67.5,31.0,67.5,69.0,62.0,1.0,1.0,0,1009.8,11.3,1012.1
23.6,0.0,67.5,44.0,67.5,66.0,55.0,2.0,2.0,0,1010.3,11.9,1013.4
23.9,0.0,90.0,33.0,90.0,67.0,51.0,2.0,1.0,0,1009.5,11.5,1012.7
24.6,0.0,135.0,41.0,112.5,66.0,50.0,3.0,5.0,0,1009.3,11.2,1012.0
24.6,0.8,112.5,48.0,135.0,78.0,59.0,7.0,7.0,0,1009.4,8.5,1011.9
23.2,46.6,135.0,44.0,135.0,74.0,54.0,4.0,7.0,1,1008.9,10.3,1012.1
24.5,0.0,90.0,52.0,135.0,67.0,55.0,4.0,5.0,0,1009.5,9.5,1012.4
24.7,0.2,112.5,41.0,135.0,70.0,60.0,5.0,6.0,0,1009.7,8.2,1013.1
23.1,31.8,157.5,24.0,22.5,78.0,70.0,7.0,6.0,1,1009.5,5.3,1013.0
24.3,0.0,67.5,41.0,315.0,73.0,83.0,5.0,7.0,0,1008.6,1.8,1010.9
23.0,1.2,67.5,33.0,67.5,83.0,70.0,6.0,3.0,1,1008.1,7.4,1010.8
24.8,0.0,90.0,31.0,67.5,71.0,69.0,5.0,7.0,0,1009.1,6.4,1012.1
23.8,2.8,180.0,31.0,112.5,76.0,58.0,4.0,5.0,1,1008.5,10.5,1011.7
24.7,3.8,0.0,35.0,112.5,77.0,58.0,5.0,7.0,1,1008.3,6.7,1010.8
23.8,2.2,157.5,35.0,180.0,79.0,78.0,7.0,7.0,1,1007.9,1.7,1011.1
23.8,16.4,202.5,35.0,180.0,89.0,91.0,7.0,8.0,1,1007.1,0.0,1009.0
23.6,21.0,157.5,37.0,180.0,80.0,74.0,6.0,7.0,1,1006.4,2.6,1008.1
23.8,27.8,45.0,43.0,135.0,93.0,85.0,6.0,5.0,1,1007.1,1.5,1009.6
24.4,34.2,180.0,26.0,45.0,95.0,70.0,7.0,7.0,1,1006.2,7.5,1010.1
24.6,38.4,90.0,28.0,67.5,82.0,75.0,6.0,2.0,1,1006.0,6.7,1008.3
24.0,33.4,112.5,35.0,67.5,75.0,71.0,2.0,2.0,1,1007.1,8.9,1009.1
24.3,2.6,135.0,37.0,135.0,74.0,57.0,2.0,5.0,1,1007.5,11.3,1010.2
22.8,0.0,202.5,26.0,45.0,81.0,70.0,7.0,3.0,0,1006.8,8.2,1009.9
24.5,2.8,157.5,30.0,67.5,72.0,56.0,1.0,2.0,1,1005.1,11.2,1008.9
23.3,0.0,67.5,28.0,22.5,70.0,68.0,7.0,4.0,0,1003.0,9.9,1006.9
24.6,0.6,135.0,28.0,180.0,73.0,83.0,5.0,7.0,0,1004.9,2.1,1006.9
24.2,0.8,157.5,39.0,112.5,75.0,64.0,3.0,7.0,0,1006.9,7.0,1009.6
24.2,7.4,157.5,41.0,135.0,81.0,73.0,8.0,7.0,1,1008.4,0.5,1010.3
23.5,18.8,180.0,33.0,135.0,81.0,88.0,8.0,7.0,1,1009.1,0.1,1010.9
23.0,37.8,180.0,35.0,180.0,85.0,80.0,7.0,7.0,1,1009.5,4.1,1011.3
23.5,73.4,180.0,39.0,157.5,96.0,96.0,8.0,8.0,1,1009.4,0.0,1012.8
23.4,32.0,157.5,26.0,112.5,92.0,70.0,8.0,7.0,1,1007.3,2.2,1011.5
23.3,28.2,135.0,20.0,45.0,96.0,79.0,8.0,8.0,1,1004.9,1.3,1009.5
23.8,41.8,22.5,26.0,292.5,88.0,92.0,7.0,8.0,1,1003.3,1.4,1007.1
24.3,24.8,337.5,39.0,0.0,92.0,87.0,8.0,8.0,1,1002.4,0.0,1005.6
24.0,150.2,292.5,37.0,45.0,95.0,94.0,8.0,8.0,1,1002.8,0.1,1006.1
24.4,88.6,0.0,56.0,337.5,91.0,91.0,8.0,8.0,1,1001.1,0.0,1004.5
24.6,161.6,0.0,44.0,337.5,86.0,88.0,8.0,8.0,1,998.6,0.3,1002.7
25.4,11.6,0.0,39.0,0.0,69.0,79.0,5.0,5.0,1,998.6,8.5,1002.5
24.7,0.4,292.5,37.0,292.5,62.0,47.0,5.0,7.0,0,999.8,9.9,1003.7
24.0,0.0,67.5,30.0,67.5,67.0,74.0,5.0,3.0,0,1003.2,10.6,1006.0
24.0,5.6,180.0,30.0,135.0,75.0,65.0,3.0,7.0,1,1006.1,7.3,1008.4
23.8,0.0,135.0,35.0,135.0,80.0,71.0,6.0,7.0,0,1007.7,2.2,1010.7
24.2,96.0,180.0,43.0,180.0,95.0,90.0,8.0,8.0,1,1009.4,0.0,1011.5
22.5,42.4,135.0,50.0,157.5,90.0,79.0,6.0,7.0,1,1010.6,2.3,1013.3
21.8,4.0,180.0,43.0,135.0,100.0,61.0,7.0,3.0,1,1009.5,7.3,1013.9
22.5,0.4,157.5,43.0,135.0,66.0,45.0,2.0,1.0,0,1008.5,10.2,1012.5
20.9,0.0,135.0,39.0,135.0,68.0,53.0,6.0,6.0,0,1008.6,8.5,1012.6
19.6,0.0,135.0,43.0,135.0,60.0,34.0,1.0,1.0,0,1009.8,10.9,1013.4
18.8,0.0,135.0,39.0,112.5,61.0,40.0,1.0,2.0,0,1010.3,10.8,1014.0
18.7,0.0,67.5,30.0,67.5,62.0,55.0,4.0,2.0,0,1011.8,10.9,1015.0
17.5,0.0,22.5,24.0,0.0,57.0,50.0,1.0,1.0,0,1012.4,11.3,1016.1
17.3,0.0,0.0,28.0,22.5,50.0,39.0,0.0,1.0,0,1011.1,11.2,1014.9
18.0,0.0,90.0,35.0,135.0,54.0,46.0,1.0,2.0,0,1011.6,10.4,1015.7
21.1,0.0,157.5,39.0,135.0,67.0,62.0,5.0,7.0,0,1012.2,5.4,1015.6
20.9,0.0,135.0,37.0,112.5,64.0,82.0,1.0,2.0,0,1012.0,9.4,1015.1
21.1,0.4,135.0,39.0,112.5,62.0,49.0,1.0,1.0,0,1011.8,10.7,1015.1
19.6,0.0,135.0,37.0,112.5,61.0,45.0,1.0,1.0,0,1011.6,10.9,1015.3
19.7,0.0,112.5,37.0,112.5,66.0,50.0,1.0,2.0,0,1012.5,11.2,1015.0
23.5,0.2,112.5,50.0,135.0,78.0,74.0,5.0,7.0,0,1013.4,4.5,1015.2
22.1,46.4,135.0,59.0,157.5,87.0,95.0,7.0,7.0,1,1014.5,0.7,1015.8
21.9,53.4,135.0,52.0,157.5,87.0,74.0,5.0,7.0,1,1014.9,5.3,1017.1
22.4,5.0,157.5,46.0,157.5,84.0,89.0,5.0,7.0,1,1013.0,2.0,1015.8
23.6,2.4,180.0,54.0,157.5,88.0,92.0,7.0,8.0,1,1011.3,1.7,1014.1
22.6,5.742034805890228,157.5,44.0,135.0,95.0,94.0,8.0,8.0,0,1010.9,0.0,1014.0
22.5,47.4,157.5,37.0,135.0,75.0,64.0,7.0,5.0,1,1008.7,8.1,1011.8
23.4,0.4,135.0,39.0,135.0,71.0,63.0,7.0,7.0,0,1008.8,7.2,1011.5
21.8,0.0,157.5,39.0,135.0,70.0,68.0,7.0,7.0,0,1009.4,6.6,1012.8
23.0,0.0,135.0,39.0,135.0,74.0,66.0,5.0,7.0,0,1010.4,8.0,1013.5
22.9,0.6,157.5,33.0,112.5,76.0,53.0,5.0,7.0,0,1010.2,5.9,1013.3
18.6,0.0,135.0,31.0,135.0,54.0,30.0,2.0,1.0,0,1009.7,11.0,1013.3
18.9,0.0,135.0,37.0,135.0,59.0,59.0,1.0,2.0,0,1009.5,10.8,1013.5
17.4,0.0,90.0,30.0,112.5,62.0,48.0,3.0,5.0,0,1009.8,11.0,1012.8
18.3,0.0,135.0,30.0,112.5,70.0,55.0,3.0,5.0,0,1010.4,7.6,1013.5
22.1,0.0,135.0,30.0,90.0,70.0,67.0,7.0,7.0,0,1012.3,4.7,1014.3
23.5,0.0,202.5,33.0,90.0,79.0,68.0,7.0,7.0,0,1010.9,4.7,1013.6
22.9,0.0,180.0,31.0,135.0,79.0,66.0,7.0,7.0,0,1010.3,2.8,1013.8
22.8,0.0,157.5,33.0,135.0,77.0,65.0,7.0,7.0,0,1010.6,3.8,1013.4
23.6,0.4,135.0,41.0,157.5,90.0,63.0,7.0,7.0,0,1012.4,0.3,1015.1
22.7,3.4,135.0,50.0,135.0,76.0,70.0,4.0,7.0,1,1013.7,6.2,1016.6
22.6,0.4,135.0,46.0,157.5,71.0,90.0,5.0,8.0,0,1014.0,5.0,1016.1
22.2,2.0,135.0,48.0,157.5,70.0,55.0,2.0,6.0,1,1010.0,8.5,1013.7
20.2,0.0,135.0,35.0,135.0,68.0,55.0,1.0,1.0,0,1009.9,10.9,1012.9
18.0,0.0,135.0,39.0,135.0,64.0,52.0,1.0,2.0,0,1010.3,10.5,1013.4
18.2,0.0,135.0,41.0,112.5,63.0,46.0,2.0,1.0,0,1011.6,10.0,1014.7
18.3,0.0,135.0,39.0,135.0,57.0,51.0,1.0,1.0,0,1011.0,10.4,1014.5
22.2,0.0,135.0,39.0,135.0,64.0,45.0,2.0,3.0,0,1011.9,10.8,1014.8
21.6,0.0,135.0,46.0,135.0,58.0,55.0,2.0,2.0,0,1014.3,9.4,1016.6
22.5,0.0,135.0,56.0,135.0,67.0,70.0,3.0,7.0,0,1014.0,7.8,1017.0
22.2,0.0,157.5,35.0,135.0,63.0,59.0,4.0,7.0,0,1012.6,9.5,1016.5
21.6,6.8,180.0,37.0,135.0,77.0,62.0,7.0,7.0,1,1012.3,1.5,1015.0
22.2,0.8,135.0,41.0,135.0,74.0,65.0,6.0,6.0,0,1012.4,5.3,1015.4
19.8,0.0,135.0,46.0,135.0,58.0,47.0,2.0,2.0,0,1012.9,10.8,1015.4
20.3,0.0,135.0,50.0,135.0,62.0,50.0,2.0,5.0,0,1013.3,9.0,1016.5
17.4,0.0,135.0,41.0,135.0,58.0,44.0,7.0,8.0,0,1012.6,10.5,1015.6
18.1,0.0,157.5,39.0,157.5,71.0,60.0,4.0,7.0,0,1012.1,9.1,1014.9
20.8,2.4,180.0,50.0,180.0,85.0,85.0,7.0,8.0,1,1014.7,3.8,1016.5
19.7,3.0,135.0,48.0,135.0,77.0,57.0,5.0,3.0,1,1014.3,5.3,1017.5
19.9,0.4,135.0,52.0,157.5,70.0,60.0,2.0,2.0,0,1013.2,8.5,1016.4
20.5,15.0,180.0,37.0,180.0,84.0,93.0,8.0,8.0,1,1013.9,0.6,1015.8
20.2,8.6,135.0,46.0,135.0,84.0,63.0,5.0,2.0,1,1014.3,8.8,1016.9
21.6,2.0,180.0,41.0,180.0,85.0,90.0,8.0,8.0,1,1014.1,0.0,1017.3
21.9,0.8,180.0,33.0,157.5,85.0,83.0,7.0,8.0,0,1012.7,1.5,1014.8
19.6,87.4,157.5,48.0,157.5,96.0,77.0,8.0,8.0,1,1013.7,0.0,1015.4
18.9,5.2,157.5,41.0,135.0,73.0,74.0,7.0,7.0,1,1013.9,0.2,1017.3
18.6,0.6,180.0,30.0,157.5,87.0,73.0,8.0,7.0,0,1012.9,0.3,1016.2
19.3,0.0,157.5,50.0,135.0,43.0,47.0,6.0,6.0,0,1013.7,5.6,1016.8
18.9,0.0,180.0,37.0,157.5,62.0,58.0,7.0,7.0,0,1014.5,4.9,1016.5
20.4,0.6,157.5,41.0,157.5,78.0,72.0,7.0,8.0,0,1014.9,0.2,1016.8
20.5,4.8,157.5,48.0,180.0,90.0,84.0,8.0,7.0,1,1013.8,0.5,1017.4
21.1,5.6,180.0,37.0,157.5,93.0,86.0,8.0,7.0,1,1011.8,0.0,1014.8
21.0,4.0,157.5,30.0,180.0,82.0,94.0,7.0,7.0,1,1010.4,0.4,1013.1
16.9,4.8,45.0,19.0,0.0,78.0,63.0,1.0,1.0,1,1007.9,10.7,1011.5
18.1,0.2,45.0,26.0,45.0,73.0,61.0,1.0,1.0,0,1009.4,10.2,1013.3
16.7,0.0,67.5,28.0,67.5,72.0,65.0,1.0,4.0,0,1010.3,7.8,1013.2
14.9,0.0,67.5,24.0,45.0,70.0,50.0,1.0,2.0,0,1010.6,9.7,1014.9
13.1,0.0,157.5,30.0,90.0,63.0,52.0,2.0,2.0,0,1013.3,10.4,1016.3
13.9,0.0,112.5,28.0,112.5,62.0,46.0,1.0,2.0,0,1013.8,9.4,1016.9
13.5,0.0,180.0,30.0,112.5,72.0,52.0,1.0,1.0,0,1012.6,10.7,1016.2
13.8,0.0,135.0,22.0,67.5,72.0,60.0,2.0,4.0,0,1011.4,10.1,1015.4
15.0,0.0,157.5,28.0,90.0,73.0,40.0,2.0,2.0,0,1010.9,10.3,1014.7
13.1,0.0,157.5,31.0,67.5,56.0,46.0,1.0,1.0,0,1012.4,10.8,1015.4
11.9,0.0,67.5,26.0,67.5,66.0,39.0,1.0,0.0,0,1012.6,11.0,1016.0
11.4,0.0,90.0,28.0,90.0,68.0,49.0,1.0,3.0,0,1013.1,10.6,1016.2
13.5,0.0,112.5,31.0,112.5,68.0,47.0,2.0,6.0,0,1014.9,10.1,1017.7
