Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,24.0,77.0,58.0,8.0,8.0,0,12.8,13.6,1025.0,1024.5
0.2,39.0,74.0,49.0,1.0,2.0,0,14.3,14.5,1030.5,1028.1
0.0,35.0,86.0,54.0,8.0,8.0,0,14.4,14.8,1028.0,1025.2
0.0,30.0,84.0,50.0,8.0,8.0,0,15.9,16.4,1025.1,1022.7
0.0,15.0,91.0,45.0,8.0,8.0,0,15.8,16.2,1024.6,1021.7
0.0,22.0,86.0,63.0,4.0,8.0,0,15.1,16.3,1023.3,1021.1
0.0,15.0,81.0,54.0,2.0,8.0,0,17.6,18.2,1024.7,1022.8
0.0,28.0,87.0,59.0,8.0,8.0,0,15.4,16.0,1026.9,1025.9
0.0,28.0,99.0,67.0,6.0,8.0,0,15.4,16.0,1028.9,1026.0
0.0,30.0,97.0,84.0,8.0,8.0,0,14.1,14.7,1025.7,1023.2
0.0,35.0,95.0,66.0,8.0,1.0,0,14.8,15.9,1025.2,1023.0
0.0,35.0,99.0,55.0,4.0,2.0,0,14.5,15.1,1024.0,1019.8
0.0,54.0,77.0,58.0,1.0,8.0,0,13.8,14.1,1012.0,1006.0
5.0,54.0,80.0,57.0,8.0,8.0,1,10.8,11.9,1010.5,1012.1
0.2,31.0,96.0,67.0,8.0,8.0,0,12.5,13.5,1019.0,1018.4
2.2,20.0,99.0,82.0,8.0,8.0,1,10.9,11.3,1026.6,1025.8
1.0,24.0,99.0,55.0,8.0,1.0,0,12.8,13.5,1033.3,1032.9
0.0,20.0,99.0,48.0,8.0,8.0,0,12.2,12.9,1036.8,1032.7
0.0,22.0,74.0,52.0,8.0,8.0,0,12.9,13.6,1032.6,1030.4
0.2,20.0,85.0,78.0,8.0,8.0,0,11.6,12.4,1033.7,1031.0
0.4,20.0,99.0,67.0,8.0,8.0,0,14.0,14.4,1030.2,1027.7
0.0,35.0,97.0,93.0,8.0,8.0,0,12.6,13.1,1027.2,1023.3
22.6,43.0,97.0,95.0,8.0,8.0,1,12.5,13.0,1020.9,1017.4
11.4,20.0,99.0,72.0,8.0,7.0,1,16.3,16.5,1020.8,1019.7
0.0,19.0,99.0,82.0,8.0,8.0,0,13.3,14.0,1023.8,1021.7
0.0,28.0,99.0,91.0,8.0,8.0,0,12.9,16.0,1020.9,1017.3
0.0,57.0,75.0,93.0,2.0,8.0,0,14.8,19.5,1012.2,1008.3
10.4,46.0,88.0,84.0,8.0,8.0,1,12.6,13.8,1006.1,1004.6
10.8,52.0,98.0,88.0,8.0,8.0,1,7.3,8.9,1004.0,1003.3
5.8,26.0,99.0,96.0,8.0,8.0,1,6.6,8.3,1013.2,1012.6
1.0,24.0,99.0,79.0,8.0,8.0,0,9.1,10.3,1016.3,1016.8
0.0,35.0,98.0,65.0,7.0,8.0,0,12.0,12.2,1024.9,1026.1
0.0,30.0,84.0,59.0,8.0,8.0,0,13.9,14.2,1031.9,1029.6
0.2,24.0,99.0,78.0,8.0,8.0,0,9.5,9.9,1030.3,1026.5
0.0,20.0,99.0,75.0,8.0,8.0,0,12.3,12.5,1027.2,1026.0
0.0,41.0,96.0,66.0,8.0,8.0,0,11.9,12.5,1028.0,1024.9
0.0,72.0,74.0,70.0,6.0,8.0,0,13.6,13.9,1022.5,1017.0
5.6,28.0,99.0,62.0,8.0,2.0,1,16.0,16.7,1019.6,1016.9
0.2,28.0,93.0,53.0,1.0,6.0,0,12.9,14.1,1022.4,1022.0
0.2,24.0,69.0,49.0,8.0,8.0,0,13.3,14.1,1025.7,1022.9
0.0,20.0,96.0,59.0,8.0,8.0,0,11.0,12.4,1023.7,1019.9
0.0,41.0,74.0,76.0,6.0,8.0,0,11.5,12.0,1014.3,1011.2
1.8,48.0,99.0,84.0,7.0,8.0,1,10.6,11.4,1015.9,1010.3
10.8,30.0,98.0,88.0,7.0,8.0,1,10.1,11.7,1015.6,1014.8
0.6,41.0,98.0,86.0,8.0,8.0,0,12.8,13.4,1015.3,1011.2
8.2,46.0,87.0,57.0,8.0,8.0,1,13.6,14.6,1009.0,1009.4
0.2,44.0,92.0,87.0,7.0,8.0,0,9.9,11.3,1012.5,1007.5
16.8,33.0,79.0,59.0,8.0,8.0,1,12.4,14.1,1017.8,1016.9
3.8,31.0,98.0,97.0,8.0,8.0,1,8.7,9.6,1016.2,1012.6
6.2,26.0,99.0,66.0,8.0,8.0,1,13.5,14.6,1017.8,1017.1
0.0,31.0,99.0,71.0,8.0,8.0,0,14.7,15.8,1017.3,1012.2
1.2,61.0,80.0,44.0,8.0,8.0,1,13.6,13.8,1003.8,1006.4
0.2,44.0,93.0,69.0,8.0,8.0,0,13.3,14.1,1014.0,1011.7
0.0,69.0,75.0,83.0,8.0,8.0,0,8.5,11.9,1007.0,1007.6
3.0,28.0,88.0,55.0,8.0,8.0,1,13.8,14.9,1022.2,1020.3
0.0,65.0,79.0,48.0,8.0,8.0,0,15.1,15.5,1017.2,1006.3
2.2,50.0,89.0,64.0,8.0,8.0,1,12.1,13.1,1009.3,1009.0
4.2,63.0,69.0,63.0,8.0,8.0,1,15.0,15.6,1009.3,1005.8
2.8,48.0,82.0,85.0,8.0,8.0,1,8.0,10.4,1012.2,1011.9
1.6,41.0,84.0,65.0,8.0,8.0,1,10.2,10.9,1018.2,1016.4
2.4,33.0,99.0,94.0,8.0,8.0,1,8.9,11.0,1017.8,1013.4
6.6,41.0,95.0,71.0,8.0,8.0,1,12.2,12.6,1011.3,1009.4
8.4,48.0,90.0,68.0,8.0,8.0,1,16.1,16.2,1011.5,1012.3
0.2,35.0,83.0,73.0,8.0,8.0,0,14.4,15.4,1023.8,1023.6
0.2,33.0,96.0,65.0,8.0,8.0,0,14.0,14.2,1025.6,1024.0
0.0,28.0,82.0,64.0,8.0,8.0,0,17.0,17.2,1025.6,1022.8
0.0,30.0,88.0,51.0,8.0,8.0,0,18.8,19.3,1022.1,1017.8
0.0,41.0,83.0,58.0,2.0,8.0,0,19.8,20.1,1019.8,1015.7
0.2,56.0,79.0,65.0,6.0,7.0,0,16.7,17.5,1013.8,1006.0
4.2,54.0,88.0,70.0,7.0,8.0,1,16.6,17.1,1013.9,1013.1
2.8,30.0,95.0,45.0,8.0,8.0,1,20.6,21.1,1020.9,1019.6
0.0,30.0,72.0,64.0,8.0,8.0,0,20.6,21.0,1026.2,1023.9
0.2,20.0,73.0,56.0,8.0,8.0,0,22.7,23.3,1030.6,1028.9
0.0,24.0,81.0,59.0,8.0,8.0,0,23.7,23.9,1032.7,1029.3
0.2,35.0,69.0,48.0,8.0,8.0,0,23.5,23.8,1028.1,1024.1
0.0,24.0,75.0,63.0,8.0,7.0,0,19.6,19.8,1024.8,1024.2
1.0,20.0,77.0,72.0,8.0,8.0,0,13.0,13.4,1027.1,1025.5
3.0,31.0,89.0,49.0,8.0,8.0,1,17.2,17.5,1026.0,1024.1
0.2,20.0,71.0,56.0,8.0,1.0,0,17.8,18.4,1027.8,1024.2
0.0,74.0,64.0,60.0,8.0,8.0,0,21.4,25.1,1015.6,1004.1
0.0,43.0,75.0,47.0,8.0,6.0,0,14.0,15.3,1009.0,1008.1
0.0,35.0,94.0,46.0,8.0,4.0,0,15.0,16.0,1012.8,1012.3
0.4,41.0,71.0,54.0,8.0,8.0,0,12.0,14.1,1017.8,1016.6
0.0,30.0,58.0,72.0,3.0,8.0,0,9.5,11.9,1017.9,1015.3
0.8,22.0,68.0,55.0,8.0,8.0,0,16.8,18.1,1015.5,1013.3
0.0,37.0,72.0,53.0,8.0,1.0,0,18.7,20.0,1017.3,1013.2
3.0,54.0,87.0,98.0,8.0,8.0,1,11.9,13.6,1008.4,1003.9
27.2,31.0,86.0,69.0,1.0,8.0,1,16.2,18.2,1003.6,1001.3
0.2,59.0,91.0,70.0,8.0,8.0,0,13.5,16.0,1001.7,998.4
0.6,46.0,71.0,52.0,2.0,1.0,0,15.0,15.6,1008.4,1006.5
4.8,48.0,83.0,85.0,8.0,8.0,1,12.0,15.4,1009.3,1011.9
1.4,26.0,74.0,54.0,8.0,8.0,1,16.8,18.0,1016.9,1013.7
1.4,30.0,74.0,62.0,8.0,5.0,1,18.2,19.7,1011.6,1009.6
0.0,65.0,76.0,61.0,8.0,8.0,0,20.9,25.1,1008.5,1001.4
0.0,41.0,58.0,57.0,8.0,8.0,0,20.3,21.9,1005.6,1004.1
0.0,44.0,70.0,44.0,8.0,8.0,0,20.8,22.0,1007.3,1006.3
15.0,67.0,69.0,41.0,8.0,4.0,1,14.8,15.6,1007.3,1012.7
0.6,70.0,67.0,40.0,8.0,8.0,0,18.8,19.6,1018.8,1012.8
0.2,56.0,70.0,42.0,1.0,6.0,0,16.0,17.2,1011.7,1013.0
0.0,41.0,75.0,51.0,8.0,3.0,0,20.2,21.0,1017.2,1013.1
0.0,83.0,67.0,40.0,8.0,8.0,0,21.7,24.5,1008.9,1002.5
6.2,76.0,70.0,54.0,8.0,8.0,1,14.7,15.5,1003.1,1008.3
0.2,67.0,62.0,85.0,8.0,8.0,0,13.1,16.2,1009.3,1004.3
1.4,48.0,68.0,55.0,2.0,3.0,1,13.9,15.6,1019.0,1020.5
0.0,31.0,63.0,41.0,8.0,8.0,0,18.6,19.4,1023.5,1018.9
0.0,54.0,57.0,24.0,8.0,8.0,0,25.1,25.9,1014.1,1008.8
0.0,43.0,85.0,51.0,8.0,6.0,0,17.5,18.2,1008.5,1007.9
0.0,39.0,68.0,48.0,8.0,8.0,0,16.6,18.4,1014.6,1013.2
0.0,37.0,69.0,46.0,8.0,8.0,0,19.9,21.0,1018.0,1016.7
0.2,44.0,63.0,27.0,8.0,8.0,0,26.4,28.9,1015.9,1011.3
0.0,44.0,57.0,61.0,8.0,2.0,0,17.6,24.7,1002.6,1007.0
0.4,41.0,73.0,44.0,8.0,8.0,0,18.3,19.3,1017.0,1015.7
0.0,41.0,66.0,27.0,8.0,8.0,0,23.9,25.1,1014.2,1008.3
0.0,65.0,66.0,53.0,8.0,6.0,0,15.8,17.9,1001.6,1003.5
1.0,48.0,89.0,55.0,8.0,2.0,0,14.7,15.2,1020.3,1019.7
0.0,46.0,75.0,39.0,8.0,8.0,0,18.2,19.9,1022.9,1019.2
0.2,69.0,40.0,15.0,8.0,8.0,0,26.4,26.8,1011.8,1004.8
0.0,74.0,69.0,39.0,6.0,1.0,0,13.2,14.5,1007.2,1013.2
0.2,43.0,71.0,27.0,8.0,8.0,0,19.4,21.6,1025.1,1023.4
0.0,41.0,45.0,14.0,8.0,8.0,0,25.2,26.5,1025.3,1019.6
0.0,52.0,44.0,12.0,8.0,2.0,0,32.0,33.3,1015.7,1011.3
0.0,31.0,53.0,51.0,8.0,8.0,0,24.0,24.2,1012.7,1013.2
0.0,37.0,70.0,67.0,8.0,8.0,0,19.5,21.2,1010.4,1007.5
20.6,48.0,83.0,61.0,8.0,8.0,1,17.2,18.1,1008.0,1011.2
0.0,50.0,66.0,48.0,8.0,8.0,0,13.1,15.4,1019.5,1021.1
0.2,35.0,72.0,50.0,1.0,8.0,0,14.4,16.0,1025.9,1023.4
0.0,39.0,67.0,47.0,8.0,2.0,0,17.2,18.5,1025.0,1023.7
0.0,24.0,73.0,42.0,8.0,2.0,0,19.0,20.3,1023.9,1021.1
1.4,50.0,86.0,50.0,2.0,1.0,1,21.3,22.5,1014.7,1010.3
0.0,56.0,59.0,43.0,7.0,6.0,0,18.1,19.5,1016.2,1016.8
0.0,37.0,65.0,45.0,8.0,8.0,0,20.2,20.6,1021.8,1019.9
0.0,35.0,65.0,49.0,3.0,8.0,0,19.0,20.9,1023.5,1021.6
0.2,37.0,47.0,18.0,8.0,8.0,0,25.7,27.3,1021.3,1017.9
0.0,44.0,54.0,20.0,8.0,8.0,0,27.8,29.5,1016.8,1013.9
0.0,65.0,53.0,40.0,2.0,4.0,0,16.6,18.8,1018.2,1019.8
0.0,50.0,59.0,38.0,5.0,8.0,0,18.3,19.2,1028.1,1026.9
0.0,26.0,56.0,25.0,8.0,8.0,0,24.1,25.9,1027.3,1023.0
0.0,48.0,39.0,16.0,8.0,8.0,0,28.8,30.4,1019.3,1014.2
0.0,46.0,43.0,14.0,8.0,8.0,0,32.1,33.0,1011.3,1008.1
0.0,61.0,68.0,80.0,8.0,5.0,0,17.7,22.0,1007.0,1005.8
0.8,52.0,67.0,45.0,7.0,7.0,0,16.8,19.5,1014.7,1015.4
0.0,54.0,61.0,36.0,4.0,1.0,0,18.2,18.9,1020.4,1018.9
0.0,37.0,55.0,49.0,8.0,8.0,0,16.3,18.3,1021.7,1019.7
4.6,43.0,87.0,91.0,8.0,8.0,1,13.9,14.0,1016.1,1013.8
14.0,43.0,80.0,68.0,8.0,8.0,1,14.2,17.0,1015.3,1014.5
0.2,43.0,73.0,47.0,7.0,1.0,0,17.5,19.1,1017.3,1016.9
0.0,46.0,64.0,52.0,1.0,8.0,0,17.4,19.7,1018.8,1017.8
0.0,41.0,62.0,45.0,8.0,8.0,0,21.5,22.5,1017.0,1015.2
0.0,39.0,56.0,34.0,8.0,2.0,0,24.0,25.4,1017.8,1015.2
0.0,31.0,57.0,26.0,8.0,8.0,0,27.3,29.0,1015.8,1011.5
0.0,52.0,43.0,12.0,8.0,8.0,0,32.2,33.9,1010.6,1006.1
0.0,46.0,61.0,48.0,8.0,8.0,0,22.0,24.2,1008.7,1007.8
0.0,43.0,73.0,25.0,8.0,8.0,0,23.4,24.9,1009.0,1007.1
0.0,39.0,65.0,42.0,8.0,7.0,0,20.2,21.4,1008.9,1007.4
0.0,46.0,79.0,62.0,8.0,8.0,0,17.0,21.9,1007.7,1006.1
2.0,46.0,63.0,58.0,7.0,8.0,1,18.7,21.9,1010.3,1009.7
0.0,44.0,60.0,29.0,8.0,8.0,0,24.2,25.8,1012.5,1010.6
0.0,28.0,48.0,26.0,8.0,8.0,0,26.9,29.3,1015.9,1013.1
0.0,31.0,41.0,15.0,8.0,8.0,0,32.2,33.3,1015.2,1011.1
0.0,48.0,37.0,49.0,8.0,6.0,0,20.8,25.1,1005.3,1007.2
2.4,50.0,65.0,45.0,5.0,7.0,1,18.4,20.7,1013.0,1014.2
0.0,43.0,56.0,31.0,8.0,8.0,0,22.8,24.8,1019.9,1018.2
0.0,44.0,51.0,17.0,8.0,8.0,0,29.6,31.0,1020.8,1017.2
0.0,50.0,30.0,14.0,8.0,8.0,0,34.0,36.3,1016.0,1012.5
0.0,65.0,28.0,20.0,8.0,8.0,0,32.5,35.0,1010.6,1007.6
15.6,37.0,93.0,85.0,8.0,8.0,1,17.7,19.2,1002.1,1000.0
10.4,76.0,68.0,82.0,8.0,2.0,1,10.8,14.3,1002.4,1005.4
4.4,43.0,69.0,41.0,8.0,8.0,1,19.6,20.9,1017.2,1016.9
0.2,33.0,66.0,31.0,8.0,1.0,0,24.5,26.8,1020.9,1018.0
0.0,57.0,46.0,17.0,8.0,8.0,0,29.9,31.2,1014.2,1008.8
0.0,41.0,50.0,94.0,7.0,8.0,0,17.9,22.5,1002.9,1003.4
8.6,48.0,66.0,35.0,2.0,5.0,1,18.7,21.2,1008.6,1008.0
0.2,44.0,66.0,43.0,8.0,8.0,0,20.7,22.8,1010.5,1009.2
0.0,35.0,63.0,29.0,1.0,8.0,0,23.9,26.2,1012.8,1010.4
0.0,41.0,69.0,38.0,1.0,3.0,0,25.4,28.4,1013.8,1011.9
0.0,39.0,54.0,33.0,8.0,8.0,0,23.0,24.3,1018.6,1016.5
0.0,37.0,57.0,30.0,8.0,8.0,0,27.3,29.1,1019.4,1016.5
0.0,39.0,62.0,20.0,8.0,8.0,0,30.1,31.5,1019.5,1016.4
0.0,41.0,53.0,21.0,8.0,8.0,0,30.9,33.1,1019.7,1017.1
0.0,35.0,42.0,19.0,8.0,8.0,0,34.8,36.6,1019.8,1016.3
0.0,44.0,43.0,11.0,8.0,8.0,0,39.8,40.7,1015.3,1011.5
0.0,69.0,33.0,19.0,8.0,8.0,0,36.1,41.5,1012.3,1008.7
2.0,46.0,55.0,42.0,8.0,8.0,1,26.6,29.3,1012.8,1010.0
0.0,41.0,56.0,48.0,5.0,1.0,0,27.1,27.9,1007.7,1007.1
5.4,44.0,87.0,45.0,8.0,6.0,1,22.3,23.0,1011.0,1011.5
0.0,35.0,61.0,22.0,8.0,8.0,0,25.5,28.1,1019.1,1016.2
0.0,37.0,47.0,16.0,8.0,8.0,0,30.1,30.9,1014.9,1011.4
0.0,48.0,43.0,19.0,8.0,1.0,0,30.2,32.6,1010.9,1007.4
0.0,35.0,67.0,26.0,8.0,8.0,0,27.1,28.3,1012.6,1009.6
0.0,74.0,50.0,13.0,8.0,8.0,0,36.1,38.4,1006.9,1000.6
0.0,50.0,46.0,23.0,8.0,8.0,0,24.2,25.4,1015.8,1014.4
0.0,39.0,55.0,11.0,8.0,8.0,0,26.9,27.6,1015.2,1012.3
0.0,41.0,52.0,18.0,8.0,8.0,0,28.6,30.3,1015.4,1013.2
0.2,59.0,43.0,31.0,3.0,4.0,0,26.6,28.1,1010.5,1005.8
1.4,33.0,69.0,33.0,8.0,8.0,1,23.9,26.4,1008.6,1006.2
0.0,48.0,59.0,36.0,8.0,8.0,0,26.6,28.2,1002.8,1000.2
0.0,44.0,61.0,27.0,7.0,1.0,0,22.9,25.2,1007.4,1006.2
0.0,69.0,52.0,30.0,8.0,2.0,0,24.1,25.2,1007.7,1003.9
0.0,50.0,52.0,34.0,3.0,2.0,0,19.3,21.8,1015.7,1016.8
0.0,56.0,50.0,38.0,8.0,8.0,0,19.8,21.8,1022.3,1020.1
0.0,43.0,50.0,33.0,8.0,8.0,0,26.6,28.2,1020.6,1016.9
0.0,44.0,47.0,34.0,8.0,8.0,0,29.8,31.6,1019.2,1016.5
0.0,33.0,62.0,33.0,8.0,2.0,0,31.1,33.2,1019.4,1016.2
0.0,44.0,45.0,24.0,8.0,8.0,0,34.0,35.2,1017.1,1014.6
0.0,43.0,53.0,15.0,8.0,8.0,0,33.3,35.5,1018.5,1016.0
0.0,39.0,34.0,21.0,8.0,8.0,0,36.0,38.8,1016.8,1013.1
0.0,56.0,30.0,12.0,8.0,8.0,0,41.1,43.8,1014.8,1011.3
0.0,56.0,37.0,12.0,8.0,8.0,0,41.8,43.2,1016.0,1013.2
0.0,69.0,28.0,11.0,8.0,8.0,0,41.6,42.7,1015.7,1012.2
0.0,69.0,21.0,10.0,8.0,8.0,0,41.4,43.4,1010.7,1006.5
0.0,50.0,45.0,25.0,8.0,8.0,0,35.6,36.6,1010.6,1008.6
0.0,48.0,58.0,23.0,8.0,8.0,0,28.1,29.1,1011.6,1008.7
0.0,46.0,60.0,33.0,8.0,8.0,0,28.4,29.3,1009.2,1007.7
0.0,46.0,63.0,26.0,8.0,8.0,0,26.7,28.6,1011.2,1010.5
0.0,44.0,61.0,20.0,2.0,8.0,0,27.3,29.8,1018.6,1016.9
0.0,41.0,54.0,26.0,8.0,8.0,0,32.4,33.9,1018.7,1014.4
1.0,46.0,88.0,50.0,8.0,2.0,0,25.4,27.6,1009.1,1008.3
0.2,50.0,56.0,34.0,8.0,8.0,0,22.1,24.2,1017.6,1017.7
0.0,37.0,58.0,27.0,8.0,8.0,0,27.6,29.8,1021.4,1018.8
0.0,43.0,51.0,24.0,8.0,8.0,0,33.4,34.7,1019.6,1016.0
0.0,61.0,34.0,14.0,8.0,8.0,0,39.6,41.2,1014.8,1009.8
0.0,46.0,63.0,31.0,8.0,8.0,0,30.3,31.8,1014.4,1013.3
0.0,37.0,60.0,20.0,8.0,8.0,0,36.5,38.5,1015.3,1011.9
0.0,43.0,43.0,17.0,8.0,8.0,0,39.8,40.6,1011.2,1009.0
0.0,41.0,40.0,11.0,8.0,8.0,0,39.5,41.5,1010.5,1007.9
0.0,30.0,11.0,8.0,8.0,8.0,0,41.7,42.9,1010.0,1006.9
0.0,61.0,28.0,32.0,8.0,8.0,0,31.3,41.2,1007.5,1007.2
0.0,67.0,45.0,24.0,8.0,8.0,0,27.3,28.8,1017.8,1015.8
0.0,41.0,51.0,29.0,8.0,8.0,0,29.5,31.4,1019.8,1016.2
0.0,43.0,46.0,27.0,8.0,8.0,0,31.7,34.1,1016.4,1011.7
0.0,46.0,36.0,12.0,8.0,8.0,0,37.7,38.9,1011.3,1008.5
0.0,37.0,38.0,10.0,8.0,8.0,0,39.0,41.4,1011.8,1009.0
0.0,69.0,17.0,23.0,8.0,8.0,0,35.6,40.0,1009.4,1010.5
0.0,39.0,56.0,11.0,8.0,8.0,0,30.6,32.3,1017.6,1014.8
0.0,33.0,46.0,9.0,8.0,8.0,0,33.8,36.1,1014.0,1011.7
0.0,39.0,44.0,18.0,8.0,8.0,0,36.1,37.5,1013.0,1011.2
0.0,37.0,46.0,22.0,8.0,7.0,0,31.7,32.3,1011.7,1009.1
0.0,28.0,51.0,30.0,8.0,8.0,0,28.6,29.3,1006.0,1002.7
2.8,35.0,99.0,77.0,8.0,8.0,1,24.4,27.5,997.7,995.4
4.0,54.0,69.0,39.0,7.0,8.0,1,24.1,26.2,1006.3,1007.4
0.0,39.0,76.0,28.0,8.0,8.0,0,27.1,29.5,1013.1,1010.4
0.0,43.0,53.0,22.0,8.0,1.0,0,31.4,32.5,1008.8,1004.8
0.0,80.0,75.0,38.0,6.0,8.0,0,23.6,26.2,1000.5,997.5
3.0,50.0,76.0,37.0,8.0,4.0,1,18.9,21.8,1010.6,1012.1
0.0,39.0,67.0,31.0,7.0,8.0,0,22.1,23.8,1020.3,1019.5
0.0,46.0,62.0,38.0,8.0,8.0,0,23.6,24.9,1022.1,1021.1
0.0,31.0,56.0,26.0,8.0,8.0,0,28.9,31.2,1021.1,1018.1
0.0,31.0,52.0,24.0,8.0,8.0,0,31.8,34.0,1018.6,1015.1
0.0,61.0,52.0,18.0,7.0,3.0,0,33.8,35.1,1011.4,1006.0
0.0,41.0,63.0,32.0,2.0,8.0,0,25.0,27.0,1011.0,1010.6
0.0,43.0,63.0,37.0,8.0,8.0,0,23.2,24.6,1019.1,1018.7
0.0,46.0,59.0,43.0,8.0,3.0,0,26.7,28.9,1020.5,1018.6
0.0,37.0,75.0,51.0,7.0,1.0,0,25.3,28.6,1021.2,1018.8
0.0,35.0,74.0,36.0,8.0,8.0,0,26.4,28.3,1021.2,1019.6
0.0,35.0,70.0,29.0,8.0,8.0,0,29.6,31.4,1023.8,1020.9
0.0,65.0,58.0,40.0,8.0,8.0,0,30.4,32.3,1022.6,1018.1
0.0,48.0,82.0,43.0,8.0,6.0,0,28.8,30.1,1015.9,1014.7
0.0,37.0,63.0,27.0,8.0,8.0,0,24.9,26.4,1018.4,1016.8
0.0,46.0,69.0,35.0,8.0,8.0,0,24.9,26.1,1021.0,1019.3
0.0,31.0,72.0,27.0,8.0,8.0,0,28.3,30.2,1020.5,1017.5
0.0,31.0,61.0,25.0,8.0,8.0,0,29.6,31.9,1020.0,1016.3
0.0,35.0,56.0,21.0,1.0,1.0,0,34.0,35.3,1019.6,1017.5
0.0,28.0,50.0,40.0,8.0,7.0,0,28.3,29.5,1019.0,1017.3
1.8,35.0,72.0,32.0,8.0,8.0,1,23.5,24.9,1019.4,1018.0
0.0,31.0,67.0,28.0,8.0,8.0,0,26.1,27.8,1019.4,1016.2
0.0,31.0,66.0,31.0,8.0,8.0,0,27.8,29.3,1014.6,1011.2
0.0,48.0,45.0,39.0,7.0,7.0,0,25.7,28.1,1006.7,1000.9
19.0,46.0,85.0,42.0,1.0,7.0,1,18.0,20.5,1007.5,1006.7
0.0,44.0,73.0,51.0,8.0,8.0,0,24.1,24.6,1013.4,1013.2
0.8,39.0,85.0,46.0,8.0,1.0,0,23.3,25.0,1019.9,1019.8
0.0,31.0,66.0,30.0,8.0,8.0,0,24.3,27.2,1026.4,1024.3
0.0,39.0,70.0,20.0,8.0,8.0,0,28.6,30.1,1024.6,1020.2
0.0,50.0,53.0,21.0,8.0,8.0,0,26.9,30.4,1015.3,1013.1
0.0,39.0,68.0,38.0,8.0,8.0,0,20.2,21.1,1019.4,1018.4
0.0,35.0,72.0,41.0,8.0,2.0,0,19.2,20.4,1018.1,1017.3
0.0,43.0,75.0,47.0,8.0,1.0,0,20.3,22.2,1019.0,1017.4
0.2,37.0,82.0,47.0,8.0,8.0,0,23.9,26.0,1022.2,1020.1
0.0,50.0,67.0,39.0,8.0,1.0,0,27.7,28.5,1023.4,1020.4
15.2,30.0,98.0,82.0,7.0,8.0,1,21.5,24.1,1016.8,1014.4
3.6,44.0,94.0,38.0,8.0,8.0,1,26.7,27.5,1015.9,1013.6
0.0,28.0,84.0,33.0,8.0,8.0,0,26.7,28.0,1017.0,1015.2
1.0,28.0,90.0,56.0,8.0,3.0,0,24.5,26.7,1019.5,1018.6
0.0,20.0,83.0,39.0,8.0,8.0,0,27.7,29.5,1020.2,1017.2
0.0,39.0,75.0,29.0,8.0,8.0,0,31.1,32.9,1017.8,1014.0
0.0,24.0,65.0,63.0,1.0,8.0,0,22.8,24.6,1014.5,1013.0
0.4,37.0,73.0,57.0,7.0,7.0,0,19.0,20.6,1018.5,1018.3
0.0,43.0,72.0,51.0,8.0,6.0,0,21.5,22.7,1019.4,1017.8
0.0,30.0,80.0,39.0,8.0,2.0,0,23.8,25.4,1020.8,1019.0
0.0,26.0,69.0,31.0,8.0,8.0,0,25.4,26.1,1023.2,1020.7
0.0,39.0,67.0,50.0,2.0,8.0,0,21.5,23.0,1024.1,1020.2
0.0,30.0,68.0,62.0,8.0,7.0,0,20.8,22.4,1021.1,1017.9
18.0,30.0,98.0,98.0,8.0,8.0,1,16.2,16.7,1019.5,1016.5
45.4,20.0,98.0,99.0,8.0,7.0,1,17.1,19.1,1012.9,1008.5
11.8,54.0,76.0,66.0,8.0,4.0,1,19.6,21.3,1010.6,1011.4
0.0,35.0,73.0,58.0,8.0,4.0,0,21.0,22.6,1017.2,1016.2
0.0,37.0,70.0,50.0,3.0,8.0,0,21.3,22.5,1019.8,1018.0
0.0,35.0,66.0,43.0,8.0,8.0,0,19.8,20.4,1022.2,1020.3
0.0,33.0,65.0,46.0,8.0,1.0,0,20.2,20.7,1023.1,1020.6
0.0,24.0,74.0,47.0,8.0,8.0,0,19.9,20.8,1021.3,1019.0
0.0,26.0,75.0,43.0,8.0,8.0,0,22.4,23.1,1021.4,1019.1
0.0,48.0,81.0,50.0,8.0,3.0,0,17.4,19.8,1017.0,1016.5
0.0,31.0,66.0,45.0,8.0,7.0,0,15.6,17.4,1020.9,1018.4
0.0,31.0,72.0,43.0,8.0,7.0,0,16.9,18.1,1019.1,1017.2
0.0,41.0,70.0,43.0,1.0,8.0,0,19.3,19.9,1020.7,1017.1
0.8,31.0,90.0,58.0,8.0,8.0,0,19.6,19.8,1016.5,1014.3
0.2,30.0,75.0,38.0,8.0,8.0,0,18.2,18.7,1017.1,1013.9
0.0,39.0,70.0,42.0,1.0,8.0,0,17.9,18.1,1015.4,1016.4
0.0,28.0,65.0,38.0,8.0,8.0,0,17.6,18.3,1020.1,1014.8
0.0,41.0,62.0,64.0,8.0,3.0,0,16.5,20.9,1013.3,1014.2
0.0,43.0,64.0,47.0,8.0,8.0,0,16.9,17.5,1023.2,1020.6
0.0,33.0,74.0,52.0,8.0,8.0,0,19.1,20.5,1022.0,1018.0
0.0,35.0,75.0,98.0,8.0,8.0,0,13.9,18.0,1011.5,1009.3
25.0,54.0,83.0,55.0,8.0,8.0,1,15.9,17.4,1017.6,1017.9
0.0,31.0,76.0,55.0,8.0,8.0,0,13.0,14.8,1018.4,1014.5
0.2,28.0,87.0,86.0,8.0,8.0,0,12.1,12.3,1005.7,999.9
2.2,39.0,89.0,59.0,8.0,6.0,1,15.1,15.6,999.4,1000.2
