Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Evaporation,Sunshine,Pressure9am
0.0,28.0,63.0,61.0,7.0,7.0,0,1021.9,3.2,3.0,1024.4
0.0,22.0,65.0,65.0,2.0,6.0,0,1017.8,2.8,6.3,1020.8
0.0,35.0,73.0,94.0,7.0,8.0,0,1012.6,2.2,0.1,1015.2
5.4,31.0,69.0,63.0,7.0,6.0,1,1018.3,1.2,7.1,1018.0
0.8,35.0,65.0,66.0,1.0,5.0,0,1023.9,2.2,7.0,1025.0
0.0,39.0,56.0,47.0,2.0,1.0,0,1026.3,3.4,9.4,1027.5
0.0,46.0,60.0,67.0,3.0,7.0,0,1026.6,4.6,2.2,1028.8
0.0,56.0,67.0,72.0,3.0,4.0,0,1023.5,2.6,6.4,1027.0
1.2,61.0,69.0,91.0,7.0,8.0,1,1016.5,4.4,1.1,1021.3
6.0,70.0,91.0,79.0,8.0,6.0,1,1005.4,1.0,1.2,1011.6
1.2,48.0,86.0,84.0,6.0,7.0,1,1000.5,1.2,5.9,1001.4
1.8,61.0,90.0,81.0,7.0,7.0,1,1004.0,2.6,2.6,1004.1
1.8,61.0,78.0,72.0,3.0,5.0,1,1011.4,2.8,8.4,1012.0
0.2,30.0,62.0,64.0,1.0,1.0,0,1016.5,2.4,9.8,1017.4
0.2,28.0,68.0,56.0,1.0,1.0,0,1018.5,3.0,10.0,1021.0
0.0,30.0,73.0,66.0,2.0,2.0,0,1019.3,2.4,9.2,1021.6
0.0,28.0,68.0,64.0,1.0,2.0,0,1017.1,3.2,9.9,1019.9
0.0,37.0,79.0,87.0,7.0,7.0,0,1014.2,2.8,4.5,1017.6
40.6,46.0,89.0,87.0,7.0,7.0,1,1004.6,4.2,0.8,1008.2
39.0,41.0,86.0,73.0,6.0,6.0,1,1006.1,3.8,8.7,1005.6
0.0,46.0,71.0,60.0,4.0,1.0,0,1013.3,3.2,10.1,1012.9
0.0,33.0,60.0,59.0,2.0,3.0,0,1015.5,5.0,10.3,1017.6
0.0,50.0,60.0,69.0,2.0,6.0,0,1014.7,4.0,9.1,1016.7
0.6,48.0,57.0,58.0,1.0,1.0,0,1017.9,3.4,10.0,1018.5
0.0,48.0,61.0,52.0,7.0,5.0,0,1015.9,4.0,6.3,1020.2
4.2,65.0,69.0,56.0,1.0,1.0,1,1014.5,3.6,9.6,1015.4
0.4,50.0,61.0,50.0,6.0,2.0,0,1016.2,4.4,10.0,1018.7
0.0,37.0,44.0,47.0,2.0,1.0,0,1015.9,5.0,9.1,1018.8
0.0,41.0,63.0,63.0,1.0,5.0,0,1014.9,3.8,10.2,1017.4
0.0,39.0,56.0,59.0,5.0,7.0,0,1011.5,5.0,7.5,1015.5
24.0,41.0,77.0,64.0,6.0,1.0,1,1009.9,4.4,8.7,1010.6
0.0,30.0,63.0,55.0,1.0,1.0,0,1013.6,3.0,10.1,1014.4
0.0,28.0,60.0,53.0,1.0,3.0,0,1016.6,3.4,9.8,1018.0
0.2,57.0,53.0,73.0,3.0,4.0,0,1014.7,4.0,10.5,1017.2
3.0,57.0,66.0,59.0,3.0,3.0,1,1018.1,4.8,9.9,1017.8
0.0,44.0,47.0,58.0,6.0,5.0,0,1021.7,3.6,2.2,1022.9
0.0,24.0,58.0,59.0,6.0,2.0,0,1022.6,3.6,9.2,1024.5
0.0,41.0,65.0,64.0,1.0,7.0,0,1019.7,3.0,6.7,1023.2
0.0,37.0,72.0,68.0,6.0,3.0,0,1019.4,2.4,9.1,1021.8
0.2,39.0,79.0,48.0,7.0,2.0,0,1020.9,4.8,7.0,1023.4
0.6,37.0,67.0,52.0,5.0,2.0,0,1022.4,4.0,8.2,1024.3
0.0,30.0,54.0,56.0,5.0,7.0,0,1021.6,4.4,3.7,1024.0
8.2,35.0,94.0,69.0,7.0,7.0,1,1019.9,2.2,2.0,1023.1
11.2,67.0,77.0,83.0,7.0,7.0,1,1019.7,0.4,3.3,1020.4
7.0,50.0,48.0,61.0,1.0,3.0,1,1021.1,4.4,8.9,1023.9
0.2,76.0,47.0,59.0,2.0,4.0,0,1016.6,5.6,8.2,1018.7
1.2,63.0,57.0,52.0,7.0,6.0,1,1023.5,7.0,7.5,1023.4
0.0,30.0,53.0,58.0,3.0,2.0,0,1027.3,5.0,9.1,1028.6
0.0,31.0,67.0,61.0,7.0,5.0,0,1025.2,4.0,10.1,1027.9
0.0,31.0,56.0,59.0,5.0,3.0,0,1022.4,1.8,9.3,1024.7
0.0,31.0,74.0,57.0,1.0,3.0,0,1021.4,3.2,9.4,1023.7
0.0,48.0,82.0,83.0,7.0,7.0,0,1017.6,4.0,6.2,1020.6
0.2,35.0,83.0,85.0,7.0,8.0,0,1013.4,2.8,0.6,1016.8
1.4,67.0,80.0,82.0,4.0,7.0,1,1013.1,1.0,6.2,1015.9
3.6,41.0,50.0,65.0,1.0,7.0,1,1016.9,4.2,9.0,1018.7
0.0,52.0,56.0,55.0,2.0,3.0,0,1015.0,3.6,8.7,1019.1
2.4,74.0,82.0,71.0,7.0,1.0,1,1005.6,4.4,9.1,1008.2
1.6,50.0,69.0,69.0,4.0,7.0,1,1015.2,4.8,9.1,1015.0
0.0,39.0,64.0,69.0,3.0,7.0,0,1017.6,4.6,6.7,1019.3
0.0,50.0,82.0,82.0,2.0,6.0,0,1017.0,4.0,9.1,1019.3
0.0,48.0,84.0,81.0,3.0,7.0,0,1014.8,3.2,9.4,1017.3
13.2,41.0,89.0,72.0,7.0,7.0,1,1009.9,5.2,2.1,1014.1
0.4,30.0,72.0,67.0,1.0,1.0,0,1014.2,1.2,9.6,1015.8
0.0,50.0,77.0,76.0,7.0,8.0,0,1011.5,4.2,0.0,1016.0
8.0,54.0,70.0,63.0,7.0,3.0,1,1008.1,4.0,7.4,1008.6
0.0,48.0,59.0,70.0,1.0,8.0,0,1013.3,5.0,7.9,1014.7
0.0,39.0,85.0,81.0,6.0,3.0,0,1014.8,4.0,6.7,1016.5
0.0,31.0,81.0,77.0,1.0,2.0,0,1016.3,3.8,9.9,1018.6
0.0,26.0,84.0,81.0,7.0,8.0,0,1015.4,3.4,4.5,1017.7
0.0,41.0,82.0,85.0,6.0,7.0,0,1013.3,2.8,10.3,1015.3
8.0,56.0,57.0,58.0,1.0,1.0,1,1018.6,5.8,11.2,1019.2
0.0,28.0,57.0,58.0,6.0,1.0,0,1022.1,5.2,9.6,1024.3
0.0,31.0,59.0,55.0,7.0,7.0,0,1020.7,4.2,2.0,1023.2
0.0,31.0,61.0,60.0,8.0,1.0,0,1017.9,4.0,5.2,1021.1
0.0,42.607419898819565,50.0,76.0,7.0,7.0,0,1012.1,4.0,6.8,1016.6
10.4,42.607419898819565,62.0,69.0,2.0,7.0,1,1004.3,6.0,6.8,1007.9
2.2,42.607419898819565,71.0,69.0,4.0,5.0,1,1007.9,4.6,10.6,1009.2
0.0,42.607419898819565,73.0,72.0,3.0,7.0,0,1008.7,3.8,10.5,1011.4
0.0,42.607419898819565,79.0,75.0,7.0,8.0,0,1007.2,5.0,3.1,1007.5
2.2,42.607419898819565,72.0,46.0,7.0,2.0,1,1012.4,3.2,7.7,1013.3
0.0,42.607419898819565,59.0,57.0,3.0,4.0,0,1016.9,5.4,11.0,1018.1
0.0,42.607419898819565,65.0,67.0,3.0,1.0,0,1012.6,5.8,10.6,1015.7
0.4,50.0,61.0,56.0,1.0,1.0,0,1017.7,5.6,10.2,1017.5
0.0,37.0,61.0,59.0,4.0,4.0,0,1020.3,5.6,10.4,1023.0
0.0,57.0,78.0,73.0,5.0,4.0,0,1013.5,5.2,10.2,1017.2
12.8,59.0,75.0,54.0,6.0,3.0,1,1016.4,5.6,8.8,1015.5
0.0,31.0,46.0,50.0,2.0,1.0,0,1024.3,7.0,11.9,1025.0
0.0,39.0,51.0,54.0,5.0,4.0,0,1025.3,6.0,10.9,1027.0
0.0,41.0,63.0,53.0,7.0,1.0,0,1025.0,6.0,8.8,1026.7
0.0,52.0,54.0,59.0,1.0,2.0,0,1025.1,6.4,11.0,1027.2
0.0,48.0,60.0,60.0,1.0,1.0,0,1023.7,7.0,11.4,1025.9
0.0,41.0,59.0,50.0,5.0,1.0,0,1021.9,7.2,11.6,1024.1
0.0,31.0,59.0,60.0,1.0,1.0,0,1021.0,6.0,12.3,1022.4
0.0,33.0,71.0,61.0,3.0,1.0,0,1020.7,6.8,12.1,1022.3
0.0,33.0,76.0,76.0,3.0,3.0,0,1018.2,5.8,11.5,1020.1
0.0,28.0,81.0,76.0,4.0,4.0,0,1017.9,4.6,10.7,1018.5
0.0,31.0,84.0,79.0,7.0,7.0,0,1016.6,5.0,7.3,1019.1
0.0,37.0,80.0,71.0,7.0,7.0,0,1016.0,3.6,6.8,1017.2
0.0,35.0,53.0,58.0,3.0,2.0,0,1019.3,5.0,11.6,1020.2
0.0,30.0,60.0,65.0,3.0,6.0,0,1019.5,5.8,4.5,1021.4
0.0,35.0,70.0,63.0,6.0,7.0,0,1016.6,3.0,10.1,1019.8
6.6,41.0,92.0,80.0,7.0,4.0,1,1013.2,5.4,6.2,1015.7
0.4,35.0,67.0,55.0,5.0,1.0,0,1015.4,4.0,11.4,1016.1
1.4,31.0,58.0,52.0,3.0,2.0,1,1017.9,6.4,9.3,1019.4
3.4,31.0,72.0,60.0,7.0,3.0,1,1018.6,6.6,9.3,1020.4
0.0,33.0,62.0,64.0,3.0,2.0,0,1016.4,4.6,10.5,1018.6
3.4,54.0,73.0,56.0,7.0,3.0,1,1013.5,5.0,7.5,1014.5
2.2,52.0,66.0,52.0,5.0,2.0,1,1013.7,5.8,10.1,1014.3
0.4,41.0,69.0,58.0,5.0,3.0,0,1013.2,6.8,9.1,1015.1
0.0,39.0,62.0,63.0,2.0,7.0,0,1015.7,5.6,11.0,1016.0
0.0,31.0,59.0,55.0,7.0,1.0,0,1017.7,7.0,6.0,1018.5
0.0,28.0,58.0,58.0,7.0,6.0,0,1017.0,5.4,5.6,1018.6
0.0,30.0,60.0,52.0,8.0,7.0,0,1019.6,4.6,1.0,1020.1
0.0,37.0,53.0,63.0,7.0,3.0,0,1020.5,5.8,9.6,1021.7
0.0,37.0,68.0,70.0,7.0,6.0,0,1019.7,5.4,6.7,1021.0
0.0,50.0,59.0,59.0,1.0,1.0,0,1019.3,4.6,12.4,1021.0
0.0,39.0,54.0,67.0,6.0,6.0,0,1016.9,7.6,7.2,1019.3
0.0,52.0,80.0,73.0,8.0,7.0,0,1013.2,5.8,2.4,1015.6
1.8,37.0,83.0,84.0,6.0,7.0,1,1013.8,3.8,6.2,1014.7
0.2,35.0,79.0,88.0,6.0,7.0,0,1015.8,3.0,5.9,1017.5
6.8,52.0,94.0,93.0,8.0,8.0,1,1008.8,4.0,0.3,1012.4
67.0,46.0,71.0,57.0,7.0,4.0,1,1004.6,2.6,9.2,1006.6
5.2,31.0,76.0,75.0,3.0,4.0,1,1005.1,4.4,12.8,1005.2
1.4,52.0,87.0,75.0,7.0,7.0,1,1009.4,5.2,4.2,1009.3
2.4,48.0,81.0,74.0,7.0,7.0,1,1012.2,5.0,3.9,1013.8
1.4,31.0,92.0,82.0,8.0,7.0,1,1010.9,3.8,1.2,1013.3
2.6,35.0,78.0,81.0,6.0,7.0,1,1006.7,3.0,4.9,1008.7
1.0,31.0,80.0,79.0,7.0,3.0,0,1005.5,3.4,6.9,1007.4
4.8,43.0,71.0,70.0,1.0,2.0,1,1005.9,3.8,12.5,1006.5
1.6,48.0,65.0,69.0,2.0,3.0,1,1008.1,7.6,12.4,1008.9
0.0,31.0,69.0,65.0,1.0,2.0,0,1013.7,7.0,12.8,1014.3
0.0,35.0,68.0,68.0,5.0,7.0,0,1014.9,5.4,12.3,1016.0
0.0,39.0,79.0,82.0,6.0,8.0,0,1013.4,4.742702702702703,3.1,1015.9
28.8,46.0,96.0,70.0,8.0,6.0,1,1009.3,4.742702702702703,5.7,1010.5
0.2,43.0,55.0,58.0,1.0,7.0,0,1007.5,4.742702702702703,11.4,1009.7
2.6,48.0,78.0,70.0,1.0,2.0,1,1007.7,4.742702702702703,10.9,1007.9
0.0,28.0,74.0,62.0,3.0,1.0,0,1010.2,4.742702702702703,11.9,1011.1
0.0,31.0,74.0,74.0,7.0,2.0,0,1011.8,4.4,11.3,1012.5
0.4,41.0,68.0,59.0,7.0,1.0,0,1015.6,5.6,8.2,1015.8
0.0,33.0,52.0,54.0,2.0,3.0,0,1014.9,7.0,12.5,1016.3
0.0,35.0,67.0,52.0,7.0,1.0,0,1014.6,7.2,7.3,1016.5
0.0,37.0,53.0,60.0,5.0,3.0,0,1014.2,6.2,12.3,1016.0
0.0,31.0,77.0,71.0,5.0,5.0,0,1013.1,6.0,10.8,1014.2
0.0,31.0,65.0,64.0,5.0,4.0,0,1011.5,6.0,9.9,1012.6
0.0,33.0,72.0,72.0,7.0,7.0,0,1012.6,6.6,0.3,1013.9
0.4,30.0,68.0,71.0,7.0,7.0,0,1013.8,1.6,2.8,1014.1
0.2,33.0,80.0,78.0,6.0,5.0,0,1013.0,4.2,8.8,1014.4
0.0,35.0,76.0,69.0,4.0,5.0,0,1013.6,4.8,10.6,1014.4
0.0,37.0,67.0,69.0,2.0,4.0,0,1015.7,7.0,11.8,1016.7
0.0,33.0,68.0,65.0,3.0,6.0,0,1017.8,6.2,11.6,1018.7
0.0,41.0,54.0,63.0,1.0,7.0,0,1017.0,7.8,11.2,1018.3
0.0,46.0,57.0,52.0,2.0,1.0,0,1016.8,7.0,12.8,1017.8
0.0,39.0,57.0,57.0,1.0,2.0,0,1015.5,9.2,11.0,1016.8
0.0,42.607419898819565,67.0,64.0,3.0,1.0,0,1017.5,6.4,11.0,1018.6
0.0,35.0,74.0,78.0,7.0,7.0,0,1017.8,6.2,5.8,1019.0
0.0,30.0,65.0,62.0,4.0,1.0,0,1017.7,4.8,12.9,1018.7
0.0,28.0,72.0,43.0,4.0,1.0,0,1015.1,6.2,12.5,1016.8
0.0,35.0,88.0,67.0,7.0,7.0,0,1012.4,5.6,2.9,1014.0
0.0,35.0,73.0,85.0,7.0,7.0,0,1009.7,4.4,3.9,1012.0
9.8,52.0,82.0,93.0,4.0,8.0,1,1007.2,2.4,6.4,1008.5
13.2,39.0,69.0,57.0,2.0,2.0,1,1008.6,6.6,11.8,1008.9
0.0,31.0,62.0,61.0,1.0,2.0,0,1011.2,6.6,12.7,1011.9
0.0,26.0,67.0,66.0,7.0,7.0,0,1012.4,6.2,4.5,1013.0
0.0,26.0,71.0,66.0,7.0,7.0,0,1013.4,4.0,6.4,1013.7
0.0,35.0,80.0,70.0,6.0,5.0,0,1012.7,3.6,9.9,1014.4
0.0,33.0,83.0,72.0,5.0,4.0,0,1010.1,5.2,8.1,1012.0
0.0,31.0,77.0,67.0,1.0,1.0,0,1009.5,5.2,12.9,1010.4
0.0,28.0,81.0,77.0,1.0,2.0,0,1010.8,5.8,12.6,1011.3
0.0,26.0,74.0,74.0,1.0,3.0,0,1011.5,6.0,11.1,1012.4
0.0,31.0,86.0,69.0,5.0,2.0,0,1010.9,5.6,12.8,1012.3
0.0,41.0,59.0,54.0,6.0,3.0,0,1013.3,7.0,12.4,1013.9
0.0,50.0,52.0,48.0,2.0,2.0,0,1017.8,8.8,11.9,1017.8
0.0,37.0,51.0,47.0,7.0,5.0,0,1019.8,10.0,6.1,1021.1
0.2,37.0,50.0,55.0,6.0,6.0,0,1017.0,7.8,7.8,1019.1
0.0,35.0,57.0,58.0,5.0,3.0,0,1014.5,7.2,10.6,1015.9
0.0,35.0,65.0,59.0,4.0,3.0,0,1015.6,6.4,10.7,1015.8
0.0,37.0,67.0,58.0,6.0,2.0,0,1018.5,7.6,9.8,1018.9
0.6,43.0,61.0,61.0,2.0,5.0,0,1021.3,7.6,9.2,1022.0
0.0,37.0,59.0,54.0,7.0,2.0,0,1018.3,7.2,8.9,1020.6
0.0,35.0,54.0,59.0,7.0,5.0,0,1015.8,9.2,8.6,1017.2
0.0,48.0,57.0,56.0,7.0,7.0,0,1012.9,7.8,6.0,1015.6
3.2,98.0,92.0,98.0,8.0,8.0,1,998.4,7.2,0.0,1006.7
40.6,81.0,82.0,80.0,7.0,7.0,1,1004.3,6.6,6.2,1000.8
0.0,35.0,72.0,69.0,1.0,5.0,0,1012.5,6.0,11.9,1012.6
0.0,26.0,72.0,72.0,4.0,7.0,0,1016.6,5.4,7.0,1016.7
0.0,33.0,81.0,74.0,5.0,6.0,0,1017.4,5.4,8.8,1018.2
0.0,52.0,86.0,75.0,7.0,7.0,0,1016.8,5.4,0.8,1018.1
0.0,52.0,78.0,73.0,7.0,3.0,0,1011.2,3.8,9.9,1013.8
0.0,44.0,73.0,90.0,7.0,7.0,0,1012.5,7.2,2.1,1012.9
2.6,52.0,81.0,63.0,8.0,7.0,1,1017.4,3.2,0.2,1017.4
0.0,52.0,61.0,50.0,7.0,4.0,0,1016.7,5.6,7.5,1018.6
0.0,54.0,50.0,59.0,3.0,6.0,0,1015.2,9.2,9.7,1016.4
0.0,46.0,54.0,59.0,3.0,6.0,0,1015.4,8.6,11.2,1016.4
0.0,48.0,62.0,56.0,8.0,7.0,0,1011.2,8.6,6.4,1013.4
1.4,37.0,66.0,71.0,4.0,5.0,1,1008.3,5.6,7.5,1010.2
0.0,43.0,62.0,61.0,3.0,3.0,0,1012.6,5.8,11.4,1012.1
0.0,52.0,69.0,79.0,5.0,7.0,0,1014.6,8.0,7.2,1015.0
9.0,57.0,95.0,95.0,8.0,8.0,1,1012.3,6.8,0.4,1015.0
122.6,46.0,97.0,95.0,8.0,8.0,1,1006.4,4.742702702702703,0.0,1007.4
1.6,54.0,93.0,95.0,7.0,7.0,1,1008.1,2.6,0.0,1008.4
17.8,43.0,93.0,78.0,8.0,8.0,1,1013.3,0.6,1.3,1012.2
0.0,30.0,67.0,65.0,6.0,2.0,0,1016.7,3.4,11.1,1017.6
0.0,44.0,83.0,62.0,7.0,7.0,0,1014.7,6.0,3.9,1017.0
0.0,39.0,62.0,71.0,7.0,7.0,0,1012.1,6.4,2.6,1013.0
0.0,35.0,69.0,68.0,4.0,7.0,0,1011.4,5.4,7.6,1012.1
0.2,26.0,69.0,64.0,2.0,1.0,0,1013.0,4.2,11.5,1013.5
0.0,26.0,64.0,63.0,1.0,3.0,0,1012.0,5.2,9.9,1014.0
0.0,26.0,76.0,65.0,7.0,7.0,0,1010.9,4.0,2.7,1012.3
0.0,33.0,71.0,72.0,7.0,6.0,0,1011.5,3.4,6.0,1012.2
0.0,41.0,71.0,74.0,6.0,5.0,0,1012.1,4.6,9.6,1013.5
0.0,41.0,78.0,75.0,6.0,5.0,0,1012.6,5.2,11.2,1014.0
0.6,41.0,92.0,92.0,7.0,7.0,0,1008.9,5.4,5.8,1010.4
0.4,30.0,82.0,82.0,2.0,6.0,0,1008.5,3.2,9.1,1009.9
2.2,28.0,95.0,83.0,7.0,7.0,1,1009.4,4.6,7.0,1010.7
1.6,31.0,84.0,84.0,7.0,7.0,1,1007.6,4.8,7.0,1009.2
1.2,37.0,92.0,84.0,7.0,5.0,1,1005.6,2.0,8.7,1006.7
6.6,56.0,82.0,81.0,4.0,8.0,1,1009.3,4.0,2.4,1009.0
0.2,48.0,57.0,55.0,3.0,5.0,0,1012.4,4.2,8.6,1013.7
0.0,46.0,46.0,72.0,4.0,7.0,0,1012.7,8.0,5.9,1014.4
0.0,52.0,76.0,66.0,6.0,3.0,0,1014.0,5.8,10.6,1014.2
0.0,39.0,68.0,67.0,2.0,3.0,0,1014.0,7.4,10.8,1014.5
0.8,44.0,93.0,76.0,8.0,7.0,0,1013.2,6.8,2.5,1014.1
0.6,43.0,64.0,59.0,2.0,2.0,0,1013.0,4.0,11.4,1014.8
0.6,37.0,67.0,75.0,3.0,7.0,0,1013.9,7.2,8.4,1015.0
1.0,41.0,61.0,56.0,7.0,3.0,0,1015.6,6.0,7.4,1016.5
0.4,48.0,58.0,54.0,1.0,4.0,0,1017.2,6.0,8.0,1018.3
0.2,33.0,76.0,63.0,6.0,7.0,0,1015.8,7.0,5.3,1017.1
5.0,35.0,78.0,53.0,7.0,4.0,1,1017.2,4.2,5.2,1018.3
2.6,41.0,61.0,65.0,5.0,7.0,1,1018.0,5.8,6.3,1019.3
0.0,44.0,70.0,68.0,3.0,5.0,0,1018.2,5.4,9.7,1019.4
0.0,41.0,63.0,58.0,2.0,3.0,0,1019.2,5.6,11.4,1019.9
0.0,50.0,66.0,65.0,6.0,7.0,0,1018.3,7.4,9.3,1020.4
0.0,54.0,68.0,67.0,7.0,7.0,0,1017.4,7.4,6.6,1019.3
0.2,52.0,74.0,73.0,5.0,7.0,0,1013.9,5.0,7.3,1016.6
4.8,57.0,96.0,82.0,8.0,7.0,1,1012.3,5.6,1.1,1014.2
5.8,57.0,71.0,62.0,5.0,1.0,1,1007.1,3.4,7.8,1010.5
3.0,56.0,71.0,63.0,3.0,2.0,1,1009.9,7.0,9.7,1009.9
0.0,31.0,65.0,70.0,1.0,3.0,0,1016.7,6.0,9.8,1017.5
0.0,31.0,69.0,64.0,2.0,2.0,0,1019.6,4.4,10.5,1020.4
0.0,41.0,66.0,69.0,2.0,3.0,0,1021.5,4.0,10.7,1022.6
0.0,43.0,69.0,65.0,5.0,4.0,0,1020.6,5.8,10.2,1022.4
0.0,35.0,70.0,74.0,2.0,5.0,0,1019.3,5.8,7.1,1021.5
0.0,43.0,74.0,69.0,6.0,5.0,0,1018.1,5.6,9.2,1020.2
0.8,33.0,76.0,70.0,7.0,6.0,0,1017.4,4.4,6.3,1018.9
0.0,35.0,76.0,67.0,4.0,2.0,0,1017.2,3.6,9.4,1019.0
0.0,33.0,74.0,70.0,5.0,6.0,0,1018.8,3.8,8.5,1019.8
0.0,35.0,69.0,63.0,2.0,1.0,0,1020.8,4.0,11.1,1021.9
0.0,39.0,83.0,64.0,7.0,6.0,0,1022.3,5.2,6.8,1023.8
0.0,43.0,80.0,60.0,6.0,2.0,0,1023.0,4.0,7.7,1024.3
0.0,44.0,56.0,61.0,7.0,7.0,0,1022.7,6.4,3.8,1024.9
0.0,50.0,67.0,60.0,1.0,6.0,0,1022.8,5.6,9.8,1024.3
0.2,50.0,73.0,66.0,2.0,2.0,0,1021.5,6.4,8.5,1023.6
0.0,44.0,78.0,73.0,7.0,7.0,0,1019.5,5.6,4.8,1022.2
0.0,43.0,74.0,66.0,7.0,6.0,0,1018.3,3.4,2.0,1020.5
0.0,37.0,82.0,73.0,7.0,7.0,0,1018.0,4.4,0.5,1019.3
0.4,41.0,68.0,71.0,5.0,5.0,0,1018.2,3.0,8.9,1019.5
0.0,37.0,74.0,73.0,3.0,3.0,0,1018.3,5.0,9.9,1019.9
0.4,33.0,66.0,64.0,1.0,2.0,0,1018.8,4.6,10.7,1021.1
0.0,30.0,66.0,63.0,5.0,4.0,0,1017.1,4.6,10.2,1019.3
0.0,19.0,65.0,56.0,5.0,4.0,0,1014.2,4.4,8.0,1016.6
1.6,31.0,87.0,92.0,7.0,7.0,1,1011.6,2.4,1.4,1013.9
22.4,30.0,90.0,76.0,7.0,7.0,1,1013.1,2.0,4.3,1014.4
0.0,22.0,71.0,68.0,5.0,4.0,0,1013.7,3.2,9.9,1016.1
0.0,22.0,72.0,68.0,4.0,7.0,0,1012.7,3.2,4.4,1014.5
0.2,33.0,81.0,79.0,4.0,6.0,0,1014.4,1.8,9.4,1015.8
0.0,39.0,78.0,84.0,7.0,7.0,0,1015.7,4.0,5.0,1016.8
3.0,33.0,87.0,82.0,7.0,7.0,1,1014.6,3.4,1.2,1016.7
0.4,37.0,97.0,92.0,8.0,8.0,0,1012.7,2.4,0.0,1015.5
3.2,72.0,95.0,92.0,7.0,8.0,1,999.0,0.2,0.2,1006.9
5.4,63.0,80.0,71.0,3.0,2.0,1,1005.7,2.0,8.9,1007.0
1.4,50.0,72.0,55.0,2.0,1.0,1,1009.1,4.0,9.5,1010.5
0.0,39.0,54.0,60.0,1.0,2.0,0,1013.4,6.6,9.8,1015.2
1.4,33.0,68.0,56.0,2.0,1.0,1,1015.8,3.6,10.7,1017.0
0.0,22.0,72.0,64.0,4.0,2.0,0,1020.2,4.0,10.5,1021.2
0.0,30.0,59.0,57.0,1.0,1.0,0,1022.1,3.6,10.7,1023.9
0.0,31.0,64.0,60.0,2.0,5.0,0,1021.2,4.6,10.0,1024.1
0.2,35.0,67.0,60.0,5.0,4.0,0,1019.1,3.8,8.4,1021.7
0.2,37.0,73.0,61.0,7.0,6.0,0,1019.4,4.0,6.1,1021.3
0.0,41.0,69.0,80.0,5.0,5.0,0,1018.5,4.0,9.2,1021.4
0.2,28.0,82.0,72.0,7.0,7.0,0,1016.8,3.0,4.8,1019.7
0.0,39.0,83.0,80.0,8.0,7.0,0,1015.4,2.4,1.3,1017.5
0.8,33.0,58.0,58.0,6.0,5.0,0,1015.7,2.4,7.1,1017.7
0.0,30.0,52.0,56.0,1.0,4.0,0,1013.7,4.4,10.3,1015.9
0.0,26.0,43.0,44.0,7.0,7.0,0,1014.6,3.6,0.8,1016.3
0.0,26.0,46.0,44.0,3.0,1.0,0,1012.7,3.0,9.6,1015.5
0.0,37.0,67.0,66.0,4.0,7.0,0,1013.1,3.2,5.0,1014.0
6.0,63.0,91.0,92.0,7.0,8.0,1,1011.5,3.0,0.1,1012.9
7.0,30.0,72.0,51.0,4.0,5.0,1,1017.3,1.2,6.5,1017.9
0.0,20.0,76.0,60.0,4.0,1.0,0,1017.7,4.0,8.6,1020.4
0.0,22.0,58.0,61.0,7.0,7.0,0,1015.7,2.4,7.6,1017.7
0.0,35.0,72.0,68.0,5.0,5.0,0,1014.9,2.8,6.7,1017.0
1.8,37.0,67.0,59.0,8.0,8.0,1,1015.9,2.6,0.1,1017.5
0.0,37.0,53.0,47.0,1.0,1.0,0,1019.6,3.2,9.7,1020.4
0.0,30.0,47.0,48.0,1.0,1.0,0,1022.8,4.0,10.3,1024.2
0.0,35.0,58.0,70.0,6.0,7.0,0,1024.9,4.6,5.4,1026.5
0.2,26.0,71.0,78.0,2.0,7.0,0,1021.8,1.8,2.8,1024.3
14.8,37.0,66.0,75.0,3.0,7.0,1,1021.5,2.4,4.8,1023.1
2.0,43.0,52.0,52.0,7.0,5.0,1,1022.9,3.4,5.1,1024.9
0.4,46.0,57.0,60.0,7.0,7.0,0,1022.9,4.0,7.5,1024.9
1.2,59.0,66.0,85.0,7.0,7.0,1,1024.9,4.4,3.7,1026.4
1.6,50.0,50.0,51.0,7.0,2.0,1,1024.3,4.8,5.7,1026.0
0.2,43.0,65.0,54.0,7.0,2.0,0,1023.5,5.2,8.3,1025.1
0.0,33.0,58.0,57.0,3.0,1.0,0,1022.2,4.6,9.2,1024.3
0.0,24.0,58.0,46.0,1.0,6.0,0,1020.8,4.0,7.9,1023.0
0.0,30.0,68.0,67.0,7.0,4.0,0,1020.7,2.6,6.3,1022.9
0.0,22.0,66.0,55.0,1.0,6.0,0,1020.8,2.4,9.5,1023.6
0.0,30.0,75.0,62.0,7.0,7.0,0,1018.0,3.4,7.0,1021.4
2.0,39.0,88.0,76.0,8.0,7.0,1,1015.3,2.4,4.1,1017.7
1.6,37.0,59.0,61.0,1.0,7.0,1,1018.5,2.0,9.0,1019.1
0.0,41.0,59.0,65.0,4.0,7.0,0,1022.4,4.0,5.4,1024.2
0.0,33.0,52.0,50.0,7.0,5.0,0,1023.5,4.0,3.8,1025.4
13.4,26.0,93.0,85.0,7.0,3.0,1,1019.5,2.2,4.1,1022.9
2.4,31.0,80.0,77.0,7.0,4.0,1,1016.5,1.2,6.3,1018.2
8.8,43.0,74.0,64.0,4.0,3.0,1,1019.4,2.6,5.7,1020.2
5.4,31.0,67.0,62.0,7.0,5.0,1,1021.3,2.2,7.6,1022.8
