MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
12.2,0.0,37.0,58.0,23.0,3.0,4.0,0,27.7,28.5,12.3,1019.5,1015.7
13.6,0.0,30.0,46.0,16.0,5.0,7.0,0,29.7,30.5,9.6,1016.2,1011.2
18.9,0.0,56.0,49.0,15.0,5.0,2.0,0,29.9,31.0,12.6,1007.5,1008.6
10.2,0.0,33.0,51.0,16.0,0.0,0.0,0,31.3,31.8,13.1,1016.7,1014.1
14.0,0.0,52.0,41.0,43.0,7.0,7.0,0,23.5,24.6,2.0,1017.2,1016.8
13.8,0.0,26.0,65.0,36.0,5.0,7.0,0,27.1,29.1,11.6,1018.6,1014.8
16.6,0.0,26.0,64.0,26.0,1.0,6.0,0,32.2,33.5,12.6,1017.5,1013.0
16.3,0.0,50.0,44.0,22.0,1.0,4.0,0,34.2,35.8,10.0,1013.4,1007.9
18.3,6.8,36.64810466286481,96.0,44.0,7.0,7.0,1,19.7,22.2,1.7,1012.4,1013.9
8.6,7.4,33.0,61.0,26.0,3.0,7.0,1,24.0,24.5,6.8,1018.0,1014.1
10.9,0.0,30.0,63.0,41.0,8.0,8.0,0,19.9,20.2,0.7,1012.1,1010.6
9.2,0.0,50.0,58.0,26.0,1.0,5.0,0,26.0,27.1,10.6,1016.9,1015.6
10.8,0.0,54.0,40.0,38.0,1.0,7.0,0,21.0,24.4,6.5,1023.6,1021.8
12.9,18.8,41.0,92.0,91.0,8.0,8.0,1,16.6,20.0,0.0,1019.6,1016.9
14.0,34.2,57.0,77.0,39.0,6.0,6.0,1,24.2,24.8,10.1,1007.3,1004.3
15.2,0.4,50.0,72.0,40.0,6.0,3.0,0,25.1,27.3,10.0,1009.3,1011.0
12.1,0.0,26.0,54.0,21.0,5.0,7.0,0,30.2,31.8,11.4,1016.4,1013.1
18.1,0.0,93.0,51.0,26.0,7.0,4.0,0,33.4,34.4,5.8,1013.4,1008.3
17.9,57.8,48.0,63.0,77.0,8.0,8.0,1,16.0,25.4,4.4,1007.4,1012.7
7.7,1.8,39.0,45.0,17.0,0.0,1.0,1,22.0,23.1,13.6,1020.9,1018.6
9.1,0.0,31.0,57.0,33.0,1.0,6.0,0,21.6,24.0,9.7,1021.5,1018.2
11.0,0.0,28.0,54.0,31.0,0.0,5.0,0,25.3,26.8,12.3,1019.3,1014.9
12.5,0.0,52.0,57.0,28.0,1.0,1.0,0,25.2,25.2,13.6,1015.0,1012.8
6.9,0.0,43.0,38.0,24.0,0.0,1.0,0,22.4,23.5,13.0,1020.5,1016.1
8.7,0.0,41.0,45.0,31.0,5.0,5.0,0,22.9,23.4,12.8,1018.6,1014.2
11.2,0.0,46.0,51.0,32.0,3.0,5.0,0,23.9,25.7,12.5,1015.1,1010.3
16.1,0.0,35.0,56.0,31.0,5.0,4.0,0,27.3,27.7,11.1,1012.4,1009.9
15.0,0.0,39.0,53.0,35.0,3.0,7.0,0,27.2,28.6,10.7,1012.7,1009.4
18.7,0.0,48.0,57.0,64.0,7.0,7.0,0,23.1,26.0,2.1,1009.5,1005.8
16.5,10.4,28.0,82.0,70.0,6.0,7.0,1,22.1,27.3,6.3,1003.9,1001.0
12.3,1.4,43.0,70.0,27.0,1.0,1.0,1,25.3,27.1,12.9,1006.4,1004.5
9.9,0.0,48.0,58.0,29.0,1.0,4.0,0,25.2,26.0,13.6,1008.3,1007.4
10.6,0.0,31.0,49.0,24.0,1.0,3.0,0,24.8,25.9,13.4,1014.5,1012.8
13.6,0.0,43.0,51.0,33.0,5.0,4.0,0,26.1,27.7,13.3,1017.2,1014.0
15.3,0.0,48.0,53.0,33.0,3.0,2.0,0,27.5,28.9,11.9,1018.9,1015.8
15.4,0.0,41.0,52.0,31.0,6.0,5.0,0,28.0,29.3,12.6,1020.3,1016.0
17.2,0.0,41.0,47.0,88.0,7.0,8.0,0,18.7,25.3,1.5,1015.5,1011.6
17.8,12.8,44.0,81.0,54.0,7.0,5.0,1,25.7,27.2,7.6,1007.6,1006.0
12.7,0.0,19.0,68.0,37.0,3.0,2.0,0,26.7,28.2,13.0,1012.7,1011.6
16.2,0.0,37.0,61.0,41.0,2.0,6.0,0,26.4,28.6,6.8,1015.4,1012.7
17.1,0.0,56.0,57.0,41.0,3.0,6.0,0,26.6,28.5,10.3,1016.1,1012.1
15.7,20.6,33.0,63.0,39.0,3.0,7.0,1,28.7,30.2,12.7,1014.1,1010.9
15.9,0.0,50.0,58.0,30.0,0.0,1.0,0,31.0,32.7,13.3,1012.9,1009.4
17.2,3.4,83.0,63.0,40.0,5.0,7.0,1,29.0,31.6,6.9,1009.9,1005.9
17.1,16.2,52.0,79.0,54.0,7.0,7.0,1,27.5,27.7,4.9,1005.7,1003.2
14.3,3.6,20.0,78.0,38.0,5.0,2.0,1,26.0,27.6,12.8,1009.9,1008.2
14.8,0.0,28.0,63.0,43.0,1.0,4.0,0,26.7,28.0,13.3,1012.3,1009.8
13.5,0.0,30.0,61.0,40.0,0.0,3.0,0,28.5,29.3,12.7,1014.0,1012.0
13.3,0.0,37.0,52.0,36.0,0.0,2.0,0,27.1,28.9,13.3,1017.8,1016.0
15.6,0.0,39.0,47.0,36.0,0.0,1.0,0,28.1,30.3,13.6,1019.8,1016.1
16.9,0.0,24.0,51.0,29.0,0.0,2.0,0,32.1,33.2,13.6,1016.4,1013.0
17.0,0.0,28.0,43.0,27.0,0.0,2.0,0,33.8,35.1,13.4,1016.3,1013.4
20.8,0.0,30.0,44.0,20.0,7.0,6.0,0,36.2,36.9,12.7,1015.9,1012.6
22.7,0.0,59.0,32.0,33.0,5.0,5.0,0,31.7,33.0,9.1,1011.8,1011.6
12.0,0.0,37.0,63.0,12.0,2.0,6.0,0,30.1,31.4,13.6,1014.9,1011.3
9.3,0.0,41.0,54.0,18.0,1.0,1.0,0,27.3,29.3,13.0,1014.1,1011.6
14.3,0.0,37.0,50.0,20.0,5.0,5.0,0,31.6,33.1,10.6,1012.1,1007.2
19.9,0.0,46.0,72.0,50.0,7.0,7.0,0,27.5,29.2,2.3,1005.8,1002.8
14.7,0.6,50.0,42.0,24.0,2.0,6.0,0,23.2,24.7,11.3,1010.5,1009.4
10.0,0.0,52.0,53.0,34.0,7.0,6.0,0,24.2,25.9,9.1,1011.4,1008.9
11.1,0.0,70.0,53.0,31.0,6.0,5.0,0,19.9,22.0,10.7,1007.5,1007.4
4.4,0.0,39.0,39.0,24.0,0.0,1.0,0,22.7,24.7,13.4,1017.1,1015.0
8.4,0.0,35.0,50.0,25.0,3.0,6.0,0,26.0,28.3,11.8,1015.8,1012.9
9.1,0.0,52.0,56.0,28.0,1.0,3.0,0,28.8,30.5,13.3,1014.3,1011.1
17.3,0.0,46.0,52.0,35.0,2.0,4.0,0,28.0,29.5,13.3,1017.3,1014.8
16.4,0.0,43.0,51.0,33.0,1.0,6.0,0,28.1,31.2,12.8,1020.7,1017.2
18.3,0.0,35.0,46.0,24.0,1.0,1.0,0,30.3,31.6,13.4,1021.0,1016.8
17.8,0.0,37.0,54.0,27.0,5.0,5.0,0,32.5,34.0,8.9,1016.3,1013.3
16.8,0.0,44.0,49.0,22.0,1.0,4.0,0,33.7,36.1,13.4,1015.2,1012.3
20.0,0.0,37.0,50.0,28.0,1.0,5.0,0,33.0,36.1,11.0,1014.2,1009.8
18.2,0.0,52.0,53.0,29.0,1.0,5.0,0,33.3,33.8,10.8,1013.4,1010.9
18.0,0.0,48.0,48.0,27.0,1.0,2.0,0,28.9,30.3,13.4,1019.7,1017.9
13.5,0.0,50.0,48.0,23.0,1.0,2.0,0,29.5,30.6,13.4,1020.4,1016.6
16.4,0.0,48.0,45.0,26.0,7.0,7.0,0,29.7,31.2,11.2,1016.8,1012.6
19.0,0.0,52.0,47.0,27.0,6.0,7.0,0,31.7,32.8,11.3,1012.6,1009.4
17.2,0.0,43.0,42.0,30.0,2.0,6.0,0,30.8,33.5,8.2,1012.6,1010.1
19.3,0.0,52.0,46.0,32.0,1.0,3.0,0,30.7,33.4,12.7,1015.1,1011.7
20.3,0.0,41.0,55.0,30.0,7.0,6.0,0,30.6,32.9,8.7,1013.7,1009.1
20.9,0.0,41.0,51.0,29.0,2.0,4.0,0,32.0,34.0,8.2,1008.7,1003.2
19.9,61.4,57.0,93.0,68.0,8.0,7.0,1,26.7,30.1,4.9,997.4,996.8
15.1,15.8,39.0,74.0,31.0,2.0,1.0,1,26.1,27.1,13.0,1007.5,1007.9
15.4,0.0,46.0,58.0,38.0,5.0,3.0,0,26.0,28.1,11.6,1012.7,1009.8
13.1,0.0,41.0,64.0,50.0,6.0,6.0,0,21.6,23.8,2.1,1010.9,1008.8
15.4,2.4,30.0,75.0,46.0,6.0,7.0,1,25.1,27.0,4.8,1006.7,1003.5
16.3,0.0,28.0,76.0,28.0,0.0,3.0,0,29.7,31.1,12.5,1005.1,1001.9
15.6,0.0,54.0,66.0,30.0,0.0,4.0,0,31.8,33.0,11.3,1001.5,997.0
12.1,0.8,50.0,62.0,25.0,0.0,1.0,0,24.1,26.0,13.2,1005.2,1003.9
8.4,0.0,31.0,58.0,23.0,1.0,1.0,0,25.5,27.5,13.0,1008.1,1006.0
11.4,0.0,31.0,62.0,37.0,1.0,2.0,0,27.0,28.2,12.8,1010.9,1009.0
17.7,0.0,41.0,61.0,53.0,7.0,7.0,0,24.3,26.8,6.0,1011.7,1009.1
14.8,1.2,43.0,67.0,37.0,2.0,3.0,1,25.0,25.6,9.0,1010.4,1008.5
12.4,0.6,41.0,73.0,25.0,6.0,4.0,0,26.6,28.2,9.6,1011.2,1008.9
12.7,0.0,31.0,65.0,30.0,2.0,3.0,0,27.2,28.2,12.4,1014.0,1011.9
11.9,0.0,30.0,63.0,29.0,1.0,4.0,0,27.5,28.9,12.7,1016.2,1014.1
17.4,0.0,43.0,58.0,30.0,1.0,4.0,0,28.6,30.0,12.2,1019.3,1016.4
17.9,0.0,43.0,54.0,30.0,1.0,3.0,0,28.5,30.6,12.1,1019.3,1015.9
17.2,0.0,39.0,63.0,38.0,7.0,7.0,0,29.4,29.7,3.6,1017.7,1016.1
18.3,0.0,67.0,62.0,29.0,2.0,4.0,0,30.6,31.9,9.9,1015.4,1011.9
15.7,6.6,30.0,74.0,41.0,7.0,4.0,1,29.7,31.6,12.3,1016.2,1013.6
16.3,0.0,44.0,72.0,41.0,7.0,7.0,0,29.7,30.6,7.0,1015.6,1011.9
16.1,0.6,36.64810466286481,87.0,69.0,7.0,8.0,0,23.1,23.4,0.3,1012.7,1011.7
13.3,0.0,39.0,60.0,33.0,1.0,6.0,0,27.9,29.1,12.3,1012.0,1010.1
14.7,0.0,48.0,66.0,38.0,7.0,4.0,0,27.0,29.2,10.5,1014.7,1012.8
13.9,0.0,37.0,70.0,26.0,4.0,6.0,0,30.2,31.4,12.8,1019.3,1017.5
14.0,0.0,24.0,51.0,24.0,1.0,3.0,0,32.4,33.9,12.5,1021.5,1019.3
15.3,0.0,31.0,44.0,10.0,1.0,3.0,0,34.2,34.6,10.1,1021.3,1017.5
20.4,0.4,43.0,72.0,90.0,7.0,8.0,0,22.2,25.7,0.1,1018.4,1015.7
20.3,3.6,31.0,82.0,77.0,8.0,8.0,1,24.4,26.2,0.2,1016.4,1014.6
20.4,9.8,39.0,90.0,90.0,8.0,8.0,1,22.0,23.1,0.0,1012.2,1011.6
19.8,21.8,54.0,92.0,83.0,8.0,8.0,1,21.5,24.4,0.0,1012.5,1011.5
16.2,59.8,67.0,96.0,92.0,8.0,8.0,1,22.5,23.3,0.0,1003.4,1001.1
16.9,27.2,54.0,68.0,56.0,7.0,8.0,1,21.3,21.5,0.0,1010.0,1011.6
17.0,0.0,69.0,57.0,94.0,7.0,8.0,0,15.9,19.0,0.0,1014.6,1011.0
15.6,76.8,33.0,98.0,67.0,8.0,5.0,1,22.3,24.4,5.3,1009.8,1011.1
13.4,0.6,35.0,78.0,41.0,0.0,2.0,0,23.8,24.5,11.7,1015.4,1015.0
11.7,0.0,33.0,76.0,46.0,1.0,3.0,0,25.2,25.9,10.7,1018.2,1016.6
10.4,0.0,48.0,48.0,36.0,1.0,6.0,0,22.1,22.5,9.0,1021.2,1018.5
10.1,0.0,50.0,54.0,42.0,1.0,7.0,0,22.7,24.0,7.4,1014.2,1009.5
11.3,0.0,37.0,87.0,50.0,2.0,4.0,0,24.4,25.8,11.6,1011.1,1010.2
10.2,0.0,30.0,75.0,33.0,0.0,1.0,0,25.3,26.4,11.8,1013.9,1013.5
11.0,0.0,26.0,78.0,47.0,1.0,4.0,0,24.4,25.7,11.4,1018.0,1015.8
11.5,0.0,31.0,77.0,40.0,6.0,4.0,0,26.4,28.4,9.9,1017.9,1016.5
16.6,0.0,30.0,73.0,36.0,2.0,3.0,0,29.0,29.6,9.8,1019.3,1016.3
18.3,0.0,46.0,72.0,46.0,7.0,6.0,0,28.6,29.1,4.7,1018.1,1014.5
17.6,25.0,37.0,67.0,43.0,3.0,4.0,1,28.7,29.2,9.4,1015.1,1011.3
18.4,10.8,54.0,93.0,83.0,7.0,8.0,1,20.5,23.1,0.3,1010.7,1010.4
12.7,9.8,36.64810466286481,87.0,52.0,7.0,3.0,1,23.9,24.8,9.0,1015.6,1014.6
12.4,0.0,26.0,69.0,40.0,0.0,1.0,0,23.4,24.5,11.4,1022.0,1020.6
10.5,0.0,46.0,68.0,45.0,0.0,3.0,0,23.5,24.6,9.2,1023.7,1020.7
14.8,0.0,37.0,60.0,45.0,1.0,1.0,0,27.2,28.0,11.0,1018.4,1013.1
15.0,0.0,54.0,73.0,39.0,1.0,4.0,0,28.7,29.1,9.3,1009.5,1004.2
8.3,0.0,28.0,83.0,51.0,1.0,1.0,0,20.6,21.8,10.6,1008.5,1006.3
8.5,0.0,56.0,75.0,42.0,3.0,6.0,0,17.3,18.6,7.1,1008.0,1007.1
5.5,0.4,35.0,77.0,56.0,1.0,7.0,0,17.2,19.7,6.0,1015.2,1015.5
4.6,0.0,28.0,80.0,41.0,0.0,1.0,0,20.8,21.4,10.7,1022.1,1019.9
7.1,0.0,24.0,80.0,46.0,0.0,2.0,0,22.8,23.8,10.4,1022.6,1020.0
11.1,0.0,19.0,76.0,56.0,7.0,7.0,0,22.7,23.8,2.7,1021.9,1020.0
15.3,3.4,33.0,87.0,61.0,8.0,3.0,1,21.9,23.0,4.0,1021.0,1018.3
10.4,0.0,28.0,87.0,40.0,1.0,1.0,0,24.2,25.7,10.3,1019.9,1016.8
10.0,0.0,28.0,76.0,35.0,2.0,2.0,0,25.6,26.4,11.1,1018.9,1016.1
10.5,0.0,36.64810466286481,71.0,38.0,2.0,6.0,0,26.0,27.9,9.4,1018.9,1016.4
14.0,0.0,35.0,60.0,66.0,2.0,5.0,0,21.7,22.9,5.8,1017.8,1016.1
13.3,1.6,24.0,76.0,38.0,1.0,1.0,1,25.6,25.9,10.3,1017.4,1014.2
11.3,0.0,28.0,69.0,34.0,4.0,5.0,0,30.2,30.5,9.3,1016.1,1012.0
11.1,0.0,15.0,77.0,39.0,2.0,3.0,0,27.6,28.3,10.1,1016.2,1013.8
13.0,0.0,17.0,75.0,47.0,1.0,2.0,0,28.0,28.5,10.5,1019.2,1016.1
16.7,0.0,48.0,69.0,40.0,1.0,7.0,0,29.3,29.8,9.9,1018.4,1013.5
9.4,0.0,52.0,54.0,31.0,1.0,1.0,0,19.8,20.8,10.6,1020.4,1018.5
4.6,0.0,33.0,80.0,33.0,7.0,7.0,0,18.8,20.7,6.1,1018.8,1015.6
5.1,0.0,50.0,73.0,39.0,1.0,6.0,0,17.3,19.4,8.2,1019.4,1017.9
1.3,0.0,44.0,63.0,30.0,1.0,2.0,0,16.8,17.4,10.8,1028.9,1027.5
0.9,0.0,19.0,61.0,26.0,0.0,1.0,0,18.9,19.8,10.7,1033.4,1030.4
3.6,0.0,22.0,67.0,32.0,0.0,0.0,0,21.9,22.1,11.2,1034.6,1030.5
4.7,0.0,17.0,70.0,29.0,0.0,6.0,0,22.4,23.1,10.7,1032.8,1027.9
7.4,0.0,17.0,67.0,52.0,7.0,7.0,0,20.4,20.8,1.8,1027.9,1024.0
8.6,0.0,19.0,73.0,30.0,5.0,5.0,0,25.1,25.5,9.9,1026.1,1022.3
7.7,0.0,36.64810466286481,68.0,30.0,1.0,2.0,0,25.6,26.2,10.6,1025.6,1021.9
7.9,0.0,36.64810466286481,65.0,24.0,1.0,1.0,0,24.6,25.1,10.7,1025.2,1021.2
13.9,0.6,50.0,74.0,50.0,6.0,7.0,0,22.7,23.5,3.0,1021.2,1018.2
16.6,2.2,31.0,82.0,64.0,7.0,6.0,1,21.4,22.4,3.5,1018.1,1015.2
15.2,0.6,17.0,86.0,60.0,7.0,6.0,0,21.8,23.0,4.1,1016.4,1014.2
9.9,0.0,22.0,81.0,48.0,1.0,4.0,0,24.0,25.8,7.6,1016.0,1011.5
12.3,0.4,28.0,90.0,58.0,8.0,5.0,0,22.2,23.0,5.0,1013.7,1009.6
11.5,1.4,37.0,86.0,36.0,7.0,2.0,1,21.9,23.4,8.5,1011.5,1009.1
9.9,0.2,48.0,81.0,43.0,7.0,7.0,0,13.6,15.4,4.5,1014.4,1013.4
6.2,0.8,39.0,80.0,59.0,7.0,7.0,0,14.1,16.0,3.4,1016.0,1014.4
4.4,0.0,20.0,97.0,67.0,8.0,7.0,0,15.0,15.4,0.9,1021.6,1019.2
2.3,0.0,17.0,95.0,50.0,8.0,2.0,0,18.8,19.5,6.4,1022.7,1020.9
1.2,0.0,24.0,94.0,34.0,3.0,1.0,0,20.9,21.2,8.8,1022.3,1018.6
2.2,0.0,26.0,82.0,41.0,0.0,1.0,0,20.2,20.5,9.8,1022.6,1019.9
4.5,0.0,33.0,62.0,41.0,2.0,7.0,0,19.8,20.9,8.0,1026.0,1022.5
9.1,0.0,24.0,70.0,41.0,6.0,7.0,0,22.0,22.4,7.9,1025.7,1021.6
10.1,11.4,35.0,91.0,87.0,8.0,7.0,1,16.5,18.5,1.2,1023.0,1019.2
2.8,8.6,28.0,93.0,48.0,2.0,2.0,1,13.5,14.7,9.0,1023.2,1021.1
1.4,0.0,30.0,83.0,52.0,0.0,4.0,0,14.2,16.4,8.1,1023.2,1020.2
0.4,0.0,31.0,87.0,46.0,1.0,1.0,0,15.7,16.2,9.6,1020.7,1016.9
2.0,0.2,17.0,99.0,60.0,8.0,2.0,0,13.3,13.9,3.6,1018.9,1018.2
4.4,0.0,15.0,84.0,49.0,7.0,7.0,0,15.3,15.3,1.8,1021.1,1017.6
5.4,0.0,26.0,80.0,29.0,3.0,1.0,0,21.7,22.3,9.7,1020.0,1016.4
8.4,0.0,22.0,65.0,29.0,6.0,5.0,0,24.1,24.4,5.8,1022.5,1019.4
7.5,0.0,15.0,66.0,38.0,2.0,3.0,0,23.4,24.0,9.1,1022.6,1019.5
9.5,0.2,35.0,87.0,43.0,5.0,1.0,0,20.2,21.5,8.1,1019.7,1016.8
3.0,0.0,37.0,85.0,47.0,7.0,2.0,0,12.1,15.0,6.6,1020.6,1018.2
3.4,0.0,54.0,82.0,45.0,7.0,4.0,0,13.9,15.6,4.9,1017.0,1016.4
-0.4,0.0,31.0,79.0,36.0,1.0,1.0,0,14.2,14.5,9.6,1024.5,1023.5
-0.4,0.0,28.0,80.0,35.0,0.0,3.0,0,17.0,17.7,9.2,1027.0,1023.4
1.8,0.0,22.0,77.0,43.0,1.0,3.0,0,16.0,18.4,8.8,1026.4,1023.1
2.1,0.0,17.0,78.0,38.0,1.0,5.0,0,17.5,17.6,9.7,1025.9,1022.2
1.4,0.0,17.0,79.0,39.0,1.0,4.0,0,17.6,18.3,8.8,1025.7,1022.4
1.6,0.0,20.0,84.0,35.0,5.0,5.0,0,18.4,18.7,9.2,1025.4,1022.3
0.3,0.0,20.0,81.0,36.0,1.0,1.0,0,17.4,17.7,9.4,1026.9,1023.6
0.7,0.0,31.0,79.0,39.0,0.0,1.0,0,15.6,16.2,9.7,1025.8,1022.5
-1.6,0.0,17.0,81.0,43.0,7.0,3.0,0,17.4,17.6,3.6,1025.8,1021.9
2.7,0.0,35.0,71.0,21.0,1.0,1.0,0,20.8,21.1,9.6,1023.4,1018.5
7.2,0.2,30.0,58.0,92.0,7.0,8.0,0,10.8,13.3,0.0,1017.5,1015.8
6.4,26.0,46.0,93.0,86.0,8.0,8.0,1,7.9,9.3,0.5,1012.8,1010.4
5.3,2.8,28.0,86.0,83.0,7.0,7.0,1,11.2,11.8,0.0,1017.0,1016.3
6.5,0.4,28.0,93.0,59.0,6.0,5.0,0,14.5,15.6,6.8,1022.6,1021.8
-0.3,0.0,17.0,86.0,53.0,1.0,6.0,0,14.9,15.5,8.9,1028.3,1026.8
2.0,0.0,19.0,83.0,43.0,1.0,1.0,0,17.0,17.5,9.0,1033.2,1031.3
1.5,0.0,20.0,81.0,45.0,0.0,0.0,0,17.4,17.6,9.3,1035.6,1031.9
2.5,0.0,28.0,74.0,47.0,0.0,1.0,0,17.2,17.4,9.2,1033.8,1030.2
4.0,0.0,19.0,83.0,52.0,7.0,7.0,0,16.2,17.8,6.2,1029.7,1025.6
4.1,0.0,17.0,82.0,74.0,7.0,7.0,0,13.6,14.8,0.3,1022.8,1019.0
8.2,16.4,19.0,92.0,77.0,7.0,7.0,1,14.4,15.1,0.3,1015.6,1011.6
5.7,0.2,39.0,99.0,63.0,8.0,7.0,0,12.2,12.8,1.2,1008.3,1005.6
6.3,3.2,35.0,92.0,51.0,7.0,7.0,1,15.3,15.4,1.1,1002.7,1006.9
0.4,0.0,17.0,79.0,41.0,0.0,3.0,0,14.8,16.5,8.7,1020.4,1020.4
2.7,0.0,24.0,81.0,40.0,3.0,2.0,0,13.9,14.6,7.6,1025.6,1023.5
-1.6,0.0,15.0,88.0,53.0,1.0,1.0,0,12.4,13.5,8.5,1027.3,1025.3
-0.4,0.0,15.0,82.0,44.0,0.0,1.0,0,14.1,14.6,8.8,1027.5,1024.9
0.7,0.0,20.0,81.0,42.0,0.0,1.0,0,15.3,16.0,9.0,1027.0,1023.6
0.1,0.0,22.0,85.0,43.0,6.0,3.0,0,15.9,16.5,5.1,1025.3,1022.2
0.2,0.0,22.0,75.0,61.0,1.0,6.0,0,14.9,17.2,9.2,1022.6,1014.6
1.6,0.0,26.0,77.0,51.0,1.0,1.0,0,16.9,17.2,9.0,1022.3,1019.2
4.7,0.0,33.0,74.0,50.0,4.0,7.0,0,16.4,17.3,5.5,1018.7,1014.3
10.1,0.0,26.0,61.0,52.0,6.0,7.0,0,15.7,17.2,4.0,1014.6,1013.2
3.8,0.0,15.0,89.0,89.0,7.0,7.0,0,11.2,11.4,0.2,1017.2,1015.2
5.1,1.6,35.0,88.0,74.0,7.0,5.0,1,11.8,13.5,1.7,1021.7,1020.8
2.3,0.0,28.0,92.0,61.0,7.0,7.0,0,12.4,13.4,1.6,1025.4,1023.4
5.8,1.0,37.0,95.0,53.0,7.0,2.0,0,13.0,13.9,5.7,1022.7,1021.4
-2.6,0.0,22.0,91.0,54.0,1.0,7.0,0,11.8,12.0,4.3,1023.6,1019.3
2.3,0.0,39.0,77.0,49.0,6.0,7.0,0,14.3,16.1,5.3,1014.8,1009.0
7.9,2.2,44.0,79.0,83.0,7.0,8.0,1,9.1,10.1,0.4,1007.8,1009.8
-0.3,1.2,26.0,100.0,66.0,8.0,6.0,1,9.1,10.3,3.2,1025.5,1025.8
1.8,0.0,33.0,80.0,69.0,1.0,7.0,0,12.5,13.8,4.2,1031.5,1030.3
1.7,0.4,28.0,97.0,80.0,8.0,7.0,0,12.7,13.1,1.1,1031.6,1028.5
2.3,0.6,22.0,97.0,60.0,8.0,1.0,0,13.9,14.4,6.3,1031.0,1028.3
4.5,0.0,30.0,70.0,50.0,1.0,1.0,0,15.1,15.2,9.2,1030.9,1027.3
3.2,0.0,26.0,73.0,55.0,5.0,7.0,0,14.4,14.6,2.7,1025.3,1019.4
7.6,0.6,50.0,77.0,48.0,7.0,7.0,0,15.8,17.1,4.0,1014.7,1009.9
1.5,2.2,41.0,95.0,75.0,1.0,7.0,1,10.9,13.1,5.5,1014.3,1012.8
2.9,0.8,39.0,91.0,62.0,7.0,7.0,0,9.8,11.2,2.1,1017.0,1015.1
6.0,4.0,33.0,95.0,76.0,8.0,7.0,1,10.3,11.5,0.9,1020.5,1020.2
0.5,0.0,28.0,95.0,66.0,8.0,3.0,0,11.0,11.6,4.6,1024.4,1022.1
-0.9,0.2,17.0,98.0,64.0,1.0,1.0,0,11.6,11.8,5.3,1028.7,1027.9
-2.2,0.0,17.0,78.0,44.0,1.0,1.0,0,13.4,14.5,9.9,1034.4,1032.5
-2.4,0.2,17.0,78.0,45.0,2.0,1.0,0,13.4,14.1,8.9,1035.6,1032.6
-2.3,0.0,15.0,72.0,41.0,0.0,1.0,0,14.4,15.2,8.9,1033.7,1030.3
-1.4,0.0,26.0,76.0,44.0,4.0,1.0,0,14.1,14.7,8.7,1031.6,1027.5
2.4,0.0,30.0,70.0,50.0,7.0,7.0,0,15.3,16.3,5.1,1028.7,1024.1
6.1,0.0,39.0,70.0,92.0,7.0,8.0,0,11.2,11.9,0.0,1021.2,1016.7
9.0,15.2,31.0,95.0,58.0,8.0,6.0,1,15.1,15.9,4.0,1020.7,1018.1
6.0,0.0,30.0,81.0,81.0,7.0,7.0,0,13.3,13.8,0.1,1015.4,1011.0
8.6,13.2,41.0,91.0,62.0,1.0,6.0,1,14.9,17.0,6.9,1010.0,1009.4
6.7,0.0,59.0,89.0,68.0,7.0,5.0,0,12.5,14.7,2.6,1013.4,1011.3
6.0,3.0,39.0,89.0,59.0,8.0,7.0,1,10.2,11.1,1.4,1021.2,1022.4
6.2,0.4,17.0,90.0,75.0,7.0,2.0,0,12.5,13.0,1.6,1029.0,1027.7
4.1,0.2,19.0,99.0,67.0,7.0,7.0,0,13.4,13.9,1.2,1026.9,1023.3
3.3,0.0,31.0,90.0,45.0,6.0,5.0,0,14.9,15.3,6.5,1021.5,1017.9
-1.7,0.0,30.0,98.0,42.0,6.0,1.0,0,12.0,12.6,7.7,1024.1,1023.1
0.0,0.0,33.0,80.0,60.0,2.0,6.0,0,13.2,14.7,8.0,1028.7,1027.2
-0.4,0.0,28.0,92.0,45.0,6.0,1.0,0,14.9,15.7,8.9,1032.6,1029.7
0.0,0.0,22.0,87.0,46.0,1.0,2.0,0,14.7,15.0,9.3,1032.8,1029.7
0.3,0.0,19.0,79.0,45.0,1.0,1.0,0,14.6,15.6,9.7,1031.9,1027.9
0.1,0.0,22.0,78.0,49.0,5.0,7.0,0,14.5,15.1,7.8,1029.0,1025.3
4.4,0.0,31.0,83.0,56.0,7.0,7.0,0,14.7,15.2,1.2,1022.3,1017.5
7.5,3.2,39.0,87.0,57.0,1.0,4.0,1,14.2,14.6,5.7,1013.5,1011.3
3.7,0.4,22.0,91.0,83.0,7.0,7.0,0,10.1,10.3,0.2,1013.6,1012.3
4.2,3.8,30.0,89.0,68.0,7.0,7.0,1,11.3,11.9,1.9,1020.7,1020.6
5.1,0.0,31.0,82.0,57.0,7.0,6.0,0,11.8,13.1,5.8,1025.3,1024.4
-0.9,0.0,39.0,91.0,42.0,2.0,1.0,0,12.0,12.6,9.1,1028.4,1025.8
-2.6,0.0,22.0,72.0,44.0,0.0,2.0,0,11.8,12.5,8.9,1028.9,1025.4
-2.8,0.2,30.0,77.0,48.0,1.0,3.0,0,12.8,13.6,9.1,1025.3,1022.2
-2.5,0.0,19.0,83.0,52.0,2.0,7.0,0,12.1,12.5,5.3,1024.5,1020.5
-0.8,0.0,28.0,82.0,40.0,3.0,5.0,0,14.7,15.2,8.5,1019.2,1016.1
