MinTemp,Rainfall,Humidity9am,Humidity3pm,Temp9am,RainToday,Pressure3pm,Pressure9am
14.2,0.0,76.0,55.0,16.6,0,1008.4,1012.8
16.6,0.0,69.0,83.0,20.9,0,1009.0,1010.7
15.7,11.8,71.0,44.0,21.1,1,1009.6,1013.8
15.5,0.0,75.0,35.0,21.7,0,1004.6,1009.2
17.5,0.0,74.0,53.0,23.0,0,1002.7,1006.6
16.0,9.0,77.0,31.0,22.1,1,1002.8,1002.8
13.4,0.0,72.0,57.0,15.8,0,1010.4,1012.2
14.0,0.6,76.0,68.0,15.3,0,1011.7,1013.1
13.7,0.0,65.0,35.0,16.7,0,1011.4,1013.7
9.9,0.0,58.0,42.0,13.7,0,1010.6,1013.3
9.8,0.0,54.0,40.0,14.6,0,1005.8,1008.9
9.7,0.0,57.0,45.0,16.0,0,1004.6,1006.6
13.0,0.4,69.0,43.0,16.1,0,1007.0,1008.7
12.5,12.0,67.0,49.0,15.1,1,1014.8,1015.4
10.0,0.2,66.0,42.0,15.1,0,1015.3,1020.1
10.9,0.0,83.0,54.0,15.7,0,1014.2,1014.7
12.8,0.0,64.0,46.0,16.3,0,1021.0,1022.4
15.0,0.0,69.0,32.0,16.7,0,1023.0,1027.1
12.4,0.0,72.0,37.0,16.8,0,1019.2,1024.6
13.1,0.0,64.0,25.0,20.7,0,1016.7,1019.1
15.3,0.0,71.0,59.0,18.7,0,1023.1,1023.8
17.0,0.0,75.0,46.0,18.9,0,1020.5,1024.7
16.4,0.0,73.0,50.0,20.4,0,1018.9,1022.9
17.5,0.8,74.0,54.0,19.7,0,1020.2,1021.4
17.1,0.0,72.0,48.0,19.7,0,1021.0,1024.3
15.2,0.0,75.0,65.0,18.6,0,1018.1,1021.2
14.9,18.0,99.0,47.0,15.4,1,1014.0,1016.6
13.8,0.0,87.0,41.0,17.4,0,1013.2,1016.0
15.7,0.0,74.0,33.0,21.7,0,1013.6,1017.4
15.5,0.0,66.0,38.0,20.2,0,1016.5,1018.9
14.1,0.0,75.0,45.0,19.1,0,1017.4,1020.9
13.6,0.0,77.0,40.0,18.4,0,1013.9,1017.5
13.9,0.6,76.0,49.0,20.4,0,1013.5,1016.5
15.0,3.2,84.0,47.0,18.6,1,1015.0,1017.6
14.7,0.0,76.0,35.0,18.7,0,1011.5,1016.6
15.3,15.8,69.0,63.0,20.4,1,1013.5,1014.6
15.8,1.6,66.0,66.0,17.9,1,1014.3,1016.3
14.7,2.0,74.0,57.0,17.0,1,1005.9,1009.3
12.3,0.6,85.0,45.0,16.6,0,1007.1,1010.1
15.2,0.0,82.0,35.0,18.2,0,1006.0,1009.8
13.7,0.0,68.0,49.0,19.2,0,1006.8,1006.3
6.2,0.8,59.0,38.0,13.4,0,1014.8,1018.9
13.4,0.0,73.0,53.0,17.7,0,1012.6,1015.1
15.0,0.0,73.0,32.0,18.7,0,1009.2,1013.8
12.9,0.0,42.0,28.0,18.2,0,1007.6,1006.8
9.0,0.0,32.0,35.0,15.9,0,1004.6,1006.7
7.0,0.0,69.0,37.0,13.4,0,1007.5,1012.0
11.9,0.0,61.0,25.0,18.0,0,1007.5,1012.0
7.9,0.0,67.0,25.0,14.8,0,1010.3,1012.3
9.9,0.0,81.0,34.0,14.6,0,1014.9,1018.1
14.6,0.0,74.0,31.0,19.3,0,1012.5,1016.3
10.2,0.0,67.0,23.0,16.1,0,1011.9,1015.4
13.3,2.1640426951300866,66.0,55.0,14.0,0,1018.8,1020.3
6.2,0.0,68.0,35.0,13.2,0,1011.9,1018.9
13.0,0.0,61.0,30.0,16.1,0,1011.7,1011.1
6.6,0.0,65.0,35.0,12.7,0,1013.5,1017.4
8.6,0.0,84.0,36.0,11.9,0,1008.8,1013.7
11.9,4.0,100.0,36.0,15.3,1,1002.9,1006.0
8.1,0.0,79.0,28.0,14.1,0,1008.8,1011.3
11.1,0.0,64.0,22.0,18.0,0,1011.2,1011.3
10.9,0.0,57.0,44.0,13.9,0,1024.1,1025.0
13.9,0.0,74.0,63.0,15.5,0,1020.9,1024.5
13.8,0.0,75.0,39.0,18.2,0,1010.9,1016.7
17.3,6.4,95.0,54.0,17.4,1,1009.3,1011.3
7.9,0.6,67.0,37.0,13.3,0,1014.6,1016.7
6.1,0.0,53.0,37.0,12.5,0,1015.4,1015.8
6.0,0.0,59.0,31.0,10.9,0,1016.9,1019.2
1.9,0.0,73.0,30.0,9.1,0,1019.8,1022.8
3.8,0.0,92.0,31.0,8.4,0,1019.9,1022.7
5.4,0.0,78.0,36.0,9.4,0,1022.0,1025.3
5.1,0.0,70.0,33.0,12.0,0,1023.8,1026.6
7.8,0.0,95.0,43.0,12.3,0,1019.8,1024.3
12.2,0.0,63.0,34.0,18.7,0,1016.6,1018.4
11.0,0.0,73.0,65.0,11.1,0,1022.9,1024.4
11.0,0.0,75.0,76.0,14.5,0,1018.5,1022.0
11.5,0.2,66.0,73.0,15.2,0,1007.3,1011.7
5.0,0.2,93.0,67.0,10.8,0,1005.2,1007.7
7.2,19.2,84.0,99.0,12.2,1,1008.2,1007.5
4.9,65.0,71.0,57.0,12.1,1,1016.0,1012.8
9.6,0.0,53.0,44.0,14.0,0,1020.5,1022.3
9.8,0.0,63.0,49.0,13.8,0,1023.0,1025.6
4.7,0.0,78.0,44.0,12.1,0,1018.3,1023.6
7.1,0.0,75.0,57.0,13.6,0,1017.8,1019.8
6.5,0.4,78.0,53.0,11.5,0,1019.7,1024.0
5.8,0.0,81.0,54.0,11.6,0,1020.5,1023.8
7.7,0.0,74.0,71.0,14.9,0,1022.9,1024.0
8.0,1.0,100.0,27.0,14.8,0,1020.6,1023.4
13.8,1.6,98.0,99.0,13.8,1,1020.9,1025.0
12.8,7.2,87.0,65.0,17.4,1,1013.0,1017.3
7.1,2.0,76.0,69.0,12.6,1,1021.7,1019.1
6.8,0.0,72.0,61.0,8.2,0,1026.7,1029.9
8.1,0.0,65.0,58.0,10.3,0,1023.3,1026.7
9.9,0.0,66.0,60.0,13.4,0,1015.2,1019.1
12.6,0.0,78.0,54.0,15.7,0,1009.5,1013.8
12.1,0.0,89.0,64.0,14.9,0,1005.7,1007.4
4.5,0.0,87.0,83.0,10.6,0,1007.1,1008.9
6.0,0.0,87.0,55.0,9.5,0,1011.6,1010.6
1.9,0.0,69.0,46.0,8.0,0,1018.4,1019.6
3.0,0.0,65.0,42.0,9.8,0,1024.2,1026.7
0.4,0.0,77.0,47.0,9.7,0,1028.1,1031.2
6.4,0.0,67.0,59.0,13.1,0,1028.9,1031.8
5.9,0.0,72.0,62.0,13.1,0,1026.7,1029.7
8.6,0.2,94.0,62.0,13.0,0,1019.5,1024.0
7.8,0.0,73.0,49.0,15.8,0,1015.8,1018.7
5.6,0.0,100.0,60.0,10.0,0,1013.7,1018.2
6.7,0.0,69.0,42.0,14.5,0,1004.3,1009.1
6.6,0.0,45.0,45.0,10.9,0,1014.2,1013.0
8.0,0.0,46.0,43.0,11.1,0,1017.1,1017.1
3.9,0.0,65.0,43.0,9.0,0,1015.7,1020.0
0.6,0.0,56.0,56.0,12.4,0,1015.2,1017.0
9.2,0.0,61.0,92.0,10.9,0,1006.0,1008.2
9.5,4.8,68.0,51.0,11.6,1,1009.9,1009.7
9.9,0.0,60.0,62.0,12.6,0,1011.6,1013.3
4.8,0.0,51.0,51.0,8.2,0,1017.9,1016.3
-3.9,0.6,73.0,49.0,3.9,0,1025.4,1026.0
-0.9,0.0,69.0,49.0,10.4,0,1032.0,1033.5
0.8,0.0,76.0,44.0,8.6,0,1034.0,1037.6
-2.4,0.0,88.0,38.0,4.3,0,1032.3,1037.1
-2.3,0.0,83.0,34.0,3.5,0,1026.9,1033.2
2.9,0.0,93.0,98.0,8.3,0,1014.8,1020.7
8.3,7.8,85.0,59.0,13.9,1,1014.6,1015.6
1.5,0.0,86.0,44.0,7.2,0,1018.8,1020.7
7.2,0.0,61.0,52.0,10.3,0,1024.8,1023.4
-1.7,0.2,75.0,42.0,5.3,0,1028.5,1031.1
-4.9,0.0,82.0,39.0,1.5,0,1030.8,1033.3
-1.5,0.0,89.0,51.0,2.7,0,1029.7,1032.8
-3.4,0.0,87.0,45.0,2.5,0,1026.4,1031.0
0.3,0.0,83.0,60.0,6.1,0,1022.5,1026.1
2.9,0.0,99.0,80.0,7.8,0,1020.8,1024.6
7.5,1.2,60.0,46.0,13.5,1,1020.7,1020.5
-2.7,0.0,98.0,48.0,-0.2,0,1017.6,1023.2
-0.9,0.0,95.0,48.0,2.6,0,1013.0,1016.3
1.9,1.0,61.0,31.0,4.8,0,1019.2,1017.6
-6.3,0.0,79.0,47.0,0.4,0,1023.8,1025.9
-3.6,0.0,70.0,46.0,3.3,0,1021.5,1024.8
-5.3,0.0,89.0,53.0,-0.4,0,1017.8,1022.5
-0.5,1.6,92.0,44.0,4.7,1,1021.0,1020.8
-4.1,0.8,99.0,55.0,0.3,0,1028.3,1030.3
-3.0,0.0,99.0,39.0,-0.1,0,1025.0,1029.8
-0.2,0.0,58.0,46.0,12.0,0,1020.1,1023.9
9.1,0.0,70.0,59.0,10.1,0,1021.9,1020.8
-0.6,0.0,60.0,49.0,6.8,0,1032.3,1032.5
-3.5,0.0,82.0,49.0,1.9,0,1034.8,1038.8
-3.6,0.0,88.0,40.0,2.5,0,1032.0,1036.1
-1.0,0.0,92.0,59.0,4.1,0,1027.9,1032.3
-0.9,0.0,99.0,53.0,2.8,0,1026.5,1030.2
1.2,0.0,94.0,64.0,7.1,0,1026.2,1029.8
7.1,16.4,100.0,100.0,10.8,1,1018.5,1022.3
10.5,28.2,100.0,100.0,10.8,1,1009.9,1012.4
7.5,28.8,100.0,97.0,9.2,1,1015.4,1016.4
4.6,6.2,72.0,57.0,7.4,1,1019.5,1020.4
0.4,0.4,65.0,53.0,4.4,0,1024.1,1025.9
-4.0,0.0,92.0,50.0,0.8,0,1027.3,1029.7
-4.9,0.0,89.0,57.0,0.8,0,1025.9,1029.8
-2.1,0.0,99.0,66.0,3.3,0,1023.7,1026.7
3.3,0.0,94.0,69.0,9.0,0,1021.1,1023.8
3.5,0.0,100.0,57.0,5.2,0,1024.7,1025.6
-1.2,0.0,81.0,45.0,5.9,0,1031.6,1034.4
-2.6,0.0,99.0,79.0,-0.1,0,1030.9,1034.3
-0.8,0.0,98.0,54.0,2.1,0,1032.3,1035.2
-2.4,0.0,84.0,48.0,4.0,0,1030.3,1034.6
-1.4,0.0,93.0,70.0,4.1,0,1025.8,1029.7
-2.2,0.0,99.0,55.0,-1.0,0,1024.0,1028.3
-1.6,0.0,93.0,47.0,2.6,0,1018.8,1021.7
-6.5,0.0,79.0,39.0,-0.4,0,1025.2,1028.5
-4.8,0.0,90.0,50.0,0.2,0,1022.1,1023.7
-4.1,0.0,99.0,86.0,-0.5,0,1019.9,1023.7
-0.5,0.0,96.0,60.0,2.2,0,1015.5,1018.2
-3.4,0.0,95.0,57.0,2.7,0,1022.4,1022.4
-2.7,0.0,88.0,41.0,2.9,0,1027.5,1029.7
-1.4,0.0,81.0,47.0,5.6,0,1026.2,1030.9
-0.7,1.0,100.0,80.0,4.4,0,1018.8,1022.5
3.6,9.2,97.0,90.0,8.1,1,1008.8,1015.1
3.1,13.0,87.0,61.0,3.7,1,1001.4,1004.7
3.7,1.4,63.0,50.0,8.4,1,1005.9,1004.1
5.1,0.0,58.0,60.0,7.5,0,1011.7,1011.5
1.3,0.0,93.0,80.0,3.3,0,1017.2,1017.8
1.3,3.2,80.0,69.0,6.8,1,1015.2,1018.7
4.1,0.2,58.0,43.0,5.7,0,1016.6,1015.5
-0.9,0.0,65.0,55.0,5.9,0,1028.9,1028.0
-3.9,0.0,87.0,50.0,2.4,0,1031.9,1034.5
-3.9,0.0,87.0,41.0,1.4,0,1032.3,1036.2
-3.7,0.0,100.0,52.0,1.8,0,1028.9,1033.3
1.1,0.0,100.0,86.0,4.1,0,1024.4,1027.0
4.1,18.6,100.0,90.0,7.2,1,1024.8,1027.7
1.7,1.2,100.0,90.0,5.0,1,1015.4,1020.4
4.9,1.6,72.0,55.0,8.5,1,1016.8,1017.3
8.1,0.0,67.0,58.0,10.0,0,1015.3,1015.6
2.4,0.0,50.0,42.0,5.7,0,1026.1,1024.8
-4.0,0.0,84.0,49.0,2.1,0,1031.7,1034.7
-3.4,0.0,85.0,48.0,3.4,0,1030.6,1036.0
0.0,0.0,67.0,50.0,7.0,0,1020.8,1025.6
3.4,0.0,70.0,40.0,8.2,0,1019.7,1021.4
2.8,0.0,70.0,68.0,8.6,0,1013.4,1016.4
7.9,18.0,100.0,85.0,8.3,1,1011.9,1014.4
4.9,21.2,57.0,47.0,8.4,1,1014.8,1013.5
-4.4,0.0,81.0,48.0,1.5,0,1017.9,1022.8
-1.7,0.0,94.0,70.0,2.6,0,1010.0,1013.4
-2.4,0.0,72.0,39.0,4.2,0,1016.8,1017.1
-4.3,0.0,99.0,54.0,0.4,0,1021.6,1024.9
-2.6,0.0,84.0,38.0,4.5,0,1022.4,1026.1
-4.1,0.0,82.0,50.0,2.5,0,1019.3,1024.8
2.4,0.0,54.0,53.0,9.0,0,1012.7,1016.8
3.5,0.0,59.0,40.0,9.5,0,1011.6,1013.9
-3.2,0.0,92.0,92.0,1.6,0,1003.9,1005.8
-2.8,4.0,84.0,47.0,3.5,1,1016.8,1016.1
-3.9,0.0,83.0,53.0,3.5,0,1023.6,1025.9
-0.7,0.0,86.0,53.0,5.6,0,1029.1,1031.8
5.6,0.0,76.0,33.0,9.3,0,1021.4,1027.7
-0.6,0.0,65.0,64.0,9.6,0,1014.4,1016.8
-3.5,0.0,74.0,40.0,3.2,0,1020.3,1021.4
-3.1,0.0,83.0,48.0,3.7,0,1024.8,1027.5
0.8,0.0,86.0,47.0,6.3,0,1025.0,1028.9
-2.8,0.0,81.0,51.0,5.4,0,1021.7,1026.3
5.0,2.2,75.0,45.0,12.9,1,1016.7,1020.4
10.8,0.0,83.0,73.0,12.2,0,1019.0,1020.6
8.9,0.0,78.0,89.0,10.8,0,1018.2,1020.7
6.2,24.6,74.0,82.0,9.1,1,1019.7,1019.7
6.7,5.6,71.0,68.0,9.8,1,1021.9,1024.8
8.8,1.0,99.0,59.0,9.5,0,1016.1,1020.1
2.8,2.4,81.0,71.0,8.5,1,1020.4,1021.3
3.0,0.2,71.0,43.0,8.8,0,1018.6,1022.4
-1.7,0.0,80.0,52.0,4.5,0,1018.6,1022.1
-1.3,0.0,59.0,50.0,7.2,0,1014.6,1018.9
-2.3,0.0,78.0,53.0,4.9,0,1013.0,1017.0
-2.1,0.0,89.0,29.0,4.4,0,1010.8,1017.4
4.2,7.4,84.0,67.0,10.0,1,1009.1,1006.2
2.0,2.0,69.0,51.0,10.8,1,1019.1,1022.4
0.0,0.0,81.0,38.0,7.9,0,1019.4,1023.1
5.0,0.0,73.0,59.0,9.0,0,1019.4,1024.4
4.6,0.0,61.0,41.0,11.5,0,1015.1,1015.6
4.6,0.0,55.0,53.0,9.9,0,1015.4,1018.4
-1.7,0.0,66.0,55.0,8.3,0,1022.2,1023.8
2.9,0.0,54.0,43.0,10.6,0,1028.9,1031.6
0.0,0.0,75.0,47.0,9.3,0,1027.1,1032.0
0.4,0.0,75.0,32.0,10.7,0,1025.2,1029.6
2.5,0.0,69.0,30.0,11.3,0,1025.2,1029.1
2.3,0.0,70.0,39.0,12.4,0,1020.3,1025.9
5.6,0.0,53.0,43.0,16.4,0,1012.9,1013.9
-0.9,0.0,63.0,47.0,9.8,0,1014.3,1018.2
0.8,0.0,65.0,32.0,10.3,0,1018.3,1019.7
3.0,0.0,54.0,48.0,11.0,0,1025.7,1027.6
3.6,0.0,67.0,63.0,11.9,0,1023.9,1027.7
5.7,0.2,68.0,45.0,11.2,0,1020.0,1024.8
2.0,0.0,73.0,44.0,12.2,0,1015.5,1020.0
3.7,0.0,59.0,47.0,9.9,0,1019.3,1018.7
2.6,0.0,54.0,40.0,7.1,0,1026.7,1028.7
2.5,0.0,67.0,41.0,8.0,0,1026.5,1028.4
5.6,0.0,60.0,43.0,9.8,0,1028.9,1031.8
8.0,0.0,60.0,43.0,12.3,0,1025.5,1029.8
0.2,0.0,63.0,41.0,11.0,0,1019.9,1025.0
0.9,0.0,72.0,41.0,10.6,0,1016.6,1021.5
3.0,0.0,59.0,30.0,13.8,0,1015.5,1019.1
1.5,0.0,65.0,35.0,12.9,0,1019.8,1022.3
11.5,0.0,66.0,25.0,15.7,0,1024.0,1026.1
2.4,0.0,58.0,32.0,14.5,0,1030.4,1034.3
3.5,0.0,59.0,25.0,15.8,0,1026.4,1032.4
7.1,0.0,78.0,24.0,12.2,0,1024.2,1025.7
10.5,0.0,57.0,12.0,16.1,0,1022.9,1026.3
6.7,0.0,53.0,14.0,16.7,0,1020.6,1024.9
7.9,0.0,59.0,65.0,16.5,0,1032.3,1029.2
9.8,0.0,62.0,55.0,12.1,0,1035.4,1038.6
8.5,0.2,81.0,43.0,12.6,0,1028.1,1033.7
7.2,10.0,83.0,37.0,12.6,1,1025.6,1029.8
7.5,0.0,77.0,56.0,13.9,0,1019.6,1022.9
8.6,0.0,66.0,30.0,16.2,0,1013.4,1017.0
10.6,0.0,67.0,52.0,12.6,0,1021.6,1022.9
10.6,0.0,68.0,39.0,15.8,0,1023.1,1026.4
8.1,0.0,78.0,28.0,16.0,0,1020.8,1025.4
8.4,0.0,64.0,26.0,19.9,0,1019.9,1023.0
13.1,0.0,56.0,36.0,20.3,0,1022.0,1023.9
10.5,2.2,84.0,60.0,15.3,1,1026.4,1029.0
14.1,0.0,76.0,45.0,16.0,0,1021.2,1025.9
10.9,0.0,70.0,35.0,18.5,0,1016.7,1021.4
15.5,5.2,77.0,83.0,19.2,1,1013.3,1014.6
12.8,13.0,89.0,60.0,13.4,1,1013.6,1013.7
10.7,0.8,64.0,55.0,12.3,0,1020.6,1022.3
9.3,0.0,70.0,36.0,13.3,0,1019.5,1023.5
5.4,0.0,65.0,30.0,14.6,0,1016.8,1021.6
9.2,0.0,69.0,34.0,16.7,0,1013.5,1016.7
9.3,0.0,54.0,42.0,11.0,0,1024.9,1027.2
8.4,0.0,56.0,34.0,11.4,0,1020.0,1025.2
5.2,0.0,69.0,27.0,14.6,0,1019.7,1023.1
7.0,0.0,60.0,39.0,15.0,0,1018.8,1022.9
9.5,0.0,65.0,43.0,17.5,0,1017.0,1020.1
10.5,2.0,81.0,65.0,15.9,1,1010.4,1015.3
14.1,21.4,87.0,44.0,18.1,1,1009.3,1010.5
13.4,0.0,78.0,63.0,15.5,0,1015.2,1016.7
14.5,0.0,75.0,83.0,16.4,0,1015.3,1017.9
13.2,6.6,99.0,97.0,14.1,1,1007.9,1012.6
14.1,37.4,77.0,60.0,18.5,1,1006.0,1007.7
12.4,0.2,76.0,42.0,17.9,0,1010.8,1011.4
10.6,0.0,58.0,43.0,14.8,0,1018.4,1020.3
9.5,0.0,77.0,35.0,13.8,0,1015.1,1020.8
10.4,0.0,62.0,73.0,19.4,0,1013.1,1015.7
13.4,5.4,77.0,84.0,15.1,1,1020.0,1020.9
14.7,8.0,93.0,70.0,16.2,1,1015.5,1018.5
12.9,25.4,98.0,62.0,14.5,1,1010.3,1013.6
11.1,2.2,84.0,80.0,11.7,1,1013.4,1014.8
10.3,5.2,56.0,40.0,13.0,1,1016.4,1018.4
7.5,0.0,69.0,39.0,13.9,0,1015.7,1019.4
9.0,0.0,71.0,32.0,16.4,0,1014.1,1018.3
10.8,0.0,43.0,29.0,21.7,0,1011.4,1013.9
11.3,0.0,63.0,25.0,18.9,0,1012.4,1016.6
13.9,0.0,50.0,21.0,24.0,0,1008.0,1012.1
15.6,0.0,55.0,35.0,17.4,0,1014.0,1014.9
13.7,0.0,71.0,37.0,15.5,0,1013.4,1018.6
8.6,0.0,62.0,29.0,17.1,0,1009.4,1012.2
9.0,0.0,64.0,27.0,16.4,0,1011.6,1016.3
5.7,0.0,50.0,20.0,18.7,0,1006.3,1012.3
18.5,0.0,44.0,30.0,21.0,0,1003.8,1000.3
1.8,0.0,41.0,25.0,12.8,0,1011.6,1014.9
9.1,0.0,65.0,34.0,16.2,0,1013.1,1016.8
15.8,0.0,66.0,29.0,18.8,0,1009.1,1012.6
8.5,0.0,61.0,26.0,17.8,0,1008.3,1011.0
10.0,0.0,31.0,16.0,24.4,0,1006.4,1009.6
12.1,0.0,43.0,26.0,17.0,0,1014.6,1013.0
6.0,0.0,57.0,29.0,14.1,0,1021.7,1025.8
10.5,0.0,55.0,16.0,17.4,0,1019.5,1024.8
9.1,0.0,57.0,25.0,19.1,0,1016.2,1021.2
10.8,0.0,42.0,24.0,21.3,0,1014.7,1019.4
16.4,0.0,68.0,40.0,19.2,0,1017.0,1020.2
18.0,0.0,61.0,64.0,20.5,0,1014.7,1016.2
18.1,0.0,69.0,35.0,22.2,0,1012.1,1014.7
12.4,0.0,66.0,22.0,19.0,0,1010.0,1014.2
10.5,0.0,36.0,23.0,23.2,0,1003.4,1005.0
6.3,0.0,43.0,18.0,15.0,0,1010.3,1012.9
12.2,0.0,60.0,27.0,16.8,0,1013.0,1017.3
6.4,0.0,43.0,14.0,18.9,0,1011.8,1015.3
10.6,0.0,40.0,25.0,18.9,0,1012.6,1014.7
13.6,0.0,59.0,67.0,21.7,0,1013.8,1015.3
10.7,7.4,72.0,35.0,17.4,1,1014.0,1017.7
13.7,0.0,59.0,27.0,22.9,0,1012.5,1016.3
15.3,0.0,46.0,20.0,26.2,0,1011.4,1014.8
14.9,0.0,33.0,18.0,26.3,0,1007.1,1012.5
20.0,0.2,79.0,25.0,20.9,0,1015.0,1014.7
14.7,0.2,55.0,40.0,15.2,0,1019.1,1022.8
14.5,0.0,57.0,41.0,17.7,0,1015.0,1019.5
12.3,0.8,56.0,31.0,18.0,0,1016.0,1019.7
9.8,0.0,57.0,29.0,17.7,0,1010.8,1017.1
12.5,0.0,61.0,100.0,20.4,0,1004.2,1005.9
11.9,22.2,47.0,32.0,13.4,1,1016.4,1016.2
7.5,0.0,39.0,27.0,14.1,0,1020.4,1023.3
10.1,0.0,63.0,22.0,16.4,0,1017.3,1021.8
10.3,0.0,63.0,24.0,18.6,0,1014.9,1018.5
11.7,0.0,46.0,17.0,20.9,0,1013.5,1017.8
15.0,0.0,54.0,14.0,22.7,0,1009.4,1015.0
18.2,0.0,53.0,37.0,21.5,0,1009.5,1011.8
16.1,0.0,61.0,45.0,19.7,0,1013.3,1014.5
14.5,5.4,90.0,64.0,15.1,1,1015.9,1017.1
14.0,8.6,100.0,71.0,14.7,1,1014.5,1016.7
14.7,2.8,73.0,74.0,16.5,1,1013.2,1013.8
13.5,0.0,59.0,37.0,17.0,0,1014.4,1015.2
8.9,0.0,70.0,31.0,16.7,0,1015.9,1018.9
13.7,0.0,67.0,32.0,19.7,0,1015.5,1019.7
14.5,0.0,61.0,27.0,22.9,0,1014.0,1018.6
15.5,0.0,59.0,17.0,23.8,0,1009.4,1013.0
18.3,0.0,34.0,21.0,27.5,0,1010.2,1011.1
14.6,0.0,54.0,22.0,22.3,0,1012.5,1017.5
22.0,0.0,36.0,50.0,29.7,0,1010.9,1011.8
9.4,11.8,54.0,42.0,12.4,1,1023.0,1023.3
9.7,0.0,59.0,41.0,14.3,0,1023.9,1026.5
8.5,0.0,57.0,33.0,16.4,0,1019.8,1024.3
11.1,0.0,78.0,26.0,15.4,0,1014.3,1019.5
11.9,0.0,54.0,21.0,21.4,0,1011.8,1016.6
15.5,0.0,60.0,22.0,20.8,0,1009.1,1012.8
16.1,0.0,54.0,36.0,23.8,0,1007.0,1010.7
19.1,3.8,83.0,93.0,22.5,1,1007.4,1009.7
17.1,14.6,79.0,42.0,19.0,1,1006.6,1007.5
17.5,2.1640426951300866,76.0,53.0,18.0,0,1008.4,1011.9
17.2,0.6,77.0,59.0,18.6,0,1010.9,1013.4
13.0,19.8,75.0,53.0,19.2,1,1014.4,1016.8
17.7,0.0,80.0,72.0,18.1,0,1011.6,1014.5
16.0,4.8,76.0,42.0,19.8,1,1003.0,1007.3
15.8,0.0,73.0,82.0,22.6,0,1001.2,1001.1
11.9,9.8,82.0,89.0,16.6,1,1002.0,1004.3
11.8,26.4,90.0,77.0,14.1,1,1003.0,1003.6
12.2,9.0,99.0,59.0,13.1,1,1000.7,1002.7
9.3,15.6,76.0,38.0,16.0,1,1002.5,1005.8
14.8,0.0,76.0,57.0,18.9,0,1002.8,1003.1
14.1,6.8,72.0,43.0,15.5,1,1012.3,1013.6
13.3,0.0,66.0,44.0,15.9,0,1016.9,1018.4
14.7,0.0,64.0,47.0,17.7,0,1015.6,1018.8
9.4,0.0,77.0,34.0,15.9,0,1014.5,1017.9
12.0,0.0,71.0,26.0,19.0,0,1016.0,1018.8
17.2,0.0,66.0,41.0,20.6,0,1016.6,1020.4
13.3,2.1640426951300866,73.0,29.0,19.1,0,1010.2,1015.2
15.4,0.0,70.0,45.0,21.4,0,1011.6,1014.5
15.4,0.0,76.0,49.0,19.6,0,1012.9,1016.4
16.1,0.0,78.0,25.0,21.3,0,1008.9,1013.3
15.5,0.0,59.0,25.0,22.6,0,1006.5,1008.2
17.3,0.0,72.0,41.0,18.8,0,1006.9,1011.6
9.3,0.0,53.0,34.0,17.0,0,1006.0,1008.8
10.4,0.0,49.0,40.0,13.7,0,1006.5,1010.9
9.3,0.0,63.0,33.0,16.2,0,1005.9,1009.0
15.9,0.0,71.0,26.0,20.0,0,1009.0,1011.0
13.9,0.0,75.0,40.0,19.3,0,1016.3,1017.9
17.4,0.0,74.0,43.0,18.9,0,1022.6,1025.2
13.9,0.0,71.0,32.0,20.5,0,1019.9,1024.6
14.3,0.0,63.0,29.0,20.6,0,1015.6,1020.4
15.1,0.0,57.0,24.0,22.6,0,1010.9,1015.1
14.1,0.0,38.0,17.0,25.9,0,1008.8,1012.1
16.0,0.0,70.0,25.0,21.3,0,1012.8,1015.0
16.9,0.0,69.0,56.0,19.8,0,1017.7,1019.1
15.0,0.0,68.0,35.0,19.7,0,1014.6,1018.2
18.4,0.0,72.0,52.0,18.9,0,1018.6,1020.9
15.7,0.0,73.0,32.0,19.1,0,1017.9,1021.5
14.3,0.0,76.0,27.0,19.1,0,1017.3,1020.8
12.6,0.0,57.0,26.0,20.0,0,1017.7,1021.3
14.4,11.0,81.0,32.0,18.4,1,1018.0,1021.6
14.2,0.0,79.0,26.0,19.0,0,1017.3,1020.9
14.5,3.0,79.0,15.0,19.0,1,1018.8,1022.4
14.0,0.0,83.0,26.0,18.1,0,1017.7,1021.6
13.4,0.0,70.0,28.0,20.2,0,1020.3,1024.0
14.1,0.0,78.0,31.0,19.7,0,1017.4,1021.6
16.7,0.0,73.0,41.0,20.3,0,1018.0,1021.3
18.7,17.2,99.0,72.0,18.7,1,1018.7,1019.9
14.7,12.0,87.0,42.0,18.8,1,1017.4,1020.1
16.3,0.6,87.0,51.0,19.1,0,1016.4,1020.4
18.0,0.0,89.0,57.0,20.4,0,1014.0,1017.4
15.9,5.6,72.0,59.0,18.5,1,1019.2,1020.3
15.4,0.0,68.0,47.0,17.4,0,1017.9,1021.4
15.1,0.0,77.0,45.0,16.8,0,1010.8,1017.1
15.6,2.1640426951300866,100.0,48.0,16.6,0,996.6,1000.9
6.3,4.6,65.0,34.0,10.9,1,1010.1,1010.4
9.0,0.0,62.0,43.0,11.0,0,1016.1,1018.1
10.3,0.0,66.0,43.0,12.4,0,1015.9,1019.0
10.3,0.0,65.0,40.0,13.8,0,1015.1,1018.5
6.0,0.0,99.0,38.0,10.5,0,1015.5,1018.2
10.3,0.0,72.0,57.0,14.3,0,1019.6,1020.9
12.3,0.2,96.0,42.0,14.2,0,1015.4,1018.5
12.4,0.0,78.0,29.0,15.8,0,1014.6,1017.9
