MinTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,RainToday,Temp3pm
12.7,0.0,33.0,2.0,65.0,58.0,0,19.3
11.8,0.0,100.0,19.0,54.0,40.0,0,21.6
14.5,0.0,39.0,11.0,46.0,50.0,0,20.3
11.6,0.0,46.0,17.0,67.0,63.0,0,14.1
12.3,0.0,24.0,15.0,62.0,61.0,0,16.6
12.5,0.0,20.0,11.0,71.0,63.0,0,17.0
14.3,0.0,35.0,15.0,64.0,55.0,0,17.8
10.8,0.0,19.0,6.0,70.0,65.0,0,17.8
11.5,3.594902749832327,46.0,13.0,83.0,89.0,0,15.9
15.1,3.594902749832327,48.0,30.0,76.0,82.0,0,16.0
15.5,0.2,35.0,13.0,83.0,86.0,0,15.9
12.6,1.8,48.0,9.0,73.0,89.0,1,14.0
9.8,55.2,56.0,26.0,90.0,78.0,1,13.5
9.0,0.4,43.0,19.0,60.0,64.0,0,13.9
10.6,0.0,26.0,13.0,72.0,66.0,0,15.3
10.7,0.0,33.0,17.0,64.0,44.0,0,17.5
10.8,0.0,30.0,17.0,58.0,49.0,0,18.4
13.6,0.4,41.0,15.0,49.0,56.0,0,18.8
11.8,0.0,41.0,13.0,75.0,80.0,0,16.2
10.4,0.4,31.0,15.0,62.0,50.0,0,16.7
11.5,0.0,31.0,4.0,54.0,52.0,0,18.1
9.8,0.0,19.0,7.0,64.0,58.0,0,16.5
10.3,0.0,19.0,9.0,72.0,69.0,0,16.6
12.4,0.0,30.0,17.0,66.0,54.0,0,18.5
9.3,0.0,46.0,20.0,50.0,64.0,0,14.7
7.9,0.0,65.0,26.0,54.0,48.0,0,15.0
7.9,0.0,43.0,20.0,52.0,55.0,0,13.2
6.1,0.0,28.0,13.0,55.0,38.0,0,14.9
8.3,0.0,28.0,4.0,55.0,50.0,0,17.0
9.6,0.0,41.0,17.0,50.0,33.0,0,15.5
10.4,0.0,43.0,26.0,57.0,74.0,0,13.6
8.6,0.0,30.0,15.0,72.0,67.0,0,13.4
7.2,0.4,20.0,7.0,70.0,57.0,0,15.8
10.9,0.0,50.0,0.0,72.0,65.0,0,14.3
8.1,0.4,70.0,7.0,71.0,51.0,0,18.3
8.2,11.4,74.0,24.0,59.0,47.0,1,13.1
8.3,5.4,76.0,33.0,65.0,44.0,1,16.7
10.6,0.2,74.0,20.0,49.0,40.0,0,15.0
6.5,0.0,30.0,6.0,58.0,54.0,0,13.8
7.0,0.0,39.0,13.0,73.0,82.0,0,9.9
6.7,30.4,70.0,35.0,87.0,61.0,1,12.9
8.2,4.2,54.0,26.0,58.0,67.0,1,12.4
8.7,0.8,28.0,17.0,77.0,69.0,0,14.3
9.0,0.0,15.0,9.0,77.0,69.0,0,14.4
9.5,0.0,39.0,7.0,76.0,64.0,0,17.4
13.2,0.0,39.0,19.0,72.0,64.0,0,16.9
12.2,0.6,22.0,7.0,86.0,79.0,0,14.6
11.4,0.0,24.0,4.0,84.0,69.0,0,17.3
11.6,0.0,41.0,7.0,49.0,36.0,0,18.9
8.4,0.0,74.0,17.0,55.0,37.0,0,18.7
7.9,0.0,74.0,20.0,45.0,35.0,0,13.9
8.7,0.0,41.0,13.0,49.0,57.0,0,14.9
9.6,0.0,33.0,11.0,61.0,58.0,0,15.2
10.0,0.0,39.0,7.0,62.0,41.0,0,18.0
12.2,0.0,57.0,17.0,47.0,59.0,0,15.8
10.8,0.0,67.0,17.0,49.0,37.0,0,20.5
13.2,0.0,83.0,9.0,76.0,37.0,0,22.6
9.7,0.0,54.0,19.0,46.0,38.0,0,15.9
7.2,0.0,41.0,9.0,50.0,52.0,0,11.3
6.7,0.0,57.0,24.0,49.0,44.0,0,14.2
8.1,0.0,46.0,20.0,43.0,36.0,0,14.7
7.9,0.0,28.0,17.0,52.0,54.0,0,14.6
9.7,0.0,35.0,20.0,60.0,60.0,0,14.1
7.2,0.0,26.0,4.0,65.0,70.0,0,15.1
9.5,0.0,39.0,7.0,52.0,37.0,0,20.2
9.6,0.0,39.0,9.0,44.0,31.0,0,18.7
8.3,0.0,76.0,33.0,47.0,42.0,0,14.8
9.4,3.2,50.0,20.0,49.0,31.0,1,17.8
10.8,0.0,31.0,17.0,52.0,51.0,0,15.9
8.7,0.0,30.0,9.0,71.0,71.0,0,15.1
10.9,0.0,46.0,2.0,68.0,48.0,0,19.6
11.3,0.0,61.0,11.0,44.0,33.0,0,18.6
8.7,0.0,35.0,17.0,47.0,54.0,0,12.8
9.1,0.0,19.0,13.0,61.0,66.0,0,15.1
10.8,0.0,37.0,6.0,61.0,71.0,0,17.2
13.1,0.0,35.0,22.0,53.0,76.0,0,18.2
14.9,0.0,57.0,30.0,46.0,48.0,0,23.0
15.1,2.2,30.0,13.0,75.0,70.0,1,17.9
14.2,0.8,69.0,17.0,85.0,93.0,0,15.6
12.2,192.0,87.0,46.0,88.0,83.0,1,13.5
12.6,31.8,39.0,17.0,90.0,93.0,1,16.2
11.3,14.8,35.0,6.0,90.0,81.0,1,18.2
11.8,0.0,56.0,22.0,68.0,62.0,0,16.5
10.0,0.4,30.0,9.0,61.0,56.0,0,16.4
8.0,0.0,46.0,17.0,50.0,62.0,0,15.0
8.4,0.0,39.0,20.0,57.0,62.0,0,15.6
9.7,0.0,30.0,20.0,57.0,48.0,0,15.4
9.9,0.0,41.0,0.0,48.0,71.0,0,15.9
10.4,3.4,56.0,17.0,62.0,40.0,1,18.9
13.2,2.2,54.0,30.0,70.0,66.0,1,16.0
11.9,0.0,31.0,7.0,63.0,78.0,0,15.5
12.3,0.0,37.0,9.0,71.0,76.0,0,15.6
12.9,0.0,50.0,13.0,63.0,41.0,0,20.6
9.9,0.0,54.0,19.0,40.0,39.0,0,17.8
10.6,0.0,39.0,24.0,54.0,59.0,0,15.9
11.5,0.0,37.0,20.0,51.0,57.0,0,17.1
12.0,0.0,46.0,6.0,59.0,66.0,0,18.9
12.7,0.0,26.0,13.0,46.0,65.0,0,20.2
12.5,0.0,28.0,2.0,62.0,69.0,0,20.9
13.0,0.0,50.0,20.0,69.0,78.0,0,19.3
14.8,0.0,69.0,24.0,42.0,26.0,0,28.3
12.2,0.0,35.0,7.0,44.0,71.0,0,16.7
11.9,0.0,54.0,19.0,68.0,70.0,0,15.9
12.7,12.8,48.0,31.0,63.0,63.0,1,16.6
12.0,7.2,33.0,24.0,79.0,65.0,1,16.8
10.4,0.0,31.0,6.0,62.0,72.0,0,17.8
13.6,0.0,39.0,19.0,66.0,81.0,0,19.1
13.9,0.0,61.0,39.0,77.0,54.0,0,15.1
9.6,0.0,81.0,46.0,62.0,69.0,0,13.4
8.9,1.4,65.0,39.0,65.0,68.0,1,13.3
9.8,7.2,63.0,35.0,73.0,69.0,1,15.5
11.4,14.6,48.0,19.0,84.0,70.0,1,16.8
12.0,3.6,52.0,28.0,64.0,66.0,1,16.1
10.9,0.2,19.0,11.0,50.0,59.0,0,18.2
13.1,0.0,43.0,15.0,56.0,78.0,0,19.3
14.3,0.0,44.0,22.0,74.0,71.0,0,17.4
13.9,2.4,46.0,20.0,78.0,80.0,1,20.5
15.5,0.0,44.0,9.0,73.0,71.0,0,20.3
16.6,0.0,39.0,11.0,50.0,75.0,0,22.6
19.3,0.0,48.0,19.0,46.0,15.0,0,32.6
15.4,0.0,30.0,7.0,66.0,64.0,0,25.3
19.5,0.0,41.0,9.0,26.0,64.0,0,24.1
17.9,0.0,81.0,43.0,74.0,69.0,0,16.6
16.1,0.0,35.0,9.0,58.0,65.0,0,18.6
17.0,0.0,46.0,24.0,63.0,65.0,0,20.6
15.1,0.0,20.0,7.0,74.0,74.0,0,22.0
15.2,0.0,50.0,0.0,62.0,82.0,0,20.1
17.3,1.0,52.0,6.0,57.0,71.0,0,22.8
15.1,2.8,41.0,17.0,89.0,88.0,1,17.1
15.3,2.2,43.0,6.0,84.0,74.0,1,21.5
17.9,0.0,48.0,15.0,73.0,78.0,0,20.9
18.3,0.0,31.0,11.0,65.0,75.0,0,22.3
18.2,0.0,46.0,20.0,76.0,80.0,0,20.1
17.7,2.0,30.0,15.0,76.0,68.0,1,19.9
18.1,0.0,41.0,17.0,84.0,81.0,0,21.9
18.6,0.0,39.0,17.0,83.0,72.0,0,21.9
19.4,0.0,35.0,9.0,56.0,57.0,0,23.3
17.2,2.0,72.0,26.0,90.0,88.0,1,17.8
13.9,4.8,52.0,17.0,71.0,62.0,1,17.8
12.8,0.0,43.0,9.0,64.0,66.0,0,20.4
16.1,0.2,43.0,13.0,76.0,72.0,0,21.4
18.3,0.0,76.0,13.0,42.0,39.0,0,25.8
14.5,7.0,63.0,35.0,70.0,64.0,1,16.4
12.2,2.0,37.0,19.0,72.0,57.0,1,19.5
14.8,0.0,28.0,9.0,54.0,50.0,0,21.0
13.9,0.0,46.0,11.0,56.0,66.0,0,21.4
15.9,0.0,48.0,17.0,75.0,77.0,0,20.5
16.6,0.0,61.0,19.0,81.0,81.0,0,21.0
18.3,6.4,44.0,11.0,82.0,70.0,1,23.4
16.6,1.2,41.0,15.0,93.0,91.0,1,17.2
16.1,9.4,48.0,15.0,95.0,95.0,1,17.4
15.8,38.0,54.0,31.0,94.0,91.0,1,19.1
17.6,8.4,48.0,20.0,74.0,82.0,1,20.1
16.9,11.4,44.0,9.0,89.0,93.0,1,16.2
14.5,3.8,50.0,33.0,71.0,76.0,1,18.2
13.1,0.2,22.0,6.0,63.0,64.0,0,20.7
15.7,0.0,52.0,15.0,75.0,70.0,0,22.0
18.3,0.0,39.0,20.0,79.0,86.0,0,19.9
17.3,1.6,39.0,15.0,81.0,83.0,1,20.4
16.9,2.0,39.0,15.0,77.0,83.0,1,20.5
16.2,7.6,46.0,20.0,89.0,91.0,1,17.2
14.3,80.8,50.0,31.0,74.0,70.0,1,18.8
13.7,0.0,26.0,17.0,65.0,59.0,0,20.0
15.0,0.0,52.0,13.0,56.0,62.0,0,21.3
19.3,0.0,56.0,17.0,38.0,16.0,0,35.2
17.3,0.0,28.0,6.0,75.0,78.0,0,23.5
20.1,0.0,69.0,11.0,84.0,80.0,0,24.9
18.8,0.0,50.0,24.0,71.0,63.0,0,18.9
16.9,0.4,35.0,6.0,73.0,67.0,0,19.8
17.7,0.0,43.0,19.0,71.0,79.0,0,20.3
16.9,0.0,56.0,9.0,75.0,72.0,0,22.1
18.4,0.0,54.0,11.0,62.0,77.0,0,23.5
21.8,0.0,98.0,22.0,42.0,18.0,0,34.3
14.8,0.0,31.0,9.0,63.0,72.0,0,19.8
17.4,0.0,31.0,22.0,82.0,85.0,0,19.7
17.8,1.6,56.0,17.0,87.0,82.0,1,22.1
16.2,0.2,54.0,9.0,75.0,77.0,0,21.9
18.9,0.0,52.0,19.0,31.0,72.0,0,24.6
17.1,0.2,57.0,31.0,80.0,68.0,0,17.0
15.6,0.0,28.0,19.0,65.0,62.0,0,20.3
14.4,0.0,28.0,6.0,67.0,58.0,0,21.7
15.7,0.0,37.0,19.0,60.0,69.0,0,22.0
16.0,0.0,24.0,15.0,80.0,72.0,0,23.2
18.1,0.0,33.0,6.0,76.0,70.0,0,22.7
19.5,0.2,46.0,17.0,86.0,87.0,0,20.0
19.1,1.0,61.0,11.0,81.0,81.0,0,21.1
18.2,0.0,39.0,0.0,84.0,80.0,0,22.0
19.1,0.0,76.0,15.0,81.0,14.0,0,33.6
17.4,0.0,28.0,13.0,71.0,65.0,0,18.2
17.0,0.0,50.0,15.0,76.0,71.0,0,21.6
16.3,0.0,15.0,9.0,81.0,69.0,0,23.6
16.8,0.0,30.0,7.0,76.0,78.0,0,23.0
19.3,0.6,91.0,24.0,88.0,92.0,0,18.2
14.6,35.8,33.0,7.0,78.0,75.0,1,22.9
19.9,0.0,39.0,19.0,75.0,74.0,0,23.1
19.8,0.0,46.0,11.0,42.0,74.0,0,23.0
18.1,0.0,56.0,17.0,83.0,77.0,0,23.0
20.4,0.0,48.0,20.0,75.0,95.0,0,18.6
17.1,38.0,44.0,15.0,81.0,95.0,1,17.5
16.8,16.6,28.0,20.0,77.0,74.0,1,20.6
16.8,0.6,33.0,9.0,83.0,64.0,0,22.2
16.8,0.0,35.0,9.0,69.0,67.0,0,22.2
19.6,0.0,67.0,26.0,74.0,87.0,0,21.4
16.3,4.4,67.0,20.0,72.0,63.0,1,19.1
14.9,2.6,52.0,28.0,78.0,71.0,1,18.2
15.7,0.0,28.0,19.0,63.0,57.0,0,21.3
13.3,0.0,46.0,6.0,63.0,63.0,0,22.0
17.3,0.0,33.0,9.0,68.0,69.0,0,23.2
17.7,0.0,31.0,7.0,68.0,67.0,0,23.0
17.4,0.0,24.0,9.0,77.0,71.0,0,22.5
18.6,0.0,33.0,24.0,77.0,72.0,0,22.1
18.7,2.8,50.0,19.0,91.0,93.0,1,18.5
18.1,44.2,39.0,30.0,74.0,85.0,1,18.4
17.9,16.2,59.0,26.0,89.0,88.0,1,19.2
16.2,20.2,83.0,39.0,78.0,81.0,1,18.1
15.7,0.2,20.0,9.0,68.0,65.0,0,22.5
18.4,0.0,28.0,9.0,73.0,66.0,0,23.3
17.7,0.0,43.0,15.0,75.0,75.0,0,24.2
20.8,0.0,30.0,13.0,83.0,88.0,0,22.6
21.7,1.0,57.0,11.0,49.0,82.0,0,22.6
18.7,0.0,41.0,7.0,77.0,75.0,0,24.3
22.2,0.0,80.0,13.0,62.0,76.0,0,25.9
13.2,27.8,67.0,20.0,76.0,73.0,1,19.0
14.8,5.4,46.0,20.0,82.0,69.0,1,20.1
15.9,0.6,22.0,17.0,67.0,59.0,0,22.2
16.0,0.0,31.0,7.0,71.0,64.0,0,24.8
18.6,0.0,33.0,17.0,76.0,75.0,0,25.0
23.0,0.0,50.0,19.0,30.0,70.0,0,26.8
22.2,0.0,65.0,15.0,59.0,76.0,0,25.7
22.5,20.2,50.0,13.0,86.0,82.0,1,24.1
21.4,10.6,44.0,33.0,87.0,76.0,1,22.5
19.0,4.6,37.0,13.0,79.0,66.0,1,23.0
19.9,1.0,35.0,7.0,88.0,79.0,0,23.3
20.7,3.8,26.0,13.0,81.0,79.0,1,24.1
21.3,0.0,46.0,17.0,75.0,75.0,0,23.9
22.0,0.0,37.0,6.0,75.0,80.0,0,24.4
20.2,0.0,44.0,9.0,86.0,85.0,0,22.6
18.6,18.2,31.0,13.0,84.0,85.0,1,23.7
21.4,1.0,35.0,11.0,72.0,71.0,0,24.1
20.1,0.2,59.0,2.0,59.0,68.0,0,22.6
16.3,15.2,45.6908422459893,20.0,64.0,64.0,1,24.6
19.5,0.2,61.0,7.0,65.0,72.0,0,26.1
18.4,18.2,72.0,33.0,84.0,64.0,1,22.3
19.7,0.0,61.0,43.0,65.0,63.0,0,23.0
19.8,0.0,44.0,28.0,70.0,67.0,0,23.2
19.4,0.0,22.0,15.0,75.0,71.0,0,24.2
17.9,0.0,26.0,7.0,72.0,66.0,0,24.9
20.2,0.0,39.0,30.0,74.0,64.0,0,24.1
19.8,0.0,50.0,20.0,68.0,62.0,0,25.5
19.7,0.0,26.0,7.0,74.0,71.0,0,25.5
19.7,0.0,31.0,7.0,76.0,70.0,0,26.4
22.2,0.0,52.0,15.0,70.0,70.0,0,25.7
22.2,0.0,43.0,19.0,47.0,81.0,0,23.9
20.8,0.6,39.0,17.0,78.0,77.0,0,24.0
19.4,0.0,46.0,20.0,62.0,74.0,0,22.0
16.6,0.6,39.0,20.0,55.0,47.0,0,22.3
16.9,0.0,28.0,7.0,65.0,59.0,0,24.3
21.4,0.0,43.0,19.0,69.0,74.0,0,26.7
22.1,0.0,57.0,24.0,78.0,77.0,0,24.4
20.3,14.4,28.0,20.0,84.0,78.0,1,23.7
20.5,0.2,43.0,9.0,77.0,75.0,0,27.1
20.0,0.0,44.0,15.0,79.0,68.0,0,26.6
22.1,0.0,46.0,11.0,73.0,77.0,0,25.8
22.2,0.0,39.0,15.0,81.0,75.0,0,26.6
22.6,0.0,57.0,33.0,76.0,80.0,0,23.3
22.0,0.0,26.0,11.0,82.0,77.0,0,24.2
18.8,0.0,20.0,0.0,80.0,66.0,0,25.6
19.5,0.0,43.0,6.0,77.0,80.0,0,21.9
20.1,1.2,41.0,11.0,87.0,68.0,1,25.4
21.6,0.0,50.0,9.0,75.0,69.0,0,25.4
21.7,0.0,54.0,17.0,80.0,76.0,0,25.2
22.2,0.0,39.0,20.0,71.0,74.0,0,24.9
19.3,0.0,44.0,15.0,79.0,70.0,0,24.6
18.4,0.0,44.0,7.0,80.0,74.0,0,24.5
19.5,0.0,41.0,2.0,81.0,80.0,0,23.2
20.1,0.0,26.0,13.0,79.0,74.0,0,23.7
20.5,0.0,37.0,13.0,75.0,79.0,0,22.7
18.3,0.0,28.0,15.0,92.0,83.0,0,22.3
20.1,0.0,33.0,11.0,93.0,86.0,0,22.0
19.4,0.2,30.0,7.0,85.0,77.0,0,24.4
20.2,0.0,31.0,17.0,79.0,71.0,0,23.8
19.7,0.0,48.0,6.0,90.0,87.0,0,21.5
19.2,17.0,50.0,15.0,85.0,71.0,1,22.6
18.0,21.0,50.0,20.0,82.0,78.0,1,22.5
18.7,12.0,31.0,2.0,90.0,71.0,1,23.8
20.0,0.2,57.0,26.0,78.0,70.0,0,26.5
15.4,3.0,54.0,15.0,40.0,45.0,1,20.6
15.4,1.2,61.0,26.0,61.0,77.0,1,19.1
15.2,9.2,56.0,19.0,74.0,78.0,1,19.0
15.2,12.6,59.0,24.0,76.0,68.0,1,20.3
15.8,0.6,28.0,7.0,66.0,54.0,0,22.8
17.2,0.0,31.0,0.0,51.0,49.0,0,26.0
20.7,0.0,31.0,17.0,58.0,64.0,0,23.2
18.3,0.0,31.0,2.0,75.0,74.0,0,23.5
18.3,118.0,33.0,28.0,91.0,75.0,1,22.3
18.3,0.2,35.0,15.0,80.0,77.0,0,22.3
19.1,0.0,37.0,9.0,84.0,90.0,0,20.0
17.9,7.8,39.0,13.0,58.0,54.0,1,23.6
16.5,0.0,44.0,20.0,57.0,61.0,0,21.7
17.2,0.0,48.0,13.0,72.0,69.0,0,24.0
17.7,0.0,50.0,11.0,44.0,26.0,0,28.8
18.1,0.0,33.0,17.0,69.0,78.0,0,20.8
17.3,10.8,37.0,13.0,94.0,84.0,1,20.9
17.7,8.0,50.0,13.0,76.0,77.0,1,23.6
20.0,0.0,48.0,26.0,51.0,77.0,0,24.9
18.6,0.0,52.0,33.0,69.0,61.0,0,18.9
17.3,0.0,28.0,6.0,73.0,78.0,0,20.2
15.9,0.4,26.0,17.0,72.0,67.0,0,21.5
15.5,0.0,24.0,13.0,57.0,53.0,0,23.6
17.3,0.0,35.0,15.0,43.0,69.0,0,21.7
16.9,5.6,50.0,17.0,83.0,73.0,1,19.4
17.1,0.0,28.0,20.0,72.0,66.0,0,21.4
15.7,0.0,43.0,4.0,77.0,70.0,0,21.9
19.0,0.0,44.0,17.0,63.0,72.0,0,22.5
18.9,0.0,28.0,4.0,65.0,69.0,0,23.5
16.3,2.8,44.0,24.0,81.0,75.0,1,19.7
16.5,0.4,48.0,15.0,83.0,91.0,0,17.9
15.9,16.6,20.0,9.0,78.0,77.0,1,21.4
16.6,0.0,22.0,11.0,78.0,76.0,0,21.8
18.3,0.0,37.0,4.0,72.0,80.0,0,22.8
17.0,0.0,46.0,31.0,77.0,81.0,0,19.8
16.4,0.4,65.0,39.0,70.0,75.0,0,17.0
15.0,9.6,35.0,19.0,81.0,69.0,1,19.6
13.8,0.0,20.0,13.0,71.0,66.0,0,20.7
15.1,0.0,26.0,4.0,72.0,71.0,0,21.2
17.4,0.0,50.0,19.0,59.0,70.0,0,21.6
17.0,0.0,33.0,2.0,73.0,75.0,0,22.5
18.2,0.0,35.0,11.0,69.0,73.0,0,21.9
20.5,0.0,24.0,7.0,70.0,70.0,0,23.4
18.6,1.0,35.0,15.0,75.0,80.0,0,22.6
12.5,0.0,35.0,9.0,49.0,64.0,0,20.0
14.1,0.0,44.0,17.0,45.0,25.0,0,24.9
12.6,0.0,30.0,17.0,47.0,74.0,0,20.2
14.3,0.0,39.0,9.0,48.0,63.0,0,20.7
15.5,0.0,35.0,11.0,44.0,58.0,0,21.7
13.1,0.0,30.0,4.0,64.0,73.0,0,22.0
17.7,0.0,39.0,15.0,79.0,83.0,0,19.9
17.4,8.4,48.0,17.0,86.0,79.0,1,21.4
16.1,0.2,70.0,17.0,50.0,37.0,0,23.0
10.8,0.0,63.0,7.0,43.0,38.0,0,17.9
14.5,0.0,74.0,11.0,50.0,44.0,0,21.7
14.0,0.0,78.0,20.0,48.0,33.0,0,24.4
13.7,0.0,24.0,7.0,43.0,61.0,0,21.4
16.7,0.0,43.0,9.0,45.0,60.0,0,20.8
15.6,0.0,39.0,2.0,67.0,74.0,0,21.2
15.7,0.0,59.0,11.0,55.0,24.0,0,25.9
13.1,0.0,43.0,13.0,33.0,45.0,0,20.1
13.5,0.0,46.0,19.0,46.0,36.0,0,21.3
14.8,0.0,44.0,22.0,49.0,64.0,0,19.4
13.6,0.0,20.0,7.0,73.0,71.0,0,19.5
16.4,0.0,35.0,4.0,68.0,75.0,0,21.1
17.3,0.0,56.0,20.0,68.0,22.0,0,21.6
11.9,0.0,46.0,17.0,50.0,27.0,0,20.2
11.6,0.0,35.0,13.0,40.0,48.0,0,17.8
13.5,0.0,37.0,15.0,59.0,52.0,0,19.7
12.6,0.0,72.0,22.0,42.0,33.0,0,16.6
11.2,0.0,59.0,9.0,67.0,57.0,0,15.2
10.5,0.2,43.0,22.0,51.0,30.0,0,18.3
8.0,0.0,24.0,17.0,46.0,52.0,0,16.7
11.6,0.0,33.0,13.0,77.0,92.0,0,13.9
11.9,46.0,33.0,7.0,89.0,87.0,1,14.9
11.2,7.6,35.0,15.0,78.0,69.0,1,16.9
11.6,0.0,22.0,9.0,79.0,73.0,0,17.1
14.0,96.4,102.0,11.0,92.0,90.0,1,18.0
15.8,164.2,96.0,46.0,96.0,89.0,1,19.3
13.9,69.4,80.0,35.0,56.0,54.0,1,15.7
12.9,0.0,50.0,9.0,63.0,47.0,0,16.5
12.7,0.0,54.0,26.0,57.0,46.0,0,18.8
14.8,0.0,87.0,41.0,61.0,35.0,0,21.8
14.3,0.0,56.0,15.0,54.0,44.0,0,19.6
12.4,0.0,54.0,13.0,53.0,32.0,0,18.5
9.0,0.0,28.0,17.0,48.0,48.0,0,15.4
7.7,0.0,41.0,9.0,60.0,49.0,0,19.0
11.5,0.0,31.0,13.0,58.0,37.0,0,20.8
11.3,0.0,20.0,0.0,70.0,62.0,0,18.1
11.5,0.0,33.0,20.0,71.0,49.0,0,19.4
12.7,0.0,43.0,30.0,65.0,71.0,0,17.8
14.9,3.2,46.0,0.0,89.0,88.0,1,16.5
14.4,0.8,48.0,17.0,82.0,95.0,0,15.2
14.8,47.4,76.0,17.0,81.0,57.0,1,17.8
15.2,0.0,76.0,9.0,57.0,41.0,0,16.6
9.5,0.0,81.0,2.0,61.0,41.0,0,17.6
10.0,0.0,48.0,15.0,54.0,43.0,0,16.9
10.2,0.0,80.0,19.0,53.0,40.0,0,13.8
7.3,0.0,69.0,17.0,45.0,34.0,0,13.7
8.1,0.0,28.0,7.0,57.0,54.0,0,14.5
9.3,0.0,39.0,9.0,63.0,71.0,0,10.8
9.2,1.6,41.0,15.0,50.0,47.0,1,15.2
8.6,0.0,20.0,0.0,57.0,49.0,0,16.9
8.6,0.0,50.0,15.0,50.0,40.0,0,14.2
9.0,0.0,61.0,31.0,51.0,37.0,0,15.6
9.9,0.0,43.0,17.0,52.0,41.0,0,16.9
8.9,0.0,30.0,15.0,51.0,37.0,0,17.7
7.5,0.0,20.0,0.0,64.0,54.0,0,15.3
10.4,7.6,59.0,9.0,92.0,66.0,1,16.8
10.9,0.4,70.0,33.0,54.0,59.0,0,14.8
13.3,30.0,80.0,22.0,96.0,90.0,1,14.5
12.6,37.4,41.0,17.0,87.0,81.0,1,15.8
10.3,3.2,31.0,13.0,76.0,65.0,1,16.3
10.8,0.0,39.0,9.0,84.0,79.0,0,16.0
13.3,0.0,63.0,24.0,73.0,52.0,0,19.6
10.9,0.0,65.0,35.0,45.0,27.0,0,18.1
8.9,0.0,98.0,43.0,42.0,33.0,0,12.0
7.8,0.0,48.0,19.0,49.0,31.0,0,15.8
8.9,0.0,37.0,9.0,46.0,37.0,0,16.3
9.0,0.0,22.0,7.0,73.0,69.0,0,16.6
13.3,0.0,35.0,6.0,78.0,68.0,0,18.7
12.1,0.0,43.0,7.0,66.0,47.0,0,23.4
16.4,0.0,33.0,9.0,59.0,79.0,0,20.1
15.5,10.0,46.0,13.0,95.0,92.0,1,15.8
13.9,9.8,39.0,15.0,89.0,87.0,1,16.9
14.6,0.4,80.0,20.0,72.0,43.0,0,25.0
12.7,9.2,74.0,30.0,40.0,35.0,1,15.4
7.6,0.0,33.0,17.0,45.0,33.0,0,13.7
8.4,0.0,67.0,9.0,51.0,37.0,0,15.8
7.8,0.0,35.0,4.0,49.0,54.0,0,16.5
9.8,0.0,65.0,13.0,47.0,40.0,0,16.7
10.0,0.0,43.0,13.0,46.0,42.0,0,17.8
7.5,0.0,46.0,13.0,55.0,40.0,0,17.4
11.0,0.0,33.0,13.0,52.0,52.0,0,16.1
12.2,0.0,39.0,19.0,56.0,55.0,0,17.4
12.8,0.0,28.0,20.0,59.0,62.0,0,16.1
12.8,0.2,48.0,17.0,66.0,89.0,0,10.1
9.6,27.0,74.0,26.0,85.0,71.0,1,14.0
9.7,15.6,63.0,28.0,92.0,86.0,1,12.8
9.9,18.6,43.0,20.0,82.0,74.0,1,14.1
10.2,4.0,30.0,9.0,74.0,70.0,1,14.8
10.3,0.0,28.0,9.0,65.0,60.0,0,15.6
9.0,0.2,22.0,9.0,64.0,52.0,0,17.0
11.1,0.0,50.0,13.0,57.0,59.0,0,18.2
14.6,0.0,46.0,15.0,57.0,37.0,0,24.0
10.6,0.0,56.0,30.0,50.0,28.0,0,18.0
7.1,0.0,54.0,11.0,53.0,35.0,0,17.7
10.7,0.0,44.0,20.0,44.0,33.0,0,18.3
12.3,0.0,39.0,13.0,44.0,50.0,0,17.3
10.5,0.0,39.0,19.0,61.0,64.0,0,18.4
13.6,0.0,39.0,15.0,62.0,73.0,0,18.8
13.0,0.0,35.0,13.0,50.0,71.0,0,19.1
13.5,0.0,37.0,4.0,45.0,62.0,0,20.2
13.8,0.0,70.0,11.0,47.0,41.0,0,21.3
10.0,0.0,59.0,28.0,47.0,39.0,0,15.3
10.0,0.0,39.0,20.0,50.0,35.0,0,18.8
10.5,0.0,50.0,7.0,56.0,55.0,0,14.3
9.7,0.2,44.0,30.0,61.0,62.0,0,14.8
11.0,3.0,52.0,17.0,84.0,92.0,1,11.7
8.8,43.2,41.0,20.0,61.0,60.0,1,14.4
7.8,0.0,50.0,24.0,54.0,60.0,0,14.6
8.7,0.0,48.0,17.0,48.0,45.0,0,17.2
10.3,0.0,54.0,20.0,43.0,34.0,0,18.4
9.7,0.0,19.0,0.0,54.0,55.0,0,17.8
13.7,0.0,39.0,17.0,71.0,76.0,0,18.0
16.2,0.0,44.0,22.0,72.0,55.0,0,21.4
11.9,0.8,30.0,19.0,57.0,63.0,0,19.2
14.2,9.2,41.0,26.0,94.0,93.0,1,14.7
14.1,21.6,83.0,28.0,58.0,48.0,1,18.0
9.4,0.0,37.0,19.0,54.0,46.0,0,17.7
9.3,0.0,20.0,7.0,60.0,60.0,0,18.3
12.2,0.0,31.0,6.0,71.0,74.0,0,18.6
13.5,0.0,28.0,13.0,79.0,80.0,0,18.7
16.4,0.6,46.0,7.0,79.0,83.0,0,18.5
14.8,0.0,56.0,33.0,59.0,81.0,0,18.2
14.4,1.0,56.0,24.0,62.0,38.0,0,20.7
12.5,0.0,33.0,9.0,55.0,62.0,0,16.7
11.6,0.0,37.0,17.0,50.0,59.0,0,17.5
