Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Evaporation,Sunshine,Pressure9am,Pressure3pm,Temp9am
7.2,81.0,33.0,37.0,87.0,87.0,8.0,8.0,1,13.9,14.4,0.2,0.1,1003.0,997.4,12.6
30.6,72.0,24.0,20.0,78.0,78.0,4.0,3.0,1,9.2,11.7,3.2,5.0,1002.9,1005.7,7.2
6.0,57.0,15.0,31.0,99.0,85.0,7.0,7.0,1,13.6,14.1,1.5,2.0,1011.6,1012.0,10.5
4.8,35.0,13.0,17.0,82.0,82.0,6.0,4.0,1,14.4,14.9,0.5,1.7,1020.1,1020.3,11.5
1.0,37.0,19.0,20.0,92.0,96.0,3.0,7.0,0,13.3,14.7,0.6,1.7,1025.0,1024.5,13.1
1.2,44.0,17.0,22.0,78.0,56.0,3.0,1.0,1,15.3,15.7,0.6,8.2,1026.0,1021.6,9.5
0.0,37.0,22.0,19.0,72.0,72.0,7.0,4.0,0,14.9,16.4,2.2,6.1,1020.5,1021.6,10.1
0.0,19.0,11.0,9.0,95.0,86.0,2.0,4.0,0,13.2,16.1,1.4,4.8,1030.3,1030.1,7.0
0.2,17.0,11.0,11.0,99.0,58.0,0.0,1.0,0,14.7,15.1,0.8,8.3,1034.6,1032.0,6.7
0.2,31.0,15.0,19.0,84.0,55.0,0.0,1.0,0,15.8,16.6,1.0,8.9,1033.3,1030.2,7.1
0.0,39.0,28.0,19.0,70.0,71.0,7.0,6.0,0,14.2,15.0,1.2,1.5,1031.7,1028.6,12.4
0.0,43.0,15.0,28.0,69.0,53.0,7.0,5.0,0,16.8,17.7,1.2,3.8,1025.5,1021.5,12.5
0.2,54.0,28.0,31.0,78.0,91.0,8.0,8.0,0,10.9,12.3,2.8,0.0,1014.9,1009.8,10.3
24.8,44.0,20.0,22.0,94.0,62.0,4.0,3.0,1,14.3,15.3,2.2,8.8,1009.4,1006.7,10.3
2.2,67.0,24.0,31.0,89.0,72.0,4.0,7.0,1,10.9,13.0,1.6,5.2,1002.6,1002.3,9.0
9.4,76.0,35.0,33.0,75.0,86.0,5.0,7.0,1,10.1,11.6,2.0,4.1,1008.9,1009.4,9.6
8.4,46.0,20.0,30.0,97.0,89.0,7.0,7.0,1,9.3,13.0,0.6,1.3,1005.3,1002.9,8.9
9.4,41.0,15.0,15.0,80.0,55.0,1.0,7.0,1,11.1,11.6,0.6,4.3,1019.8,1023.3,7.5
0.4,50.0,19.0,31.0,95.0,82.0,5.0,5.0,0,10.7,13.1,0.2,3.9,1024.6,1022.7,9.0
1.2,44.0,13.0,28.0,80.0,62.0,7.0,4.0,1,12.4,13.4,1.0,6.8,1022.8,1020.4,9.8
0.4,61.0,31.0,26.0,78.0,74.0,7.0,5.0,0,10.6,12.5,1.6,1.4,1014.5,1016.0,11.3
2.0,39.0,15.0,22.0,68.0,69.0,7.0,8.0,1,11.0,11.7,1.4,0.2,1026.3,1025.8,10.0
0.2,52.0,17.0,19.0,82.0,75.0,7.0,7.0,0,11.0,12.3,0.6,0.9,1024.7,1021.7,10.4
1.4,43.0,9.0,19.0,89.0,66.0,7.0,7.0,1,10.9,13.2,1.4,2.5,1022.4,1022.7,9.5
0.0,24.0,4.0,13.0,88.0,73.0,1.0,4.0,0,11.5,14.1,0.2,6.7,1032.5,1032.7,9.0
0.0,30.0,0.0,17.0,93.0,68.0,4.0,6.0,0,11.0,12.7,0.8,1.8,1036.5,1032.1,5.1
0.0,28.0,11.0,20.0,77.0,52.0,1.0,2.0,0,12.9,13.7,1.0,9.6,1026.4,1020.9,4.8
0.0,37.0,17.0,17.0,90.0,97.0,8.0,8.0,0,8.4,9.8,1.4,0.0,1016.3,1014.2,7.7
8.6,52.0,24.0,28.0,86.0,88.0,8.0,8.0,1,10.0,11.3,0.2,0.4,1020.0,1021.2,9.8
1.4,37.0,13.0,19.0,87.0,63.0,7.0,7.0,1,11.9,13.3,0.4,2.2,1027.3,1026.9,10.3
0.4,35.0,4.0,17.0,90.0,65.0,2.0,2.0,0,13.7,14.7,0.2,7.2,1028.8,1027.0,9.7
0.0,33.0,9.0,20.0,86.0,69.0,1.0,6.0,0,11.4,13.2,1.4,8.1,1029.0,1026.0,5.6
0.0,28.0,11.0,9.0,86.0,67.0,0.0,5.0,0,13.3,15.3,1.6,8.1,1025.3,1023.4,9.8
0.0,46.0,9.0,19.0,91.0,83.0,8.0,8.0,0,8.9,10.3,2.2,0.4,1022.9,1019.6,6.9
5.2,30.0,15.0,9.0,97.0,94.0,8.0,7.0,1,12.7,14.1,0.2,1.1,1013.9,1011.3,9.3
1.4,39.0,11.0,17.0,92.0,67.0,6.0,6.0,1,13.0,14.0,0.6,7.5,1018.2,1018.7,10.6
1.8,24.0,9.0,11.0,90.0,56.0,6.0,7.0,1,11.6,13.3,0.8,1.0,1025.3,1025.5,7.7
0.2,41.0,19.0,22.0,82.0,59.0,5.0,7.0,0,12.9,13.6,1.2,9.1,1027.4,1024.5,4.8
0.0,41.0,26.0,19.0,65.0,54.0,5.0,7.0,0,16.8,17.4,2.4,7.2,1022.9,1020.4,10.3
0.0,48.0,22.0,28.0,54.0,50.0,5.0,8.0,0,15.0,15.8,1.8,2.4,1019.1,1014.6,11.6
0.2,50.0,17.0,20.0,72.0,66.0,7.0,6.0,0,16.5,17.8,3.2,7.3,1014.2,1012.7,12.7
0.0,41.0,20.0,17.0,80.0,65.0,1.0,7.0,0,17.3,17.9,2.4,9.3,1015.4,1013.8,10.6
0.0,52.0,13.0,30.0,64.0,69.0,8.0,5.0,0,16.8,18.9,2.8,5.5,1012.3,1012.3,12.3
0.2,44.0,24.0,24.0,91.0,56.0,7.0,7.0,0,19.1,19.6,2.6,6.5,1013.6,1010.9,10.7
0.0,39.0,15.0,20.0,80.0,43.0,6.0,1.0,0,22.6,22.8,0.8,8.0,1013.4,1009.1,12.7
4.8,46.0,17.0,15.0,89.0,77.0,4.0,7.0,1,14.7,16.3,3.2,2.6,1015.4,1014.9,13.3
9.2,44.0,17.0,17.0,91.0,74.0,8.0,7.0,1,13.1,14.1,1.8,2.5,1015.5,1014.0,9.9
0.8,30.0,19.0,17.0,89.0,61.0,5.0,4.0,0,14.1,14.5,1.1,7.8,1016.0,1013.5,10.6
0.2,31.0,0.0,19.0,94.0,64.0,1.0,7.0,0,13.3,14.5,2.0,6.8,1014.7,1012.5,7.0
18.0,31.0,11.0,11.0,92.0,74.0,7.0,3.0,1,11.9,14.3,1.6,5.4,1011.5,1011.2,10.6
1.6,33.0,13.0,20.0,95.0,77.0,8.0,6.0,1,13.0,14.3,1.0,3.9,1011.4,1008.3,9.2
7.6,37.0,17.0,19.0,95.0,87.0,7.0,7.0,1,14.5,14.8,0.4,3.5,1009.5,1009.7,12.0
2.6,35.0,15.0,19.0,88.0,66.0,5.0,3.0,1,14.1,15.7,1.0,8.3,1019.4,1018.4,11.6
0.0,28.0,13.0,11.0,79.0,59.0,3.0,5.0,0,13.6,14.0,0.8,9.5,1022.0,1020.3,9.5
0.0,19.0,0.0,7.0,97.0,61.0,6.0,4.0,0,14.2,14.4,0.8,5.2,1023.6,1021.9,4.9
0.0,28.0,11.0,15.0,88.0,54.0,1.0,7.0,0,15.6,16.4,1.0,8.7,1025.2,1022.0,7.9
6.4,48.0,30.0,20.0,96.0,81.0,8.0,6.0,1,14.8,16.6,2.2,4.1,1016.0,1014.0,10.7
1.2,61.0,22.0,31.0,93.0,80.0,6.0,8.0,1,14.2,15.2,1.0,6.51116673084328,1012.9,1006.7,12.2
9.2,83.0,31.0,46.0,83.0,78.0,7.0,8.0,1,10.4,13.4,1.6,4.2,998.6,1000.5,11.1
24.6,42.86646586345382,37.0,39.0,90.0,89.0,8.0,8.0,1,11.6,14.2,1.8,0.0,1009.8,1012.1,10.7
2.6,37.0,19.0,24.0,88.0,85.0,7.0,7.0,1,15.3,16.4,0.4,2.0,1025.6,1026.0,14.2
0.0,28.0,13.0,4.0,88.0,70.0,8.0,6.0,0,16.2,16.9,0.2,4.0,1031.4,1030.0,12.1
0.2,28.0,13.0,13.0,92.0,51.0,1.0,3.0,0,18.3,19.6,1.2,9.9,1034.4,1033.2,12.9
0.0,37.0,17.0,24.0,67.0,44.0,0.0,1.0,0,17.4,18.3,2.6,10.2,1037.2,1033.6,12.3
0.0,43.0,24.0,24.0,64.0,41.0,0.0,0.0,0,19.8,20.2,3.4,10.0,1031.4,1028.4,11.9
0.0,39.0,20.0,24.0,63.0,39.0,3.0,1.0,0,20.5,21.0,3.8,10.0,1025.8,1021.7,12.3
0.4,59.0,26.0,28.0,89.0,63.0,7.0,5.0,0,13.4,15.4,3.6,7.0,1017.5,1020.9,11.3
0.2,33.0,15.0,17.0,88.0,69.0,7.0,7.0,0,12.1,14.8,2.0,4.9,1025.9,1023.0,9.1
0.8,37.0,19.0,9.0,95.0,77.0,7.0,7.0,0,14.1,15.5,2.0,8.0,1022.2,1019.6,9.6
1.6,65.0,19.0,37.0,92.0,59.0,7.0,4.0,1,14.7,16.9,1.4,6.6,1018.0,1013.6,12.0
3.4,35.0,13.0,19.0,66.0,50.0,3.0,3.0,1,11.9,13.6,3.0,8.8,1021.0,1022.2,11.0
0.2,31.0,17.0,15.0,84.0,70.0,7.0,8.0,0,11.8,12.6,2.4,0.0,1026.7,1025.1,8.6
1.4,31.0,11.0,20.0,94.0,75.0,7.0,6.0,1,13.5,14.3,1.0,4.0,1026.2,1025.2,10.8
0.4,24.0,9.0,13.0,89.0,59.0,7.0,6.0,0,15.2,16.1,0.8,4.8,1027.8,1025.3,11.2
0.0,37.0,19.0,26.0,85.0,46.0,1.0,1.0,0,18.8,19.1,2.0,8.0,1024.8,1020.6,10.9
0.0,72.0,39.0,30.0,35.0,33.0,4.0,7.0,0,21.2,22.1,5.4,2.7,1015.0,1011.2,18.3
1.0,56.0,9.0,26.0,78.0,56.0,3.0,3.0,0,15.2,17.2,3.2,9.7,1020.3,1019.8,13.8
0.4,39.0,17.0,24.0,88.0,52.0,2.0,6.0,0,16.9,17.7,3.4370722433460075,8.8,1021.4,1016.0,11.9
6.6,69.0,20.0,31.0,77.0,82.0,2.0,7.0,1,8.4,13.4,3.0,8.4,1013.0,1013.8,9.9
5.0,30.0,13.0,11.0,86.0,67.0,7.0,7.0,1,12.2,14.6,2.4,3.8,1020.6,1020.0,8.4
0.4,33.0,2.0,24.0,93.0,50.0,7.0,4.0,0,11.7,13.9,1.0,6.0,1024.1,1021.1,7.2
3.8,67.0,31.0,35.0,69.0,61.0,6.0,4.0,1,11.9,13.9,1.6,9.0,1021.4,1022.0,10.6
1.4,50.0,20.0,24.0,85.0,69.0,5.0,5.0,1,13.3,15.1,2.6,8.1,1023.0,1020.7,11.1
3.2,46.0,31.0,30.0,61.0,63.0,3.0,7.0,1,12.5,14.7,2.4,8.8,1022.4,1023.3,11.8
0.2,35.0,11.0,20.0,75.0,55.0,8.0,7.0,0,13.8,15.2,3.4,3.8,1026.3,1024.3,10.5
1.8,56.0,26.0,35.0,80.0,54.0,7.0,5.0,1,16.4,17.5,1.6,8.5,1022.6,1018.0,12.6
0.2,43.0,22.0,28.0,60.0,51.0,4.0,3.0,0,13.5,15.3,2.8,8.9,1021.2,1022.4,12.8
0.8,37.0,13.0,13.0,95.0,66.0,8.0,5.0,0,15.4,15.9,3.8,4.2,1022.4,1019.3,8.7
1.4,30.0,19.0,19.0,77.0,63.0,6.0,2.0,1,17.8,18.5,0.4,9.8,1015.9,1015.1,15.0
0.0,50.0,22.0,15.0,74.0,52.0,2.0,7.0,0,18.5,23.1,3.4,7.1,1008.2,1006.2,15.6
0.2,22.0,7.0,13.0,70.0,44.0,1.0,1.0,0,18.4,19.1,2.8,10.0,1018.4,1015.4,14.0
0.0,72.0,30.0,28.0,47.0,68.0,7.0,8.0,0,17.0,23.4,5.4,2.7,1000.2,998.2,18.4
8.2,50.0,22.0,28.0,71.0,53.0,1.0,3.0,1,13.9,15.5,2.0,9.2,1010.6,1012.8,11.9
0.2,52.0,24.0,26.0,79.0,63.0,7.0,6.0,0,17.0,18.6,3.6,5.6,1018.9,1017.6,15.5
0.0,76.0,31.0,28.0,50.0,33.0,3.0,6.0,0,22.8,24.5,3.0,7.3,1011.6,1005.9,17.4
1.0,46.0,24.0,20.0,51.0,57.0,4.0,8.0,0,11.4,14.3,4.6,5.3,1022.8,1023.4,11.2
0.6,41.0,15.0,20.0,83.0,82.0,6.0,7.0,0,10.8,12.7,2.6,4.9,1025.9,1024.2,10.0
2.4,37.0,20.0,19.0,54.0,48.0,1.0,3.0,1,15.5,16.1,2.4,8.7,1026.3,1022.8,12.5
0.0,39.0,22.0,2.0,65.0,59.0,7.0,7.0,0,17.4,19.5,3.4,5.5,1019.5,1015.1,12.7
0.0,54.0,30.0,35.0,55.0,33.0,2.0,4.0,0,23.9,24.5,2.4,9.3,1009.6,1003.1,17.6
1.0,37.0,4.0,13.0,96.0,91.0,7.0,7.0,0,13.1,14.3,5.8,0.8,1001.8,996.5,13.4
13.4,52.0,20.0,33.0,92.0,62.0,7.0,4.0,1,13.0,14.4,1.2,4.7,998.0,1001.2,9.8
8.4,52.0,17.0,26.0,95.0,82.0,8.0,8.0,1,11.4,13.4,1.2,5.2,1003.0,999.7,8.8
10.8,56.0,30.0,33.0,78.0,58.0,4.0,4.0,1,13.4,15.2,5.0,8.2,1014.0,1016.8,10.3
0.2,37.0,13.0,22.0,68.0,62.0,7.0,7.0,0,13.4,15.3,1.4,4.0,1024.9,1023.0,11.5
0.0,41.0,24.0,11.0,78.0,48.0,0.0,1.0,0,16.6,17.4,2.4,10.5,1024.0,1021.4,9.6
0.0,33.0,19.0,19.0,71.0,35.0,6.0,8.0,0,22.0,22.8,2.0,9.6,1020.7,1016.4,12.5
0.0,31.0,11.0,15.0,71.0,69.0,8.0,8.0,0,16.1,17.4,5.0,0.1,1015.6,1012.8,13.9
1.6,19.0,9.0,6.0,92.0,62.0,7.0,8.0,1,18.6,18.6,1.8,0.9,1015.5,1013.2,12.9
0.0,30.0,6.0,24.0,89.0,71.0,8.0,8.0,0,16.8,18.2,1.8,2.2,1013.2,1011.2,14.9
0.2,37.0,15.0,20.0,83.0,62.0,4.0,6.0,0,16.0,17.8,2.4,10.9,1014.8,1013.1,13.7
2.2,57.0,20.0,19.0,59.0,52.0,4.0,6.0,1,12.6,14.3,3.4,8.7,1013.6,1013.4,11.8
0.2,65.0,17.0,43.0,92.0,84.0,8.0,7.0,0,11.7,15.3,3.8,6.8,1011.4,1010.4,9.1
3.2,44.0,19.0,19.0,77.0,56.0,7.0,7.0,1,14.4,15.5,1.0,3.3,1015.8,1016.3,11.4
0.0,24.0,9.0,9.0,68.0,60.0,8.0,7.0,0,14.1,14.6,2.4,0.3,1021.8,1020.7,11.4
0.0,28.0,15.0,11.0,81.0,48.0,7.0,5.0,0,19.5,20.0,2.2,9.6,1020.5,1016.3,11.7
0.0,50.0,22.0,24.0,55.0,33.0,3.0,7.0,0,24.2,25.0,4.2,7.3,1010.7,1007.0,17.2
1.4,57.0,19.0,28.0,89.0,87.0,8.0,8.0,1,12.3,17.3,2.4,7.5,1008.8,1010.0,13.1
4.2,56.0,31.0,31.0,57.0,47.0,3.0,5.0,1,15.0,15.5,3.6,11.6,1021.3,1025.4,12.5
0.0,30.0,2.0,13.0,61.0,44.0,1.0,0.0,0,18.7,19.9,5.8,12.6,1033.5,1030.7,12.6
0.0,48.0,20.0,22.0,51.0,18.0,0.0,0.0,0,25.0,26.0,3.4,12.3,1028.9,1024.2,14.8
0.0,46.0,24.0,26.0,40.0,24.0,1.0,6.0,0,30.5,31.4,7.8,12.2,1021.3,1017.2,21.4
0.0,50.0,7.0,26.0,72.0,75.0,8.0,8.0,0,18.1,22.4,7.4,0.6,1018.1,1019.4,18.4
2.6,31.0,15.0,9.0,74.0,61.0,8.0,7.0,1,17.8,19.2,1.6,7.0,1025.8,1023.6,13.3
0.0,28.0,9.0,9.0,94.0,79.0,8.0,8.0,0,17.6,18.5,2.4,2.8,1024.0,1021.3,11.7
0.0,31.0,11.0,17.0,99.0,72.0,8.0,1.0,0,23.3,26.8,2.4,7.4,1017.5,1011.9,14.3
7.6,54.0,20.0,31.0,97.0,69.0,8.0,7.0,1,13.0,14.6,3.0,5.6,1011.8,1014.0,11.1
5.0,48.0,17.0,35.0,61.0,58.0,7.0,7.0,1,13.9,14.8,3.2,4.5,1020.8,1020.0,11.3
0.0,39.0,30.0,13.0,59.0,49.0,6.0,3.0,0,18.7,19.7,3.0,11.7,1022.9,1019.6,12.7
0.0,48.0,26.0,24.0,68.0,35.0,6.0,7.0,0,24.5,25.8,4.8,7.0,1017.2,1013.0,16.8
0.8,50.0,24.0,20.0,56.0,89.0,6.0,8.0,0,18.8,22.8,4.2,6.9,1005.8,1006.1,20.7
3.4,50.0,30.0,31.0,84.0,65.0,6.0,6.0,1,14.7,16.6,3.4370722433460075,6.1,1013.9,1017.1,13.4
1.4,43.0,24.0,30.0,62.0,53.0,8.0,7.0,1,13.3,15.0,1.8,2.9,1024.8,1025.5,11.5
0.0,31.0,17.0,24.0,60.0,59.0,8.0,7.0,0,14.7,15.7,3.8,1.7,1029.4,1027.1,11.6
0.0,39.0,17.0,20.0,86.0,67.0,8.0,7.0,0,15.7,16.0,2.6,0.6,1025.0,1022.2,11.9
0.2,44.0,20.0,28.0,93.0,92.0,8.0,8.0,0,13.3,15.2,0.8,0.0,1018.8,1017.6,13.0
3.0,33.0,19.0,24.0,89.0,58.0,8.0,7.0,1,16.4,18.1,1.6,6.4,1018.8,1018.9,12.6
0.0,22.0,13.0,13.0,69.0,33.0,2.0,1.0,0,23.0,24.0,1.4,11.6,1020.5,1016.6,14.4
0.0,46.0,15.0,28.0,44.0,20.0,2.0,2.0,0,30.9,32.0,6.6,12.0,1012.2,1008.1,22.4
0.0,59.0,33.0,28.0,77.0,67.0,8.0,8.0,0,18.7,20.8,8.0,5.4,1008.1,1010.0,17.1
0.0,69.0,17.0,22.0,80.0,24.0,2.0,5.0,0,27.5,28.2,4.2,8.9,1011.7,1008.3,15.8
11.2,37.0,20.0,19.0,88.0,53.0,6.0,4.0,1,25.4,26.3,6.6,7.4,1009.2,1007.4,19.2
0.0,61.0,26.0,20.0,68.0,64.0,2.0,6.0,0,20.0,26.9,5.2,8.2,1004.3,1005.0,23.3
12.0,54.0,24.0,33.0,66.0,46.0,6.0,4.0,1,18.1,18.7,6.0,11.7,1015.0,1017.9,15.4
0.0,39.0,15.0,20.0,79.0,45.0,6.0,7.0,0,19.6,21.4,5.0,8.3,1023.4,1019.9,13.9
0.0,31.0,6.0,13.0,72.0,56.0,5.0,4.0,0,21.8,22.9,3.8,9.2,1019.6,1017.4,16.2
0.0,39.0,15.0,20.0,63.0,57.0,7.0,6.0,0,22.4,26.1,4.6,3.3,1010.8,1006.8,18.8
0.2,65.0,24.0,35.0,73.0,62.0,7.0,6.0,0,16.8,20.2,6.2,5.5,1008.9,1011.9,17.1
0.0,54.0,24.0,31.0,68.0,63.0,1.0,6.0,0,19.1,23.5,4.6,7.8,1014.6,1014.7,16.1
0.2,35.0,15.0,22.0,56.0,41.0,2.0,1.0,0,19.3,20.1,3.2,13.6,1021.9,1019.4,15.2
0.0,46.0,22.0,24.0,54.0,33.0,6.0,4.0,0,29.4,29.5,6.4,9.0,1015.6,1011.0,17.0
0.0,70.0,22.0,35.0,55.0,31.0,7.0,4.0,0,30.6,33.4,5.4,7.8,1009.2,1006.7,21.8
6.8,37.0,15.0,20.0,85.0,54.0,8.0,6.0,1,17.9,19.5,7.2,5.8,1012.9,1013.5,15.5
0.2,59.0,35.0,37.0,56.0,51.0,3.0,5.0,0,17.1,19.0,4.4,11.6,1015.4,1016.4,15.6
0.0,46.0,17.0,30.0,53.0,48.0,7.0,7.0,0,18.1,20.9,5.8,9.9,1017.9,1015.2,15.3
0.8,41.0,19.0,24.0,66.0,50.0,5.0,7.0,0,16.3,18.4,4.4,8.0,1013.0,1013.0,15.3
0.0,46.0,30.0,31.0,64.0,46.0,7.0,6.0,0,16.9,19.7,3.4,11.2,1024.4,1025.3,14.2
0.0,48.0,30.0,33.0,55.0,47.0,5.0,2.0,0,21.5,23.0,4.4,10.2,1027.6,1022.7,14.6
0.0,42.86646586345382,15.0,22.0,87.0,55.0,8.0,6.0,0,22.5,23.9,4.8,5.1,1018.4,1013.8,14.4
13.2,43.0,22.0,24.0,89.0,79.0,8.0,7.0,1,17.3,20.4,4.2,0.9,1009.4,1008.3,17.1
3.2,37.0,11.0,17.0,87.0,63.0,8.0,6.0,1,18.5,20.0,1.8,2.4,1012.8,1010.7,13.8
0.0,28.0,11.0,11.0,92.0,63.0,8.0,8.0,0,21.1,21.2,4.0,1.2,1013.3,1010.4,13.4
0.2,57.0,15.0,24.0,68.0,47.0,8.0,8.0,0,24.3,26.3,1.6,1.6,1003.9,1002.3,19.7
21.4,56.0,28.0,33.0,57.0,37.0,6.0,5.0,1,16.8,16.8,8.6,11.6,1013.1,1018.0,13.2
0.4,39.0,20.0,26.0,62.0,46.0,7.0,5.0,0,17.5,19.7,5.2,9.2,1026.3,1026.9,14.7
0.0,39.0,15.0,26.0,63.0,52.0,8.0,4.0,0,19.4,20.0,3.4370722433460075,6.2,1027.1,1022.7,14.3
0.0,44.0,11.0,28.0,64.0,46.0,6.0,6.0,0,18.7,19.5,5.6,3.4,1022.2,1021.2,15.5
0.0,52.0,28.0,30.0,57.0,44.0,7.0,3.0,0,16.8,17.9,4.0,5.4,1025.7,1024.0,13.1
0.0,41.0,30.0,17.0,52.0,30.0,1.0,1.0,0,21.9,23.5,4.4,13.6,1023.1,1018.6,14.9
0.0,33.0,13.0,22.0,68.0,48.0,1.0,1.0,0,23.8,25.4,8.0,13.6,1016.9,1014.0,15.1
0.0,39.0,6.0,22.0,60.0,38.0,5.0,1.0,0,26.7,28.1,5.2,13.3,1012.5,1009.5,18.3
0.0,33.0,0.0,19.0,75.0,42.0,4.0,6.0,0,27.7,30.1,6.2,10.3,1007.9,1005.7,19.1
0.2,30.0,11.0,15.0,86.0,57.0,8.0,8.0,0,22.4,23.9,4.8,1.4,1008.7,1008.0,18.2
0.0,41.0,13.0,20.0,69.0,77.0,7.0,8.0,0,21.2,24.7,1.8,0.2,1005.7,1004.1,21.4
0.6,39.0,13.0,28.0,79.0,48.0,7.0,6.0,0,18.4,20.6,1.0,12.3,1010.7,1009.8,14.6
0.0,50.0,13.0,26.0,81.0,59.0,7.0,7.0,0,17.7,19.8,5.0,6.5,1011.6,1011.1,13.0
0.0,37.0,24.0,22.0,61.0,40.0,7.0,6.0,0,17.6,19.8,3.6,8.8,1018.1,1017.8,13.8
0.0,44.0,19.0,24.0,52.0,43.0,7.0,2.0,0,19.3,20.8,4.0,10.6,1020.8,1018.6,14.3
0.0,50.0,24.0,31.0,59.0,41.0,4.0,1.0,0,23.6,24.2,7.0,12.9,1019.4,1016.7,16.1
0.0,41.0,22.0,26.0,62.0,42.0,0.0,1.0,0,27.1,28.0,4.2,12.8,1018.7,1015.2,18.8
0.0,54.0,20.0,37.0,57.0,86.0,8.0,8.0,0,20.4,31.5,3.4370722433460075,2.7,1012.0,1010.9,22.2
17.6,56.0,28.0,31.0,95.0,53.0,5.0,7.0,1,24.3,26.2,4.0,6.4,1002.5,1000.4,19.2
10.4,46.0,26.0,31.0,87.0,54.0,7.0,7.0,1,17.8,19.9,5.8,5.5,1008.9,1011.2,15.4
0.0,35.0,13.0,20.0,66.0,52.0,7.0,6.0,0,22.8,23.6,3.0,6.9,1017.8,1017.6,17.2
0.0,50.0,24.0,19.0,60.0,47.0,2.0,1.0,0,21.6,22.3,5.6,9.9,1020.5,1017.7,16.6
0.0,39.0,20.0,28.0,75.0,47.0,5.0,6.0,0,26.2,27.7,4.8,11.6,1015.8,1012.9,17.0
0.0,37.0,11.0,22.0,89.0,58.0,8.0,0.0,0,24.5,25.9,5.4,7.5,1012.8,1012.0,17.2
0.0,41.0,9.0,15.0,83.0,34.0,4.0,1.0,0,31.1,31.6,5.0,7.5,1011.8,1008.3,19.0
0.0,44.0,26.0,28.0,77.0,61.0,8.0,2.0,0,24.0,25.2,3.4370722433460075,10.5,1006.1,1004.5,19.4
0.0,50.0,28.0,24.0,58.0,51.0,8.0,6.0,0,19.2,21.9,6.0,9.7,1012.0,1011.7,15.5
0.0,41.0,20.0,24.0,50.0,50.0,4.0,6.0,0,20.6,22.9,4.4,9.7,1016.4,1016.1,17.5
0.0,39.0,13.0,19.0,56.0,36.0,2.0,1.0,0,21.8,23.5,5.0,7.1,1018.8,1017.4,17.7
0.0,37.0,13.0,26.0,68.0,48.0,8.0,2.0,0,21.9,24.2,7.8,10.3,1019.7,1018.2,16.7
0.0,33.0,20.0,20.0,60.0,31.0,1.0,1.0,0,30.2,30.7,4.0,13.0,1018.6,1015.9,18.4
0.0,37.0,11.0,24.0,41.0,24.0,0.0,1.0,0,31.6,33.9,7.6,14.0,1015.7,1014.4,25.0
0.0,35.0,11.0,22.0,49.0,21.0,1.0,2.0,0,34.9,36.2,8.6,12.5,1012.8,1010.5,24.0
0.0,70.0,28.0,43.0,19.0,10.0,8.0,6.0,0,39.7,41.7,10.2,11.2,1008.5,1007.1,31.5
0.0,46.0,19.0,33.0,74.0,33.0,5.0,2.0,0,30.7,33.7,14.0,12.4,1012.6,1011.4,20.6
0.0,52.0,28.0,24.0,48.0,41.0,4.0,6.0,0,20.4,23.2,10.6,13.2,1020.8,1021.0,17.2
0.0,54.0,11.0,28.0,50.0,32.0,6.0,6.0,0,20.8,21.8,5.8,11.9,1020.8,1019.6,16.7
0.0,37.0,13.0,19.0,54.0,23.0,2.0,7.0,0,24.1,26.0,6.2,10.1,1019.5,1013.3,17.0
0.4,28.0,15.0,11.0,48.0,36.0,8.0,8.0,0,23.9,25.7,7.2,1.4,1005.3,1001.3,18.3
2.0,70.0,35.0,37.0,65.0,46.0,7.0,5.0,1,20.0,20.8,2.0,8.9,1002.1,1003.7,18.7
1.8,59.0,31.0,33.0,69.0,54.0,7.0,7.0,1,17.8,21.0,8.0,8.4,1010.9,1011.8,15.6
1.4,59.0,26.0,30.0,60.0,67.0,7.0,7.0,1,14.9,18.1,5.4,5.7,1014.0,1012.5,15.0
4.0,70.0,28.0,33.0,80.0,39.0,4.0,5.0,1,16.7,19.1,3.0,11.3,1015.0,1018.6,13.4
0.2,42.86646586345382,17.0,24.0,65.0,58.0,7.0,7.0,0,18.8,21.6,4.6,4.1,1023.2,1022.6,15.8
0.0,48.0,22.0,24.0,59.0,43.0,8.0,5.0,0,18.9,21.1,2.8,5.8,1022.5,1021.3,16.2
0.0,46.0,20.0,30.0,55.0,46.0,8.0,7.0,0,19.3,22.0,5.0,10.1,1022.7,1021.3,15.5
0.0,41.0,26.0,17.0,61.0,33.0,6.0,1.0,0,26.2,26.2,7.2,11.2,1021.1,1017.3,16.0
0.0,56.0,24.0,26.0,52.0,10.0,1.0,1.0,0,35.2,36.5,7.2,13.3,1013.9,1010.2,21.8
0.0,70.0,37.0,24.0,26.0,21.0,7.0,7.0,0,34.3,38.1,12.0,6.1,1010.6,1008.3,30.3
0.2,41.0,22.0,26.0,91.0,32.0,8.0,1.0,0,24.2,24.5,11.2,10.0,1017.4,1017.2,15.7
0.0,43.0,24.0,26.0,63.0,45.0,5.0,1.0,0,23.7,25.1,4.8,12.6,1020.1,1019.0,17.7
0.0,48.0,26.0,31.0,60.0,43.0,1.0,1.0,0,24.1,25.2,5.4,13.6,1018.3,1016.6,18.0
0.0,48.0,31.0,28.0,56.0,36.0,5.0,0.0,0,25.3,26.6,8.0,11.4,1019.1,1016.7,18.0
