MinTemp,Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine
18.9,1.6,96.0,73.0,7.0,7.0,1,21.2,22.0,0.0
18.5,1.4,85.0,86.0,7.0,8.0,1,21.1,22.3,0.3
19.7,9.6,78.0,65.0,6.0,2.0,1,23.5,25.6,7.153062730627306
17.0,0.0,69.0,59.0,4.0,2.0,0,24.9,25.4,7.153062730627306
16.5,0.0,66.0,56.0,8.0,1.0,0,27.5,28.6,7.153062730627306
17.0,0.0,77.0,56.0,8.0,8.0,0,22.5,24.2,7.153062730627306
13.4,0.0,52.0,45.0,5.0,3.0,0,23.5,24.5,7.153062730627306
12.8,0.0,65.0,50.0,3.0,2.0,0,26.2,27.4,12.3
16.3,0.0,62.0,49.0,2.0,6.0,0,28.2,29.9,9.3
21.5,0.4,70.0,19.0,7.0,7.0,0,37.9,38.7,7.153062730627306
20.0,0.0,62.0,66.0,2.0,1.0,0,27.7,29.9,7.153062730627306
21.4,0.0,80.0,63.0,8.0,5.0,0,24.7,26.3,7.153062730627306
20.7,0.0,68.0,48.0,6.0,2.0,0,29.5,30.3,7.153062730627306
17.6,0.0,33.0,35.0,1.0,1.0,0,27.2,29.3,12.0
18.8,0.0,73.0,55.0,7.0,7.0,0,21.1,24.3,1.5
15.1,0.0,59.0,45.0,6.0,3.0,0,22.7,24.7,7.153062730627306
14.3,0.0,46.0,53.0,2.0,4.0,0,23.6,24.6,7.153062730627306
14.3,0.0,59.0,43.0,7.0,1.0,0,27.8,28.8,7.153062730627306
17.0,0.0,63.0,37.0,7.0,1.0,0,30.7,31.8,7.153062730627306
15.4,0.0,74.0,56.0,7.0,1.0,0,27.0,27.7,7.153062730627306
20.8,0.0,60.0,55.0,3.0,1.0,0,24.8,26.0,7.153062730627306
13.8,0.0,55.0,47.0,7.0,1.0,0,28.9,30.3,7.153062730627306
17.3,0.0,49.0,44.0,7.0,1.0,0,30.7,33.3,7.153062730627306
17.6,0.0,62.0,37.0,7.0,1.0,0,32.2,34.1,7.153062730627306
17.5,0.0,64.0,44.0,7.0,1.0,0,31.4,32.5,7.153062730627306
14.6,0.0,57.0,38.0,7.0,1.0,0,32.4,34.9,7.153062730627306
15.9,0.0,77.0,57.0,5.0,1.0,0,27.1,28.6,7.153062730627306
20.5,0.0,64.0,62.0,3.0,4.0,0,26.9,28.5,7.153062730627306
21.4,0.6,95.0,73.0,8.0,6.0,0,26.4,27.7,3.3
22.2,1.0,71.0,59.0,8.0,8.0,0,23.7,25.6,0.1
19.3,0.6,92.0,91.0,7.0,7.0,0,21.0,24.6,0.0
18.9,0.6,65.0,62.0,7.0,7.0,0,26.9,30.5,7.153062730627306
18.8,3.591108499804152,74.0,46.0,3.0,8.0,0,25.0,26.1,7.153062730627306
17.1,7.0,49.0,42.0,6.0,7.0,1,22.1,24.1,7.153062730627306
12.0,0.0,57.0,54.0,7.0,1.0,0,25.8,27.2,7.153062730627306
15.3,0.0,56.0,44.0,7.0,1.0,0,27.9,29.1,7.153062730627306
15.1,0.0,49.0,35.0,7.0,1.0,0,31.0,33.3,7.153062730627306
16.4,0.0,47.0,36.0,7.0,1.0,0,29.2,30.0,7.153062730627306
13.7,0.0,46.0,34.0,7.0,1.0,0,31.0,31.4,7.153062730627306
15.0,0.0,71.0,55.0,8.0,1.0,0,26.6,29.9,7.153062730627306
16.5,0.0,63.0,45.0,1.0,1.0,0,28.0,29.3,7.153062730627306
17.6,0.0,51.0,40.0,7.0,1.0,0,28.6,30.6,7.153062730627306
15.6,0.0,71.0,49.0,2.0,1.0,0,27.4,29.3,7.153062730627306
17.1,3.591108499804152,58.0,49.0,7.0,6.0,0,23.3,25.6,7.153062730627306
16.8,3.591108499804152,70.0,56.0,8.0,8.0,0,22.1,24.0,7.153062730627306
10.3,3.591108499804152,68.0,49.0,7.0,1.0,0,26.2,26.9,7.153062730627306
12.4,3.591108499804152,69.0,36.0,7.0,1.0,0,30.0,30.9,7.153062730627306
14.5,3.591108499804152,73.0,33.0,7.0,1.0,0,32.1,33.6,7.153062730627306
14.5,3.591108499804152,72.0,70.0,8.0,5.0,0,25.7,27.4,7.153062730627306
20.3,3.591108499804152,79.0,65.0,1.0,1.0,0,25.9,27.1,7.153062730627306
18.1,3.591108499804152,67.0,57.0,7.0,1.0,0,27.8,28.6,7.153062730627306
20.2,3.591108499804152,64.0,45.0,7.0,1.0,0,27.8,30.1,7.153062730627306
19.4,3.591108499804152,95.0,71.0,7.0,8.0,0,24.2,25.0,7.153062730627306
20.3,3.591108499804152,95.0,78.0,6.0,2.0,0,25.1,25.6,7.153062730627306
21.2,3.591108499804152,85.0,94.0,7.0,8.0,0,23.8,26.1,7.153062730627306
18.9,3.591108499804152,70.0,60.0,7.0,3.0,0,24.9,26.5,7.153062730627306
19.6,27.0,88.0,81.0,7.0,7.0,1,23.1,26.1,7.153062730627306
20.3,0.0,75.0,84.0,4.0,6.0,0,26.5,31.0,7.153062730627306
21.4,17.0,68.0,58.0,4.0,3.0,1,24.4,27.4,7.153062730627306
19.9,0.0,35.0,45.0,7.0,7.0,0,24.0,25.2,7.153062730627306
18.9,0.0,59.0,56.0,7.0,1.0,0,24.1,25.7,7.153062730627306
18.2,0.0,63.0,86.0,8.0,8.0,0,19.9,24.9,7.153062730627306
18.3,1.6,80.0,67.0,3.0,5.0,1,24.5,26.4,7.153062730627306
16.0,0.0,69.0,48.0,3.0,2.0,0,27.7,28.2,7.153062730627306
16.5,0.0,67.0,26.0,3.0,6.0,0,33.9,34.6,7.153062730627306
19.4,4.4,87.0,72.0,6.0,6.0,1,25.8,27.1,7.153062730627306
20.2,17.4,97.0,82.0,8.0,8.0,1,22.9,23.2,7.153062730627306
18.9,3.591108499804152,90.0,60.0,8.0,8.0,0,23.2,23.4,7.153062730627306
17.3,34.2,88.0,73.0,6.0,6.0,1,23.1,24.6,7.153062730627306
18.7,4.6,89.0,64.0,6.0,4.0,1,24.4,25.1,6.2
18.8,0.0,70.0,59.0,4.0,2.0,0,25.0,26.2,11.9
13.4,0.0,98.0,40.0,6.0,2.0,0,29.3,30.5,7.153062730627306
16.9,3.591108499804152,87.0,66.0,8.0,3.0,0,25.5,26.5,7.153062730627306
17.1,3.591108499804152,88.0,59.0,3.0,1.0,0,27.0,27.8,7.153062730627306
18.0,3.591108499804152,68.0,42.0,7.0,2.0,0,26.5,28.2,7.153062730627306
14.6,3.591108499804152,70.0,45.0,7.0,1.0,0,27.8,28.4,7.153062730627306
15.6,1.0,72.0,56.0,1.0,2.0,0,27.0,28.7,7.153062730627306
14.6,0.0,72.0,49.0,2.0,1.0,0,26.2,27.0,11.1
14.3,0.0,74.0,36.0,2.0,4.0,0,29.7,30.4,10.0
17.2,0.0,81.0,70.0,5.0,3.0,0,23.8,25.4,7.153062730627306
15.3,0.0,69.0,49.0,7.0,1.0,0,27.9,29.0,7.153062730627306
15.4,0.0,75.0,45.0,7.0,1.0,0,28.1,30.0,7.153062730627306
17.0,0.0,62.0,43.0,4.0,6.0,0,25.7,33.2,7.153062730627306
11.3,0.8,53.0,24.0,1.0,0.0,0,26.0,27.5,7.153062730627306
10.7,0.0,60.0,34.0,7.0,2.0,0,28.2,29.2,7.153062730627306
13.3,0.0,81.0,70.0,1.0,6.0,0,25.5,26.5,7.153062730627306
15.5,0.0,84.0,64.0,2.0,4.0,0,25.6,27.2,7.153062730627306
19.0,3.591108499804152,91.0,70.0,7.0,1.0,0,24.3,25.3,7.153062730627306
14.5,3.591108499804152,98.0,42.0,8.0,1.0,0,29.7,30.5,7.153062730627306
16.8,3.591108499804152,83.0,58.0,7.0,1.0,0,28.3,29.3,7.153062730627306
18.8,2.6,87.0,66.0,7.0,7.0,1,23.7,24.5,7.153062730627306
15.2,0.4,93.0,72.0,7.0,7.0,0,23.3,23.7,0.0
17.7,2.0,95.0,74.0,7.0,8.0,1,24.8,25.0,0.0
20.2,5.4,87.0,90.0,8.0,8.0,1,22.3,22.6,7.153062730627306
18.4,3.591108499804152,95.0,82.0,8.0,8.0,0,22.6,24.4,7.153062730627306
17.9,3.591108499804152,83.0,70.0,2.0,8.0,0,23.1,24.7,7.153062730627306
16.3,32.4,91.0,64.0,3.0,2.0,1,25.4,25.7,7.153062730627306
16.0,11.0,93.0,67.0,4.0,3.0,1,24.4,25.5,9.5
13.6,0.0,93.0,68.0,2.0,7.0,0,24.8,25.4,10.0
14.5,0.0,98.0,58.0,7.0,2.0,0,26.9,28.1,6.9
15.2,0.0,95.0,57.0,5.0,5.0,0,28.9,29.9,7.153062730627306
19.3,3.591108499804152,90.0,92.0,7.0,8.0,0,21.1,23.4,7.153062730627306
20.0,3.591108499804152,91.0,68.0,8.0,1.0,0,24.3,24.9,7.153062730627306
18.2,3.591108499804152,69.0,95.0,8.0,8.0,0,19.1,23.4,7.153062730627306
15.3,30.2,89.0,64.0,6.0,6.0,1,21.7,24.2,7.153062730627306
15.3,0.0,78.0,55.0,7.0,6.0,0,23.1,23.9,4.0
12.0,0.0,77.0,54.0,1.0,5.0,0,23.6,25.4,8.2
13.4,0.0,70.0,72.0,5.0,7.0,0,22.5,24.5,7.153062730627306
18.6,3.591108499804152,83.0,51.0,7.0,2.0,0,27.1,28.5,7.153062730627306
18.1,3.591108499804152,61.0,63.0,7.0,6.0,0,22.2,23.2,7.153062730627306
14.6,8.2,69.0,74.0,4.0,7.0,1,20.4,22.0,7.153062730627306
14.1,6.8,69.0,73.0,4.0,7.0,1,19.6,21.4,3.3
14.2,9.2,77.0,65.0,4.0,7.0,1,19.2,21.0,3.4
15.2,20.0,83.0,61.0,7.0,4.0,1,22.0,22.4,5.0
12.9,0.8,65.0,68.0,2.0,2.0,0,20.8,23.1,7.153062730627306
13.1,0.0,74.0,39.0,7.0,1.0,0,24.5,25.1,7.153062730627306
12.3,0.0,60.0,54.0,7.0,3.0,0,21.1,23.0,7.153062730627306
12.2,0.0,68.0,55.0,5.0,1.0,0,23.2,23.9,7.153062730627306
9.6,0.0,58.0,32.0,1.0,2.0,0,22.9,23.6,7.153062730627306
8.5,0.0,67.0,29.0,6.0,7.0,0,25.1,25.8,7.153062730627306
11.1,0.0,53.0,39.0,7.0,4.0,0,23.4,26.7,7.153062730627306
10.5,0.0,66.0,30.0,1.0,6.0,0,29.5,30.8,7.153062730627306
14.1,3.591108499804152,86.0,57.0,8.0,1.0,0,20.7,21.4,7.153062730627306
11.0,3.591108499804152,76.0,62.0,7.0,1.0,0,21.9,22.7,7.153062730627306
13.7,23.0,95.0,89.0,6.0,7.0,1,18.2,20.3,7.153062730627306
14.1,7.2,87.0,63.0,6.0,6.0,1,20.6,21.9,3.3
9.2,0.0,81.0,45.0,1.0,6.0,0,25.1,25.7,9.1
15.4,1.0,86.0,63.0,8.0,6.0,0,22.4,23.5,3.9
10.2,6.2,67.0,58.0,2.0,2.0,1,20.1,20.7,7.153062730627306
11.7,3.591108499804152,60.0,35.0,7.0,1.0,0,22.3,23.0,7.153062730627306
12.0,3.591108499804152,55.0,39.0,1.0,1.0,0,16.0,17.5,7.153062730627306
10.2,3.591108499804152,63.0,36.0,7.0,1.0,0,19.2,20.2,7.153062730627306
8.8,1.8,53.0,37.0,1.0,3.0,1,18.1,18.9,7.153062730627306
7.1,0.0,61.0,50.0,5.0,2.0,0,19.2,19.9,8.9
11.7,14.4,80.0,52.0,4.0,6.0,1,19.3,20.7,6.4
10.8,1.2,78.0,88.0,6.0,7.0,1,16.0,19.6,7.153062730627306
13.0,3.591108499804152,88.0,50.0,8.0,4.0,0,20.1,21.1,7.153062730627306
8.1,3.591108499804152,79.0,62.0,7.0,1.0,0,20.5,20.9,7.153062730627306
14.1,21.0,88.0,61.0,4.0,4.0,1,21.4,22.9,7.153062730627306
12.5,6.8,85.0,58.0,4.0,4.0,1,21.2,22.7,7.4
14.4,12.4,100.0,63.0,6.0,3.0,1,20.2,22.0,6.0
8.7,0.2,92.0,49.0,4.0,1.0,0,21.2,22.2,8.7
7.0,0.2,83.0,45.0,0.0,1.0,0,22.1,22.5,7.153062730627306
5.7,0.0,78.0,36.0,7.0,1.0,0,23.4,23.6,7.153062730627306
7.5,0.0,70.0,42.0,7.0,1.0,0,22.5,23.1,7.153062730627306
8.5,0.0,77.0,66.0,7.0,1.0,0,19.6,20.8,7.153062730627306
10.3,0.2,81.0,35.0,7.0,3.0,0,24.3,25.1,7.153062730627306
10.1,0.0,78.0,45.0,8.0,8.0,0,22.8,23.5,6.9
12.7,0.0,63.0,65.0,1.0,1.0,0,22.1,23.7,9.8
9.3,0.0,80.0,44.0,0.0,1.0,0,23.7,24.4,7.153062730627306
9.4,3.591108499804152,83.0,39.0,7.0,1.0,0,24.8,25.2,7.153062730627306
13.6,3.591108499804152,69.0,38.0,7.0,2.0,0,25.6,26.1,7.153062730627306
12.7,0.4,80.0,68.0,6.0,6.0,0,22.2,25.0,7.153062730627306
9.6,0.0,80.0,55.0,2.0,1.0,0,24.0,24.7,7.153062730627306
12.5,0.2,85.0,55.0,7.0,1.0,0,23.0,25.0,7.153062730627306
15.0,0.0,69.0,31.0,8.0,1.0,0,23.0,24.3,7.153062730627306
9.8,0.0,66.0,66.0,1.0,3.0,0,20.1,21.4,7.153062730627306
15.2,3.591108499804152,94.0,80.0,8.0,8.0,0,18.7,19.5,7.153062730627306
9.9,10.0,90.0,64.0,8.0,7.0,1,19.5,20.9,7.153062730627306
11.0,3.591108499804152,85.0,66.0,1.0,1.0,0,20.6,21.8,7.153062730627306
12.0,2.2,97.0,52.0,6.0,1.0,1,20.8,21.4,7.153062730627306
7.8,0.0,79.0,46.0,1.0,1.0,0,18.2,19.3,9.5
9.2,0.0,61.0,54.0,1.0,2.0,0,19.5,20.0,8.4
13.4,1.8,89.0,72.0,7.0,4.0,1,19.3,20.3,7.153062730627306
14.3,3.591108499804152,94.0,83.0,8.0,8.0,0,16.2,19.0,7.153062730627306
9.9,3.591108499804152,73.0,67.0,7.0,8.0,0,17.4,18.7,7.153062730627306
9.6,36.2,77.0,63.0,4.0,5.0,1,16.3,17.6,7.153062730627306
7.8,1.0,73.0,74.0,2.0,6.0,0,16.9,19.5,5.6
10.6,21.2,93.0,50.0,7.0,5.0,1,17.8,19.5,4.4
8.5,2.0,91.0,64.0,5.0,5.0,1,18.0,19.9,4.7
11.2,0.0,86.0,46.0,7.0,6.0,0,19.5,20.4,7.153062730627306
7.2,3.591108499804152,90.0,73.0,7.0,1.0,0,18.8,20.1,7.153062730627306
11.3,3.591108499804152,96.0,64.0,7.0,7.0,0,19.2,19.6,7.153062730627306
10.2,3.591108499804152,59.0,55.0,7.0,8.0,0,16.6,17.1,7.153062730627306
9.6,0.8,67.0,44.0,1.0,0.0,0,17.4,18.1,7.153062730627306
9.0,0.0,58.0,51.0,1.0,3.0,0,17.2,18.9,7.153062730627306
9.8,3.591108499804152,84.0,61.0,8.0,8.0,0,18.7,18.9,7.153062730627306
6.4,1.0,96.0,53.0,2.0,1.0,0,18.8,19.2,7.153062730627306
7.8,3.591108499804152,92.0,85.0,7.0,8.0,0,16.8,21.4,7.153062730627306
10.5,3.591108499804152,87.0,48.0,3.0,1.0,0,19.5,21.0,7.153062730627306
7.6,6.2,82.0,62.0,2.0,2.0,1,18.1,19.5,7.153062730627306
5.7,0.0,92.0,77.0,5.0,7.0,0,13.9,16.3,1.9
9.4,0.0,44.0,31.0,1.0,1.0,0,15.8,16.1,9.1
12.5,0.0,49.0,27.0,1.0,2.0,0,18.7,19.3,9.6
11.1,0.0,42.0,35.0,0.0,2.0,0,19.0,19.6,7.153062730627306
5.9,3.591108499804152,63.0,39.0,7.0,1.0,0,19.4,19.9,7.153062730627306
0.2,3.591108499804152,57.0,66.0,7.0,7.0,0,15.7,21.4,7.153062730627306
10.0,3.591108499804152,50.0,39.0,7.0,1.0,0,14.0,14.7,7.153062730627306
8.5,0.6,56.0,30.0,1.0,3.0,0,15.8,16.3,7.153062730627306
6.7,0.0,59.0,37.0,1.0,0.0,0,16.7,17.3,9.7
5.3,0.0,64.0,44.0,1.0,1.0,0,17.5,17.8,7.153062730627306
3.7,0.0,75.0,44.0,7.0,1.0,0,17.8,18.5,7.153062730627306
2.0,0.0,77.0,28.0,7.0,1.0,0,20.3,20.9,7.153062730627306
0.8,0.0,55.0,27.0,6.0,1.0,0,18.4,19.3,7.153062730627306
7.2,0.0,55.0,37.0,1.0,2.0,0,15.1,16.4,7.153062730627306
7.2,0.0,58.0,36.0,1.0,1.0,0,16.8,17.0,9.8
6.9,0.0,57.0,26.0,0.0,0.0,0,17.8,18.2,9.6
-1.4,0.0,79.0,25.0,0.0,0.0,0,20.4,20.6,9.1
8.0,0.0,39.0,39.0,2.0,2.0,0,14.7,15.3,7.153062730627306
9.2,3.591108499804152,46.0,36.0,7.0,1.0,0,16.3,17.2,7.153062730627306
5.5,3.591108499804152,56.0,32.0,7.0,1.0,0,17.0,17.4,7.153062730627306
5.9,3.591108499804152,49.0,56.0,8.0,6.0,0,14.4,15.7,7.153062730627306
6.4,8.6,74.0,71.0,3.0,8.0,1,15.3,16.8,7.153062730627306
8.6,2.4,94.0,74.0,7.0,8.0,1,16.1,16.5,0.8
10.5,1.0,95.0,45.0,7.0,2.0,0,17.9,18.2,4.7
7.5,2.6,58.0,35.0,0.0,2.0,1,17.8,18.3,7.153062730627306
4.7,3.591108499804152,48.0,29.0,7.0,4.0,0,15.7,16.4,7.153062730627306
6.9,3.591108499804152,45.0,61.0,8.0,7.0,0,13.0,14.2,7.153062730627306
9.5,5.0,78.0,71.0,7.0,7.0,1,14.6,16.1,7.153062730627306
6.9,2.0,85.0,65.0,6.0,6.0,1,16.7,17.4,6.0
8.2,0.2,91.0,63.0,5.0,2.0,0,17.1,18.3,7.5
5.8,0.2,89.0,63.0,4.0,6.0,0,16.0,17.7,7.1
3.7,0.0,95.0,69.0,5.0,6.0,0,15.8,16.3,7.153062730627306
4.4,3.591108499804152,85.0,75.0,7.0,7.0,0,15.8,17.2,7.153062730627306
11.1,3.591108499804152,97.0,86.0,8.0,8.0,0,13.9,16.2,7.153062730627306
8.1,3.591108499804152,74.0,45.0,7.0,1.0,0,17.7,19.4,7.153062730627306
4.7,12.8,70.0,33.0,5.0,2.0,1,19.1,19.7,7.153062730627306
7.5,0.0,51.0,29.0,5.0,6.0,0,20.6,22.0,9.7
8.7,0.0,34.0,27.0,0.0,1.0,0,22.6,22.8,9.7
4.0,0.0,48.0,12.0,0.0,0.0,0,24.3,25.0,7.153062730627306
3.0,3.591108499804152,28.0,32.0,7.0,1.0,0,18.6,21.2,7.153062730627306
6.0,3.591108499804152,47.0,41.0,7.0,5.0,0,13.8,15.4,7.153062730627306
6.0,2.0,74.0,52.0,6.0,7.0,1,15.2,16.0,7.153062730627306
3.7,0.2,85.0,68.0,5.0,1.0,0,16.8,18.6,9.8
4.4,0.0,86.0,47.0,1.0,1.0,0,17.7,21.1,9.6
4.3,0.0,78.0,40.0,1.0,0.0,0,19.5,20.3,9.8
5.1,0.0,55.0,58.0,7.0,6.0,0,17.4,18.3,7.153062730627306
5.5,3.591108499804152,81.0,67.0,8.0,8.0,0,17.5,18.2,7.153062730627306
3.9,3.591108499804152,99.0,28.0,8.0,1.0,0,21.1,21.4,7.153062730627306
3.1,3.591108499804152,49.0,25.0,7.0,1.0,0,19.7,21.3,7.153062730627306
4.6,0.2,53.0,52.0,1.0,6.0,0,13.7,15.3,7.153062730627306
4.1,3.591108499804152,74.0,65.0,8.0,8.0,0,14.6,16.1,7.153062730627306
8.8,3.591108499804152,94.0,49.0,8.0,8.0,0,16.3,17.2,7.153062730627306
3.4,3.591108499804152,74.0,53.0,7.0,1.0,0,16.7,18.0,7.153062730627306
6.3,3.591108499804152,80.0,54.0,7.0,8.0,0,17.4,18.5,7.153062730627306
4.8,3.591108499804152,95.0,70.0,7.0,8.0,0,17.0,18.3,7.153062730627306
10.8,33.4,97.0,33.0,8.0,2.0,1,19.2,19.9,7.153062730627306
7.3,0.4,73.0,93.0,7.0,8.0,0,13.4,17.1,2.5
11.8,21.8,76.0,87.0,6.0,7.0,1,13.9,18.8,3.8
10.5,21.4,70.0,72.0,7.0,7.0,1,14.4,18.0,5.2
8.5,1.2,88.0,65.0,7.0,6.0,1,16.8,17.8,7.153062730627306
10.7,3.591108499804152,97.0,67.0,8.0,1.0,0,17.8,18.7,7.153062730627306
8.9,3.591108499804152,92.0,70.0,8.0,8.0,0,16.8,17.8,7.153062730627306
10.3,3.591108499804152,96.0,66.0,8.0,8.0,0,18.5,19.2,7.153062730627306
8.0,17.2,97.0,63.0,7.0,2.0,1,18.8,19.2,7.153062730627306
8.7,7.0,97.0,79.0,7.0,8.0,1,16.3,18.6,0.0
13.2,21.4,52.0,65.0,4.0,7.0,1,18.4,20.2,6.2
12.1,12.4,57.0,51.0,6.0,2.0,1,18.5,20.3,7.153062730627306
8.8,3.591108499804152,75.0,77.0,8.0,8.0,0,14.9,18.5,7.153062730627306
11.6,3.591108499804152,83.0,74.0,8.0,8.0,0,16.9,17.5,7.153062730627306
10.8,6.8,69.0,60.0,5.0,1.0,1,19.0,20.2,7.153062730627306
6.4,0.2,78.0,33.0,4.0,7.0,0,23.4,23.9,8.6
12.0,0.0,65.0,80.0,7.0,7.0,0,14.5,18.8,0.8
9.5,3.6,45.0,43.0,7.0,5.0,1,17.1,17.6,4.6
9.7,0.0,46.0,40.0,3.0,5.0,0,16.7,18.6,7.153062730627306
9.9,3.591108499804152,86.0,56.0,8.0,8.0,0,17.1,17.9,7.153062730627306
10.8,3.591108499804152,92.0,54.0,8.0,8.0,0,19.0,20.1,7.153062730627306
10.1,3.591108499804152,92.0,64.0,8.0,8.0,0,17.2,18.4,7.153062730627306
4.7,35.6,75.0,54.0,1.0,7.0,1,18.5,20.3,7.153062730627306
8.3,0.2,67.0,45.0,0.0,1.0,0,23.5,24.0,10.5
14.2,6.0,91.0,29.0,6.0,4.0,1,24.0,24.4,7.9
8.9,0.0,51.0,27.0,0.0,0.0,0,23.6,24.1,7.153062730627306
10.1,3.591108499804152,85.0,67.0,8.0,8.0,0,16.9,18.0,7.153062730627306
10.9,3.591108499804152,72.0,64.0,7.0,8.0,0,19.7,20.1,7.153062730627306
7.9,5.4,99.0,30.0,8.0,1.0,1,25.3,25.5,7.153062730627306
11.7,0.0,74.0,58.0,6.0,3.0,0,19.8,20.5,7.3
14.0,0.0,68.0,31.0,4.0,2.0,0,26.0,26.1,7.5
12.5,0.2,44.0,23.0,6.0,4.0,0,22.6,23.1,9.0
8.4,0.0,35.0,38.0,1.0,4.0,0,17.3,19.8,7.153062730627306
6.3,3.591108499804152,48.0,40.0,7.0,1.0,0,16.8,18.8,7.153062730627306
4.3,3.591108499804152,53.0,56.0,7.0,1.0,0,17.9,20.1,7.153062730627306
8.5,3.591108499804152,76.0,54.0,7.0,1.0,0,18.6,19.8,7.153062730627306
7.5,0.4,70.0,44.0,3.0,2.0,0,19.1,20.5,7.153062730627306
3.9,0.0,62.0,59.0,1.0,2.0,0,20.1,21.6,7.153062730627306
6.2,0.0,70.0,44.0,1.0,1.0,0,23.6,25.3,7.153062730627306
14.4,0.0,72.0,79.0,7.0,6.0,0,19.1,24.0,7.153062730627306
14.3,3.591108499804152,67.0,55.0,8.0,1.0,0,19.2,21.0,7.153062730627306
11.2,3.591108499804152,78.0,54.0,8.0,2.0,0,18.3,20.5,7.153062730627306
5.9,3.6,69.0,40.0,0.0,1.0,1,23.0,23.9,7.153062730627306
9.1,0.0,45.0,19.0,1.0,1.0,0,30.2,31.1,9.4
12.3,0.0,41.0,27.0,5.0,6.0,0,29.5,30.6,3.0
11.0,0.0,29.0,26.0,1.0,1.0,0,18.3,22.1,11.3
6.4,0.0,47.0,23.0,1.0,0.0,0,22.7,23.4,7.153062730627306
7.8,0.0,61.0,59.0,7.0,1.0,0,20.1,22.4,7.153062730627306
11.5,0.0,68.0,34.0,8.0,1.0,0,27.0,27.4,7.153062730627306
12.1,0.0,58.0,10.0,7.0,1.0,0,32.1,32.9,7.153062730627306
15.5,0.0,67.0,58.0,3.0,1.0,0,24.6,26.7,7.153062730627306
19.3,0.0,31.0,53.0,7.0,3.0,0,23.7,32.6,7.2
14.6,0.4,87.0,93.0,7.0,7.0,0,15.7,19.1,2.1
12.5,7.2,93.0,50.0,6.0,2.0,1,20.5,21.7,7.153062730627306
9.5,0.0,65.0,44.0,7.0,1.0,0,23.7,25.5,7.153062730627306
10.7,0.0,74.0,57.0,7.0,1.0,0,24.9,26.5,7.153062730627306
9.6,0.0,72.0,33.0,0.0,1.0,0,28.6,29.9,7.153062730627306
15.9,0.0,63.0,38.0,4.0,7.0,0,26.6,30.8,7.1
14.4,12.8,82.0,43.0,7.0,5.0,1,18.3,19.5,7.153062730627306
8.4,3.591108499804152,67.0,50.0,7.0,7.0,0,15.2,17.6,7.153062730627306
6.8,3.591108499804152,68.0,21.0,7.0,1.0,0,23.2,24.2,7.153062730627306
8.4,3.591108499804152,76.0,59.0,8.0,8.0,0,18.8,20.9,7.153062730627306
10.9,3.591108499804152,70.0,39.0,1.0,1.0,0,19.5,21.2,7.153062730627306
6.0,3.591108499804152,70.0,47.0,7.0,1.0,0,24.4,25.0,7.153062730627306
10.3,18.0,77.0,90.0,7.0,6.0,1,17.1,22.2,7.153062730627306
15.4,1.0,51.0,51.0,7.0,6.0,0,18.4,18.9,7.153062730627306
12.2,0.0,70.0,44.0,5.0,1.0,0,23.1,24.0,9.5
10.9,0.0,63.0,41.0,4.0,1.0,0,29.3,29.8,7.153062730627306
12.7,3.591108499804152,84.0,55.0,6.0,1.0,0,27.1,28.9,7.153062730627306
15.0,3.591108499804152,56.0,52.0,7.0,1.0,0,27.4,30.6,7.153062730627306
17.8,1.2,66.0,35.0,1.0,1.0,1,32.7,37.3,7.153062730627306
15.1,0.0,73.0,16.0,3.0,6.0,0,35.4,35.4,7.153062730627306
12.8,0.0,64.0,10.0,2.0,3.0,0,30.6,31.5,9.8
10.7,0.0,37.0,45.0,1.0,1.0,0,23.4,24.3,11.9
11.7,0.0,63.0,50.0,1.0,6.0,0,25.7,30.4,7.153062730627306
11.5,0.0,52.0,17.0,7.0,1.0,0,33.5,34.1,7.153062730627306
19.1,3.591108499804152,47.0,21.0,7.0,1.0,0,37.2,37.7,7.153062730627306
10.5,3.591108499804152,21.0,25.0,7.0,1.0,0,21.3,23.9,7.153062730627306
8.5,1.0,47.0,36.0,3.0,2.0,0,21.0,21.8,7.153062730627306
11.1,0.0,69.0,50.0,6.0,7.0,0,23.6,24.7,8.8
13.6,0.0,62.0,52.0,3.0,6.0,0,23.9,28.8,7.5
12.1,17.8,78.0,64.0,6.0,6.0,1,21.3,22.7,7.153062730627306
12.3,0.0,72.0,59.0,4.0,1.0,0,21.4,22.4,7.153062730627306
8.7,0.0,70.0,53.0,2.0,1.0,0,24.6,25.0,7.153062730627306
13.1,0.0,69.0,69.0,1.0,2.0,0,23.1,26.4,7.153062730627306
17.1,0.0,61.0,69.0,6.0,3.0,0,22.9,24.4,6.6
17.1,0.0,61.0,58.0,7.0,7.0,0,20.8,23.1,2.8
12.3,0.4,54.0,53.0,6.0,5.0,0,21.4,22.8,8.1
12.9,0.0,68.0,53.0,4.0,6.0,0,25.0,27.0,7.153062730627306
14.9,3.591108499804152,72.0,16.0,7.0,1.0,0,38.7,40.1,7.153062730627306
19.1,3.591108499804152,59.0,67.0,7.0,7.0,0,22.6,24.6,7.153062730627306
15.0,3.591108499804152,77.0,23.0,8.0,3.0,0,30.0,30.9,7.153062730627306
11.6,0.8,44.0,39.0,1.0,1.0,0,23.2,24.1,7.153062730627306
15.6,0.0,62.0,57.0,2.0,2.0,0,24.1,25.5,12.2
