Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,WindDir9am
0.0,39.0,11.0,74.0,67.0,5.0,6.0,0,20.9,21.8,4.3,315.0
0.0,31.0,11.0,96.0,49.0,8.0,2.0,0,22.5,22.9,7.0,337.5
0.0,33.0,17.0,73.0,72.0,7.0,8.0,0,20.2,24.2,1.8,315.0
0.2,43.0,33.0,58.0,44.0,7.0,6.0,0,17.4,19.3,6.9,247.5
0.0,57.0,9.0,46.0,27.0,1.0,3.0,0,21.4,21.7,9.8,292.5
0.0,57.0,22.0,41.0,31.0,2.0,3.0,0,19.8,21.8,8.3,337.5
0.0,61.0,28.0,43.0,32.0,1.0,1.0,0,18.4,19.8,10.1,270.0
0.0,52.0,31.0,46.0,30.0,1.0,1.0,0,18.7,20.1,10.1,247.5
0.0,39.0,22.0,46.0,28.0,2.0,1.0,0,18.5,20.0,9.1,292.5
0.0,54.0,30.0,53.0,35.0,4.0,3.0,0,19.0,20.2,8.5,270.0
0.0,57.0,28.0,43.0,61.0,3.0,7.0,0,18.9,22.7,9.1,292.5
0.0,39.0,13.0,62.0,87.0,6.0,8.0,0,13.5,17.2,1.3,315.0
38.4,67.0,22.0,82.0,55.0,7.0,6.0,1,18.8,19.0,0.7,135.0
8.2,54.0,30.0,83.0,77.0,7.0,7.0,1,16.8,20.0,5.8,202.5
9.0,35.0,15.0,69.0,60.0,1.0,1.0,1,17.6,18.6,9.4,315.0
0.0,28.0,15.0,54.0,62.0,1.0,1.0,0,18.5,20.2,10.1,315.0
0.2,50.0,13.0,68.0,67.0,5.0,5.0,0,17.5,18.0,7.1,315.0
6.2,35.0,9.0,92.0,68.0,8.0,8.0,1,18.2,20.6,3.2,337.5
0.0,31.0,13.0,91.0,52.0,8.0,3.0,0,22.2,22.9,4.9,315.0
0.0,28.0,13.0,79.0,55.0,4.0,5.0,0,22.0,22.8,5.7,315.0
0.0,31.0,15.0,73.0,35.0,1.0,5.0,0,24.3,25.0,9.1,315.0
0.0,50.0,20.0,52.0,57.0,6.0,7.0,0,21.1,23.2,3.0,0.0
14.8,80.0,22.0,96.0,60.0,8.0,7.0,1,15.5,17.0,1.8,292.5
16.6,56.0,24.0,53.0,49.0,1.0,1.0,1,16.9,17.8,9.7,270.0
0.0,33.0,19.0,53.0,65.0,3.0,1.0,0,18.0,19.0,9.3,292.5
0.0,30.0,9.0,79.0,64.0,8.0,7.0,0,18.9,20.6,2.3,337.5
0.0,24.0,15.0,57.0,49.0,7.0,8.0,0,20.5,21.8,2.3,315.0
0.0,52.0,22.0,63.0,60.0,8.0,6.0,0,19.9,23.7,1.8,0.0
0.0,44.0,19.0,64.0,66.0,7.0,7.0,0,16.4,17.6,1.5,202.5
0.0,31.0,11.0,66.0,58.0,4.0,7.0,0,18.7,20.5,6.9,315.0
0.0,26.0,13.0,81.0,71.0,2.0,8.0,0,18.4,21.7,3.9,315.0
0.8,24.0,17.0,76.0,45.0,3.0,6.0,0,19.3,20.6,8.5,315.0
0.0,37.0,7.0,71.0,86.0,7.0,6.0,0,16.0,16.2,1.0,337.5
6.2,43.0,17.0,74.0,34.0,3.0,3.0,1,20.6,21.6,8.6,315.0
0.2,48.0,20.0,55.0,41.0,2.0,6.0,0,18.7,20.8,7.0,337.5
0.0,59.0,33.0,52.0,49.0,4.0,7.0,0,17.4,17.8,5.0,247.5
0.0,41.0,26.0,52.0,54.0,2.0,4.0,0,15.9,16.9,9.5,270.0
0.0,56.0,17.0,57.0,56.0,6.0,6.0,0,16.3,16.4,3.8,292.5
0.0,46.0,26.0,61.0,60.0,1.0,2.0,0,15.8,17.0,8.0,270.0
12.2,65.0,30.0,73.0,85.0,6.0,7.0,1,12.7,15.0,0.0,202.5
2.6,44.0,19.0,63.0,66.0,3.0,6.0,1,14.2,15.1,7.2,270.0
0.0,37.0,11.0,69.0,65.0,5.0,2.0,0,14.7,15.7,8.1,337.5
2.8,44.0,7.0,90.0,89.0,7.0,7.0,1,10.7,14.5,0.0,337.5
56.8,50.0,26.0,90.0,94.0,7.0,7.0,1,12.3,14.7,0.2,202.5
50.0,41.0,13.0,81.0,67.0,7.0,7.0,1,14.5,15.0,0.1,135.0
17.2,57.0,11.0,95.0,78.0,8.0,6.0,1,14.3,17.5,0.2,337.5
9.2,61.0,46.0,81.0,81.0,7.0,7.0,1,15.8,19.6,4.3,135.0
3.6,37.0,17.0,80.0,60.0,7.0,7.0,1,17.5,19.5,2.4,90.0
26.2,33.0,7.0,92.0,81.0,7.0,7.0,1,16.2,16.5,0.0,315.0
27.2,31.0,9.0,85.0,80.0,8.0,8.0,1,13.9,15.6,0.0,90.0
59.2,48.0,15.0,93.0,88.0,7.0,5.0,1,15.0,15.7,2.2,225.0
6.8,20.0,9.0,70.0,58.0,1.0,1.0,1,17.9,18.7,9.8,337.5
0.0,26.0,15.0,63.0,39.0,1.0,2.0,0,19.3,20.1,9.8,292.5
0.0,26.0,19.0,68.0,48.0,1.0,0.0,0,18.7,19.7,9.5,315.0
0.0,41.0,9.0,63.0,27.0,0.0,1.0,0,23.7,24.2,9.8,247.5
0.0,56.0,24.0,33.0,22.0,1.0,1.0,0,19.7,20.8,9.7,315.0
0.0,37.0,19.0,40.0,24.0,0.0,0.0,0,18.2,18.5,9.8,315.0
0.0,33.0,13.0,54.0,34.0,1.0,1.0,0,17.6,19.1,9.5,315.0
0.0,46.0,13.0,61.0,45.0,0.0,3.0,0,16.1,18.6,9.1,292.5
2.2,48.0,13.0,76.0,86.0,5.0,7.0,1,11.7,13.7,1.0,225.0
9.4,30.0,9.0,78.0,73.0,7.0,6.0,1,14.9,15.6,2.7,270.0
0.0,26.0,13.0,73.0,63.0,2.0,5.0,0,16.2,17.3,8.2,315.0
0.0,30.0,17.0,76.0,42.0,1.0,1.0,0,20.1,20.8,8.4,315.0
0.0,19.0,11.0,66.0,69.0,7.0,6.0,0,16.2,17.8,5.0,315.0
0.0,28.0,11.0,71.0,52.0,4.0,8.0,0,18.3,19.4,8.5,337.5
0.4,28.0,11.0,73.0,51.0,7.0,7.0,0,20.3,21.5,1.7,315.0
0.6,30.0,11.0,86.0,64.0,7.0,4.0,0,19.9,21.6,3.4,292.5
1.2,26.0,4.0,72.0,55.0,4.0,3.0,1,21.3,22.4,8.7,315.0
0.0,35.0,11.0,75.0,66.0,7.0,7.0,0,20.1,23.3,3.9,315.0
0.0,52.0,19.0,54.0,66.0,4.0,7.0,0,18.9,22.3,1.6,22.5
1.2,65.0,19.0,54.0,30.0,2.0,2.0,1,19.6,22.0,8.9,0.0
0.2,54.0,28.0,36.0,18.0,1.0,1.0,0,16.6,17.1,10.1,315.0
0.0,54.0,9.0,49.0,19.0,2.0,2.0,0,17.8,18.5,9.9,202.5
0.0,48.0,20.0,50.0,42.0,1.0,7.0,0,15.8,17.5,8.0,292.5
0.0,59.0,33.0,55.0,54.0,1.0,6.0,0,15.1,16.1,4.8,202.5
0.0,26.0,13.0,52.0,30.0,1.0,3.0,0,19.1,19.3,8.6,315.0
0.0,35.0,17.0,61.0,29.0,5.0,1.0,0,18.7,20.9,9.3,315.0
0.0,30.0,17.0,54.0,45.0,1.0,1.0,0,19.1,19.8,9.9,315.0
0.0,35.0,9.0,71.0,47.0,6.0,6.0,0,19.6,20.1,6.8,337.5
0.0,33.0,13.0,55.0,35.0,6.0,1.0,0,22.4,23.5,10.2,315.0
0.0,57.0,13.0,56.0,50.0,6.0,5.0,0,19.3,20.1,3.4,292.5
10.4,52.0,31.0,82.0,71.0,7.0,4.0,1,15.4,16.0,8.1,202.5
0.0,35.0,17.0,59.0,54.0,2.0,3.0,0,17.0,17.6,10.1,315.0
0.0,37.0,15.0,71.0,26.0,7.0,3.0,0,20.6,21.3,6.8,292.5
0.0,46.0,15.0,47.0,24.0,4.0,1.0,0,19.1,19.5,10.0,247.5
0.0,63.0,15.0,44.0,27.0,6.0,5.0,0,18.0,19.8,8.5,315.0
0.0,52.0,17.0,38.0,29.0,1.0,2.0,0,20.1,21.5,10.0,315.0
0.0,61.0,30.0,36.0,22.0,5.0,5.0,0,22.6,24.5,8.7,337.5
0.6,41.0,31.0,52.0,44.0,2.0,7.0,0,16.4,17.3,8.3,247.5
10.0,65.0,19.0,88.0,85.0,7.0,7.0,1,11.8,13.3,1.3,270.0
5.0,31.0,17.0,54.0,31.0,4.0,7.0,1,18.5,19.0,6.7,270.0
0.0,39.0,11.0,40.0,26.0,0.0,1.0,0,23.7,23.8,10.6,270.0
0.0,33.0,17.0,50.0,19.0,1.0,1.0,0,20.9,22.3,10.4,270.0
0.0,94.0,13.0,39.0,33.0,3.0,7.0,0,19.7,26.6,5.4,315.0
0.0,43.0,17.0,25.0,21.0,1.0,1.0,0,22.0,22.6,10.8,0.0
0.0,56.0,24.0,28.0,15.0,2.0,1.0,0,23.6,24.7,10.7,0.0
0.0,56.0,33.0,37.0,37.0,1.0,1.0,0,15.6,16.6,10.7,247.5
0.0,48.0,17.0,51.0,28.0,0.0,0.0,0,20.3,21.7,10.7,315.0
0.0,59.0,24.0,31.0,27.0,1.0,4.0,0,23.2,25.5,10.5,22.5
0.0,46.0,26.0,29.0,20.0,0.0,1.0,0,23.4,23.5,10.7,315.0
0.0,72.0,13.0,24.0,18.0,2.0,5.0,0,19.8,22.2,9.9,0.0
0.0,57.0,31.0,40.0,21.0,1.0,1.0,0,14.9,16.8,10.8,247.5
0.0,52.0,20.0,45.0,30.0,2.0,3.0,0,15.7,18.0,10.3,270.0
0.0,52.0,17.0,40.0,26.0,7.0,7.0,0,17.5,19.4,6.7,0.0
0.0,56.0,24.0,38.0,33.0,7.0,7.0,0,18.2,19.9,2.5,315.0
0.0,46.0,31.0,46.0,47.0,2.0,4.0,0,18.7,20.2,10.8,247.5
0.0,30.0,13.0,56.0,40.0,1.0,1.0,0,21.3,23.0,10.7,315.0
0.0,35.0,19.0,51.0,47.0,3.0,6.0,0,19.5,22.1,9.6,247.5
0.0,31.0,15.0,47.0,76.0,4.0,2.0,0,18.1,19.8,9.4,292.5
0.0,39.0,15.0,58.0,54.0,1.0,2.0,0,18.4,20.8,10.8,270.0
0.0,59.0,6.0,69.0,50.0,6.0,7.0,0,21.1,22.8,6.7,292.5
0.0,43.0,28.0,40.0,43.0,1.0,1.0,0,25.1,27.4,10.2,0.0
0.0,33.0,13.0,52.0,42.0,7.0,4.0,0,21.3,23.3,8.2,292.5
0.0,35.0,15.0,47.0,41.0,1.0,1.0,0,22.3,23.9,10.1,315.0
0.0,30.0,13.0,61.0,35.0,6.0,2.0,0,22.0,24.4,11.0,315.0
0.0,33.0,11.0,58.0,44.0,1.0,1.0,0,21.9,23.6,10.4,315.0
0.0,50.0,9.0,59.0,35.0,1.0,1.0,0,22.0,23.7,10.1,0.0
0.0,28.0,13.0,58.0,25.0,1.0,5.0,0,29.2,29.9,10.1,315.0
0.0,37.0,26.0,82.0,65.0,7.0,7.0,0,22.0,22.6,8.5,180.0
0.0,50.0,17.0,51.0,74.0,5.0,4.0,0,21.6,32.4,9.1,337.5
0.0,48.0,17.0,81.0,76.0,7.0,7.0,0,18.3,21.9,1.7,180.0
0.0,33.0,22.0,65.0,62.0,2.0,7.0,0,23.3,26.8,5.1,337.5
0.0,76.0,43.0,27.0,9.0,2.0,4.0,0,31.6,33.6,9.7,337.5
0.0,56.0,31.0,33.0,22.0,5.0,3.0,0,23.1,25.8,6.8,270.0
0.0,80.0,17.0,36.0,19.0,1.0,4.0,0,23.5,24.7,10.2,270.0
0.0,41.0,28.0,65.0,44.0,7.0,7.0,0,16.8,18.9,6.1,202.5
6.2,54.0,19.0,67.0,74.0,5.0,3.0,1,17.9,21.2,8.4,292.5
0.8,30.0,13.0,81.0,59.0,7.0,5.0,0,18.5,19.8,6.2,202.5
0.2,83.0,13.0,79.0,90.0,8.0,8.0,0,16.4,18.1,0.0,67.5
62.2,72.0,26.0,69.0,35.0,6.0,5.0,1,22.8,24.4,5.7,0.0
0.4,52.0,28.0,43.0,20.0,6.0,1.0,0,25.5,26.1,10.7,315.0
0.0,54.0,9.0,39.0,12.0,0.0,1.0,0,23.8,24.7,11.2,247.5
0.0,72.0,19.0,28.0,28.0,2.0,6.0,0,18.0,22.6,10.3,337.5
0.0,39.0,24.0,44.0,40.0,1.0,2.0,0,19.1,20.4,11.0,247.5
0.0,31.0,13.0,46.0,53.90482529118137,1.0,2.0,0,23.2,24.2,10.5,315.0
0.0,30.0,9.0,48.0,35.0,1.0,1.0,0,24.1,25.3,10.9,315.0
0.0,46.0,11.0,28.0,24.0,7.0,5.0,0,29.0,30.4,5.3,22.5
0.0,50.0,15.0,35.0,27.0,0.0,1.0,0,28.5,30.7,10.7,315.0
0.0,87.0,28.0,23.0,13.0,0.0,0.0,0,26.4,32.9,11.4,0.0
0.0,41.0,17.0,30.0,32.0,0.0,0.0,0,20.1,21.7,11.4,270.0
0.0,70.0,13.0,33.0,7.0,1.0,1.0,0,28.8,30.4,11.5,315.0
0.0,50.0,11.0,32.0,29.0,1.0,1.0,0,21.1,22.3,10.8,225.0
0.0,44.0,15.0,42.0,21.0,6.0,3.0,0,28.7,29.2,10.6,315.0
0.0,85.0,35.0,26.0,27.0,7.0,7.0,0,27.1,33.6,3.0,0.0
0.0,48.0,24.0,27.0,15.0,1.0,7.0,0,27.1,27.8,11.2,337.5
0.0,61.0,30.0,36.0,45.0,2.0,4.0,0,16.7,17.8,3.7,247.5
1.0,52.0,28.0,48.0,38.0,2.0,1.0,0,18.5,18.8,10.6,202.5
0.0,30.0,20.0,48.0,24.0,4.0,6.0,0,27.4,28.6,9.2,315.0
0.0,39.0,9.0,38.0,13.0,2.0,3.0,0,30.5,32.7,11.2,292.5
0.0,69.0,37.0,68.0,59.0,2.0,2.0,0,18.0,19.7,10.4,180.0
1.2,56.0,9.0,67.0,60.0,1.0,5.0,1,17.5,20.0,11.2,247.5
0.0,35.0,19.0,51.0,25.0,0.0,0.0,0,28.4,29.5,11.9,315.0
0.0,80.0,17.0,12.0,3.0,7.0,1.0,0,37.2,37.8,10.0,315.0
0.0,70.0,30.0,64.0,45.0,5.0,1.0,0,21.7,22.2,10.0,180.0
0.0,41.0,11.0,63.0,56.0,0.0,0.0,0,24.1,26.8,11.2,292.5
0.0,81.0,17.0,42.0,3.0,2.0,1.0,0,34.2,36.2,10.8,315.0
3.4,52.0,37.0,46.0,43.0,5.0,2.0,1,16.6,17.7,6.7,202.5
0.0,41.0,17.0,38.0,32.0,1.0,0.0,0,20.7,24.8,12.1,292.5
0.0,57.0,13.0,26.0,23.0,1.0,1.0,0,26.7,28.5,11.7,315.0
0.0,81.0,33.0,18.0,3.0,7.0,7.0,0,32.6,33.9,5.2,0.0
0.0,57.0,20.0,40.0,42.0,2.0,2.0,0,19.5,20.9,11.2,225.0
0.0,44.0,11.0,49.0,35.0,0.0,0.0,0,22.0,23.8,12.1,292.5
0.0,48.0,13.0,62.0,51.0,0.0,5.0,0,25.1,28.3,10.9,0.0
0.0,50.0,17.0,51.0,28.0,0.0,6.0,0,31.6,32.5,10.3,315.0
0.0,63.0,26.0,75.0,73.0,7.0,8.0,0,23.2,27.6,0.6,225.0
3.8,83.0,28.0,43.0,11.0,3.0,1.0,1,32.6,33.7,11.9,337.5
0.0,65.0,28.0,38.0,20.0,1.0,1.0,0,21.0,23.7,12.5,270.0
0.0,44.0,22.0,27.0,28.0,1.0,0.0,0,20.0,25.1,10.4,270.0
0.0,43.0,31.0,31.0,41.0,7.0,1.0,0,21.3,22.1,11.6,247.5
0.0,41.0,19.0,50.0,47.0,3.0,7.0,0,20.6,23.1,9.1,337.5
1.2,50.0,19.0,80.0,63.0,7.0,2.0,1,21.7,23.3,5.7,90.0
5.2,94.0,15.0,71.0,74.0,7.0,7.0,1,18.5,24.3,5.0,292.5
0.6,52.0,26.0,62.0,49.0,6.0,2.0,0,19.4,20.9,12.0,202.5
0.0,39.0,11.0,52.0,54.0,5.0,1.0,0,21.1,24.1,9.8,270.0
0.0,43.0,9.0,60.0,54.0,7.0,7.0,0,21.8,23.2,7.7,112.5
0.0,35.0,11.0,63.0,41.0,7.0,7.0,0,28.3,30.8,7.1,315.0
0.0,76.0,11.0,32.0,10.0,7.0,6.0,0,33.5,34.9,7.4,292.5
0.0,63.0,43.0,52.0,51.0,1.0,1.0,0,17.1,18.4,11.7,202.5
0.0,48.0,30.0,63.0,56.0,7.0,5.0,0,17.9,19.9,4.3,202.5
0.0,50.0,11.0,48.0,44.0,1.0,1.0,0,21.4,23.7,12.2,270.0
0.0,50.0,13.0,53.0,39.0,0.0,1.0,0,28.2,30.3,11.9,315.0
0.0,69.0,15.0,36.0,41.0,3.0,6.0,0,28.1,34.0,8.3,315.0
0.4,54.0,17.0,35.0,38.0,4.0,3.0,0,27.4,31.8,9.5,337.5
2.2,56.0,33.0,89.0,59.0,8.0,7.0,1,18.9,20.0,0.7,157.5
20.8,61.0,46.0,93.0,91.0,8.0,7.0,1,16.9,18.8,0.0,157.5
7.4,33.0,0.0,86.0,63.0,8.0,7.0,1,21.6,22.4,4.9,315.0
7.8,44.0,17.0,48.0,36.0,1.0,3.0,1,25.6,29.7,13.0,292.5
0.0,43.0,20.0,27.0,36.0,0.0,1.0,0,23.4,28.6,13.2,247.5
0.0,50.0,13.0,69.0,68.0,3.0,6.0,0,20.2,23.0,8.0,202.5
80.4,52.0,22.0,75.0,79.0,7.0,7.0,1,18.9,21.2,5.6,157.5
11.2,61.0,33.0,86.0,79.0,7.0,8.0,1,17.3,18.6,0.0,202.5
13.6,61.0,44.0,83.0,97.0,8.0,8.0,1,17.7,19.6,0.0,202.5
15.8,48.0,30.0,80.0,57.0,6.0,2.0,1,22.8,24.1,10.3,202.5
0.0,43.0,11.0,72.0,55.0,4.0,1.0,0,25.2,26.7,12.0,292.5
0.0,52.0,28.0,61.0,49.0,6.0,5.0,0,26.3,27.1,9.8,45.0
2.2,78.0,33.0,74.0,61.0,7.0,7.0,1,23.1,25.9,2.9,45.0
10.2,41.0,11.0,69.0,72.0,3.0,5.0,1,22.0,24.9,9.3,270.0
0.4,50.0,17.0,64.0,50.0,1.0,2.0,0,21.8,23.1,13.0,157.5
0.0,78.0,13.0,63.0,77.0,3.0,7.0,0,19.4,22.0,10.3,202.5
0.4,56.0,30.0,62.0,51.0,7.0,1.0,0,20.2,21.1,7.7,180.0
0.0,41.0,13.0,46.0,45.0,1.0,1.0,0,22.6,24.1,12.6,292.5
0.0,57.0,17.0,55.0,45.0,6.0,7.0,0,27.6,29.3,11.2,0.0
0.0,69.0,20.0,76.0,82.0,8.0,7.0,0,17.0,20.7,0.0,180.0
8.4,56.0,30.0,64.0,56.0,7.0,2.0,1,19.8,21.6,7.3,180.0
0.0,35.0,11.0,66.0,47.0,5.0,4.0,0,21.1,23.2,7.5,157.5
0.0,44.0,13.0,41.0,39.0,4.0,5.0,0,25.0,25.6,12.1,45.0
0.0,59.0,17.0,47.0,41.0,2.0,1.0,0,25.7,26.4,13.3,0.0
0.0,67.0,13.0,52.0,52.0,5.0,7.0,0,26.7,29.1,7.9,22.5
3.4,94.0,13.0,87.0,29.0,7.0,6.0,1,20.5,27.5,8.4,225.0
0.0,54.0,33.0,33.0,34.0,1.0,1.0,0,21.0,21.8,13.6,247.5
0.0,35.0,15.0,34.0,33.0,3.0,6.0,0,24.1,25.6,12.6,292.5
0.0,52.0,17.0,55.0,35.0,3.0,2.0,0,26.2,27.6,11.4,45.0
0.0,54.0,11.0,48.0,39.0,7.0,7.0,0,29.7,32.0,4.1,292.5
0.0,59.0,28.0,30.0,37.0,1.0,1.0,0,29.1,34.4,12.0,315.0
0.0,43.0,17.0,31.0,32.0,1.0,3.0,0,26.2,29.4,13.2,247.5
0.0,56.0,20.0,64.0,56.0,6.0,2.0,0,24.4,27.0,9.7,67.5
0.0,56.0,9.0,70.0,53.0,1.0,1.0,0,27.2,28.9,13.0,270.0
0.0,54.0,37.0,75.0,59.0,3.0,5.0,0,23.3,24.9,9.8,180.0
6.2,37.0,9.0,84.0,70.0,7.0,5.0,1,22.7,24.3,2.0,22.5
23.0,41.0,17.0,92.0,59.0,7.0,3.0,1,24.4,25.1,6.4,337.5
7.8,52.0,15.0,52.0,41.0,6.0,1.0,1,26.5,27.7,11.9,22.5
0.0,41.0,17.0,53.0,50.0,3.0,1.0,0,25.1,26.3,12.9,22.5
0.0,65.0,24.0,54.0,51.0,2.0,1.0,0,26.5,27.8,12.9,22.5
0.0,41.0,13.0,53.0,33.0,2.0,3.0,0,33.5,37.8,10.1,0.0
0.0,61.0,31.0,72.0,79.0,6.0,1.0,0,23.1,26.3,9.9,202.5
0.0,63.0,17.0,64.0,56.0,7.0,7.0,0,29.8,31.2,6.9,22.5
0.0,72.0,15.0,73.0,30.0,7.0,7.0,0,33.2,36.6,4.0,157.5
0.0,52.0,31.0,59.0,66.0,7.0,7.0,0,20.7,21.5,0.0,157.5
0.4,37.0,9.0,91.0,89.0,8.0,8.0,0,20.9,21.5,0.0,315.0
15.8,54.0,20.0,84.0,60.0,7.0,1.0,1,24.0,25.0,9.5,202.5
1.2,39.0,11.0,75.0,61.0,5.0,5.0,1,24.2,25.8,10.5,225.0
0.0,57.0,19.0,60.0,50.0,4.0,1.0,0,26.9,27.6,12.4,22.5
0.0,89.0,59.0,71.0,59.0,2.0,1.0,0,21.0,22.9,11.7,180.0
0.0,48.0,13.0,48.0,43.0,5.0,1.0,0,24.7,25.6,10.2,90.0
0.0,37.0,11.0,56.0,51.0,2.0,1.0,0,25.7,30.2,10.6,292.5
0.0,52.0,17.0,62.0,55.0,5.0,8.0,0,26.1,28.1,5.9,22.5
0.0,63.0,7.0,71.0,62.0,7.0,7.0,0,26.2,36.8,3.5,247.5
0.4,41.0,22.0,60.0,45.0,7.0,6.0,0,26.9,28.3,5.6,45.0
0.0,65.0,28.0,67.0,51.0,1.0,1.0,0,24.7,26.3,11.2,202.5
0.0,72.0,17.0,58.0,55.0,6.0,2.0,0,28.2,29.0,12.2,22.5
0.0,50.0,22.0,33.0,27.0,1.0,1.0,0,26.6,30.6,12.8,247.5
0.0,54.0,39.0,64.0,59.0,5.0,7.0,0,20.7,22.4,1.7,180.0
0.2,44.0,17.0,75.0,67.0,7.0,7.0,0,19.8,22.5,0.4,202.5
0.2,41.0,19.0,39.0,46.0,7.0,7.0,0,23.1,24.0,2.0,45.0
0.6,50.0,9.0,88.0,53.0,6.0,3.0,0,24.9,27.8,9.3,202.5
0.0,37.0,9.0,60.0,41.0,1.0,2.0,0,30.4,31.9,10.9,292.5
0.0,37.0,19.0,80.0,65.0,2.0,3.0,0,26.3,27.9,10.3,180.0
0.0,35.0,17.0,69.0,51.0,6.0,2.0,0,25.0,26.1,11.5,202.5
0.0,52.0,13.0,55.0,41.0,4.0,0.0,0,28.0,29.7,12.0,0.0
0.0,65.0,9.0,55.0,45.0,0.0,1.0,0,30.1,31.3,12.8,0.0
0.0,46.0,19.0,61.0,51.0,0.0,0.0,0,28.9,30.8,13.1,0.0
0.0,63.0,11.0,61.0,46.0,2.0,0.0,0,29.6,30.8,12.8,22.5
0.0,56.0,7.0,60.0,41.0,0.0,0.0,0,30.7,31.8,13.1,292.5
0.0,52.0,26.0,83.0,84.0,7.0,6.0,0,23.5,25.5,6.1,180.0
0.2,44.0,13.0,83.0,80.0,6.0,7.0,0,23.4,26.2,2.8,180.0
2.2,30.0,20.0,77.0,64.0,7.0,7.0,1,24.7,25.4,0.6,90.0
3.4,48.0,31.0,73.0,67.0,7.0,7.0,1,21.5,23.5,0.0,157.5
0.4,37.0,24.0,55.0,45.0,5.0,7.0,0,25.0,26.0,4.6,90.0
0.0,63.0,20.0,65.0,53.0,8.0,8.0,0,28.2,28.4,1.5,0.0
3.4,61.0,31.0,75.0,49.0,4.0,4.0,1,21.9,22.9,8.0,180.0
0.8,33.0,15.0,79.0,44.0,7.0,7.0,0,21.6,22.8,2.3,157.5
0.0,50.0,9.0,52.0,41.0,3.0,3.0,0,26.7,27.3,12.7,292.5
0.0,65.0,22.0,40.0,44.0,1.0,1.0,0,27.6,28.7,13.0,22.5
0.0,57.0,11.0,62.0,42.0,0.0,1.0,0,29.1,30.9,13.0,337.5
0.0,63.0,17.0,50.0,35.0,3.0,0.0,0,29.3,30.4,13.0,45.0
0.0,52.0,24.0,47.0,35.0,1.0,1.0,0,29.9,30.5,13.0,22.5
0.0,44.0,24.0,81.0,63.0,6.0,3.0,0,26.6,27.8,10.6,180.0
0.0,52.0,30.0,63.0,43.0,3.0,1.0,0,28.6,29.7,12.7,22.5
0.0,65.0,35.0,52.0,38.0,1.0,0.0,0,29.1,30.1,11.6,22.5
0.0,67.0,19.0,70.0,89.0,7.0,8.0,0,19.1,25.4,1.2,112.5
0.8,46.0,33.0,62.0,53.0,6.0,7.0,0,20.9,23.6,3.1,135.0
0.4,33.0,11.0,63.0,47.0,8.0,7.0,0,22.5,24.3,3.2,247.5
0.0,50.0,9.0,58.0,44.0,1.0,1.0,0,25.9,27.7,12.3,292.5
0.0,54.0,6.0,58.0,38.0,0.0,0.0,0,28.2,29.8,12.1,0.0
0.0,57.0,13.0,68.0,41.0,2.0,0.0,0,29.8,30.7,12.9,22.5
0.2,76.0,31.0,85.0,69.0,8.0,6.0,0,23.0,23.5,0.2,180.0
0.0,35.0,11.0,79.0,77.0,8.0,2.0,0,23.3,26.0,4.0,202.5
0.0,41.0,22.0,76.0,59.0,7.0,7.0,0,27.0,28.0,4.3,112.5
1.2,50.0,20.0,60.0,44.0,4.0,8.0,1,29.3,29.8,7.5,22.5
0.0,31.0,9.0,72.0,76.0,8.0,8.0,0,23.1,25.7,0.0,0.0
2.6,35.0,15.0,87.0,79.0,8.0,8.0,1,24.4,27.1,0.0,0.0
4.6,56.0,11.0,91.0,92.0,8.0,8.0,1,21.4,24.4,0.0,112.5
17.4,44.0,20.0,90.0,56.0,7.0,4.0,1,23.6,25.3,8.3,202.5
0.0,31.0,4.0,73.0,68.0,7.0,7.0,0,23.7,25.1,2.7,0.0
0.0,41.0,13.0,79.0,91.0,7.0,8.0,0,24.2,29.3,1.8,0.0
24.6,33.0,20.0,45.0,39.0,5.0,2.0,1,25.6,27.8,11.2,247.5
0.0,48.0,19.0,30.0,56.0,1.0,1.0,0,23.5,25.5,11.9,247.5
0.0,37.0,22.0,83.0,63.0,7.0,4.0,0,22.3,24.3,9.2,202.5
0.0,43.0,28.0,55.0,60.0,1.0,2.0,0,23.0,24.4,10.7,157.5
0.0,41.0,9.0,67.0,54.0,2.0,1.0,0,25.6,27.0,11.0,247.5
0.0,56.0,6.0,67.0,41.0,3.0,1.0,0,28.4,28.9,11.8,45.0
0.0,54.0,11.0,58.0,33.0,6.0,7.0,0,32.1,34.9,6.2,0.0
6.2,54.0,33.0,90.0,83.0,7.0,7.0,1,20.7,21.8,0.2,180.0
0.0,46.0,30.0,89.0,64.0,8.0,7.0,0,21.6,21.9,0.0,135.0
8.8,44.0,9.0,94.0,66.0,7.0,8.0,1,23.2,23.8,0.0,225.0
4.2,39.0,19.0,88.0,86.0,7.0,8.0,1,20.9,23.8,1.2,202.5
0.2,35.0,17.0,79.0,86.0,3.0,7.0,0,21.4,24.9,3.8,225.0
4.8,28.0,13.0,68.0,68.0,7.0,7.0,1,23.9,26.3,3.3,0.0
0.0,59.0,13.0,68.0,47.0,1.0,3.0,0,29.6,30.7,7.7,315.0
12.0,59.0,30.0,82.0,71.0,7.0,7.0,1,23.5,24.3,5.8,202.5
0.2,37.0,9.0,70.0,55.0,4.0,5.0,0,26.7,28.1,7.5,315.0
0.0,46.0,4.0,82.0,62.0,7.0,2.0,0,25.3,28.6,8.9,202.5
