MinTemp,Rainfall,WindGustDir,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,WindSpeed3pm,Pressure9am
10.9,0.0,45.0,31.0,74.0,54.0,1.0,0.0,18.3,0,1016.6,10.2,22.0,1020.8
10.7,0.0,67.5,37.0,73.0,49.0,1.0,0.0,18.9,0,1017.9,10.1,28.0,1021.6
8.7,0.0,90.0,39.0,61.0,52.0,0.0,1.0,18.4,0,1019.0,10.2,26.0,1021.9
12.1,0.0,90.0,33.0,69.0,61.0,1.0,1.0,20.2,0,1016.2,10.2,20.0,1019.4
17.9,0.0,67.5,35.0,77.0,65.0,3.0,7.0,21.7,0,1017.6,7.3,26.0,1019.2
19.9,0.0,67.5,46.0,62.0,72.0,6.0,7.0,22.1,0,1018.9,3.7,19.0,1021.1
17.6,0.6,90.0,41.0,66.0,67.0,1.0,8.0,22.2,0,1016.9,4.6,20.0,1019.7
16.1,0.4,112.5,33.0,81.0,57.0,7.0,7.0,20.5,0,1016.3,7.3,22.0,1019.9
16.6,0.0,45.0,30.0,69.0,57.0,3.0,2.0,21.3,0,1015.4,9.2,22.0,1019.2
12.9,0.0,67.5,35.0,80.0,34.0,1.0,1.0,20.4,0,1014.2,10.5,26.0,1018.1
11.8,0.0,45.0,30.0,73.0,41.0,0.0,1.0,19.0,0,1013.6,9.7,24.0,1017.7
8.9,0.0,180.0,33.0,30.0,31.0,0.0,0.0,18.6,0,1012.5,11.1,19.0,1017.3
8.6,0.0,157.5,41.0,33.0,17.0,0.0,1.0,18.7,0,1012.4,10.9,15.0,1016.4
7.3,0.0,67.5,33.0,32.0,28.0,0.0,0.0,19.0,0,1013.3,10.9,24.0,1016.7
8.5,0.0,45.0,33.0,54.0,28.0,1.0,1.0,18.6,0,1015.4,10.7,22.0,1018.2
9.6,0.0,45.0,35.0,61.0,49.0,1.0,1.0,19.4,0,1017.0,10.3,28.0,1020.6
11.7,0.0,67.5,37.0,64.0,47.0,2.0,3.0,20.0,0,1018.8,10.4,28.0,1022.3
12.9,0.0,67.5,37.0,64.0,58.0,1.0,5.0,20.7,0,1019.9,10.3,30.0,1023.6
11.7,0.0,67.5,39.0,60.0,45.0,1.0,2.0,20.0,0,1018.9,10.5,28.0,1022.6
11.8,0.0,90.0,48.0,66.0,53.0,4.0,3.0,19.7,0,1017.8,9.9,35.0,1021.3
11.8,0.0,67.5,35.0,59.0,49.0,2.0,1.0,20.5,0,1016.3,10.4,24.0,1020.5
11.4,0.0,67.5,35.0,67.0,59.0,1.0,1.0,19.8,0,1017.0,10.3,26.0,1020.3
10.7,0.0,112.5,41.0,56.0,38.0,1.0,1.0,20.1,0,1018.5,10.3,33.0,1021.7
11.5,0.0,112.5,41.0,52.0,44.0,1.0,1.0,20.8,0,1018.5,10.9,28.0,1022.4
10.6,0.0,90.0,35.0,47.0,47.0,0.0,1.0,20.5,0,1019.4,10.9,30.0,1022.4
13.0,0.0,90.0,54.0,61.0,47.0,4.0,1.0,21.1,0,1019.7,10.4,37.0,1021.9
15.9,0.0,90.0,57.0,59.0,51.0,6.0,6.0,21.5,0,1019.1,5.0,39.0,1021.3
13.5,0.0,90.0,43.0,60.0,55.0,1.0,3.0,21.3,0,1017.8,9.9,30.0,1021.4
14.7,0.0,67.5,37.0,70.0,71.0,7.0,7.0,20.9,0,1016.5,6.3,30.0,1020.2
12.9,0.0,45.0,30.0,78.0,47.0,1.0,4.0,20.8,0,1012.7,10.1,13.0,1017.6
12.0,0.0,180.0,44.0,16.0,27.0,1.0,1.0,20.9,0,1011.0,10.9,20.0,1016.6
7.9,0.0,0.0,28.0,59.0,17.0,0.0,0.0,17.8,0,1009.8,10.6,15.0,1015.5
12.6,0.0,202.5,33.0,56.0,20.0,1.0,0.0,20.8,0,1009.3,10.5,15.0,1014.1
11.0,0.0,45.0,43.0,23.0,41.0,5.0,5.0,20.9,0,1014.1,10.9,35.0,1017.3
9.9,0.0,67.5,37.0,61.0,54.0,2.0,1.0,20.2,0,1017.0,10.4,30.0,1020.3
12.2,0.0,112.5,33.0,59.0,60.0,2.0,1.0,20.7,0,1017.3,10.1,26.0,1020.8
13.2,0.0,67.5,41.0,65.0,55.0,2.0,1.0,21.5,0,1017.4,10.7,31.0,1020.7
12.2,0.0,67.5,35.0,60.0,57.0,1.0,1.0,20.7,0,1015.2,10.6,30.0,1019.7
13.0,0.0,67.5,35.0,70.0,61.0,1.0,2.0,21.1,0,1014.5,9.1,26.0,1018.0
14.3,0.0,225.0,35.0,47.0,24.0,1.0,1.0,21.7,0,1014.8,9.4,15.0,1018.4
13.2,0.0,180.0,35.0,20.0,17.0,2.0,1.0,20.8,0,1015.8,11.7,20.0,1020.2
9.4,0.0,67.5,39.0,49.0,35.0,0.0,2.0,20.7,0,1016.2,10.6,30.0,1019.8
11.2,0.0,67.5,46.0,54.0,38.0,1.0,1.0,20.9,0,1018.2,10.8,35.0,1021.7
11.1,0.0,67.5,44.0,46.0,52.0,1.0,2.0,21.1,0,1018.3,10.6,35.0,1022.4
14.2,0.0,112.5,46.0,46.0,50.0,1.0,7.0,20.8,0,1017.8,7.7,17.0,1020.9
11.5,0.0,202.5,37.0,46.0,57.0,1.0,3.0,22.0,0,1017.2,11.3,30.0,1020.8
13.9,0.0,45.0,39.0,53.0,64.0,1.0,1.0,22.8,0,1017.2,10.2,31.0,1020.7
19.5,0.0,67.5,37.0,64.0,66.0,6.0,1.0,23.4,0,1016.0,7.5,31.0,1019.2
20.6,0.0,45.0,30.0,79.0,69.0,7.0,7.0,23.2,0,1015.1,4.2,17.0,1019.3
21.1,0.0,67.5,26.0,79.0,75.0,7.0,7.0,24.4,0,1015.1,0.0,17.0,1018.4
21.5,0.0,90.0,35.0,70.0,74.0,4.0,2.0,25.5,0,1015.2,10.0,24.0,1018.9
21.5,0.0,45.0,35.0,74.0,72.0,7.0,3.0,25.2,0,1014.5,6.0,26.0,1017.4
18.8,0.0,112.5,41.0,68.0,67.0,1.0,2.0,24.7,0,1015.4,11.0,31.0,1018.4
19.5,0.0,90.0,52.0,44.0,52.0,1.0,1.0,24.0,0,1016.5,11.1,31.0,1019.4
19.3,0.0,45.0,43.0,55.0,58.0,1.0,3.0,23.1,0,1016.9,9.9,33.0,1019.7
14.7,0.0,90.0,57.0,53.0,59.0,2.0,7.0,22.9,0,1018.3,5.2,31.0,1021.3
19.5,0.0,90.0,54.0,55.0,52.0,5.0,6.0,23.5,0,1018.9,5.5,35.0,1022.6
15.9,0.0,67.5,41.0,53.0,58.0,2.0,4.0,23.2,0,1018.5,9.9,33.0,1022.2
13.8,0.0,67.5,43.0,60.0,66.0,3.0,3.0,21.8,0,1016.1,10.7,33.0,1019.9
13.0,0.0,45.0,41.0,56.0,59.0,1.0,5.0,22.6,0,1014.4,10.3,33.0,1018.7
14.9,0.0,67.5,35.0,61.0,58.0,5.0,5.0,22.9,0,1014.0,10.4,26.0,1017.8
16.4,0.0,202.5,50.0,74.0,43.0,6.0,1.0,22.9,0,1011.3,7.2,13.0,1016.3
16.4,0.0,180.0,48.0,22.0,11.0,3.0,6.0,21.0,0,1014.9,11.0,17.0,1020.3
7.9,0.0,67.5,41.0,21.0,31.0,7.0,4.0,21.2,0,1016.0,11.2,31.0,1019.7
9.2,0.0,45.0,35.0,45.0,26.0,3.0,7.0,21.3,0,1017.7,7.9,30.0,1021.3
12.5,0.0,90.0,46.0,50.0,50.0,5.0,3.0,22.2,0,1020.1,10.8,33.0,1024.1
13.7,0.0,67.5,41.0,45.0,48.0,1.0,1.0,21.6,0,1020.3,11.4,30.0,1024.5
13.4,0.0,67.5,48.0,53.0,50.0,1.0,1.0,22.8,0,1018.5,10.8,33.0,1023.1
12.9,0.0,90.0,52.0,43.0,12.0,0.0,0.0,22.1,0,1017.2,11.3,31.0,1021.6
11.3,0.0,67.5,35.0,53.0,40.0,1.0,1.0,22.4,0,1017.0,10.6,17.0,1020.4
15.4,0.0,90.0,41.0,54.0,46.0,3.0,2.0,24.3,0,1016.8,10.8,30.0,1020.6
16.9,0.0,67.5,39.0,57.0,55.0,7.0,1.0,23.9,0,1015.4,8.8,31.0,1019.7
18.2,0.0,67.5,35.0,72.0,69.0,4.0,7.0,23.9,0,1013.5,9.3,28.0,1017.6
16.6,0.0,45.0,31.0,71.0,52.0,4.0,0.0,23.5,0,1013.3,9.1,22.0,1017.8
19.3,0.0,67.5,46.0,65.0,54.0,2.0,1.0,24.5,0,1017.0,10.4,30.0,1019.8
19.9,0.0,67.5,39.0,61.0,56.0,5.0,1.0,24.2,0,1016.0,10.7,30.0,1020.7
16.8,0.0,67.5,44.0,57.0,58.0,1.0,1.0,24.4,0,1014.6,10.7,30.0,1018.4
16.6,0.0,45.0,28.0,61.0,50.0,2.0,1.0,24.4,0,1012.9,10.2,17.0,1017.2
18.1,0.0,337.5,28.0,62.0,37.0,1.0,0.0,25.0,0,1010.9,10.3,20.0,1016.4
18.2,0.0,67.5,41.0,64.0,65.0,3.0,2.0,26.1,0,1013.7,10.5,28.0,1017.3
21.5,0.0,67.5,43.0,61.0,54.0,5.0,2.0,25.6,0,1013.9,9.0,31.0,1017.7
19.4,0.0,0.0,31.0,57.0,52.0,2.0,0.0,24.9,0,1009.5,10.5,20.0,1015.3
21.4,0.0,0.0,31.0,68.0,63.0,2.0,1.0,26.0,0,1007.1,9.6,17.0,1012.6
18.2,0.0,202.5,46.0,15.0,20.0,0.0,0.0,28.5,0,1007.7,10.5,19.0,1012.7
15.5,0.0,202.5,50.0,13.0,35.0,0.0,2.0,24.4,0,1010.4,10.8,35.0,1015.6
13.5,0.0,45.0,35.0,59.0,52.0,1.0,1.0,24.2,0,1013.0,11.0,28.0,1016.9
20.4,0.0,45.0,41.0,55.0,52.0,2.0,1.0,25.3,0,1015.3,10.7,31.0,1019.1
20.7,0.0,67.5,43.0,53.0,54.0,3.0,6.0,25.2,0,1014.8,9.3,28.0,1019.6
21.6,0.0,22.5,37.0,53.0,53.0,4.0,3.0,26.0,0,1011.9,9.2,26.0,1016.2
21.8,0.0,0.0,35.0,80.0,60.0,1.0,1.0,26.4,0,1009.4,10.9,24.0,1014.9
21.8,0.0,337.5,35.0,61.0,60.0,4.0,2.0,28.1,0,1009.5,10.3,24.0,1013.8
20.0,0.0,0.0,31.0,57.0,22.0,0.0,0.0,28.0,0,1007.2,10.7,17.0,1012.9
18.7,0.0,22.5,43.0,69.0,66.0,1.0,1.0,27.4,0,1007.4,10.2,22.0,1011.9
22.6,0.0,67.5,38.84057010275108,77.0,73.0,7.0,6.0,26.7,0,1006.0,5.7,20.0,1011.3
17.9,0.0,45.0,31.0,29.0,26.0,0.0,1.0,30.4,0,1006.7,10.3,15.0,1011.3
24.4,0.0,22.5,31.0,68.0,68.0,7.0,6.0,27.8,0,1011.6,6.0,17.0,1015.0
23.7,0.0,0.0,37.0,67.0,67.0,2.0,2.0,28.0,0,1012.2,9.8,28.0,1016.1
22.4,3.4,0.0,41.0,74.0,70.0,7.0,5.0,28.4,1,1009.3,8.5,28.0,1014.2
23.1,0.0,225.0,35.0,36.0,54.0,5.0,7.0,29.5,0,1010.5,7.6,19.0,1013.7
23.3,11.2,67.5,38.84057010275108,94.0,57.0,8.0,7.0,23.9,1,1016.0,1.0,17.0,1017.6
23.1,0.2,112.5,63.0,60.0,51.0,7.0,7.0,25.3,0,1018.4,4.8,39.0,1020.7
22.3,0.2,112.5,54.0,65.0,64.0,7.0,8.0,23.4,0,1017.9,0.2,22.0,1020.4
21.3,0.6,90.0,57.0,59.0,51.0,7.0,7.0,24.2,0,1016.6,1.3,37.0,1019.8
21.4,0.0,90.0,56.0,53.0,59.0,4.0,7.0,26.3,0,1015.4,6.4,37.0,1019.0
22.5,0.0,67.5,48.0,61.0,55.0,7.0,6.0,25.8,0,1015.1,10.0,31.0,1018.4
21.7,0.0,67.5,46.0,61.0,60.0,5.0,6.0,26.8,0,1014.2,9.4,31.0,1017.9
22.6,0.0,112.5,39.0,63.0,64.0,7.0,3.0,26.9,0,1012.8,9.6,28.0,1016.3
21.8,0.0,67.5,39.0,63.0,69.0,6.0,1.0,26.9,0,1011.5,11.4,30.0,1014.7
21.2,0.0,67.5,41.0,61.0,62.0,3.0,1.0,27.2,0,1011.6,11.6,31.0,1014.2
21.3,0.0,45.0,37.0,65.0,60.0,3.0,1.0,26.9,0,1012.2,11.2,24.0,1014.6
24.2,0.0,45.0,41.0,60.0,61.0,2.0,6.0,27.6,0,1012.0,11.7,26.0,1015.0
23.0,0.0,67.5,31.0,62.0,54.0,3.0,1.0,27.2,0,1010.6,11.0,24.0,1014.2
23.8,0.2,67.5,39.0,64.0,62.0,4.0,4.0,27.5,0,1009.5,9.0,30.0,1012.6
23.4,0.0,45.0,35.0,53.0,58.0,3.0,1.0,27.9,0,1008.9,12.2,28.0,1013.4
22.8,0.0,90.0,43.0,54.0,58.0,4.0,1.0,28.0,0,1011.0,11.8,30.0,1014.3
22.9,0.0,67.5,44.0,50.0,57.0,2.0,2.0,27.4,0,1010.1,11.9,33.0,1013.3
21.2,0.0,67.5,44.0,54.0,57.0,7.0,6.0,26.3,0,1009.9,7.9,35.0,1012.0
19.0,0.0,67.5,31.0,63.0,59.0,8.0,7.0,26.2,0,1010.7,4.8,24.0,1013.2
22.1,0.0,67.5,44.0,58.0,58.0,6.0,5.0,28.9,0,1011.3,5.0,31.0,1014.6
23.3,0.0,90.0,39.0,58.0,52.0,7.0,5.0,27.9,0,1011.5,6.6,28.0,1014.2
22.5,3.8,67.5,41.0,62.0,61.0,2.0,1.0,27.5,1,1011.4,11.1,31.0,1014.7
22.0,0.0,67.5,46.0,57.0,57.0,2.0,2.0,27.8,0,1012.7,12.4,35.0,1015.9
21.5,0.0,67.5,50.0,84.0,67.0,7.0,7.0,24.9,0,1013.5,4.5,26.0,1016.4
23.9,0.4,67.5,41.0,62.0,66.0,3.0,1.0,29.0,0,1013.5,11.7,30.0,1016.4
23.6,0.0,67.5,44.0,59.0,55.0,2.0,1.0,28.4,0,1013.5,11.8,31.0,1016.4
20.5,0.0,45.0,43.0,55.0,57.0,3.0,1.0,27.9,0,1012.4,11.7,31.0,1015.6
24.7,0.0,67.5,43.0,55.0,48.0,2.0,1.0,27.9,0,1011.9,11.7,37.0,1014.9
22.8,0.0,67.5,41.0,54.0,56.0,1.0,4.0,27.9,0,1012.7,11.3,31.0,1015.1
22.2,0.0,90.0,39.0,51.0,48.0,5.0,1.0,28.1,0,1013.6,12.2,30.0,1016.2
22.9,0.0,67.5,46.0,52.0,49.0,2.0,2.0,28.1,0,1012.4,12.2,31.0,1015.7
22.9,0.0,67.5,43.0,55.0,58.0,3.0,3.0,28.5,0,1011.2,12.0,30.0,1014.4
23.2,0.0,67.5,44.0,57.0,62.0,5.0,6.0,28.9,0,1011.7,9.9,31.0,1014.5
24.2,0.0,67.5,46.0,58.0,54.0,6.0,1.0,27.9,0,1011.8,10.4,33.0,1014.8
22.6,0.0,67.5,44.0,55.0,51.0,2.0,1.0,28.4,0,1011.8,11.9,33.0,1014.7
22.6,0.0,67.5,43.0,56.0,54.0,3.0,2.0,27.9,0,1009.9,11.8,31.0,1013.7
25.2,0.0,45.0,37.0,65.0,54.0,3.0,3.0,28.2,0,1008.3,11.4,24.0,1011.9
24.8,0.0,67.5,39.0,74.0,67.0,7.0,4.0,27.3,0,1010.0,5.2,28.0,1013.0
25.9,0.2,67.5,39.0,64.0,75.0,2.0,7.0,30.3,0,1011.8,5.5,24.0,1013.8
25.7,5.8,45.0,39.0,72.0,70.0,6.0,7.0,29.6,1,1011.4,10.3,28.0,1014.5
25.4,0.0,90.0,37.0,63.0,60.0,3.0,2.0,28.8,0,1009.9,11.7,30.0,1012.5
24.0,0.0,67.5,39.0,61.0,49.0,3.0,1.0,29.3,0,1009.6,12.0,31.0,1012.1
24.0,0.0,112.5,52.0,62.0,59.0,3.0,5.0,30.1,0,1009.6,12.0,33.0,1013.0
25.5,2.0,67.5,48.0,81.0,64.0,7.0,5.0,27.7,1,1010.5,7.7,30.0,1013.1
23.8,6.2,67.5,43.0,70.0,61.0,7.0,2.0,28.4,1,1008.8,8.5,33.0,1012.5
25.1,0.0,67.5,39.0,78.0,53.0,7.0,1.0,25.7,0,1006.8,8.5,19.0,1011.1
25.3,0.0,45.0,41.0,54.0,60.0,2.0,5.0,30.1,0,1007.0,11.1,30.0,1009.6
24.5,0.4,90.0,44.0,71.0,68.0,7.0,7.0,28.1,0,1008.4,0.1,24.0,1011.1
23.4,3.8,112.5,50.0,93.0,95.0,8.0,8.0,23.4,1,1008.4,0.5,13.0,1010.9
23.0,48.4,90.0,56.0,69.0,67.0,7.0,7.0,26.5,1,1006.0,1.5,35.0,1008.8
22.9,11.2,67.5,39.0,73.0,74.0,3.0,4.0,27.5,1,1005.1,7.0,26.0,1008.7
25.0,0.6,0.0,33.0,54.0,45.0,2.0,2.0,30.3,0,1002.9,12.3,24.0,1006.9
21.3,0.0,67.5,33.0,35.0,41.0,2.0,1.0,29.9,0,1003.2,12.7,19.0,1006.8
24.0,0.0,67.5,37.0,72.0,73.0,2.0,2.0,29.7,0,1006.4,11.7,28.0,1008.5
25.9,0.0,0.0,37.0,71.0,68.0,4.0,3.0,31.0,0,1005.8,8.8,19.0,1009.6
26.1,0.4,0.0,39.0,72.0,60.0,3.0,7.0,30.5,0,1003.7,9.5,30.0,1007.8
25.3,9.2,0.0,35.0,74.0,74.0,6.0,7.0,30.8,1,1002.5,11.2,22.0,1006.1
24.4,0.4,67.5,28.0,59.0,52.0,3.0,3.0,31.5,0,1002.3,11.7,17.0,1004.6
27.5,0.0,67.5,43.0,71.0,68.0,4.0,5.0,31.3,0,1005.8,11.5,33.0,1007.6
22.3,102.0,67.5,38.84057010275108,84.0,87.0,6.0,7.0,26.6,1,1007.8,4.6,20.0,1010.2
25.1,2.2,67.5,43.0,65.0,58.0,6.0,7.0,28.6,1,1009.8,8.2,28.0,1011.3
25.1,0.0,112.5,52.0,62.0,57.0,4.0,6.0,29.0,0,1011.0,8.7,31.0,1013.0
24.2,0.0,67.5,48.0,67.0,55.0,4.0,6.0,28.0,0,1010.2,7.3,31.0,1012.7
24.1,0.0,67.5,41.0,65.0,64.0,7.0,6.0,28.0,0,1008.0,8.0,33.0,1011.2
23.2,0.0,45.0,35.0,57.0,61.0,5.0,7.0,28.9,0,1007.4,10.5,30.0,1010.8
23.5,0.0,67.5,39.0,54.0,54.0,5.0,5.0,28.3,0,1006.8,12.0,30.0,1009.6
21.7,0.0,67.5,35.0,59.0,58.0,7.0,7.0,27.6,0,1005.9,9.3,26.0,1009.0
24.0,0.0,67.5,33.0,60.0,61.0,6.0,2.0,29.0,0,1002.5,10.9,26.0,1006.5
25.5,0.0,337.5,31.0,65.0,62.0,4.0,3.0,29.5,0,1002.5,10.5,20.0,1006.1
25.1,0.0,67.5,37.0,60.0,64.0,4.0,4.0,29.3,0,1004.7,10.5,28.0,1007.0
26.9,0.0,0.0,35.0,74.0,72.0,7.0,7.0,29.7,0,1004.8,7.0,26.0,1008.1
26.6,0.0,0.0,35.0,68.0,65.0,6.0,5.0,31.1,0,1002.3,8.6,26.0,1006.9
25.2,0.4,180.0,39.0,68.0,76.0,7.0,8.0,28.8,0,1003.9,0.6,13.0,1005.8
22.7,0.4,202.5,37.0,73.0,60.0,8.0,7.0,25.5,0,1006.4,1.6,7.0,1007.4
22.8,0.6,67.5,48.0,68.0,57.0,7.0,7.0,27.3,0,1007.1,6.8,35.0,1009.2
23.4,0.2,67.5,43.0,58.0,50.0,2.0,2.0,29.0,0,1008.8,11.1,33.0,1011.3
23.8,0.0,67.5,43.0,55.0,52.0,2.0,2.0,29.1,0,1009.5,11.4,33.0,1012.7
22.3,0.0,67.5,43.0,53.0,45.0,3.0,1.0,28.5,0,1010.9,12.3,31.0,1014.1
21.6,0.0,67.5,44.0,46.0,55.0,1.0,1.0,28.5,0,1011.8,12.1,31.0,1015.1
22.4,0.0,67.5,39.0,50.0,54.0,1.0,1.0,28.5,0,1011.5,11.9,28.0,1014.9
20.9,0.0,45.0,35.0,53.0,45.0,3.0,1.0,28.3,0,1010.1,10.3,20.0,1013.6
22.2,0.0,22.5,35.0,55.0,51.0,4.0,1.0,28.6,0,1008.9,10.2,22.0,1012.3
24.7,0.0,67.5,35.0,62.0,52.0,2.0,1.0,29.9,0,1009.9,12.2,22.0,1012.3
26.4,0.0,45.0,33.0,59.0,56.0,3.0,2.0,30.0,0,1009.3,11.9,26.0,1013.0
26.2,0.0,22.5,33.0,60.0,50.0,5.0,1.0,29.7,0,1007.4,11.4,15.0,1011.3
26.2,0.0,22.5,39.0,65.0,57.0,4.0,1.0,30.0,0,1006.7,11.4,19.0,1009.3
26.8,0.0,0.0,44.0,63.0,52.0,4.0,1.0,29.9,0,1006.7,10.7,20.0,1009.2
26.1,0.0,0.0,39.0,67.0,57.0,6.0,4.0,29.8,0,1006.7,11.0,19.0,1009.6
27.2,0.0,67.5,33.0,58.0,52.0,2.0,4.0,30.6,0,1008.4,9.8,22.0,1009.9
26.1,0.4,22.5,37.0,90.0,82.0,7.0,7.0,26.1,0,1005.9,1.9,15.0,1009.4
23.6,38.2,67.5,35.0,82.0,86.0,7.0,7.0,26.0,1,1005.6,1.0,17.0,1008.4
22.9,16.6,135.0,37.0,89.0,87.0,7.0,7.0,24.3,1,1007.3,0.3,15.0,1009.6
23.4,7.0,67.5,35.0,93.0,75.0,8.0,7.0,23.6,1,1008.7,1.7,17.0,1011.8
23.5,5.8,90.0,31.0,86.0,76.0,6.0,7.0,26.6,1,1008.7,1.2,20.0,1010.7
23.3,13.8,292.5,35.0,79.0,78.0,7.0,7.0,27.5,1,1007.8,4.0,20.0,1010.5
25.4,0.0,67.5,35.0,74.0,71.0,7.0,6.0,28.4,0,1006.4,10.6,22.0,1010.3
25.3,0.0,67.5,37.0,67.0,65.0,5.0,2.0,29.8,0,1006.5,12.2,28.0,1008.9
24.9,0.0,45.0,39.0,71.0,67.0,4.0,3.0,28.9,0,1007.5,12.1,30.0,1010.0
23.4,49.4,90.0,54.0,86.0,76.0,7.0,7.0,26.5,1,1005.6,1.4,13.0,1008.0
23.2,17.6,315.0,33.0,82.0,78.0,7.0,7.0,26.7,1,1003.5,3.6,22.0,1007.4
22.2,93.2,157.5,37.0,75.0,76.0,7.0,7.0,27.7,1,1001.5,4.5,15.0,1005.0
24.8,0.8,337.5,33.0,77.0,70.0,7.0,7.0,28.2,0,1003.3,2.8,11.0,1006.4
25.5,1.4,0.0,39.0,76.0,65.0,6.0,4.0,29.2,1,1002.7,10.6,20.0,1006.3
26.3,3.6,0.0,43.0,73.0,69.0,7.0,6.0,29.7,1,1000.5,10.4,26.0,1003.2
25.5,0.2,180.0,43.0,70.0,74.0,6.0,7.0,30.4,0,1001.7,8.1,22.0,1003.5
26.9,0.0,45.0,33.0,78.0,70.0,7.0,6.0,30.1,0,1001.0,7.4,24.0,1004.5
25.2,18.2,90.0,44.0,87.0,80.0,7.0,8.0,28.0,1,1001.5,2.3,20.0,1004.0
24.8,31.8,135.0,50.0,82.0,74.0,7.0,5.0,28.2,1,998.9,4.8,28.0,1002.8
25.0,0.0,135.0,37.0,87.0,70.0,8.0,5.0,26.8,0,996.2,6.1,24.0,999.2
25.6,5.2,90.0,46.0,80.0,81.0,6.0,7.0,28.5,1,993.7,0.7,13.0,996.4
24.7,115.4,247.5,54.0,79.0,79.0,7.0,7.0,26.9,1,998.1,0.0,15.0,998.7
23.0,2.8,67.5,26.0,74.0,64.0,6.0,5.0,28.0,1,999.1,9.4,15.0,1003.3
25.4,0.0,67.5,26.0,80.0,67.0,5.0,2.0,28.8,0,999.2,12.3,17.0,1003.0
26.7,0.0,202.5,54.0,76.0,59.0,3.0,6.0,30.3,0,999.8,11.9,11.0,1003.4
23.7,3.2,45.0,31.0,66.0,70.0,1.0,2.0,29.7,1,1003.6,10.6,22.0,1005.6
26.5,0.0,67.5,31.0,72.0,60.0,4.0,2.0,30.6,0,1005.5,11.5,22.0,1007.9
25.4,3.6,67.5,30.0,70.0,58.0,3.0,5.0,29.4,1,1007.5,11.4,22.0,1009.9
24.1,5.8,45.0,28.0,69.0,66.0,5.0,7.0,29.6,1,1008.6,10.0,15.0,1010.9
25.4,0.0,45.0,33.0,66.0,64.0,4.0,3.0,30.1,0,1010.4,11.8,20.0,1012.6
24.5,0.0,22.5,35.0,67.0,62.0,3.0,2.0,29.8,0,1010.7,11.8,24.0,1013.5
25.8,0.0,67.5,35.0,63.0,60.0,4.0,6.0,29.8,0,1010.4,9.6,22.0,1013.3
24.5,0.0,67.5,57.0,69.0,63.0,3.0,5.0,29.4,0,1010.5,11.8,31.0,1013.1
23.6,1.6,135.0,43.0,64.0,49.0,6.0,3.0,29.4,1,1010.9,10.0,24.0,1013.6
24.2,0.0,135.0,37.0,61.0,56.0,2.0,5.0,28.7,0,1010.3,11.3,30.0,1013.4
24.1,0.0,90.0,41.0,59.0,58.0,7.0,6.0,28.7,0,1010.8,10.8,26.0,1013.7
24.8,0.0,45.0,33.0,74.0,67.0,7.0,7.0,29.7,0,1010.7,6.8,24.0,1013.7
24.7,0.0,67.5,30.0,74.0,65.0,7.0,7.0,29.0,0,1010.0,4.1,20.0,1013.4
24.5,0.0,0.0,28.0,69.0,62.0,7.0,6.0,30.0,0,1007.8,8.5,15.0,1011.1
24.9,0.0,0.0,37.0,67.0,69.0,4.0,6.0,29.8,0,1008.0,10.9,26.0,1010.5
24.0,0.2,90.0,43.0,79.0,60.0,7.0,7.0,27.5,0,1010.4,4.6,15.0,1012.6
23.3,17.4,112.5,30.0,80.0,63.0,7.0,7.0,27.1,1,1010.3,5.4,17.0,1013.1
24.8,0.0,45.0,41.0,73.0,66.0,5.0,7.0,28.4,0,1009.9,4.3,20.0,1012.0
24.9,5.4,135.0,46.0,70.0,75.0,6.0,7.0,29.1,1,1008.4,7.0,28.0,1012.6
22.8,16.8,135.0,39.0,93.0,85.0,8.0,8.0,24.4,1,1009.3,0.0,15.0,1011.7
23.6,19.4,112.5,46.0,93.0,72.0,7.0,7.0,24.8,1,1007.7,3.6,26.0,1010.0
23.7,20.0,90.0,43.0,78.0,63.0,3.0,6.0,28.7,1,1008.4,11.0,30.0,1011.4
24.7,6.6,90.0,50.0,75.0,68.0,3.0,7.0,28.9,1,1007.3,8.2,28.0,1010.0
25.1,2.2,67.5,37.0,76.0,67.0,7.0,2.0,27.5,1,1006.4,7.0,24.0,1009.2
25.2,0.2,67.5,31.0,71.0,70.0,3.0,2.0,29.1,0,1008.2,11.6,20.0,1009.9
25.1,0.6,45.0,35.0,71.0,71.0,2.0,5.0,29.2,0,1008.4,11.0,28.0,1011.3
25.3,1.4,67.5,35.0,88.0,67.0,7.0,7.0,27.2,1,1008.0,3.7,7.0,1011.1
24.9,0.0,0.0,33.0,81.0,65.0,5.0,1.0,28.3,0,1005.6,9.4,15.0,1009.5
25.7,0.0,67.5,33.0,78.0,68.0,7.0,7.0,27.4,0,1003.2,5.4,17.0,1008.0
23.3,53.4,112.5,30.0,93.0,78.0,8.0,7.0,24.1,1,1006.5,0.0,13.0,1008.3
24.1,2.6,45.0,33.0,86.0,64.0,7.0,7.0,25.9,1,1008.7,1.8,24.0,1011.3
24.2,0.0,112.5,39.0,71.0,45.0,7.0,7.0,29.0,0,1009.2,3.5,20.0,1011.8
23.7,0.2,112.5,39.0,74.0,61.0,7.0,7.0,26.6,0,1010.4,0.6,26.0,1012.5
23.4,0.0,112.5,54.0,72.0,86.0,7.0,7.0,26.3,0,1011.2,3.3,20.0,1012.8
22.8,1.8,67.5,41.0,64.0,61.0,7.0,6.0,27.3,1,1010.0,8.7,28.0,1014.0
